classification,count
good quality,10206751.0
low_qual_r1,82922.0
low_qual_r2,213138.0
low_qual_r12,75746.0
no_match_bc,273947.0
bc_identified,9932804.0
proto_identified_perfect,2177386.0
proto_identified_imperfect,761589.0
proto_identified_recombined,6425477.0
no_match_proto,568352.0
