unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,3537,0,3537,3047,480,10,2987,463,480,87,0,77,10,13.090189426067289,13.570822731128073,84.45009895391576,2.4597116200169635,0.0,2.1769861464517954,0.28272547356516825
gRNA_CDK19_targ_6274_3800,29288,1118,28170,17951,10073,146,1,605,10073,27564,11,27196,357,2.1476748313809018,35.757898473553425,0.003549875754348598,97.84877529286476,0.039048633297834576,96.54242101526447,1.2673056443024495
gRNA_CDK19_targ_6275_3801,2462,0,2462,1341,1101,20,52,0,1101,2410,1,2386,23,0.0,44.71974004874086,2.1121039805036554,97.88789601949634,0.04061738424045491,96.91307879772543,0.934199837530463
gRNA_CDK19_targ_6275_3802,2462,0,2462,64,2391,7,52,1219,2391,1191,2,1179,10,49.51259138911454,97.1161657189277,2.1121039805036554,48.375304630381805,0.08123476848090982,47.887896019496345,0.4061738424045491
gRNA_CDK19_targ_6275_3803,2462,0,2462,69,1114,1279,52,1059,1114,1351,6,64,1281,43.013809910641754,45.247766043866775,2.1121039805036554,54.87408610885459,0.2437043054427295,2.5995125913891144,52.03086921202274
gRNA_CDK19_targ_6276_3804,6799,323,6476,118,6346,12,15,419,6346,6042,8,6016,18,6.470043236565781,97.99258801729462,0.23162445954292774,93.2983323038913,0.12353304508956146,92.89684990735022,0.2779493514515133
gRNA_CDK19_targ_6279_3805,3963,5,3958,10,3904,44,0,2,3904,3956,2,3906,48,0.05053057099545225,98.63567458312279,0.0,99.94946942900455,0.05053057099545225,98.68620515411824,1.2127337038908539
gRNA_CDK19_targ_6279_3806,3963,5,3958,2,3944,12,0,0,3944,3958,1,3940,17,0.0,99.64628600303183,0.0,100.0,0.025265285497726126,99.54522486104092,0.42950985346134407
gRNA_CDK19_targ_6279_3807,3963,5,3958,0,3946,12,0,3826,3946,132,3,114,15,96.66498231430015,99.6968165740273,0.0,3.335017685699848,0.07579585649317837,2.8802425467407784,0.37897928246589185
gRNA_CDK19_targ_6280_3808,3907,2,3905,28,3873,4,0,0,3873,3905,6,3878,21,0.0,99.18053777208706,0.0,100.0,0.15364916773367476,99.30857874519846,0.5377720870678617
gRNA_CDK19_targ_6280_3809,3907,2,3905,20,3860,25,0,11,3860,3894,3,3846,45,0.28169014084507044,98.84763124199743,0.0,99.71830985915493,0.07682458386683738,98.48911651728554,1.1523687580025608
gRNA_CDK19_targ_6280_3810,3907,2,3905,17,3874,14,0,3756,3874,149,4,115,30,96.1843790012804,99.20614596670934,0.0,3.8156209987195906,0.10243277848911651,2.9449423815621,0.7682458386683738
gRNA_CDK19_targ_6284_3811,12574,2,12572,249,9957,2366,67,5926,9957,6579,30,4152,2397,47.136493795736556,79.19980909958639,0.5329303213490296,52.33057588291441,0.23862551702195353,33.025771555838375,19.066178810054087
gRNA_CDK19_targ_6286_3812,1469,0,1469,1117,334,18,125,138,334,1206,1,1187,18,9.394145677331519,22.736555479918312,8.509189925119129,82.09666439754936,0.06807351940095302,80.80326752893124,1.2253233492171545
