unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,4183,0,4183,494,3685,4,408,3594,3685,181,1,175,5,85.91919674874492,88.09466889792014,9.753765240258188,4.327038010996892,0.02390628735357399,4.183600286875448,0.11953143676786994
gRNA_CDK19_targ_6274_3800,4103,0,4103,1109,2989,5,127,1,2989,3975,0,3885,90,0.024372410431391666,72.84913477942968,3.0952961247867417,96.88033146478186,0.0,94.68681452595662,2.19351693882525
gRNA_CDK19_targ_6275_3801,8083,0,8083,2254,5608,221,327,0,5608,7756,0,7533,223,0.0,69.3801806260052,4.045527650624768,95.95447234937524,0.0,93.19559569466782,2.7588766547074104
gRNA_CDK19_targ_6275_3802,8083,0,8083,1266,5511,1306,327,1322,5511,6434,0,5125,1309,16.355313621180255,68.18013113942844,4.045527650624768,79.59915872819498,0.0,63.404676481504396,16.194482246690587
gRNA_CDK19_targ_6275_3803,8083,0,8083,904,4900,2279,327,2556,4900,5200,2,2917,2281,31.62192255350736,60.62105653841395,4.045527650624768,64.33254979586786,0.024743288383026106,36.08808610664357,28.21972040084127
gRNA_CDK19_targ_6276_3804,11104,0,11104,2196,7799,1109,922,10,7799,10172,740,8309,1123,0.09005763688760807,70.23595100864554,8.303314121037463,91.60662824207493,6.664265129682997,74.82889048991355,10.113472622478387
gRNA_CDK19_targ_6279_3805,3869,0,3869,2,3411,456,0,1,3411,3868,1,2386,1481,0.025846471956577927,88.16231584388731,0.0,99.97415352804342,0.025846471956577927,61.669682088394936,38.27862496769191
gRNA_CDK19_targ_6279_3806,3869,0,3869,3,3533,333,0,2,3533,3867,442,2067,1358,0.051692943913155855,91.31558542258982,0.0,99.94830705608685,11.424140604807445,53.42465753424658,35.09950891703282
gRNA_CDK19_targ_6279_3807,3869,0,3869,2,3864,3,0,1817,3864,2052,1428,574,50,46.96303954510209,99.87076764021711,0.0,53.03696045489791,36.90876195399328,14.83587490307573,1.2923235978288963
gRNA_CDK19_targ_6280_3808,776,1,775,0,762,13,0,0,762,775,0,760,15,0.0,98.3225806451613,0.0,100.0,0.0,98.06451612903226,1.935483870967742
gRNA_CDK19_targ_6280_3809,776,1,775,0,595,180,0,0,595,775,0,593,182,0.0,76.77419354838709,0.0,100.0,0.0,76.51612903225806,23.483870967741936
gRNA_CDK19_targ_6280_3810,776,1,775,0,774,1,0,531,774,244,2,241,1,68.51612903225806,99.87096774193547,0.0,31.483870967741932,0.25806451612903225,31.096774193548388,0.12903225806451613
gRNA_CDK19_targ_6284_3811,27044,1004,26040,1309,21946,2785,643,10340,21946,15057,10,11635,3412,39.70814132104455,84.27803379416282,2.4692780337941627,57.822580645161295,0.03840245775729647,44.68125960061444,13.102918586789555
gRNA_CDK19_targ_6286_3812,3693,0,3693,1954,1714,25,2,569,1714,3122,17,3076,29,15.407527755212563,46.41213105875981,0.05415651232060655,84.53831573246683,0.4603303547251557,83.29271594909288,0.785269428648795
gRNA_CDK19_targ_6287_3813,4966,0,4966,756,4174,36,0,23,4174,4943,1303,3500,140,0.46314941602899723,84.05155054369715,0.0,99.536850583971,26.238421264599275,70.47925896093436,2.819170358437374
