unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,4520,0,4520,1186,2852,482,1116,2022,2852,1382,2,898,482,44.73451327433629,63.097345132743364,24.690265486725664,30.575221238938056,0.04424778761061947,19.86725663716814,10.663716814159292
gRNA_CDK19_targ_6274_3800,6365,1,6364,1710,4584,70,71,0,4584,6293,537,5628,128,0.0,72.0301697045883,1.1156505342551855,98.88434946574482,8.43808925204274,88.43494657448146,2.011313639220616
gRNA_CDK19_targ_6275_3801,10512,560,9952,1602,7756,594,466,0,7756,9486,93,8337,1056,0.0,77.93408360128618,4.682475884244373,95.31752411575563,0.9344855305466239,83.77210610932477,10.610932475884244
gRNA_CDK19_targ_6275_3802,10512,560,9952,475,8808,669,466,426,8808,9060,3,8383,674,4.280546623794212,88.50482315112541,4.682475884244373,91.03697749196141,0.030144694533762062,84.23432475884243,6.772508038585209
gRNA_CDK19_targ_6275_3803,10512,560,9952,1137,8348,467,466,6541,8348,2945,95,1929,921,65.72548231511254,83.88263665594855,4.682475884244373,29.592041800643088,0.9545819935691319,19.383038585209004,9.254421221864952
gRNA_CDK19_targ_6276_3804,6270,382,5888,336,5187,365,39,446,5187,5403,0,5036,367,7.5747282608695645,88.0944293478261,0.6623641304347826,91.76290760869566,0.0,85.52989130434783,6.233016304347826
gRNA_CDK19_targ_6279_3805,5021,17,5004,3,4968,33,2,3,4968,4999,1,4416,582,0.05995203836930455,99.28057553956835,0.03996802557953637,99.90007993605116,0.019984012789768184,88.2494004796163,11.630695443645084
gRNA_CDK19_targ_6279_3806,5021,17,5004,8,4559,437,2,0,4559,5002,2,4072,928,0.0,91.10711430855316,0.03996802557953637,99.96003197442046,0.03996802557953637,81.37490007993605,18.545163868904876
gRNA_CDK19_targ_6279_3807,5021,1,5020,5,5010,5,2,3719,5010,1299,45,726,528,74.08366533864542,99.800796812749,0.0398406374501992,25.876494023904385,0.8964143426294822,14.46215139442231,10.517928286852591
gRNA_CDK19_targ_6280_3808,3381,12,3369,5,3350,14,0,1,3350,3368,4,2997,367,0.029682398337785694,99.43603443158207,0.0,99.97031760166222,0.11872959335114278,88.95814781834372,10.893440189967349
gRNA_CDK19_targ_6280_3809,3381,12,3369,2,900,2467,0,0,900,3369,0,552,2817,0.0,26.714158504007123,0.0,100.0,0.0,16.3846838824577,83.61531611754229
gRNA_CDK19_targ_6280_3810,3381,10,3371,5,3359,7,0,442,3359,2929,340,2564,25,13.111836250370809,99.6440225452388,0.0,86.88816374962919,10.086027884900622,76.0605161673094,0.7416196974191634
gRNA_CDK19_targ_6284_3811,24411,2,24409,1495,21305,1609,736,12524,21305,11149,248,9135,1766,51.308943422508094,87.28337908148633,3.0152812487197345,45.675775328772175,1.0160186816338237,37.42472039002007,7.235036257118275
gRNA_CDK19_targ_6286_3812,1904,0,1904,225,1306,373,213,8,1306,1683,0,1309,374,0.42016806722689076,68.59243697478992,11.186974789915967,88.39285714285714,0.0,68.75,19.642857142857142
gRNA_CDK19_targ_6287_3813,5343,1,5342,5,4312,1025,4,0,4312,5338,0,4313,1025,0.0,80.71883189816548,0.07487832272557095,99.92512167727443,0.0,80.73755147884687,19.187570198427554
gRNA_CDK19_targ_6288_3814,9326,115,9211,4219,4978,14,671,459,4978,8081,190,7457,434,4.983172293996309,54.04407773314516,7.28476821192053,87.73205949408316,2.062751058516991,80.95755075453262,4.711757681033546
gRNA_CDK19_targ_6289_3815,6385,0,6385,2092,3441,852,61,2,3441,6322,21,5442,859,0.031323414252153486,53.89193422083007,0.9553641346906813,99.01331245105716,0.3288958496476116,85.23101018010964,13.45340642129992
gRNA_CDK19_targ_6291_3816,6181,0,6181,334,5066,781,322,0,5066,5859,14,4825,1020,0.0,81.96084775926225,5.209513023782559,94.79048697621744,0.22650056625141565,78.06180229736287,16.50218411260314
gRNA_CDK19_targ_6291_3817,6181,0,6181,360,4276,1545,322,0,4276,5859,0,4061,1798,0.0,69.17974437793237,5.209513023782559,94.79048697621744,0.0,65.70134282478564,29.089144151431807
gRNA_CDK19_targ_6291_3818,6181,0,6181,2297,3446,438,322,0,3446,5859,0,5168,691,0.0,55.75149652159844,5.209513023782559,94.79048697621744,0.0,83.61106617052258,11.179420805694871
gRNA_CDK19_targ_6291_3819,6181,0,6181,337,5108,736,322,584,5108,5275,232,4301,742,9.448309335059053,82.6403494580165,5.209513023782559,85.34217764115839,3.7534379550234584,69.5842096748099,12.004530011325027
gRNA_CDK19_targ_6291_3820,6181,0,6181,862,3781,1538,322,8,3781,5851,232,4075,1544,0.12942889500080892,61.17133149975732,5.209513023782559,94.66105808121664,3.7534379550234584,65.92784339103704,24.979776735156122
gRNA_CDK19_targ_6291_3821,6181,0,6181,1700,3829,652,322,1,3829,5858,232,4953,673,0.016178611875101116,61.94790486976217,5.209513023782559,94.77430836434235,3.7534379550234584,80.13266461737582,10.88820579194305
gRNA_CDK19_targ_6291_3822,6181,0,6181,873,4431,877,322,2978,4431,2881,232,1751,898,48.179906164051125,71.68742921857304,5.209513023782559,46.61058081216631,3.7534379550234584,28.328749393302054,14.528393463840802
gRNA_CDK19_targ_6292_3823,6059,1509,4550,570,3610,370,553,1,3610,3996,0,3595,401,0.021978021978021976,79.34065934065934,12.153846153846153,87.82417582417582,0.0,79.01098901098901,8.813186813186814
gRNA_CDK19_targ_6292_3824,6059,1509,4550,571,3973,6,553,0,3973,3997,0,3960,37,0.0,87.31868131868133,12.153846153846153,87.84615384615385,0.0,87.03296703296704,0.8131868131868132
gRNA_CDK19_targ_6292_3825,6059,1509,4550,2132,2401,17,553,0,2401,3997,0,3949,48,0.0,52.76923076923077,12.153846153846153,87.84615384615385,0.0,86.7912087912088,1.054945054945055
gRNA_CDK19_targ_6292_3826,6059,1509,4550,570,3974,6,553,1534,3974,2463,29,2426,8,33.714285714285715,87.34065934065934,12.153846153846153,54.13186813186813,0.6373626373626374,53.318681318681314,0.1758241758241758
gRNA_CDK19_targ_6292_3827,6059,1509,4550,570,2413,1567,553,1,2413,3996,28,2399,1569,0.021978021978021976,53.032967032967036,12.153846153846153,87.82417582417582,0.6153846153846154,52.72527472527473,34.48351648351648
gRNA_CDK19_targ_6292_3828,6059,1509,4550,571,2415,1564,553,1,2415,3996,28,2402,1566,0.021978021978021976,53.07692307692308,12.153846153846153,87.82417582417582,0.6153846153846154,52.79120879120879,34.417582417582416
gRNA_CDK19_targ_6292_3829,6059,1509,4550,571,3978,1,553,1960,3978,2037,30,2005,2,43.07692307692308,87.42857142857143,12.153846153846153,44.76923076923077,0.6593406593406593,44.065934065934066,0.04395604395604395
gRNA_CDK19_targ_6293_3830,9599,0,9599,9568,12,19,2505,3,12,7091,1,7068,22,0.03125325554745286,0.12501302218981145,26.09646838212314,73.87227836232941,0.010417751849150954,73.63267006979893,0.22919054068132097
gRNA_CDK19_targ_6293_3831,9599,0,9599,3174,4162,2263,2505,2868,4162,4226,2,1960,2264,29.878112303364933,43.35868319616627,26.09646838212314,44.02541931451193,0.020835503698301908,20.41879362433587,23.58579018647776
gRNA_CDK19_targ_6293_3832,9599,0,9599,5433,18,4148,2505,9,18,7085,1,2935,4149,0.09375976664235858,0.18751953328471715,26.09646838212314,73.8097718512345,0.010417751849150954,30.57610167725805,43.22325242212731
gRNA_CDK19_targ_6294_3833,8508,0,8508,531,7182,795,516,3376,7182,4616,365,3448,803,39.680300893276915,84.41466854724965,6.064880112834979,54.25481899388811,4.290079924776681,40.526563234602726,9.438175834508698
gRNA_CDK19_targ_6294_3834,8508,0,8508,5133,2618,757,516,0,2618,7992,2,6864,1126,0.0,30.77103902209685,6.064880112834979,93.93511988716502,0.023507287259050304,80.67700987306064,13.23460272684532
gRNA_CDK19_targ_6294_3835,8508,0,8508,869,2919,4720,516,2560,2919,5432,2,706,4724,30.089327691584387,34.308885754583926,6.064880112834979,63.84579219558063,0.023507287259050304,8.298072402444758,55.524212505876825
gRNA_CDK19_targ_6295_3836,6837,1,6836,1427,5045,364,1392,4885,5045,559,1,194,364,71.45991808074898,73.80046811000585,20.362785254534817,8.177296664716208,0.014628437682855471,2.8379169104739614,5.324751316559392
gRNA_CDK19_targ_6296_3837,5522,2,5520,3030,1985,505,2617,1935,1985,968,5,457,506,35.05434782608695,35.960144927536234,47.40942028985507,17.53623188405797,0.09057971014492754,8.278985507246377,9.166666666666666
gRNA_CDK19_targ_6299_3838,8964,1,8963,944,7126,893,304,3745,7126,4914,874,2816,1224,41.78288519468928,79.50463014615642,3.3917215218118932,54.825393283498826,9.751199375209193,31.418051991520695,13.656141916768938
gRNA_CDK19_targ_6300_3839,5462,60,5402,815,3984,603,647,1276,3984,3479,153,2722,604,23.62088115512773,73.75046279155868,11.977045538689374,64.4020733061829,2.8322843391336545,50.38874490929286,11.181044057756386
gRNA_CDK19_targ_6301_3840,5153,300,4853,318,3868,667,3,3127,3868,1723,317,738,668,64.43437049247888,79.70327632392335,0.0618174325159695,35.50381207500515,6.5320420358541105,15.207088398928498,13.764681640222543
gRNA_CDK19_targ_6302_3841,3927,88,3839,961,2459,419,234,1246,2459,2359,712,1219,428,32.456368846053664,64.05313883823912,6.095337327429018,61.44829382651732,18.546496483459237,31.753060692888774,11.148736650169315
gRNA_CDK19_targ_6303_3842,5089,1,5088,5075,9,4,4931,9,9,148,2,142,4,0.1768867924528302,0.1768867924528302,96.91430817610063,2.908805031446541,0.039308176100628936,2.790880503144654,0.07861635220125787
gRNA_CDK19_targ_6304_3843,4123,0,4123,556,3033,534,543,2045,3033,1535,1,998,536,49.599805966529225,73.56293960708223,13.170021828765464,37.23017220470531,0.02425418384671356,24.20567547902013,13.000242541838466
gRNA_CDK19_targ_6305_3844,5220,0,5220,126,3994,1100,122,3900,3994,1198,3,94,1101,74.71264367816092,76.51340996168582,2.3371647509578546,22.950191570881227,0.05747126436781609,1.800766283524904,21.091954022988503
gRNA_CDK19_targ_6306_3845,8406,0,8406,1058,5825,1523,1024,5660,5825,1722,3,195,1524,67.33285748275041,69.2957411372829,12.18177492267428,20.485367594575305,0.03568879371877231,2.3197715917201998,18.12990720913633
gRNA_CDK19_targ_6307_3846,7229,0,7229,860,5801,568,847,1518,5801,4864,2,4290,572,20.998755014524832,80.24623046064463,11.716696638539217,67.28454834693596,0.027666343892654585,59.34430764974409,7.912574353299212
gRNA_CDK19_targ_6308_3847,14754,1,14753,857,12495,1401,838,53,12495,13862,86,12367,1409,0.3592489663119366,84.69463837863486,5.680200637158544,93.96055039652951,0.5829322849589914,83.82701823357961,9.550599877990917
gRNA_CDK19_targ_6308_3848,14754,1,14753,1515,11275,1963,838,0,11275,13915,2,11856,2057,0.0,76.42513387107707,5.680200637158544,94.31979936284147,0.013556564766488172,80.36331593574188,13.942926862333085
gRNA_CDK19_targ_6308_3849,14754,1,14753,1375,13224,154,838,4918,13224,8997,4,8834,159,33.33559276079441,89.6360062360198,5.680200637158544,60.98420660204704,0.027113129532976343,59.87934657357825,1.0777468989358097
gRNA_CDK19_targ_6309_3850,7841,0,7841,169,7102,570,0,247,7102,7594,8,6931,655,3.1501084045402377,90.57518173702334,0.0,96.84989159545975,0.10202780257620202,88.39433745695702,8.353526335926539
gRNA_CDK19_targ_6310_3851,12812,298,12514,2003,9650,861,52,0,9650,12462,874,10360,1228,0.0,77.1136327313409,0.41553460124660374,99.5844653987534,6.984177720952534,82.78727824836184,9.813009429439028
gRNA_CDK19_targ_6310_3852,12812,298,12514,138,11414,962,52,393,11414,12069,313,10726,1030,3.140482659421448,91.20984497362954,0.41553460124660374,96.44398273933194,2.501198657503596,85.712002557136,8.230781524692345
gRNA_CDK19_targ_6310_3853,12812,298,12514,543,10450,1521,52,1546,10450,10916,401,8924,1591,12.35416333706249,83.50647275051942,0.41553460124660374,87.2303020616909,3.2044110596132334,71.31213041393639,12.713760588141282
