unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,3374,0,3374,1515,1852,7,1431,1800,1852,143,2,134,7,53.34914048606995,54.89033787788975,42.412566686425606,4.238292827504446,0.05927682276229994,3.9715471250740957,0.2074688796680498
gRNA_CDK19_targ_6274_3800,664,0,664,21,623,20,0,0,623,664,1,643,20,0.0,93.82530120481928,0.0,100.0,0.15060240963855423,96.83734939759037,3.0120481927710845
gRNA_CDK19_targ_6275_3801,31950,0,31950,14801,17101,48,1778,25,17101,30147,1,30078,68,0.0782472613458529,53.52425665101721,5.564945226917057,94.35680751173709,0.003129890453834116,94.14084507042253,0.2128325508607199
gRNA_CDK19_targ_6275_3802,31950,0,31950,1861,28017,2072,1778,10665,28017,19507,9,17412,2086,33.38028169014085,87.69014084507042,5.564945226917057,61.05477308294209,0.028169014084507043,54.49765258215963,6.5289514866979665
gRNA_CDK19_targ_6275_3803,31950,0,31950,3892,17108,10950,1778,15971,17108,14201,13,3237,10951,49.98748043818466,53.54616588419405,5.564945226917057,44.44757433489828,0.04068857589984351,10.131455399061034,34.2754303599374
gRNA_CDK19_targ_6276_3804,3517,0,3517,2866,645,6,0,587,645,2930,0,2921,9,16.690361103212968,18.33949388683537,0.0,83.30963889678704,0.0,83.05373898208701,0.25589991470002843
gRNA_CDK19_targ_6279_3805,2673,32,2641,316,1705,620,1,0,1705,2640,305,1705,630,0.0,64.55887921241954,0.03786444528587656,99.96213555471412,11.54865581219235,64.55887921241954,23.854600530102235
gRNA_CDK19_targ_6279_3806,2673,32,2641,3,1818,820,1,0,1818,2640,1,1819,820,0.0,68.83756152972359,0.03786444528587656,99.96213555471412,0.03786444528587656,68.87542597500946,31.04884513441878
gRNA_CDK19_targ_6279_3807,2673,32,2641,3,1827,811,1,1637,1827,1003,1,190,812,61.98409693297994,69.17834153729649,0.03786444528587656,37.978038621734186,0.03786444528587656,7.194244604316546,30.745929572131768
gRNA_CDK19_targ_6280_3808,177,0,177,0,170,7,0,0,170,177,0,169,8,0.0,96.045197740113,0.0,100.0,0.0,95.48022598870057,4.519774011299435
gRNA_CDK19_targ_6280_3809,177,0,177,0,175,2,0,0,175,177,0,174,3,0.0,98.87005649717514,0.0,100.0,0.0,98.30508474576271,1.694915254237288
gRNA_CDK19_targ_6280_3810,177,0,177,0,175,2,0,148,175,29,0,26,3,83.61581920903954,98.87005649717514,0.0,16.38418079096045,0.0,14.689265536723164,1.694915254237288
gRNA_CDK19_targ_6284_3811,9192,2,9190,854,8089,247,793,5766,8089,2631,4,2375,252,62.74211099020675,88.0195865070729,8.628944504896626,28.628944504896626,0.04352557127312296,25.84330794341676,2.7421109902067466
gRNA_CDK19_targ_6286_3812,8756,0,8756,223,8528,5,210,4,8528,8542,0,8533,9,0.04568296025582458,97.39607126541799,2.39835541343079,97.55596162631338,0.0,97.45317496573777,0.1027866605756053
gRNA_CDK19_targ_6287_3813,1063,443,620,390,227,3,72,3,227,545,1,232,312,0.4838709677419355,36.612903225806456,11.612903225806452,87.90322580645162,0.16129032258064516,37.41935483870968,50.32258064516129
gRNA_CDK19_targ_6288_3814,5438,0,5438,1397,4029,12,10,191,4029,5237,0,5225,12,3.5123207061419635,74.08973887458625,0.18389113644722324,96.3037881574108,0.0,96.08311879367415,0.2206693637366679
gRNA_CDK19_targ_6289_3815,832,0,832,21,691,120,4,1,691,827,0,707,120,0.1201923076923077,83.05288461538461,0.4807692307692308,99.39903846153845,0.0,84.97596153846155,14.423076923076922
gRNA_CDK19_targ_6291_3816,1769,1,1768,1,1766,1,0,0,1766,1768,1,1766,1,0.0,99.8868778280543,0.0,100.0,0.056561085972850686,99.8868778280543,0.056561085972850686
gRNA_CDK19_targ_6291_3817,1769,1,1768,1,519,1248,0,0,519,1768,1,519,1248,0.0,29.355203619909503,0.0,100.0,0.056561085972850686,29.355203619909503,70.58823529411765
gRNA_CDK19_targ_6291_3818,1769,1,1768,73,1690,5,0,0,1690,1768,0,1763,5,0.0,95.58823529411765,0.0,100.0,0.0,99.71719457013575,0.2828054298642534
gRNA_CDK19_targ_6291_3819,1769,1,1768,1,1767,0,0,67,1767,1701,1,1700,0,3.7895927601809953,99.94343891402715,0.0,96.210407239819,0.056561085972850686,96.15384615384616,0.0
gRNA_CDK19_targ_6291_3820,1769,1,1768,1,1694,73,0,0,1694,1768,1,1694,73,0.0,95.81447963800905,0.0,100.0,0.056561085972850686,95.81447963800905,4.128959276018099
gRNA_CDK19_targ_6291_3821,1769,1,1768,7,1693,68,0,0,1693,1768,1,1699,68,0.0,95.7579185520362,0.0,100.0,0.056561085972850686,96.0972850678733,3.8461538461538463
gRNA_CDK19_targ_6291_3822,1769,1,1768,1,1761,6,0,440,1761,1328,1,1321,6,24.8868778280543,99.60407239819004,0.0,75.1131221719457,0.056561085972850686,74.71719457013575,0.3393665158371041
gRNA_CDK19_targ_6292_3823,6808,3,6805,6171,612,22,438,0,612,6367,644,5686,37,0.0,8.99338721528288,6.436443791329904,93.5635562086701,9.46362968405584,83.55620867009551,0.5437178545187362
gRNA_CDK19_targ_6292_3824,6808,3,6805,6174,614,17,438,0,614,6367,644,5690,33,0.0,9.02277736958119,6.436443791329904,93.5635562086701,9.46362968405584,83.61498897869214,0.4849375459221161
gRNA_CDK19_targ_6292_3825,6808,3,6805,6181,605,19,438,0,605,6367,645,5687,35,0.0,8.890521675238796,6.436443791329904,93.5635562086701,9.478324761204997,83.57090374724467,0.5143277002204262
gRNA_CDK19_targ_6292_3826,6808,3,6805,6189,612,4,438,6,612,6361,644,5693,24,0.0881704628949302,8.99338721528288,6.436443791329904,93.47538574577516,9.46362968405584,83.65907421013961,0.3526818515797208
gRNA_CDK19_targ_6292_3827,6808,3,6805,6189,607,9,438,1,607,6366,645,5692,29,0.014695077149155033,8.919911829537105,6.436443791329904,93.54886113152094,9.478324761204997,83.64437913299044,0.426157237325496
gRNA_CDK19_targ_6292_3828,6808,3,6805,6190,606,9,438,0,606,6367,645,5693,29,0.0,8.90521675238795,6.436443791329904,93.5635562086701,9.478324761204997,83.65907421013961,0.426157237325496
gRNA_CDK19_targ_6292_3829,6808,3,6805,6192,613,0,438,588,613,5779,646,5114,19,8.640705363703159,9.008082292432034,6.436443791329904,84.92285084496693,9.49301983835415,75.15062454077885,0.2792064658339456
gRNA_CDK19_targ_6293_3830,7498,0,7498,7471,13,14,722,4,13,6772,7,6749,16,0.05334755934915977,0.17337956788476927,9.629234462523339,90.3174179781275,0.09335822886102961,90.01066951186984,0.2133902373966391
gRNA_CDK19_targ_6293_3831,7498,0,7498,752,6734,12,722,6539,6734,237,4,220,13,87.20992264603893,89.81061616431049,9.629234462523339,3.1608428914377167,0.05334755934915977,2.9341157642037876,0.17337956788476927
gRNA_CDK19_targ_6293_3832,7498,0,7498,760,23,6715,722,9,23,6767,7,45,6715,0.1200320085356095,0.3067484662576687,9.629234462523339,90.25073352894105,0.09335822886102961,0.6001600426780475,89.55721525740198
gRNA_CDK19_targ_6294_3833,7777,17,7760,727,6017,1016,695,3585,6017,3480,18,2445,1017,46.198453608247426,77.53865979381443,8.956185567010309,44.84536082474227,0.23195876288659795,31.507731958762886,13.105670103092784
gRNA_CDK19_targ_6294_3834,7777,17,7760,5417,2333,10,695,0,2333,7065,927,6024,114,0.0,30.06443298969072,8.956185567010309,91.04381443298969,11.945876288659795,77.62886597938144,1.4690721649484535
gRNA_CDK19_targ_6294_3835,7777,17,7760,1742,2342,3676,695,2291,2342,4774,927,72,3775,29.52319587628866,30.180412371134018,8.956185567010309,61.52061855670104,11.945876288659795,0.9278350515463918,48.646907216494846
gRNA_CDK19_targ_6295_3836,2604,0,2604,1704,890,10,1636,864,890,104,0,94,10,33.17972350230415,34.17818740399385,62.826420890937015,3.9938556067588324,0.0,3.6098310291858677,0.38402457757296465
gRNA_CDK19_targ_6296_3837,9189,2,9187,7061,2112,14,5278,2050,2112,1859,5,1840,14,22.31413954500925,22.989006204419287,57.45074561880919,20.235114836181562,0.05442473059758355,20.028300859910743,0.15238924567323392
gRNA_CDK19_targ_6299_3838,3127,0,3127,171,2954,2,3,1304,2954,1820,167,1648,5,41.70131116085705,94.4675407739047,0.09593859929645027,58.2027502398465,5.340582027502398,52.702270546850016,0.1598976654940838
gRNA_CDK19_targ_6300_3839,1739,1,1738,10,1723,5,9,1183,1723,546,3,537,6,68.06674338319908,99.13693901035673,0.5178365937859608,31.41542002301496,0.17261219792865362,30.897583429228998,0.34522439585730724
gRNA_CDK19_targ_6301_3840,3081,0,3081,1237,1834,10,588,1751,1834,742,3,729,10,56.832197338526456,59.526127880558256,19.084712755598833,24.083089905874715,0.09737098344693282,23.661148977604675,0.32456994482310936
gRNA_CDK19_targ_6302_3841,3794,0,3794,2,3783,9,1,996,3783,2797,0,2786,11,26.25197680548234,99.71006852925672,0.02635740643120717,73.72166578808645,0.0,73.43173431734317,0.28993147074327885
gRNA_CDK19_targ_6303_3842,4957,1,4956,3726,3,1227,3632,3,3,1321,4,90,1227,0.06053268765133172,0.06053268765133172,73.28490718321227,26.6545601291364,0.08071025020177562,1.8159806295399514,24.757869249394673
