unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK9_targ_1509_3174,682,0,682,112,53,517,22,0,53,660,57,86,517,0.0,7.771260997067449,3.225806451612903,96.7741935483871,8.357771260997067,12.609970674486803,75.80645161290323
gRNA_CDK9_targ_1509_3175,682,0,682,87,435,160,22,324,435,336,57,119,160,47.50733137829912,63.78299120234604,3.225806451612903,49.266862170087975,8.357771260997067,17.44868035190616,23.46041055718475
gRNA_CDK9_targ_1509_3176,682,0,682,243,392,47,22,50,392,610,56,507,47,7.331378299120235,57.478005865102645,3.225806451612903,89.44281524926686,8.211143695014663,74.34017595307918,6.89149560117302
gRNA_CDK9_targ_1510_3177,1578,0,1578,1515,58,5,93,0,58,1485,82,1374,29,0.0,3.67553865652725,5.893536121673003,94.10646387832699,5.196451204055767,87.07224334600761,1.837769328263625
gRNA_CDK9_targ_1510_3178,1578,0,1578,599,714,265,93,280,714,1205,1,939,265,17.743979721166035,45.247148288973385,5.893536121673003,76.36248415716096,0.06337135614702154,59.50570342205324,16.79340937896071
gRNA_CDK9_targ_1510_3179,1578,0,1578,648,909,21,93,458,909,1027,82,900,45,29.02408111533587,57.60456273764258,5.893536121673003,65.08238276299113,5.196451204055767,57.03422053231939,2.8517110266159698
gRNA_CDK9_targ_1510_3180,1578,0,1578,864,62,652,93,0,62,1485,82,728,675,0.0,3.929024081115336,5.893536121673003,94.10646387832699,5.196451204055767,46.134347275031686,42.77566539923954
gRNA_CDK9_targ_1510_3181,1578,0,1578,669,62,847,93,0,62,1485,82,532,871,0.0,3.929024081115336,5.893536121673003,94.10646387832699,5.196451204055767,33.71356147021547,55.19645120405576
gRNA_CDK9_targ_1510_3182,1578,0,1578,358,424,796,93,331,424,1154,82,253,819,20.975918884664132,26.869455006337134,5.893536121673003,73.13054499366287,5.196451204055767,16.03295310519645,51.90114068441065
gRNA_CDK9_targ_1510_3183,1578,0,1578,1152,403,23,93,57,403,1428,82,1299,47,3.6121673003802277,25.53865652724968,5.893536121673003,90.49429657794677,5.196451204055767,82.31939163498099,2.9784537389100127
gRNA_CDK9_targ_1511_3184,4567,0,4567,726,3798,43,87,72,3798,4408,1,4359,48,1.5765272607838845,83.1618130063499,1.9049704401138603,96.51850229910227,0.02189621195533173,95.44558791329099,1.051018173855923
gRNA_CDK9_targ_1511_3185,4567,0,4567,212,4075,280,87,289,4075,4191,1,3905,285,6.328005255090869,89.22706371797679,1.9049704401138603,91.76702430479527,0.02189621195533173,85.5047076855704,6.240420407269543
gRNA_CDK9_targ_1511_3186,4567,0,4567,355,3758,454,87,1764,3758,2716,4,2256,456,38.624917889205165,82.28596452813663,1.9049704401138603,59.47011167068097,0.08758484782132692,49.39785417122838,9.984672651631268
gRNA_CDK9_targ_1513_3187,3632,24,3608,2367,994,247,1813,577,994,1218,15,944,259,15.992239467849224,27.54988913525499,50.24944567627494,33.75831485587583,0.41574279379157425,26.164079822616408,7.1784922394678485
gRNA_CDK9_targ_1514_3188,505,50,455,453,1,1,94,0,1,361,0,357,4,0.0,0.21978021978021978,20.659340659340657,79.34065934065934,0.0,78.46153846153847,0.8791208791208791
gRNA_CDK9_targ_1514_3189,505,50,455,95,360,0,94,0,360,361,3,358,0,0.0,79.12087912087912,20.659340659340657,79.34065934065934,0.6593406593406593,78.68131868131869,0.0
gRNA_CDK9_targ_1514_3190,505,50,455,99,346,10,94,0,346,361,0,348,13,0.0,76.04395604395604,20.659340659340657,79.34065934065934,0.0,76.48351648351648,2.857142857142857
gRNA_CDK9_targ_1514_3191,505,50,455,135,320,0,94,0,320,361,0,358,3,0.0,70.32967032967034,20.659340659340657,79.34065934065934,0.0,78.68131868131869,0.6593406593406593
gRNA_CDK9_targ_1514_3192,505,50,455,95,2,358,94,0,2,361,0,3,358,0.0,0.43956043956043955,20.659340659340657,79.34065934065934,0.0,0.6593406593406593,78.68131868131869
gRNA_CDK9_targ_1514_3193,505,50,455,109,1,345,94,0,1,361,0,13,348,0.0,0.21978021978021978,20.659340659340657,79.34065934065934,0.0,2.857142857142857,76.48351648351648
gRNA_CDK9_targ_1514_3194,505,50,455,135,2,318,94,0,2,361,0,40,321,0.0,0.43956043956043955,20.659340659340657,79.34065934065934,0.0,8.791208791208792,70.54945054945055
gRNA_CDK9_targ_1514_3195,505,50,455,95,356,4,94,25,356,336,0,332,4,5.4945054945054945,78.24175824175825,20.659340659340657,73.84615384615385,0.0,72.96703296703296,0.8791208791208791
gRNA_CDK9_targ_1514_3196,505,50,455,95,320,40,94,0,320,361,0,321,40,0.0,70.32967032967034,20.659340659340657,79.34065934065934,0.0,70.54945054945055,8.791208791208792
gRNA_CDK9_targ_1514_3197,505,50,455,108,319,28,94,0,319,361,0,330,31,0.0,70.1098901098901,20.659340659340657,79.34065934065934,0.0,72.52747252747253,6.813186813186813
gRNA_CDK9_targ_1514_3198,505,50,455,98,346,11,94,0,346,361,0,347,14,0.0,76.04395604395604,20.659340659340657,79.34065934065934,0.0,76.26373626373626,3.076923076923077
gRNA_CDK9_targ_1514_3199,505,50,455,135,320,0,94,0,320,361,0,358,3,0.0,70.32967032967034,20.659340659340657,79.34065934065934,0.0,78.68131868131869,0.6593406593406593
gRNA_CDK9_targ_1514_3200,505,50,455,135,319,1,94,0,319,361,0,357,4,0.0,70.1098901098901,20.659340659340657,79.34065934065934,0.0,78.46153846153847,0.8791208791208791
gRNA_CDK9_targ_1514_3201,505,50,455,98,347,10,94,311,347,50,0,37,13,68.35164835164835,76.26373626373626,20.659340659340657,10.989010989010989,0.0,8.131868131868131,2.857142857142857
gRNA_CDK9_targ_1514_3202,505,50,455,108,320,27,94,1,320,360,0,330,30,0.21978021978021978,70.32967032967034,20.659340659340657,79.12087912087912,0.0,72.52747252747253,6.593406593406594
gRNA_CDK9_targ_1515_3203,4131,19,4112,2921,1165,26,386,300,1165,3426,96,3266,64,7.295719844357977,28.33171206225681,9.38715953307393,83.3171206225681,2.3346303501945527,79.4260700389105,1.556420233463035
gRNA_CDK9_targ_1516_3204,837,0,837,8,752,77,1,97,752,739,9,652,78,11.589008363201913,89.8446833930705,0.11947431302270012,88.2915173237754,1.0752688172043012,77.89725209080048,9.31899641577061
gRNA_CDK9_targ_1517_3205,1052,1,1051,162,673,216,115,31,673,905,39,648,218,2.949571836346337,64.03425309229306,10.94196003805899,86.10846812559467,3.7107516650808754,61.65556612749762,20.742150333016173
gRNA_CDK9_targ_1517_3206,1052,1,1051,198,753,100,115,0,753,936,39,795,102,0.0,71.64605137963844,10.94196003805899,89.058039961941,3.7107516650808754,75.64224548049476,9.705042816365367
gRNA_CDK9_targ_1517_3207,1052,1,1051,166,837,48,115,228,837,708,39,619,50,21.69362511893435,79.6384395813511,10.94196003805899,67.36441484300666,3.7107516650808754,58.896289248334924,4.757373929590866
gRNA_CDK9_targ_1519_3208,284,0,284,146,91,47,26,85,91,173,3,103,67,29.929577464788732,32.04225352112676,9.15492957746479,60.91549295774647,1.056338028169014,36.267605633802816,23.591549295774648
gRNA_CDK9_targ_1520_3209,1642,1010,632,452,159,21,0,0,159,632,21,575,36,0.0,25.158227848101266,0.0,100.0,3.322784810126582,90.98101265822784,5.69620253164557
gRNA_CDK9_targ_1520_3210,1642,1010,632,75,529,28,0,3,529,629,22,565,42,0.4746835443037975,83.70253164556962,0.0,99.5253164556962,3.481012658227848,89.39873417721519,6.645569620253164
gRNA_CDK9_targ_1520_3211,1642,1010,632,256,366,10,0,0,366,632,13,581,38,0.0,57.91139240506329,0.0,100.0,2.0569620253164556,91.93037974683544,6.012658227848101
gRNA_CDK9_targ_1520_3212,1642,1010,632,91,164,377,0,0,164,632,21,205,406,0.0,25.949367088607595,0.0,100.0,3.322784810126582,32.436708860759495,64.24050632911393
gRNA_CDK9_targ_1520_3213,1642,1009,633,250,145,238,0,0,145,633,21,343,269,0.0,22.906793048973142,0.0,100.0,3.3175355450236967,54.18641390205371,42.49605055292259
gRNA_CDK9_targ_1520_3214,1642,1009,633,101,367,165,0,33,367,600,19,386,195,5.213270142180095,57.97788309636651,0.0,94.7867298578199,3.0015797788309637,60.97946287519748,30.80568720379147
gRNA_CDK9_targ_1520_3215,1642,1009,633,246,371,16,0,56,371,577,21,509,47,8.846761453396525,58.60979462875198,0.0,91.15323854660348,3.3175355450236967,80.41074249605056,7.424960505529225
gRNA_CDK9_targ_1521_3216,2463,45,2418,1167,1161,90,17,167,1161,2234,101,1906,227,6.906534325889164,48.01488833746898,0.7030603804797354,92.39040529363109,4.177005789909016,78.82547559966915,9.387923904052936
gRNA_CDK9_targ_1521_3217,2463,45,2418,1479,743,196,17,9,743,2392,73,2019,300,0.37220843672456577,30.727874276261375,0.7030603804797354,98.9247311827957,3.019023986765922,83.49875930521092,12.40694789081886
gRNA_CDK9_targ_1521_3218,2463,45,2418,919,509,990,17,20,509,2381,194,1122,1065,0.8271298593879239,21.050454921422663,0.7030603804797354,98.46980976013235,8.02315963606286,46.40198511166253,44.044665012406945
