unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,2786,0,2786,487,2296,3,446,2172,2296,168,2,161,5,77.96123474515434,82.41206030150754,16.008614501076813,6.030150753768844,0.07178750897343862,5.778894472361809,0.17946877243359655
gRNA_CDK19_targ_6274_3800,6433,0,6433,2801,3600,32,79,0,3600,6354,849,5205,300,0.0,55.961448779729515,1.2280429037773977,98.77195709622261,13.197575003886211,80.91092802735893,4.66345406497746
gRNA_CDK19_targ_6275_3801,8152,0,8152,2188,5130,834,358,1,5130,7793,3,6906,884,0.01226692836113837,62.92934249263984,4.391560353287536,95.59617271835133,0.03680078508341511,84.71540726202159,10.84396467124632
gRNA_CDK19_targ_6275_3802,8152,0,8152,392,6695,1065,358,474,6695,7320,40,6210,1070,5.8145240431795875,82.1270853778214,4.391560353287536,89.79391560353287,0.49067713444553485,76.17762512266928,13.125613346418058
gRNA_CDK19_targ_6275_3803,8152,0,8152,1108,5957,1087,358,4079,5957,3715,4,2616,1095,50.036800785083415,73.07409224730128,4.391560353287536,45.57163886162905,0.04906771344455348,32.09028459273798,13.432286555446515
gRNA_CDK19_targ_6276_3804,4787,115,4672,502,4157,13,166,837,4157,3669,513,3097,59,17.915239726027394,88.97688356164383,3.553082191780822,78.53167808219177,10.980308219178083,66.28852739726028,1.2628424657534247
gRNA_CDK19_targ_6279_3805,2126,5,2121,1,1906,214,0,0,1906,2121,24,1368,729,0.0,89.86327204148986,0.0,100.0,1.1315417256011315,64.49787835926449,34.37057991513437
gRNA_CDK19_targ_6279_3806,2126,5,2121,1,1810,310,0,0,1810,2121,19,1279,823,0.0,85.33710513908534,0.0,100.0,0.8958038661008958,60.3017444601603,38.8024516737388
gRNA_CDK19_targ_6279_3807,2126,5,2121,1,1916,204,0,768,1916,1353,303,610,440,36.20933521923621,90.33474776049033,0.0,63.7906647807638,14.285714285714285,28.760018859028758,20.744931636020745
gRNA_CDK19_targ_6280_3808,979,18,961,0,659,302,0,0,659,961,31,454,476,0.0,68.57440166493237,0.0,100.0,3.225806451612903,47.242455775234134,49.53173777315297
gRNA_CDK19_targ_6280_3809,979,18,961,7,533,421,0,0,533,961,112,277,572,0.0,55.4630593132154,0.0,100.0,11.65452653485952,28.82414151925078,59.5213319458897
gRNA_CDK19_targ_6280_3810,979,18,961,0,746,215,0,257,746,704,244,201,259,26.742976066597297,77.62747138397502,0.0,73.2570239334027,25.390218522372525,20.915712799167537,26.95109261186264
gRNA_CDK19_targ_6284_3811,22091,109,21982,1223,19208,1551,376,8431,19208,13175,281,11179,1715,38.35410790646893,87.38058411427532,1.7104904012373758,59.9354016922937,1.2783186243289966,50.85524520061869,7.801837867346011
gRNA_CDK19_targ_6286_3812,3156,0,3156,152,2032,972,56,972,2032,2128,74,1076,978,30.798479087452474,64.38529784537388,1.7743979721166032,67.42712294043093,2.3447401774397973,34.09378960709759,30.988593155893536
gRNA_CDK19_targ_6287_3813,4754,287,4467,1050,2325,1092,671,4,2325,3792,295,2396,1101,0.08954555630176853,52.04835460040296,15.021267069621668,84.88918737407656,6.6039847772554285,53.63778822475934,24.64741437206179
gRNA_CDK19_targ_6288_3814,6939,5,6934,3315,2620,999,1177,390,2620,5367,2,4362,1003,5.624459186616671,37.784828381886356,16.974329391404673,77.40121142197866,0.028843380444188056,62.90741274877416,14.464955292760312
gRNA_CDK19_targ_6289_3815,6538,3,6535,2016,4013,506,103,8,4013,6424,32,5799,593,0.1224177505738332,61.407804131599086,1.5761285386381023,98.30145371078807,0.4896710022953328,88.73756694720734,9.074215761285387
