unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,2562,0,2562,524,2033,5,303,1659,2033,600,3,592,5,64.75409836065575,79.35206869633099,11.826697892271664,23.4192037470726,0.117096018735363,23.106947697111632,0.195160031225605
gRNA_CDK19_targ_6274_3800,5154,1,5153,3070,2069,14,22,0,2069,5131,3,5113,15,0.0,40.15136813506695,0.42693576557345236,99.57306423442654,0.05821851348728896,99.22375315350281,0.2910925674364448
gRNA_CDK19_targ_6275_3801,4713,0,4713,1282,2860,571,121,1,2860,4591,2,4015,574,0.02121790791427965,60.68321663483981,2.567366857627838,97.41141523445789,0.0424358158285593,85.18990027583281,12.17907914279652
gRNA_CDK19_targ_6275_3802,4713,0,4713,131,3714,868,121,32,3714,4560,2,3689,869,0.6789730532569488,78.80330999363463,2.567366857627838,96.75366008911521,0.0424358158285593,78.27286229577763,18.438361977509018
gRNA_CDK19_targ_6275_3803,4713,0,4713,991,3425,297,121,2037,3425,2555,3,2253,299,43.220878421387646,72.67133460640781,2.567366857627838,54.21175472098451,0.06365372374283895,47.803946530872054,6.344154466369615
gRNA_CDK19_targ_6276_3804,6577,2,6575,1295,4602,678,84,313,4602,6178,2,5490,686,4.760456273764259,69.99239543726236,1.2775665399239544,93.96197718631178,0.030418250950570342,83.49809885931559,10.433460076045627
gRNA_CDK19_targ_6279_3805,2207,2,2205,9,1578,618,0,0,1578,2205,6,1580,619,0.0,71.56462585034014,0.0,100.0,0.27210884353741494,71.65532879818595,28.07256235827664
gRNA_CDK19_targ_6279_3806,2207,2,2205,9,1761,435,0,0,1761,2205,6,1762,437,0.0,79.8639455782313,0.0,100.0,0.27210884353741494,79.90929705215419,19.81859410430839
gRNA_CDK19_targ_6279_3807,2207,2,2205,11,1780,414,0,1286,1780,919,6,497,416,58.321995464852606,80.72562358276643,0.0,41.678004535147394,0.27210884353741494,22.53968253968254,18.86621315192744
gRNA_CDK19_targ_6280_3808,737,2,735,0,714,21,0,1,714,734,46,317,371,0.13605442176870747,97.14285714285714,0.0,99.8639455782313,6.258503401360545,43.12925170068027,50.476190476190474
gRNA_CDK19_targ_6280_3809,737,2,735,4,386,345,0,0,386,735,43,339,353,0.0,52.51700680272109,0.0,100.0,5.850340136054422,46.12244897959184,48.02721088435374
gRNA_CDK19_targ_6280_3810,737,2,735,0,731,4,0,284,731,451,47,54,350,38.63945578231293,99.45578231292517,0.0,61.36054421768707,6.394557823129252,7.346938775510205,47.61904761904761
gRNA_CDK19_targ_6284_3811,9754,61,9693,886,7017,1790,573,3347,7017,5773,119,3821,1833,34.5300732487362,72.39244815846487,5.911482513153822,59.55844423810998,1.2276900856288042,39.420200144434126,18.910554008047047
gRNA_CDK19_targ_6286_3812,1051,0,1051,15,666,370,9,6,666,1036,7,659,370,0.570884871550904,63.36822074215034,0.8563273073263558,98.57278782112274,0.6660323501427212,62.702188392007606,35.20456707897241
gRNA_CDK19_targ_6287_3813,2516,0,2516,324,2097,95,303,0,2097,2213,4,2113,96,0.0,83.34658187599364,12.042925278219396,87.9570747217806,0.1589825119236884,83.98251192368839,3.815580286168521
gRNA_CDK19_targ_6288_3814,2489,0,2489,1141,633,715,133,296,633,2060,6,1337,717,11.892326235435918,25.431900361590998,5.343511450381679,82.7641623141824,0.24106066693451184,53.716351948573724,28.806749698674167
gRNA_CDK19_targ_6289_3815,2704,10,2694,1090,963,641,14,1,963,2679,1,2037,641,0.03711952487008166,35.74610244988864,0.5196733481811433,99.44320712694878,0.03711952487008166,75.61247216035635,23.793615441722345
