unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,493,0,493,24,466,3,22,447,466,24,0,21,3,90.66937119675457,94.52332657200812,4.462474645030426,4.86815415821501,0.0,4.259634888438134,0.6085192697768762
gRNA_CDK19_targ_6274_3800,1533,0,1533,970,408,155,0,2,408,1531,2,1114,415,0.1304631441617743,26.614481409001954,0.0,99.86953685583822,0.1304631441617743,72.66797129810828,27.071102413568166
gRNA_CDK19_targ_6275_3801,8579,1,8578,2431,5598,549,84,1,5598,8493,39,7898,556,0.011657729074376311,65.2599673583586,0.9792492422476101,99.00909302867801,0.4546514339006762,92.0727442294241,6.48169736535323
gRNA_CDK19_targ_6275_3802,8579,1,8578,126,8443,9,84,1911,8443,6583,314,6229,40,22.27792026113313,98.4262065749592,0.9792492422476101,76.74283049661926,3.6605269293541616,72.61599440429003,0.4663091629750525
gRNA_CDK19_targ_6275_3803,8579,1,8578,129,6144,2305,84,5150,6144,3344,317,695,2332,60.037304733038,71.62508743296806,0.9792492422476101,38.98344602471438,3.695500116577291,8.102121706691538,27.18582420144556
gRNA_CDK19_targ_6276_3804,9646,1,9645,2222,4760,2663,5,682,4760,8958,736,4718,3504,7.07102125453603,49.351995852773456,0.05184033177812338,92.87713841368584,7.630896837739762,48.916537065837225,36.32970451010886
gRNA_CDK19_targ_6279_3805,865,159,706,1,699,6,0,0,699,706,0,687,19,0.0,99.0084985835694,0.0,100.0,0.0,97.30878186968839,2.6912181303116145
gRNA_CDK19_targ_6279_3806,865,159,706,3,55,648,0,0,55,706,0,46,660,0.0,7.790368271954675,0.0,100.0,0.0,6.515580736543909,93.48441926345609
gRNA_CDK19_targ_6279_3807,865,159,706,2,703,1,0,30,703,676,4,662,10,4.2492917847025495,99.57507082152975,0.0,95.75070821529745,0.56657223796034,93.76770538243626,1.41643059490085
gRNA_CDK19_targ_6280_3808,618,2,616,2,611,3,0,0,611,616,1,379,236,0.0,99.18831168831169,0.0,100.0,0.16233766233766234,61.52597402597403,38.311688311688314
gRNA_CDK19_targ_6280_3809,618,2,616,1,257,358,0,0,257,616,1,254,361,0.0,41.72077922077922,0.0,100.0,0.16233766233766234,41.23376623376623,58.603896103896105
gRNA_CDK19_targ_6280_3810,618,1,617,0,614,3,0,241,614,376,4,138,234,39.05996758508914,99.51377633711506,0.0,60.94003241491086,0.6482982171799028,22.366288492706644,37.925445705024316
gRNA_CDK19_targ_6284_3811,14342,1,14341,215,10432,3694,11,5054,10432,9276,216,5296,3764,35.241614950142946,72.74248657694721,0.07670315877553867,64.68168189108151,1.5061711177742136,36.92908444320479,26.2464263301025
gRNA_CDK19_targ_6286_3812,618,0,618,22,591,5,2,3,591,613,2,606,5,0.48543689320388345,95.63106796116504,0.3236245954692557,99.19093851132686,0.3236245954692557,98.05825242718447,0.8090614886731391
gRNA_CDK19_targ_6287_3813,1861,16,1845,7,775,1063,2,0,775,1843,695,81,1067,0.0,42.00542005420054,0.10840108401084012,99.89159891598915,37.669376693766935,4.390243902439024,57.8319783197832
gRNA_CDK19_targ_6288_3814,3385,0,3385,119,2978,288,8,2,2978,3375,3,3083,289,0.059084194977843424,87.97636632200886,0.2363367799113737,99.70457902511079,0.08862629246676515,91.07828655834564,8.537666174298375
gRNA_CDK19_targ_6289_3815,643,0,643,25,570,48,1,0,570,642,0,594,48,0.0,88.64696734059098,0.15552099533437014,99.84447900466563,0.0,92.37947122861586,7.4650077760497675
gRNA_CDK19_targ_6291_3816,7600,121,7479,274,6672,533,261,1,6672,7217,0,6682,535,0.013370771493515177,89.20978740473325,3.489771359807461,96.49685786869902,0.0,89.3434951196684,7.153362749030618
gRNA_CDK19_targ_6291_3817,7600,121,7479,789,6666,24,261,0,6666,7218,0,7194,24,0.0,89.12956277577216,3.489771359807461,96.51022864019254,0.0,96.18933012434817,0.3208985158443642
gRNA_CDK19_targ_6291_3818,7600,121,7479,865,6604,10,261,0,6604,7218,0,7206,12,0.0,88.30057494317423,3.489771359807461,96.51022864019254,0.0,96.34977938227036,0.1604492579221821
