Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.25839793,99.74160207,1580,1579,387,1,386,0,53,53,386,0,0,333,0,0,0,53,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1580,1579,952,0,952,0,0,34,921,0,31,918,0,0,3,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,1580,1579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,0.34275921,99.65724079,1580,1579,1167,4,1163,0,0,34,1132,0,31,1129,0,0,3,0,gRNA_CDK7_targ_2_2
Reference,0.43103448,99.56896552,1580,1579,232,1,231,0,53,53,231,0,0,178,0,0,0,53,gRNA_CDK7_targ_2_3
HDR,76.50542942,23.49457058,1580,1579,1013,775,238,0,0,34,206,0,32,204,0,0,2,0,gRNA_CDK7_targ_2_3
Reference,0.73529412,99.26470588,803,803,136,1,135,0,0,0,135,0,0,135,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,21.46596859,78.53403141,803,803,573,123,450,0,163,163,293,0,0,287,157,0,0,6,gRNA_CDK7_targ_3_4
Reference,13.32388377,86.67611623,3779,3779,1411,188,1223,0,10,9,1213,1,0,1213,9,0,0,0,gRNA_CDK7_targ_4_5
HDR,27.26502964,72.73497036,3779,3779,2362,644,1718,0,0,0,1718,0,0,1718,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,1722,1719,453,0,453,0,0,1,453,0,0,452,0,0,1,0,gRNA_CDK7_targ_5_6
HDR,18.1027668,81.8972332,1722,1719,1265,229,1036,0,0,0,1036,0,0,1036,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,,,980,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,14.37908497,85.62091503,980,973,918,132,786,0,0,127,752,0,34,659,0,0,93,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,980,973,205,0,205,0,0,0,205,0,0,205,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,980,973,710,0,710,0,0,127,676,0,34,583,0,0,93,0,gRNA_CDK7_targ_7_8
Reference,,,980,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,28.63128492,71.36871508,980,973,716,205,511,0,0,127,387,0,124,384,0,0,3,0,gRNA_CDK7_targ_7_9
Reference,17.64705882,82.35294118,1983,1983,68,12,56,0,0,0,56,0,0,56,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,39.01907357,60.98092643,1983,1983,1835,716,1119,0,0,2,1119,0,0,1117,0,0,2,0,gRNA_CDK7_targ_8_10
Reference,0.23866348,99.76133652,1201,1201,419,1,418,0,342,308,117,0,0,74,301,36,2,5,gRNA_CDK7_targ_9_11
HDR,86.45833333,13.54166667,1201,1201,768,664,104,0,0,0,104,0,0,104,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,0.0,100.0,616,608,125,0,125,0,119,119,6,0,0,6,119,0,0,0,gRNA_CDK7_targ_10_12
HDR,75.6302521,24.3697479,616,608,476,360,116,0,0,0,116,0,0,116,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,3.38983051,96.61016949,2163,2163,118,4,114,0,0,0,114,0,0,114,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,50.60827251,49.39172749,2163,2163,1644,832,812,0,0,5,809,0,3,807,0,0,2,0,gRNA_CDK7_targ_13_13
Reference,50.0,50.0,1274,1274,4,2,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,37.82327586,62.17672414,1274,1274,928,351,577,0,0,1,576,0,1,576,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,16.94915254,83.05084746,1431,1431,295,50,245,0,95,94,161,0,0,150,84,1,0,10,gRNA_CDK7_targ_15_15
HDR,0.86956522,99.13043478,1431,1431,1035,9,1026,0,1,2,1026,0,0,1023,0,1,2,0,gRNA_CDK7_targ_15_15
Reference,2.7700831,97.2299169,1173,1173,361,10,351,0,1,2,349,0,2,348,0,1,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1173,1173,598,0,598,0,0,0,598,0,0,598,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,24.07670455,75.92329545,1853,1853,1408,339,1069,0,2,3,1066,0,3,1064,0,2,0,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1853,1853,435,0,435,0,0,0,435,0,0,435,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.44345898,99.55654102,708,708,451,2,449,0,0,2,448,0,1,447,0,0,1,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,708,708,235,0,235,0,0,19,218,0,17,216,0,0,2,0,gRNA_CDK7_targ_18_18
Reference,11.76470588,88.23529412,708,708,17,2,15,0,0,2,13,0,2,13,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,708,708,595,0,595,0,1,2,594,0,1,592,0,1,1,0,gRNA_CDK7_targ_18_19
Reference,6.25,93.75,708,708,32,2,30,0,0,2,28,0,2,28,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,708,708,571,0,571,0,1,2,570,0,1,568,0,1,1,0,gRNA_CDK7_targ_18_20
Reference,2.22222222,97.77777778,708,708,90,2,88,0,0,2,86,0,2,86,0,0,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,708,708,253,0,253,0,1,19,236,0,17,233,0,1,2,0,gRNA_CDK7_targ_18_21
Reference,1.7699115,98.2300885,708,708,113,2,111,0,0,2,109,0,2,109,0,0,0,0,gRNA_CDK7_targ_18_22
HDR,0.3968254,99.6031746,708,708,252,1,251,0,1,19,234,0,17,231,0,1,2,0,gRNA_CDK7_targ_18_22
Reference,11.76470588,88.23529412,708,708,17,2,15,0,0,2,13,0,2,13,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,51.58597663,48.41402337,708,708,599,309,290,0,1,20,271,1,18,269,0,0,2,0,gRNA_CDK7_targ_18_23
Reference,1.92307692,98.07692308,708,708,104,2,102,0,0,2,100,0,2,100,0,0,0,0,gRNA_CDK7_targ_18_24
HDR,32.48730964,67.51269036,708,708,591,192,399,0,1,19,381,1,17,379,0,0,2,0,gRNA_CDK7_targ_18_24
Reference,62.5,37.5,1229,1229,8,5,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,1229,1229,1040,0,1040,0,2,0,1040,0,0,1038,0,2,0,0,gRNA_CDK7_targ_19_25
Reference,2.65957447,97.34042553,1229,1229,188,5,183,0,0,0,183,0,0,183,0,0,0,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,1229,1229,1039,0,1039,0,2,0,1039,0,0,1037,0,2,0,0,gRNA_CDK7_targ_19_26
Reference,2.65957447,97.34042553,1229,1229,188,5,183,0,0,0,183,0,0,183,0,0,0,0,gRNA_CDK7_targ_19_27
HDR,85.68683958,14.31316042,1229,1229,1041,892,149,0,2,0,147,2,0,147,0,0,0,0,gRNA_CDK7_targ_19_27
Reference,46.39423077,53.60576923,1185,1184,416,193,223,0,0,2,222,0,1,221,0,0,1,0,gRNA_CDK7_targ_20_28
HDR,10.80729167,89.19270833,1185,1184,768,83,685,0,0,0,685,0,0,685,0,0,0,0,gRNA_CDK7_targ_20_28
Reference,40.80338266,59.19661734,1185,1184,473,193,280,0,0,2,279,0,1,278,0,0,1,0,gRNA_CDK7_targ_20_29
HDR,5.58882236,94.41117764,1185,1184,501,28,473,0,0,0,473,0,0,473,0,0,0,0,gRNA_CDK7_targ_20_29
Reference,50.39164491,49.60835509,1185,1184,383,193,190,0,0,2,189,0,1,188,0,0,1,0,gRNA_CDK7_targ_20_30
HDR,53.32348597,46.67651403,1185,1184,677,361,316,0,0,0,316,0,0,316,0,0,0,0,gRNA_CDK7_targ_20_30
Reference,34.26183844,65.73816156,2232,2232,359,123,236,0,0,1,235,0,1,235,0,0,0,0,gRNA_CDK7_targ_23_31
HDR,66.7802385,33.2197615,2232,2232,1761,1176,585,0,5,116,580,0,0,469,5,0,111,0,gRNA_CDK7_targ_23_31
Reference,58.77192982,41.22807018,1458,1389,114,67,47,0,0,0,47,0,0,47,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,19.92976295,80.07023705,1458,1389,1139,227,912,0,0,0,912,0,0,912,0,0,0,0,gRNA_CDK7_targ_24_32
Reference,38.7295082,61.2704918,921,921,488,189,299,0,0,1,299,0,0,298,0,0,1,0,gRNA_CDK7_targ_28_33
HDR,36.89095128,63.10904872,921,921,431,159,272,0,0,0,272,0,0,272,0,0,0,0,gRNA_CDK7_targ_28_33
Reference,4.93023256,95.06976744,1418,1372,1075,53,1022,0,2,2,1020,0,0,1020,2,0,0,0,gRNA_CDK7_targ_29_34
HDR,9.12162162,90.87837838,1418,1372,296,27,269,0,1,2,269,0,0,267,0,0,1,1,gRNA_CDK7_targ_29_34
Reference,34.19354839,65.80645161,1418,1372,155,53,102,0,2,2,100,0,0,100,2,0,0,0,gRNA_CDK7_targ_29_35
HDR,7.40131579,92.59868421,1418,1372,1216,90,1126,0,1,2,1126,0,0,1124,0,0,1,1,gRNA_CDK7_targ_29_35
Reference,3.89419544,96.10580456,1418,1372,1361,53,1308,0,3,4,1306,0,0,1304,2,0,1,1,gRNA_CDK7_targ_29_36
HDR,0.0,100.0,1418,1372,8,0,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_CDK7_targ_29_36
Reference,20.15209125,79.84790875,1418,1372,263,53,210,0,0,0,210,0,0,210,0,0,0,0,gRNA_CDK7_targ_29_37
HDR,0.18099548,99.81900452,1418,1372,1105,2,1103,0,1,2,1103,0,0,1101,0,0,1,1,gRNA_CDK7_targ_29_37
Reference,48.62385321,51.37614679,1418,1372,109,53,56,0,2,2,54,0,0,54,2,0,0,0,gRNA_CDK7_targ_29_38
HDR,0.0,100.0,1418,1372,250,0,250,0,1,2,249,0,0,248,1,0,1,0,gRNA_CDK7_targ_29_38
Reference,4.95790458,95.04209542,1418,1372,1069,53,1016,0,2,2,1014,0,0,1014,2,0,0,0,gRNA_CDK7_targ_29_39
HDR,0.0,100.0,1418,1372,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_29_39
Reference,23.76681614,76.23318386,1418,1372,223,53,170,0,2,2,168,0,0,168,2,0,0,0,gRNA_CDK7_targ_29_40
HDR,1.18110236,98.81889764,1418,1372,254,3,251,0,1,2,250,0,0,249,1,0,1,0,gRNA_CDK7_targ_29_40
