Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,9.09090909,90.90909091,101,101,11,1,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,1.12359551,98.87640449,101,101,89,1,88,0,0,0,88,0,0,88,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,25.0,75.0,101,101,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,1.12359551,98.87640449,101,101,89,1,88,0,0,0,88,0,0,88,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,10.0,90.0,101,101,10,1,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,89.88764045,10.11235955,101,101,89,80,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,310,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,65.13157895,34.86842105,310,309,304,198,106,0,2,2,104,0,0,104,2,0,0,0,gRNA_CDK7_targ_3_4
Reference,17.50881316,82.49118684,3545,3545,1702,298,1404,0,1,1,1403,0,0,1403,1,0,0,0,gRNA_CDK7_targ_4_5
HDR,15.27196653,84.72803347,3545,3545,956,146,810,0,0,1,810,0,0,809,0,0,1,0,gRNA_CDK7_targ_4_5
Reference,,,823,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,7.7764277,92.2235723,823,823,823,64,759,0,0,0,759,0,0,759,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,1225,1225,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,1225,1225,232,0,232,0,2,1,230,1,0,230,1,0,0,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,1225,1225,4,0,4,0,1,1,4,0,0,3,0,0,0,1,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1225,1225,821,0,821,0,0,2,821,0,0,819,0,0,2,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,1225,1225,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,5.35279805,94.64720195,1225,1225,822,44,778,0,1,2,777,1,0,775,0,0,2,0,gRNA_CDK7_targ_7_9
Reference,0.0,100.0,1579,1577,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,47.03632887,52.96367113,1579,1577,1569,738,831,0,0,0,831,0,0,831,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,45.45454545,54.54545455,2244,2244,99,45,54,0,10,1,44,9,0,44,1,0,0,0,gRNA_CDK7_targ_9_11
HDR,70.05597015,29.94402985,2244,2244,2144,1502,642,0,0,0,642,0,0,642,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,69.40063091,30.59936909,1194,1194,317,220,97,0,2,2,95,0,1,94,1,1,0,0,gRNA_CDK7_targ_10_12
HDR,81.6,18.4,1194,1194,875,714,161,0,0,0,161,0,0,161,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,33.22554568,66.77445432,2571,2571,1237,411,826,0,0,0,826,0,0,826,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,73.87048193,26.12951807,2571,2571,1328,981,347,0,0,0,347,0,0,347,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,66.66666667,33.33333333,335,335,3,2,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,50.0,50.0,335,335,6,3,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,0.0,100.0,2428,2428,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.04125413,99.95874587,2428,2428,2424,1,2423,0,1,2,2423,0,0,2420,0,1,2,0,gRNA_CDK7_targ_15_15
Reference,0.0,100.0,2891,2891,1869,0,1869,0,337,2,1543,324,2,1530,0,13,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,2891,2891,902,0,902,0,0,1,902,0,0,901,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,42.58210646,57.41789354,891,891,883,376,507,0,0,31,480,0,27,476,0,0,4,0,gRNA_CDK7_targ_17_17
HDR,,,891,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.0,100.0,476,476,373,0,373,0,1,4,370,0,3,368,0,1,1,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,476,476,78,0,78,0,0,1,78,0,0,77,0,0,1,0,gRNA_CDK7_targ_18_18
Reference,0.0,100.0,476,476,3,0,3,0,0,3,0,0,3,0,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,476,476,469,0,469,0,1,1,468,1,0,467,0,0,1,0,gRNA_CDK7_targ_18_19
Reference,0.0,100.0,476,476,5,0,5,0,0,4,2,0,3,1,0,0,1,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,476,476,469,0,469,0,1,1,468,1,0,467,0,0,1,0,gRNA_CDK7_targ_18_20
Reference,0.0,100.0,476,476,6,0,6,0,1,4,3,0,3,1,0,1,1,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,476,476,103,0,103,0,1,1,102,1,0,101,0,0,1,0,gRNA_CDK7_targ_18_21
Reference,0.0,100.0,476,476,6,0,6,0,1,4,3,0,3,1,0,1,1,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,476,476,101,0,101,0,0,1,101,0,0,100,0,0,1,0,gRNA_CDK7_targ_18_22
Reference,0.0,100.0,476,476,5,0,5,0,0,4,2,0,3,1,0,0,1,0,gRNA_CDK7_targ_18_23
HDR,69.63906582,30.36093418,476,476,471,328,143,0,2,1,141,2,0,140,0,0,1,0,gRNA_CDK7_targ_18_23
Reference,0.0,100.0,476,476,4,0,4,0,0,4,1,0,3,0,0,0,1,0,gRNA_CDK7_targ_18_24
HDR,13.0620985,86.9379015,476,476,467,61,406,0,0,1,405,0,1,405,0,0,0,0,gRNA_CDK7_targ_18_24
Reference,100.0,0.0,482,482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,482,482,481,0,481,0,1,0,481,0,0,480,0,1,0,0,gRNA_CDK7_targ_19_25
Reference,100.0,0.0,482,482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,482,482,480,0,480,0,1,0,480,0,0,479,0,1,0,0,gRNA_CDK7_targ_19_26
Reference,100.0,0.0,482,482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_19_27
HDR,83.78378378,16.21621622,482,482,481,403,78,0,1,0,78,0,0,77,0,1,0,0,gRNA_CDK7_targ_19_27
Reference,0.1607717,99.8392283,1064,1063,622,1,621,0,0,1,621,0,0,620,0,0,1,0,gRNA_CDK7_targ_20_28
HDR,22.88329519,77.11670481,1064,1063,437,100,337,0,0,0,337,0,0,337,0,0,0,0,gRNA_CDK7_targ_20_28
Reference,0.86956522,99.13043478,1064,1063,115,1,114,0,0,0,114,0,0,114,0,0,0,0,gRNA_CDK7_targ_20_29
HDR,61.75824176,38.24175824,1064,1063,455,281,174,0,0,0,174,0,0,174,0,0,0,0,gRNA_CDK7_targ_20_29
Reference,0.34364261,99.65635739,1064,1063,291,1,290,0,0,1,290,0,0,289,0,0,1,0,gRNA_CDK7_targ_20_30
HDR,27.91411043,72.08588957,1064,1063,326,91,235,0,0,0,235,0,0,235,0,0,0,0,gRNA_CDK7_targ_20_30
Reference,25.0,75.0,1000,1000,16,4,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_CDK7_targ_23_31
HDR,79.67567568,20.32432432,1000,1000,925,737,188,0,0,1,187,0,1,187,0,0,0,0,gRNA_CDK7_targ_23_31
Reference,65.30612245,34.69387755,1974,1973,147,96,51,0,0,0,51,0,0,51,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,59.76948408,40.23051592,1974,1973,1822,1089,733,0,0,3,731,0,2,730,0,0,1,0,gRNA_CDK7_targ_24_32
Reference,35.71428571,64.28571429,84,84,14,5,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_28_33
HDR,67.14285714,32.85714286,84,84,70,47,23,0,0,1,22,0,1,22,0,0,0,0,gRNA_CDK7_targ_28_33
Reference,0.17985612,99.82014388,1197,1196,556,1,555,0,0,0,555,0,0,555,0,0,0,0,gRNA_CDK7_targ_29_34
HDR,0.0,100.0,1197,1196,639,0,639,0,0,0,639,0,0,639,0,0,0,0,gRNA_CDK7_targ_29_34
Reference,9.09090909,90.90909091,1197,1196,11,1,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_29_35
HDR,0.0,100.0,1197,1196,1185,0,1185,0,0,0,1185,0,0,1185,0,0,0,0,gRNA_CDK7_targ_29_35
Reference,0.18726592,99.81273408,1197,1196,534,1,533,0,0,0,533,0,0,533,0,0,0,0,gRNA_CDK7_targ_29_36
HDR,0.0,100.0,1197,1196,659,0,659,0,0,0,659,0,0,659,0,0,0,0,gRNA_CDK7_targ_29_36
Reference,100.0,0.0,1197,1196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_29_37
HDR,0.5033557,99.4966443,1197,1196,1192,6,1186,0,0,0,1186,0,0,1186,0,0,0,0,gRNA_CDK7_targ_29_37
Reference,9.09090909,90.90909091,1197,1196,11,1,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_29_38
HDR,0.0,100.0,1197,1196,640,0,640,0,0,0,640,0,0,640,0,0,0,0,gRNA_CDK7_targ_29_38
Reference,0.19230769,99.80769231,1197,1196,520,1,519,0,0,0,519,0,0,519,0,0,0,0,gRNA_CDK7_targ_29_39
HDR,0.0,100.0,1197,1196,623,0,623,0,0,0,623,0,0,623,0,0,0,0,gRNA_CDK7_targ_29_39
Reference,25.0,75.0,1197,1196,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_29_40
HDR,0.0,100.0,1197,1196,640,0,640,0,0,0,640,0,0,640,0,0,0,0,gRNA_CDK7_targ_29_40
Reference,10.0,90.0,1197,1196,10,1,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_29_41
HDR,0.0,100.0,1197,1196,661,0,661,0,0,0,661,0,0,661,0,0,0,0,gRNA_CDK7_targ_29_41
Reference,33.33333333,66.66666667,1197,1196,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_29_42
HDR,34.00843882,65.99156118,1197,1196,1185,403,782,0,0,0,782,0,0,782,0,0,0,0,gRNA_CDK7_targ_29_42
Reference,25.0,75.0,1197,1196,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_29_43
HDR,0.0,100.0,1197,1196,662,0,662,0,0,0,662,0,0,662,0,0,0,0,gRNA_CDK7_targ_29_43
Reference,0.19305019,99.80694981,1197,1196,518,1,517,0,0,0,517,0,0,517,0,0,0,0,gRNA_CDK7_targ_29_44
HDR,0.0,100.0,1197,1196,675,0,675,0,0,0,675,0,0,675,0,0,0,0,gRNA_CDK7_targ_29_44
Reference,9.09090909,90.90909091,1197,1196,11,1,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_29_45
HDR,1.26689189,98.73310811,1197,1196,1184,15,1169,0,0,0,1169,0,0,1169,0,0,0,0,gRNA_CDK7_targ_29_45
Reference,0.1934236,99.8065764,1197,1196,517,1,516,0,0,0,516,0,0,516,0,0,0,0,gRNA_CDK7_targ_29_46
HDR,0.0,100.0,1197,1196,676,0,676,0,0,0,676,0,0,676,0,0,0,0,gRNA_CDK7_targ_29_46
Reference,10.0,90.0,1197,1196,10,1,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_29_47
HDR,2.61603376,97.38396624,1197,1196,1185,31,1154,0,0,0,1154,0,0,1154,0,0,0,0,gRNA_CDK7_targ_29_47
Reference,9.09090909,90.90909091,1197,1196,11,1,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_29_48
HDR,69.61651917,30.38348083,1197,1196,678,472,206,0,0,0,206,0,0,206,0,0,0,0,gRNA_CDK7_targ_29_48
Reference,0.0,100.0,836,836,128,0,128,0,0,1,128,0,0,127,0,0,1,0,gRNA_CDK7_targ_30_49
HDR,0.0,100.0,836,836,707,0,707,0,0,1,707,0,0,706,0,0,1,0,gRNA_CDK7_targ_30_49
Reference,,,836,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_30_50
HDR,4.91017964,95.08982036,836,836,835,41,794,0,0,2,793,0,1,792,0,0,1,0,gRNA_CDK7_targ_30_50
Reference,0.0,100.0,836,836,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_30_51
HDR,34.18079096,65.81920904,836,836,708,242,466,0,0,1,465,0,1,465,0,0,0,0,gRNA_CDK7_targ_30_51
Reference,0.0,100.0,573,573,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_31_52
HDR,7.59717314,92.40282686,573,573,566,43,523,0,0,0,523,0,0,523,0,0,0,0,gRNA_CDK7_targ_31_52
Reference,2.84697509,97.15302491,563,563,281,8,273,0,268,0,32,241,0,5,0,27,0,0,gRNA_CDK7_targ_33_53
HDR,81.78571429,18.21428571,563,563,280,229,51,0,0,0,51,0,0,51,0,0,0,0,gRNA_CDK7_targ_33_53
Reference,1.42348754,98.57651246,563,563,562,8,554,0,270,0,313,241,0,284,0,29,0,0,gRNA_CDK7_targ_33_54
HDR,,,563,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_33_54
Reference,2.82685512,97.17314488,563,563,283,8,275,0,270,0,34,241,0,5,0,29,0,0,gRNA_CDK7_targ_33_55
HDR,0.0,100.0,563,563,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_33_55
Reference,33.33333333,66.66666667,130,130,129,43,86,0,0,0,86,0,0,86,0,0,0,0,gRNA_CDK7_targ_34_56
HDR,0.0,100.0,130,130,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_34_56
Reference,41.74757282,58.25242718,130,130,103,43,60,0,0,0,60,0,0,60,0,0,0,0,gRNA_CDK7_targ_34_57
HDR,62.96296296,37.03703704,130,130,27,17,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_34_57
Reference,41.74757282,58.25242718,130,130,103,43,60,0,0,0,60,0,0,60,0,0,0,0,gRNA_CDK7_targ_34_58
HDR,100.0,0.0,130,130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_34_58
Reference,25.0,75.0,487,487,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_36_59
HDR,15.32091097,84.67908903,487,487,483,74,409,0,0,0,409,0,0,409,0,0,0,0,gRNA_CDK7_targ_36_59
Reference,0.0,100.0,7,7,1,0,1,0,1,0,0,1,0,0,0,0,0,0,gRNA_CDK7_targ_37_60
HDR,16.66666667,83.33333333,7,7,6,1,5,0,1,0,5,0,0,4,0,1,0,0,gRNA_CDK7_targ_37_60
Reference,0.0,100.0,7,6,4,0,4,0,1,0,3,1,0,3,0,0,0,0,gRNA_CDK7_targ_37_61
HDR,0.0,100.0,7,6,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_37_61
Reference,0.0,100.0,7,6,2,0,2,0,1,0,1,1,0,1,0,0,0,0,gRNA_CDK7_targ_37_62
HDR,0.0,100.0,7,6,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_37_62
Reference,0.0,100.0,7,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,gRNA_CDK7_targ_37_63
