Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,22.30392157,77.69607843,1108,1108,408,91,317,0,1,1,316,0,0,316,1,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1108,1108,695,0,695,0,0,114,598,0,97,581,0,0,17,0,gRNA_CDK7_targ_2_1
Reference,47.64397906,52.35602094,1108,1108,191,91,100,0,0,0,100,0,0,100,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,21.22641509,78.77358491,1108,1108,848,180,668,0,0,114,571,0,97,554,0,0,17,0,gRNA_CDK7_targ_2_2
Reference,46.66666667,53.33333333,1108,1108,195,91,104,0,1,1,103,0,0,103,1,0,0,0,gRNA_CDK7_targ_2_3
HDR,62.17765043,37.82234957,1108,1108,698,434,264,0,0,114,165,0,99,150,0,0,15,0,gRNA_CDK7_targ_2_3
Reference,,,930,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,5.08474576,94.91525424,930,930,885,45,840,0,217,217,631,0,0,623,209,0,0,8,gRNA_CDK7_targ_3_4
Reference,17.21611722,82.78388278,939,937,273,47,226,0,0,0,226,0,0,226,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,38.82544861,61.17455139,939,937,613,238,375,0,1,0,374,1,0,374,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,626,626,3,0,3,0,0,1,3,0,0,2,0,0,1,0,gRNA_CDK7_targ_5_6
HDR,20.5811138,79.4188862,626,626,413,85,328,0,0,0,328,0,0,328,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,4552,4550,1,0,1,0,0,1,0,0,1,0,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.06597757,99.93402243,4552,4550,4547,3,4544,0,2,1,4544,0,0,4541,0,2,1,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,4552,4550,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,4552,4550,4513,0,4513,0,2,1,4513,0,0,4510,0,2,1,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,4552,4550,1,0,1,0,0,1,0,0,1,0,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,43.19031903,56.80968097,4552,4550,4545,1963,2582,0,2,1,2579,2,1,2579,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,37.5,62.5,2485,2484,8,3,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,43.74453193,56.25546807,2485,2484,2286,1000,1286,0,0,1,1286,0,0,1285,0,0,1,0,gRNA_CDK7_targ_8_10
Reference,51.2345679,48.7654321,240,240,162,83,79,0,0,0,79,0,0,79,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,72.72727273,27.27272727,240,240,77,56,21,0,0,1,20,0,1,20,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,68.93939394,31.06060606,679,679,132,91,41,0,4,4,37,0,0,37,4,0,0,0,gRNA_CDK7_targ_10_12
HDR,80.33088235,19.66911765,679,679,544,437,107,0,0,0,107,0,0,107,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,67.3151751,32.6848249,2178,2177,257,173,84,0,0,0,84,0,0,84,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,40.44233807,59.55766193,2178,2177,1899,768,1131,0,0,1,1131,0,0,1130,0,0,1,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,422,422,23,0,23,0,0,0,23,0,0,23,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,75.37688442,24.62311558,422,422,398,300,98,0,0,1,97,0,1,97,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,50.0,50.0,294,293,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.0,100.0,294,293,279,0,279,0,2,2,279,0,0,276,0,1,1,1,gRNA_CDK7_targ_15_15
Reference,0.0,100.0,1142,904,228,0,228,0,2,1,227,0,1,225,0,2,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1142,904,594,0,594,0,1,1,594,0,0,593,0,0,0,1,gRNA_CDK7_targ_16_16
Reference,48.42767296,51.57232704,322,322,318,154,164,0,0,0,164,0,0,164,0,0,0,0,gRNA_CDK7_targ_17_17
