Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.75921909,99.24078091,2978,2978,1844,14,1830,0,13,1,1828,1,0,1817,1,11,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2978,2978,714,0,714,0,0,331,431,0,283,383,0,0,48,0,gRNA_CDK7_targ_2_1
Reference,45.16129032,54.83870968,2978,2978,31,14,17,0,1,0,16,1,0,16,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,54.97287523,45.02712477,2978,2978,1659,912,747,0,9,331,457,7,283,407,0,2,48,0,gRNA_CDK7_targ_2_2
Reference,1.88933873,98.11066127,2978,2978,741,14,727,0,4,1,725,1,0,723,1,2,0,0,gRNA_CDK7_targ_2_3
HDR,27.03081232,72.96918768,2978,2978,714,193,521,0,0,331,238,0,283,190,0,0,48,0,gRNA_CDK7_targ_2_3
Reference,57.69230769,42.30769231,1330,1330,156,90,66,0,0,0,66,0,0,66,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,1.0738255,98.9261745,1330,1330,745,8,737,0,7,20,737,0,0,716,0,1,14,6,gRNA_CDK7_targ_3_4
Reference,9.15822292,90.84177708,8251,7989,5132,470,4662,0,0,2,4661,0,1,4660,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,20.39426523,79.60573477,8251,7989,2790,569,2221,0,0,0,2221,0,0,2221,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,27.43362832,72.56637168,3856,3856,113,31,82,0,1,0,81,1,0,81,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,7.34960272,92.65039728,3856,3856,3524,259,3265,0,0,3,3264,0,1,3262,0,0,2,0,gRNA_CDK7_targ_5_6
Reference,40.03590664,59.96409336,4788,4527,557,223,334,0,1,1,333,0,0,333,1,0,0,0,gRNA_CDK7_targ_7_7
HDR,2.54424779,97.45575221,4788,4527,3616,92,3524,0,179,4,3522,1,1,3341,0,178,3,0,gRNA_CDK7_targ_7_7
Reference,31.76638177,68.23361823,4788,4527,702,223,479,0,2,1,478,0,0,477,1,1,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,4788,4527,3022,0,3022,0,179,4,3021,0,1,2839,0,179,3,0,gRNA_CDK7_targ_7_8
Reference,40.03590664,59.96409336,4788,4527,557,223,334,0,1,1,333,0,0,333,1,0,0,0,gRNA_CDK7_targ_7_9
HDR,37.12557604,62.87442396,4788,4527,3472,1289,2183,0,179,5,2023,157,3,1999,0,22,2,0,gRNA_CDK7_targ_7_9
Reference,19.73684211,80.26315789,2999,2999,684,135,549,0,64,1,508,40,0,485,1,23,0,0,gRNA_CDK7_targ_8_10
HDR,23.43142699,76.56857301,2999,2999,1801,422,1379,0,0,1,1378,0,1,1378,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,43.43675418,56.56324582,3752,3657,419,182,237,0,2,3,235,0,0,234,2,0,1,0,gRNA_CDK7_targ_9_11
HDR,51.44927536,48.55072464,3752,3657,2484,1278,1206,0,4,6,1202,0,1,1200,3,0,1,1,gRNA_CDK7_targ_9_11
Reference,33.33333333,66.66666667,3059,3059,15,5,10,0,9,1,10,0,0,1,0,8,0,1,gRNA_CDK7_targ_10_12
HDR,77.84005979,22.15994021,3059,3059,2676,2083,593,0,0,1,592,0,1,592,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,60.95534787,39.04465213,7472,7472,963,587,376,0,0,13,375,0,1,363,0,0,12,0,gRNA_CDK7_targ_13_13
HDR,53.93734124,46.06265876,7472,7472,4724,2548,2176,0,1,5,2173,1,2,2170,0,0,3,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,1562,1562,67,0,67,0,0,67,6,0,61,0,0,0,6,0,gRNA_CDK7_targ_14_14
HDR,53.59394704,46.40605296,1562,1562,793,425,368,0,0,0,368,0,0,368,0,0,0,0,gRNA_CDK7_targ_14_14
