Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,1.69491525,98.30508475,828,828,59,1,58,0,0,0,58,0,0,58,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,828,828,768,0,768,0,0,488,339,0,429,280,0,0,59,0,gRNA_CDK7_targ_2_1
Reference,50.0,50.0,828,828,2,1,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,4.58488228,95.41511772,828,828,807,37,770,0,0,488,341,0,429,282,0,0,59,0,gRNA_CDK7_targ_2_2
Reference,5.55555556,94.44444444,828,828,18,1,17,0,0,0,17,0,0,17,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,31.38020833,68.61979167,828,828,768,241,527,0,0,488,98,0,429,39,0,0,59,0,gRNA_CDK7_targ_2_3
Reference,33.33333333,66.66666667,468,468,3,1,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,56.04938272,43.95061728,468,468,405,227,178,0,0,0,178,0,0,178,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,31.62393162,68.37606838,1053,1053,819,259,560,0,0,0,560,0,0,560,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,5.30973451,94.69026549,1053,1053,113,6,107,0,0,0,107,0,0,107,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,265,265,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.0,100.0,265,265,262,0,262,0,0,0,262,0,0,262,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,33.33333333,66.66666667,1789,1513,6,2,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,1789,1513,1390,0,1390,0,1,1,1388,1,1,1388,0,0,0,0,gRNA_CDK7_targ_7_7
Reference,28.57142857,71.42857143,1789,1513,7,2,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1789,1513,1242,0,1242,0,0,1,1241,0,1,1241,0,0,0,0,gRNA_CDK7_targ_7_8
Reference,33.33333333,66.66666667,1789,1513,6,2,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,24.81654436,75.18345564,1789,1513,1499,372,1127,0,1,1,1125,1,1,1125,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,21.81818182,78.18181818,492,492,275,60,215,0,0,0,215,0,0,215,0,0,0,0,gRNA_CDK7_targ_8_10
