Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,5.93385214,94.06614786,1735,1729,1028,61,967,0,129,130,838,0,0,837,129,0,1,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1735,1729,667,0,667,0,0,1,666,0,1,666,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,43.26241135,56.73758865,1735,1729,141,61,80,0,11,12,69,0,0,68,11,0,1,0,gRNA_CDK7_targ_2_2
HDR,47.32313576,52.67686424,1735,1729,1046,495,551,0,0,1,550,0,1,550,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,13.11827957,86.88172043,1735,1729,465,61,404,0,129,131,274,0,1,273,129,0,1,0,gRNA_CDK7_targ_2_3
HDR,61.92592593,38.07407407,1735,1729,675,418,257,0,0,1,256,0,1,256,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,1748,1726,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,29.39189189,70.60810811,1748,1726,888,261,627,0,4,4,626,0,0,623,1,0,0,3,gRNA_CDK7_targ_3_4
Reference,9.39814815,90.60185185,4223,4223,2160,203,1957,0,0,0,1957,0,0,1957,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,48.3936767,51.6063233,4223,4223,1961,949,1012,0,1,0,1011,1,0,1011,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,2342,2342,174,0,174,0,0,0,174,0,0,174,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,9.90384615,90.09615385,2342,2342,2080,206,1874,0,1,2,1874,0,0,1871,0,1,2,0,gRNA_CDK7_targ_5_6
Reference,50.0,50.0,3424,3424,6,3,3,0,0,1,3,0,0,2,0,0,1,0,gRNA_CDK7_targ_7_7
HDR,0.0327654,99.9672346,3424,3424,3052,1,3051,0,0,1,3051,0,0,3050,0,0,1,0,gRNA_CDK7_targ_7_7
Reference,0.80645161,99.19354839,3424,3424,372,3,369,0,0,1,369,0,0,368,0,0,1,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3424,3424,3049,0,3049,0,0,1,3049,0,0,3048,0,0,1,0,gRNA_CDK7_targ_7_8
Reference,0.81300813,99.18699187,3424,3424,369,3,366,0,0,1,366,0,0,365,0,0,1,0,gRNA_CDK7_targ_7_9
HDR,51.09800066,48.90199934,3424,3424,3051,1559,1492,0,0,1,1491,0,1,1491,0,0,0,0,gRNA_CDK7_targ_7_9
