Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.21505376,99.78494624,2329,2329,465,1,464,0,6,5,463,0,0,458,1,1,0,4,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2329,2329,1859,0,1859,0,0,0,1859,0,0,1859,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,25.0,75.0,2329,2329,4,1,3,0,0,3,1,0,2,0,0,0,1,0,gRNA_CDK7_targ_2_2
HDR,0.79872204,99.20127796,2329,2329,1878,15,1863,0,0,0,1863,0,0,1863,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,0.22271715,99.77728285,2329,2329,449,1,448,0,6,8,445,0,2,439,1,1,1,4,gRNA_CDK7_targ_2_3
HDR,74.23345885,25.76654115,2329,2329,1859,1380,479,0,0,0,479,0,0,479,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,47.36842105,52.63157895,5468,5468,38,18,20,0,0,0,20,0,0,20,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,20.76648841,79.23351159,5468,5468,4488,932,3556,0,0,4,3555,0,1,3552,0,0,3,0,gRNA_CDK7_targ_3_4
Reference,17.99397331,82.00602669,6019,6019,2323,418,1905,0,0,1,1905,0,0,1904,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,37.7607362,62.2392638,6019,6019,3260,1231,2029,0,0,1,2029,0,0,2028,0,0,1,0,gRNA_CDK7_targ_4_5
Reference,6.54205607,93.45794393,1987,1987,107,7,100,0,0,56,51,0,49,44,0,0,7,0,gRNA_CDK7_targ_5_6
HDR,14.80446927,85.19553073,1987,1987,1432,212,1220,0,0,1,1220,0,0,1219,0,0,1,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,2380,2360,1,0,1,0,0,1,1,0,0,0,0,0,1,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,2380,2360,1763,0,1763,0,51,152,1614,0,149,1560,0,51,3,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,2380,2360,428,0,428,0,0,152,428,0,0,276,0,0,152,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2380,2360,1612,0,1612,0,51,1,1612,0,0,1560,0,51,1,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,2380,2360,275,0,275,0,0,1,275,0,0,274,0,0,1,0,gRNA_CDK7_targ_7_9
HDR,29.88220707,70.11779293,2380,2360,1613,482,1131,0,51,1,1086,45,0,1079,0,6,1,0,gRNA_CDK7_targ_7_9
Reference,10.3646833,89.6353167,6706,6706,521,54,467,0,0,0,467,0,0,467,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,36.43699565,63.56300435,6706,6706,4833,1761,3072,0,0,6,3067,0,5,3066,0,0,1,0,gRNA_CDK7_targ_8_10
Reference,9.16463909,90.83536091,3023,3017,1233,113,1120,0,341,896,306,0,582,116,232,108,81,1,gRNA_CDK7_targ_9_11
HDR,88.13940416,11.86059584,3023,3017,1779,1568,211,0,0,0,211,0,0,211,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,65.17857143,34.82142857,2370,2370,448,292,156,0,0,0,156,0,0,156,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,81.02508179,18.97491821,2370,2370,1834,1486,348,0,0,1,347,0,1,347,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,38.0952381,61.9047619,4619,4618,21,8,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,33.33333333,66.66666667,4619,4618,3489,1163,2326,0,0,13,2326,0,0,2313,0,0,13,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,590,590,1,0,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_CDK7_targ_14_14
HDR,87.97814208,12.02185792,590,590,549,483,66,0,1,0,66,0,0,65,0,1,0,0,gRNA_CDK7_targ_14_14
Reference,25.09505703,74.90494297,2476,2476,263,66,197,0,0,1,197,0,0,196,0,0,1,0,gRNA_CDK7_targ_15_15
HDR,8.42311459,91.57688541,2476,2476,2042,172,1870,0,838,2,1592,278,0,1030,0,560,2,0,gRNA_CDK7_targ_15_15
Reference,0.17482517,99.82517483,780,780,572,1,571,0,1,2,569,0,2,568,0,1,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,780,780,206,0,206,0,0,0,206,0,0,206,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,25.99720084,74.00279916,2867,2867,2858,743,2115,0,0,8,2110,0,5,2107,0,0,3,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,2867,2867,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.08460237,99.91539763,7002,7002,4728,4,4724,0,574,6,4722,2,0,4144,0,572,6,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,7002,7002,1915,0,1915,0,6,5,1915,0,0,1904,0,6,5,0,gRNA_CDK7_targ_18_18
Reference,12.5,87.5,7002,7002,32,4,28,0,4,0,26,2,0,24,0,2,0,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,7002,7002,6396,0,6396,0,14,12,6395,0,1,6370,0,14,11,0,gRNA_CDK7_targ_18_19
Reference,14.28571429,85.71428571,7002,7002,28,4,24,0,0,0,24,0,0,24,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,7002,7002,6621,0,6621,0,586,11,6055,565,1,6024,0,21,10,0,gRNA_CDK7_targ_18_20
Reference,0.66334992,99.33665008,7002,7002,603,4,599,0,573,0,597,2,0,26,0,571,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,7002,7002,2271,0,2271,0,13,6,2267,0,4,2252,0,13,2,0,gRNA_CDK7_targ_18_21
Reference,12.90322581,87.09677419,7002,7002,31,4,27,0,2,0,25,2,0,25,0,0,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,7002,7002,1924,0,1924,0,14,5,1920,0,4,1905,0,14,1,0,gRNA_CDK7_targ_18_22
Reference,13.33333333,86.66666667,7002,7002,30,4,26,0,2,0,24,2,0,24,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,52.64819865,47.35180135,7002,7002,6967,3668,3299,0,584,12,2719,570,10,2703,0,14,2,0,gRNA_CDK7_targ_18_23
Reference,12.12121212,87.87878788,7002,7002,33,4,29,0,4,0,27,2,0,25,0,2,0,0,gRNA_CDK7_targ_18_24
HDR,27.31821736,72.68178264,7002,7002,6395,1747,4648,0,15,11,4632,12,4,4622,0,3,7,0,gRNA_CDK7_targ_18_24
Reference,66.20689655,33.79310345,2113,2112,145,96,49,0,10,1,48,0,1,38,0,10,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,2113,2112,1588,0,1588,0,303,2,1588,0,0,1283,0,303,2,0,gRNA_CDK7_targ_19_25
Reference,66.20689655,33.79310345,2113,2112,145,96,49,0,10,1,48,0,1,38,0,10,0,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,2113,2112,1932,0,1932,0,303,3,1932,0,0,1626,0,303,3,0,gRNA_CDK7_targ_19_26
Reference,65.75342466,34.24657534,2113,2112,146,96,50,0,10,1,49,0,1,39,0,10,0,0,gRNA_CDK7_targ_19_27
HDR,56.48815654,43.51184346,2113,2112,1942,1097,845,0,303,3,567,276,2,539,0,27,1,0,gRNA_CDK7_targ_19_27
Reference,9.1124822,90.8875178,5917,5917,2107,192,1915,0,1,1,1915,0,0,1914,0,0,0,1,gRNA_CDK7_targ_20_28
HDR,12.47906198,87.52093802,5917,5917,2388,298,2090,0,0,7,2084,0,6,2083,0,0,1,0,gRNA_CDK7_targ_20_28
Reference,25.53191489,74.46808511,5917,5917,752,192,560,0,1,4,560,0,0,556,0,0,3,1,gRNA_CDK7_targ_20_29
HDR,21.67530225,78.32469775,5917,5917,2316,502,1814,0,0,4,1811,0,3,1810,0,0,1,0,gRNA_CDK7_targ_20_29
Reference,8.47682119,91.52317881,5917,5917,2265,192,2073,0,1,902,1187,0,886,1171,0,0,15,1,gRNA_CDK7_targ_20_30
HDR,64.13894325,35.86105675,5917,5917,2044,1311,733,0,0,2,732,0,1,731,0,0,1,0,gRNA_CDK7_targ_20_30
Reference,36.31178707,63.68821293,6976,6269,526,191,335,0,1,0,335,0,0,334,0,1,0,0,gRNA_CDK7_targ_23_31
HDR,81.3798361,18.6201639,6976,6269,5247,4270,977,0,2,8,969,1,7,967,0,1,1,0,gRNA_CDK7_targ_23_31
Reference,63.04347826,36.95652174,2149,2025,92,58,34,0,0,0,34,0,0,34,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,29.77731745,70.22268255,2149,2025,1931,575,1356,0,0,3,1353,0,3,1353,0,0,0,0,gRNA_CDK7_targ_24_32
Reference,39.14728682,60.85271318,1135,1135,258,101,157,0,1,0,157,0,0,156,0,1,0,0,gRNA_CDK7_targ_28_33
HDR,39.12009512,60.87990488,1135,1135,841,329,512,0,0,1,512,0,0,511,0,0,1,0,gRNA_CDK7_targ_28_33
Reference,4.12371134,95.87628866,4158,4158,3492,144,3348,0,2,6,3347,0,0,3341,1,1,5,0,gRNA_CDK7_targ_29_34
HDR,0.0,100.0,4158,4158,658,0,658,0,0,0,658,0,0,658,0,0,0,0,gRNA_CDK7_targ_29_34
Reference,5.58572537,94.41427463,4158,4158,2578,144,2434,0,2,5,2433,0,0,2428,1,1,4,0,gRNA_CDK7_targ_29_35
HDR,22.85714286,77.14285714,4158,4158,1575,360,1215,0,1,1,1215,0,0,1213,0,1,1,0,gRNA_CDK7_targ_29_35
Reference,4.10841655,95.89158345,4158,4158,3505,144,3361,0,1,6,3360,0,0,3355,1,0,5,0,gRNA_CDK7_targ_29_36
HDR,0.0,100.0,4158,4158,652,0,652,0,2,0,652,0,0,650,0,2,0,0,gRNA_CDK7_targ_29_36
Reference,14.89141675,85.10858325,4158,4158,967,144,823,0,0,2,823,0,0,821,0,0,2,0,gRNA_CDK7_targ_29_37
HDR,0.1984127,99.8015873,4158,4158,1512,3,1509,0,2,1,1508,0,1,1506,0,2,0,0,gRNA_CDK7_targ_29_37
Reference,6.12505317,93.87494683,4158,4158,2351,144,2207,0,2,6,2206,0,0,2200,1,1,5,0,gRNA_CDK7_targ_29_38
HDR,22.09302326,77.90697674,4158,4158,430,95,335,0,1,0,335,0,0,334,0,1,0,0,gRNA_CDK7_targ_29_38
Reference,5.05263158,94.94736842,4158,4158,2850,144,2706,0,1,7,2705,0,0,2699,1,0,6,0,gRNA_CDK7_targ_29_39
HDR,0.0,100.0,4158,4158,3,0,3,0,1,0,3,0,0,2,0,1,0,0,gRNA_CDK7_targ_29_39
Reference,5.71655419,94.28344581,4158,4158,2519,144,2375,0,1,6,2374,0,0,2369,1,0,5,0,gRNA_CDK7_targ_29_40
HDR,34.44444444,65.55555556,4158,4158,540,186,354,0,1,1,353,0,1,352,0,1,0,0,gRNA_CDK7_targ_29_40
Reference,6.96661829,93.03338171,4158,4158,2067,144,1923,0,1,6,1922,0,0,1917,1,0,5,0,gRNA_CDK7_targ_29_41
HDR,0.0,100.0,4158,4158,137,0,137,0,1,0,137,0,0,136,0,1,0,0,gRNA_CDK7_targ_29_41
Reference,7.86455489,92.13544511,4158,4158,1831,144,1687,0,0,4,1687,0,0,1683,0,0,4,0,gRNA_CDK7_targ_29_42
HDR,26.91489362,73.08510638,4158,4158,940,253,687,0,1,1,686,0,1,685,0,1,0,0,gRNA_CDK7_targ_29_42
Reference,5.44629349,94.55370651,4158,4158,2644,144,2500,0,1,5,2499,0,0,2495,1,0,4,0,gRNA_CDK7_targ_29_43
HDR,62.51920123,37.48079877,4158,4158,651,407,244,0,2,0,244,0,0,242,0,2,0,0,gRNA_CDK7_targ_29_43
Reference,4.0066778,95.9933222,4158,4158,3594,144,3450,0,2,7,3449,0,0,3442,1,1,6,0,gRNA_CDK7_targ_29_44
HDR,0.0,100.0,4158,4158,560,0,560,0,1,0,560,0,0,559,0,1,0,0,gRNA_CDK7_targ_29_44
Reference,5.02968914,94.97031086,4158,4158,2863,144,2719,0,2,6,2718,0,0,2712,1,1,5,0,gRNA_CDK7_targ_29_45
HDR,21.12802149,78.87197851,4158,4158,1117,236,881,0,1,0,881,0,0,880,0,1,0,0,gRNA_CDK7_targ_29_45
Reference,4.84848485,95.15151515,4158,4158,2970,144,2826,0,1,6,2825,0,0,2820,1,0,5,0,gRNA_CDK7_targ_29_46
HDR,0.0,100.0,4158,4158,1183,0,1183,0,2,0,1183,0,0,1181,0,2,0,0,gRNA_CDK7_targ_29_46
Reference,5.32544379,94.67455621,4158,4158,2704,144,2560,0,1,6,2559,0,0,2554,1,0,5,0,gRNA_CDK7_targ_29_47
HDR,8.62068966,91.37931034,4158,4158,1276,110,1166,0,2,0,1165,1,0,1164,0,1,0,0,gRNA_CDK7_targ_29_47
Reference,5.70071259,94.29928741,4158,4158,2526,144,2382,0,1,7,2381,0,0,2375,1,0,6,0,gRNA_CDK7_targ_29_48
HDR,0.45351474,99.54648526,4158,4158,441,2,439,0,1,0,438,1,0,438,0,0,0,0,gRNA_CDK7_targ_29_48
Reference,0.0,100.0,889,787,110,0,110,0,0,1,110,0,0,109,0,0,1,0,gRNA_CDK7_targ_30_49
HDR,0.0,100.0,889,787,348,0,348,0,0,2,348,0,0,346,0,0,2,0,gRNA_CDK7_targ_30_49
Reference,0.0,100.0,889,787,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_30_50
HDR,0.38412292,99.61587708,889,787,781,3,778,0,0,3,777,0,1,775,0,0,2,0,gRNA_CDK7_targ_30_50
Reference,0.0,100.0,889,787,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_CDK7_targ_30_51
HDR,33.28402367,66.71597633,889,787,676,225,451,0,0,2,450,0,1,449,0,0,1,0,gRNA_CDK7_targ_30_51
Reference,23.56541699,76.43458301,4142,4124,1307,308,999,0,1,1,999,0,0,998,0,0,0,1,gRNA_CDK7_targ_31_52
HDR,25.90503056,74.09496944,4142,4124,2127,551,1576,0,0,2,1574,0,2,1574,0,0,0,0,gRNA_CDK7_targ_31_52
Reference,80.69977427,19.30022573,1480,1480,886,715,171,0,0,0,171,0,0,171,0,0,0,0,gRNA_CDK7_targ_33_53
