Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,2.43902439,97.56097561,3913,3913,615,15,600,0,0,0,600,0,0,600,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,3913,3913,3237,0,3237,0,0,293,2971,0,266,2944,0,0,27,0,gRNA_CDK7_targ_2_1
Reference,57.69230769,42.30769231,3913,3913,26,15,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,5.84562997,94.15437003,3913,3913,3524,206,3318,0,0,293,3052,0,266,3025,0,0,27,0,gRNA_CDK7_targ_2_2
Reference,3.86597938,96.13402062,3913,3913,388,15,373,0,0,0,373,0,0,373,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,74.65130382,25.34869618,3913,3913,3298,2462,836,0,0,293,568,0,268,543,0,0,25,0,gRNA_CDK7_targ_2_3
Reference,18.8976378,81.1023622,2506,2490,127,24,103,0,0,1,103,0,0,102,0,0,1,0,gRNA_CDK7_targ_3_4
HDR,9.74025974,90.25974026,2506,2490,2156,210,1946,0,33,119,1838,22,75,1805,11,0,33,0,gRNA_CDK7_targ_3_4
Reference,27.69845802,72.30154198,5307,5307,3502,970,2532,0,0,1,2531,0,1,2531,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,37.34001113,62.65998887,5307,5307,1797,671,1126,0,0,1,1126,0,0,1125,0,0,1,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,1670,1670,139,0,139,0,0,0,139,0,0,139,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,18.49415205,81.50584795,1670,1670,1368,253,1115,0,0,0,1115,0,0,1115,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,13.02521008,86.97478992,3122,2951,238,31,207,0,1,0,206,1,0,206,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,4.03921569,95.96078431,3122,2951,2550,103,2447,0,175,5,2281,166,0,2267,0,9,5,0,gRNA_CDK7_targ_7_7
Reference,5.4290718,94.5709282,3122,2951,571,31,540,0,173,4,535,1,4,363,0,172,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3122,2951,1913,0,1913,0,0,5,1913,0,0,1908,0,0,5,0,gRNA_CDK7_targ_7_8
Reference,12.70491803,87.29508197,3122,2951,244,31,213,0,1,4,208,1,4,208,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,36.96397942,63.03602058,3122,2951,2332,862,1470,0,3,5,1465,1,4,1462,0,2,1,0,gRNA_CDK7_targ_7_9
