Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,2.05128205,97.94871795,3005,3005,195,4,191,0,1,1,190,0,0,190,1,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,3005,3005,2731,0,2731,0,0,5,2726,0,5,2726,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,33.33333333,66.66666667,3005,3005,12,4,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,0.21921812,99.78078188,3005,3005,2737,6,2731,0,0,5,2726,0,5,2726,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,2.11640212,97.88359788,3005,3005,189,4,185,0,1,1,184,0,0,184,1,0,0,0,gRNA_CDK7_targ_2_3
HDR,84.41843453,15.58156547,3005,3005,2734,2308,426,0,0,5,421,0,5,421,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,2398,2398,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,10.86375779,89.13624221,2398,2398,2246,244,2002,0,0,3,2000,0,2,1999,0,0,1,0,gRNA_CDK7_targ_3_4
Reference,5.51537071,94.48462929,5823,5823,1106,61,1045,0,0,0,1045,0,0,1045,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,36.61074538,63.38925462,5823,5823,4709,1724,2985,0,0,3,2985,0,0,2982,0,0,3,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,3975,3975,918,0,918,0,0,0,918,0,0,918,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.32786885,99.67213115,3975,3975,2745,9,2736,0,0,1,2735,0,1,2735,0,0,0,0,gRNA_CDK7_targ_5_6
