Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,5.19862678,94.80137322,4935,4910,2039,106,1933,0,280,284,1656,0,0,1649,277,0,4,3,gRNA_CDK7_targ_2_1
HDR,0.04170142,99.95829858,4935,4910,2398,1,2397,0,0,109,2300,0,97,2288,0,0,12,0,gRNA_CDK7_targ_2_1
Reference,44.7257384,55.2742616,4935,4910,237,106,131,0,16,20,115,0,0,111,16,0,4,0,gRNA_CDK7_targ_2_2
HDR,30.748422,69.251578,4935,4910,2218,682,1536,0,1,109,1438,0,97,1427,1,0,11,0,gRNA_CDK7_targ_2_2
Reference,8.67430442,91.32569558,4935,4910,1222,106,1116,0,279,283,839,0,0,833,277,0,4,2,gRNA_CDK7_targ_2_3
HDR,32.38057948,67.61942052,4935,4910,2554,827,1727,0,0,109,1630,0,97,1618,0,0,12,0,gRNA_CDK7_targ_2_3
Reference,26.66666667,73.33333333,2004,2004,15,4,11,0,0,4,11,0,0,7,0,0,4,0,gRNA_CDK7_targ_3_4
HDR,42.67029973,57.32970027,2004,2004,1835,783,1052,0,0,0,1052,0,0,1052,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,5.01073729,94.98926271,7353,7353,2794,140,2654,0,12,6,2652,1,0,2640,1,7,2,3,gRNA_CDK7_targ_4_5
HDR,53.43965722,46.56034278,7353,7353,4201,2245,1956,0,0,1,1955,0,1,1955,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.30257186,99.69742814,1964,1963,661,2,659,0,121,4,589,70,0,535,0,50,3,1,gRNA_CDK7_targ_5_6
HDR,4.82026144,95.17973856,1964,1963,1224,59,1165,0,1,0,1164,1,0,1164,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,1.13636364,98.86363636,2663,2654,176,2,174,0,0,56,139,0,35,118,0,0,21,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,2663,2654,2217,0,2217,0,4,21,2213,0,1,2195,3,1,17,0,gRNA_CDK7_targ_7_7
Reference,1.11731844,98.88268156,2663,2653,179,2,177,0,3,59,142,0,35,118,0,0,21,3,gRNA_CDK7_targ_7_8
HDR,0.04894763,99.95105237,2663,2653,2043,1,2042,0,1,16,2042,0,0,2025,0,1,16,0,gRNA_CDK7_targ_7_8
Reference,1.1299435,98.8700565,2663,2654,177,2,175,0,0,56,140,0,35,119,0,0,21,0,gRNA_CDK7_targ_7_9
HDR,54.01987353,45.98012647,2663,2654,2214,1196,1018,0,1,18,1001,1,16,999,0,0,2,0,gRNA_CDK7_targ_7_9
Reference,32.5648415,67.4351585,3200,3200,694,226,468,0,0,108,387,0,81,360,0,0,27,0,gRNA_CDK7_targ_8_10
HDR,44.96703297,55.03296703,3200,3200,2275,1023,1252,0,0,1,1251,0,1,1251,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,26.00780234,73.99219766,4521,4520,769,200,569,0,68,70,502,1,2,498,64,0,1,3,gRNA_CDK7_targ_9_11
HDR,84.16211555,15.83788445,4521,4520,3479,2928,551,0,0,0,551,0,0,551,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,68.11023622,31.88976378,1364,1364,254,173,81,0,0,0,81,0,0,81,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,85.41893362,14.58106638,1364,1364,919,785,134,0,0,0,134,0,0,134,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,53.59969845,46.40030155,6525,6524,2653,1422,1231,0,513,3,746,483,1,716,1,29,1,0,gRNA_CDK7_targ_13_13
HDR,26.36938202,73.63061798,6525,6524,2848,751,2097,0,124,247,1772,107,218,1726,0,17,29,0,gRNA_CDK7_targ_13_13
Reference,69.30693069,30.69306931,2291,2291,202,140,62,0,0,0,62,0,0,62,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,17.20907298,82.79092702,2291,2291,2028,349,1679,0,0,0,1679,0,0,1679,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,30.76923077,69.23076923,3095,3095,13,4,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.03853565,99.96146435,3095,3095,2595,1,2594,0,3,2,2593,0,1,2589,0,3,1,0,gRNA_CDK7_targ_15_15
Reference,0.0,100.0,5720,5719,3818,0,3818,0,2,2423,1589,0,2229,1393,0,2,194,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,5720,5719,1314,0,1314,0,1,2,1313,0,1,1311,0,1,1,0,gRNA_CDK7_targ_16_16
Reference,18.16952209,81.83047791,2235,2235,2218,403,1815,0,0,4,1814,0,1,1811,0,0,3,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,2235,2235,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,1.95608782,98.04391218,5099,5092,2505,49,2456,0,0,3,2455,0,1,2453,0,0,2,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,5099,5092,1555,0,1555,0,3,2,1555,0,0,1550,0,3,2,0,gRNA_CDK7_targ_18_18
Reference,33.79310345,66.20689655,5099,5092,145,49,96,0,0,1,95,0,1,95,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,5099,5092,3967,0,3967,0,5,4,3967,0,0,3958,0,5,4,0,gRNA_CDK7_targ_18_19
Reference,4.40251572,95.59748428,5099,5092,1113,49,1064,0,0,3,1063,0,1,1061,0,0,2,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,5099,5092,3160,0,3160,0,5,3,3160,0,0,3152,0,5,3,0,gRNA_CDK7_targ_18_20
Reference,14.20289855,85.79710145,5099,5092,345,49,296,0,0,2,295,0,1,294,0,0,1,0,gRNA_CDK7_targ_18_21
HDR,7.46678882,92.53321118,5099,5092,2183,163,2020,0,5,3,2019,0,1,2012,0,5,2,0,gRNA_CDK7_targ_18_21
Reference,5.53047404,94.46952596,5099,5092,886,49,837,0,0,2,836,0,1,835,0,0,1,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,5099,5092,1366,0,1366,0,5,3,1365,0,1,1358,0,5,2,0,gRNA_CDK7_targ_18_22
Reference,5.23504274,94.76495726,5099,5092,936,49,887,0,0,3,886,0,1,884,0,0,2,0,gRNA_CDK7_targ_18_23
HDR,44.18972332,55.81027668,5099,5092,3795,1677,2118,0,5,4,2114,2,2,2109,0,3,2,0,gRNA_CDK7_targ_18_23
Reference,8.64197531,91.35802469,5099,5092,567,49,518,0,0,3,517,0,1,515,0,0,2,0,gRNA_CDK7_targ_18_24
HDR,24.15115005,75.84884995,5099,5092,3652,882,2770,0,5,4,2764,5,1,2761,0,0,3,0,gRNA_CDK7_targ_18_24
Reference,34.96801706,65.03198294,3965,3965,469,164,305,0,214,229,115,0,0,76,190,0,15,24,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,3965,3965,3187,0,3187,0,2,2,3187,0,0,3183,0,2,2,0,gRNA_CDK7_targ_19_25
Reference,64.31372549,35.68627451,3965,3965,255,164,91,0,0,15,91,0,0,76,0,0,15,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,3965,3965,2902,0,2902,0,2,3,2902,0,0,2897,0,2,3,0,gRNA_CDK7_targ_19_26
Reference,64.31372549,35.68627451,3965,3965,255,164,91,0,0,15,91,0,0,76,0,0,15,0,gRNA_CDK7_targ_19_27
HDR,71.55249776,28.44750224,3965,3965,3343,2392,951,0,2,3,947,2,2,946,0,0,1,0,gRNA_CDK7_targ_19_27
Reference,25.33733133,74.66266867,1876,1876,667,169,498,0,0,0,498,0,0,498,0,0,0,0,gRNA_CDK7_targ_20_28
HDR,7.14285714,92.85714286,1876,1876,1204,86,1118,0,5,6,1117,0,1,1107,0,5,5,0,gRNA_CDK7_targ_20_28
Reference,41.62561576,58.37438424,1876,1876,406,169,237,0,4,0,237,0,0,233,0,4,0,0,gRNA_CDK7_targ_20_29
HDR,2.68948655,97.31051345,1876,1876,818,22,796,0,1,6,795,0,1,789,0,1,5,0,gRNA_CDK7_targ_20_29
Reference,26.32398754,73.67601246,1876,1876,642,169,473,0,0,0,473,0,0,473,0,0,0,0,gRNA_CDK7_targ_20_30
HDR,54.99092559,45.00907441,1876,1876,1102,606,496,0,1,6,490,0,6,489,0,1,0,0,gRNA_CDK7_targ_20_30
Reference,35.54216867,64.45783133,4455,3958,166,59,107,0,1,1,106,0,1,105,0,1,0,0,gRNA_CDK7_targ_23_31
HDR,54.48768864,45.51231136,4455,3958,3777,2058,1719,0,3,170,1715,3,1,1546,0,0,169,0,gRNA_CDK7_targ_23_31
Reference,34.07534247,65.92465753,2792,2660,584,199,385,0,0,1,384,0,1,384,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,41.08790675,58.91209325,2792,2660,2059,846,1213,0,9,1,1203,9,1,1203,0,0,0,0,gRNA_CDK7_targ_24_32
Reference,40.58219178,59.41780822,1806,1802,1168,474,694,0,0,0,694,0,0,694,0,0,0,0,gRNA_CDK7_targ_28_33
HDR,13.37719298,86.62280702,1806,1802,456,61,395,0,0,0,395,0,0,395,0,0,0,0,gRNA_CDK7_targ_28_33
Reference,0.17494752,99.82505248,3264,3230,2858,5,2853,0,0,2,2853,0,0,2851,0,0,2,0,gRNA_CDK7_targ_29_34
HDR,0.27472527,99.72527473,3264,3230,364,1,363,0,0,0,363,0,0,363,0,0,0,0,gRNA_CDK7_targ_29_34
Reference,2.28310502,97.71689498,3264,3230,219,5,214,0,0,0,214,0,0,214,0,0,0,0,gRNA_CDK7_targ_29_35
HDR,0.03323363,99.96676637,3264,3230,3009,1,3008,0,0,2,3008,0,0,3006,0,0,2,0,gRNA_CDK7_targ_29_35
Reference,0.20533881,99.79466119,3264,3230,2435,5,2430,0,0,2,2430,0,0,2428,0,0,2,0,gRNA_CDK7_targ_29_36
HDR,0.0,100.0,3264,3230,787,0,787,0,0,0,787,0,0,787,0,0,0,0,gRNA_CDK7_targ_29_36
Reference,31.25,68.75,3264,3230,16,5,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_29_37
HDR,5.04201681,94.95798319,3264,3230,3213,162,3051,0,0,2,3051,0,0,3049,0,0,2,0,gRNA_CDK7_targ_29_37
Reference,2.27272727,97.72727273,3264,3230,220,5,215,0,0,0,215,0,0,215,0,0,0,0,gRNA_CDK7_targ_29_38
HDR,0.0,100.0,3264,3230,370,0,370,0,0,0,370,0,0,370,0,0,0,0,gRNA_CDK7_targ_29_38
Reference,0.21505376,99.78494624,3264,3230,2325,5,2320,0,0,2,2320,0,0,2318,0,0,2,0,gRNA_CDK7_targ_29_39
HDR,0.0,100.0,3264,3230,250,0,250,0,0,0,250,0,0,250,0,0,0,0,gRNA_CDK7_targ_29_39
Reference,31.25,68.75,3264,3230,16,5,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_29_40
HDR,0.0,100.0,3264,3230,371,0,371,0,0,0,371,0,0,371,0,0,0,0,gRNA_CDK7_targ_29_40
Reference,2.26244344,97.73755656,3264,3230,221,5,216,0,0,0,216,0,0,216,0,0,0,0,gRNA_CDK7_targ_29_41
HDR,0.0,100.0,3264,3230,795,0,795,0,0,0,795,0,0,795,0,0,0,0,gRNA_CDK7_targ_29_41
Reference,35.71428571,64.28571429,3264,3230,14,5,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_29_42
HDR,56.26453971,43.73546029,3264,3230,3009,1693,1316,0,0,2,1314,0,2,1314,0,0,0,0,gRNA_CDK7_targ_29_42
Reference,31.25,68.75,3264,3230,16,5,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_29_43
HDR,0.0,100.0,3264,3230,795,0,795,0,0,0,795,0,0,795,0,0,0,0,gRNA_CDK7_targ_29_43
Reference,0.21588946,99.78411054,3264,3230,2316,5,2311,0,0,2,2311,0,0,2309,0,0,2,0,gRNA_CDK7_targ_29_44
HDR,0.0,100.0,3264,3230,904,0,904,0,0,0,904,0,0,904,0,0,0,0,gRNA_CDK7_targ_29_44
Reference,2.27272727,97.72727273,3264,3230,220,5,215,0,0,0,215,0,0,215,0,0,0,0,gRNA_CDK7_targ_29_45
HDR,2.76114438,97.23885562,3264,3230,3006,83,2923,0,0,2,2923,0,0,2921,0,0,2,0,gRNA_CDK7_targ_29_45
Reference,0.21598272,99.78401728,3264,3230,2315,5,2310,0,0,2,2310,0,0,2308,0,0,2,0,gRNA_CDK7_targ_29_46
HDR,0.0,100.0,3264,3230,903,0,903,0,0,0,903,0,0,903,0,0,0,0,gRNA_CDK7_targ_29_46
Reference,2.26244344,97.73755656,3264,3230,221,5,216,0,0,0,216,0,0,216,0,0,0,0,gRNA_CDK7_targ_29_47
HDR,14.13368806,85.86631194,3264,3230,3007,425,2582,0,0,2,2582,0,0,2580,0,0,2,0,gRNA_CDK7_targ_29_47
Reference,2.24215247,97.75784753,3264,3230,223,5,218,0,0,0,218,0,0,218,0,0,0,0,gRNA_CDK7_targ_29_48
HDR,22.7571116,77.2428884,3264,3230,914,208,706,0,0,0,706,0,0,706,0,0,0,0,gRNA_CDK7_targ_29_48
Reference,6.08108108,93.91891892,2218,2218,1480,90,1390,0,0,2,1390,0,0,1388,0,0,2,0,gRNA_CDK7_targ_30_49
HDR,0.0,100.0,2218,2218,733,0,733,0,0,0,733,0,0,733,0,0,0,0,gRNA_CDK7_targ_30_49
Reference,43.68932039,56.31067961,2218,2218,206,90,116,0,0,2,116,0,0,114,0,0,2,0,gRNA_CDK7_targ_30_50
HDR,18.81237525,81.18762475,2218,2218,2004,377,1627,0,0,0,1627,0,0,1627,0,0,0,0,gRNA_CDK7_targ_30_50
Reference,42.45283019,57.54716981,2218,2218,212,90,122,0,0,2,122,0,0,120,0,0,2,0,gRNA_CDK7_targ_30_51
HDR,41.82561308,58.17438692,2218,2218,734,307,427,0,0,0,427,0,0,427,0,0,0,0,gRNA_CDK7_targ_30_51
Reference,13.24200913,86.75799087,2322,2322,219,29,190,0,79,79,114,0,0,111,76,0,0,3,gRNA_CDK7_targ_31_52
HDR,7.28205128,92.71794872,2322,2322,1950,142,1808,0,1,158,1653,1,154,1649,0,0,4,0,gRNA_CDK7_targ_31_52
Reference,65.93137255,34.06862745,2986,2986,1224,807,417,0,0,16,404,0,13,401,0,0,3,0,gRNA_CDK7_targ_33_53
HDR,74.78705281,25.21294719,2986,2986,1761,1317,444,0,0,0,444,0,0,444,0,0,0,0,gRNA_CDK7_targ_33_53
Reference,27.08962739,72.91037261,2986,2986,2979,807,2172,0,0,15,2160,0,12,2157,0,0,3,0,gRNA_CDK7_targ_33_54
HDR,0.0,100.0,2986,2986,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_33_54
Reference,65.87755102,34.12244898,2986,2986,1225,807,418,0,0,16,405,0,13,402,0,0,3,0,gRNA_CDK7_targ_33_55
HDR,25.0,75.0,2986,2986,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_33_55
Reference,40.46783626,59.53216374,3426,3426,3420,1384,2036,0,0,2,2034,0,2,2034,0,0,0,0,gRNA_CDK7_targ_34_56
