Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.55710306,99.44289694,1367,1366,359,2,357,0,1,1,356,0,0,356,1,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1367,1366,1005,0,1005,0,0,25,982,0,23,980,0,0,2,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,1367,1366,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,21.03658537,78.96341463,1367,1366,1312,276,1036,0,0,25,1013,0,23,1011,0,0,2,0,gRNA_CDK7_targ_2_2
Reference,3.77358491,96.22641509,1367,1366,53,2,51,0,1,1,50,0,0,50,1,0,0,0,gRNA_CDK7_targ_2_3
HDR,84.29423459,15.70576541,1367,1366,1006,848,158,0,0,25,135,0,23,133,0,0,2,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,818,818,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,22.04928664,77.95071336,818,818,771,170,601,0,0,0,601,0,0,601,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,7.38853503,92.61146497,1063,1063,785,58,727,0,19,20,708,0,0,707,19,0,1,0,gRNA_CDK7_targ_4_5
HDR,82.67148014,17.32851986,1063,1063,277,229,48,0,0,1,47,0,1,47,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,954,954,407,0,407,0,0,0,407,0,0,407,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,17.67241379,82.32758621,954,954,232,41,191,0,0,0,191,0,0,191,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,25.0,75.0,1934,1934,432,108,324,0,27,27,297,0,0,297,27,0,0,0,gRNA_CDK7_targ_7_7
HDR,4.57142857,95.42857143,1934,1934,1400,64,1336,0,118,1,1336,0,0,1217,0,118,1,0,gRNA_CDK7_targ_7_7
Reference,17.03470032,82.96529968,1934,1934,634,108,526,0,27,27,499,0,0,499,27,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.07716049,99.92283951,1934,1934,1296,1,1295,0,118,1,1295,0,0,1176,0,118,1,0,gRNA_CDK7_targ_7_8
Reference,20.30075188,79.69924812,1934,1934,532,108,424,0,27,27,397,0,0,397,27,0,0,0,gRNA_CDK7_targ_7_9
HDR,67.84888204,32.15111796,1934,1934,1297,880,417,0,118,1,304,112,1,298,0,6,0,0,gRNA_CDK7_targ_7_9
Reference,28.20512821,71.79487179,3298,3298,78,22,56,0,0,0,56,0,0,56,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,56.9476082,43.0523918,3298,3298,2195,1250,945,0,0,0,945,0,0,945,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,48.54368932,51.45631068,1646,1645,515,250,265,0,2,4,263,0,0,261,2,0,2,0,gRNA_CDK7_targ_9_11
HDR,88.0,12.0,1646,1645,800,704,96,0,0,0,96,0,0,96,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,81.05263158,18.94736842,720,720,95,77,18,0,0,0,18,0,0,18,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,83.20209974,16.79790026,720,720,381,317,64,0,0,0,64,0,0,64,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,53.64464692,46.35535308,3703,3703,1756,942,814,0,0,1,813,0,1,813,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,86.46748682,13.53251318,3703,3703,1707,1476,231,0,0,1,230,0,1,230,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,85.71428571,14.28571429,1015,1015,7,6,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,46.3681592,53.6318408,1015,1015,1005,466,539,0,0,0,539,0,0,539,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,14.28571429,85.71428571,820,820,7,1,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,29.09090909,70.90909091,820,820,715,208,507,0,0,1,506,0,1,506,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,10.08922443,89.91077557,2113,2113,1457,147,1310,0,0,55,1309,0,1,1255,0,0,54,0,gRNA_CDK7_targ_16_16
HDR,27.64505119,72.35494881,2113,2113,586,162,424,0,0,1,424,0,0,423,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,67.31301939,32.68698061,726,726,722,486,236,0,0,1,235,0,1,235,0,0,0,0,gRNA_CDK7_targ_17_17
HDR,,,726,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.06819732,99.93180268,5996,5913,4399,3,4396,0,1,5,4395,1,0,4390,0,0,5,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,5996,5913,969,0,969,0,2,3,969,0,0,964,0,2,3,0,gRNA_CDK7_targ_18_18
Reference,13.63636364,86.36363636,5996,5913,22,3,19,0,1,0,18,1,0,18,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,2.00441651,97.99558349,5996,5913,5887,118,5769,0,4,8,5764,1,4,5757,0,3,4,0,gRNA_CDK7_targ_18_19
Reference,1.17647059,98.82352941,5996,5913,255,3,252,0,1,0,251,1,0,251,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,5996,5913,5657,0,5657,0,3,8,5653,0,4,5646,0,3,4,0,gRNA_CDK7_targ_18_20
Reference,12.0,88.0,5996,5913,25,3,22,0,1,0,21,1,0,21,0,0,0,0,gRNA_CDK7_targ_18_21
HDR,3.4346103,96.5653897,5996,5913,1514,52,1462,0,4,3,1459,1,2,1455,0,3,1,0,gRNA_CDK7_targ_18_21
Reference,1.49253731,98.50746269,5996,5913,201,3,198,0,2,0,197,1,0,196,0,1,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,5996,5913,1409,0,1409,0,3,3,1407,0,2,1403,0,3,1,0,gRNA_CDK7_targ_18_22
Reference,13.04347826,86.95652174,5996,5913,23,3,20,0,1,0,19,1,0,19,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,67.97454931,32.02545069,5996,5913,5658,3846,1812,0,4,8,1803,2,7,1800,0,2,1,0,gRNA_CDK7_targ_18_23
Reference,1.98675497,98.01324503,5996,5913,151,3,148,0,1,0,147,1,0,147,0,0,0,0,gRNA_CDK7_targ_18_24
HDR,14.46353436,85.53646564,5996,5913,5704,825,4879,0,3,4,4874,3,2,4872,0,0,2,0,gRNA_CDK7_targ_18_24
Reference,71.73913043,28.26086957,6848,6848,184,132,52,0,0,0,52,0,0,52,0,0,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,6848,6848,6654,0,6654,0,1,3,6651,0,3,6650,0,1,0,0,gRNA_CDK7_targ_19_25
Reference,73.33333333,26.66666667,6848,6848,180,132,48,0,0,0,48,0,0,48,0,0,0,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,6848,6848,5829,0,5829,0,1,3,5826,0,3,5825,0,1,0,0,gRNA_CDK7_targ_19_26
Reference,72.13114754,27.86885246,6848,6848,183,132,51,0,0,0,51,0,0,51,0,0,0,0,gRNA_CDK7_targ_19_27
HDR,77.94117647,22.05882353,6848,6848,6664,5194,1470,0,1,3,1466,1,3,1466,0,0,0,0,gRNA_CDK7_targ_19_27
Reference,30.43478261,69.56521739,2577,2576,1656,504,1152,0,1,2,1150,0,1,1150,1,0,0,0,gRNA_CDK7_targ_20_28
HDR,23.11886587,76.88113413,2577,2576,917,212,705,0,0,0,705,0,0,705,0,0,0,0,gRNA_CDK7_targ_20_28
Reference,40.12738854,59.87261146,2577,2576,1256,504,752,0,0,1,751,0,1,751,0,0,0,0,gRNA_CDK7_targ_20_29
HDR,50.57880677,49.42119323,2577,2576,1123,568,555,0,0,0,555,0,0,555,0,0,0,0,gRNA_CDK7_targ_20_29
Reference,49.36336925,50.63663075,2577,2576,1021,504,517,0,1,2,515,0,1,515,1,0,0,0,gRNA_CDK7_targ_20_30
HDR,62.09439528,37.90560472,2577,2576,678,421,257,0,0,0,257,0,0,257,0,0,0,0,gRNA_CDK7_targ_20_30
Reference,4.65116279,95.34883721,16516,16260,1548,72,1476,0,0,106,1475,0,1,1370,0,0,105,0,gRNA_CDK7_targ_23_31
HDR,76.1589404,23.8410596,16516,16260,13892,10580,3312,0,1,12,3301,0,10,3300,1,0,1,0,gRNA_CDK7_targ_23_31
Reference,13.15789474,86.84210526,1888,1888,38,5,33,0,0,0,33,0,0,33,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,72.90427258,27.09572742,1888,1888,1849,1348,501,0,0,5,497,0,4,496,0,0,1,0,gRNA_CDK7_targ_24_32
Reference,54.62962963,45.37037037,355,355,216,118,98,0,0,0,98,0,0,98,0,0,0,0,gRNA_CDK7_targ_28_33
