Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,5.35363458,94.64636542,4929,4891,2036,109,1927,0,282,282,1645,0,0,1645,282,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,4929,4891,2318,0,2318,0,0,89,2242,0,76,2229,0,0,13,0,gRNA_CDK7_targ_2_1
Reference,44.30894309,55.69105691,4929,4891,246,109,137,0,20,20,117,0,0,117,20,0,0,0,gRNA_CDK7_targ_2_2
HDR,30.49165539,69.50834461,4929,4891,2217,676,1541,0,0,89,1465,0,76,1452,0,0,13,0,gRNA_CDK7_targ_2_2
Reference,8.96381579,91.03618421,4929,4891,1216,109,1107,0,282,282,825,0,0,825,282,0,0,0,gRNA_CDK7_targ_2_3
HDR,31.85096154,68.14903846,4929,4891,2496,795,1701,0,0,89,1625,0,76,1612,0,0,13,0,gRNA_CDK7_targ_2_3
Reference,25.0,75.0,1926,1926,8,2,6,0,0,4,6,0,0,2,0,0,4,0,gRNA_CDK7_targ_3_4
HDR,41.90260476,58.09739524,1926,1926,1766,740,1026,0,0,1,1026,0,0,1025,0,0,1,0,gRNA_CDK7_targ_3_4
Reference,5.84484591,94.15515409,7453,7453,2823,165,2658,0,10,5,2656,2,0,2647,0,4,1,4,gRNA_CDK7_targ_4_5
HDR,52.86579683,47.13420317,7453,7453,4292,2269,2023,0,0,1,2023,0,0,2022,0,0,1,0,gRNA_CDK7_targ_4_5
Reference,0.27662517,99.72337483,2093,2093,723,2,721,0,126,2,654,67,0,593,0,59,2,0,gRNA_CDK7_targ_5_6
HDR,4.92572322,95.07427678,2093,2093,1279,63,1216,0,0,2,1216,0,0,1214,0,0,2,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,2745,2737,164,0,164,0,0,49,128,0,36,115,0,0,13,0,gRNA_CDK7_targ_7_7
HDR,0.13089005,99.86910995,2745,2737,2292,3,2289,0,2,19,2288,0,0,2270,1,0,17,1,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,2745,2737,170,0,170,0,2,51,134,0,36,119,0,0,13,2,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2745,2737,2093,0,2093,0,0,17,2093,0,0,2076,0,0,17,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,2745,2737,166,0,166,0,0,49,130,0,36,117,0,0,13,0,gRNA_CDK7_targ_7_9
HDR,50.24048972,49.75951028,2745,2737,2287,1149,1138,0,0,17,1121,0,17,1121,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,34.93064313,65.06935687,3354,3354,793,277,516,0,0,105,438,0,78,411,0,0,27,0,gRNA_CDK7_targ_8_10
HDR,40.75993092,59.24006908,3354,3354,2316,944,1372,0,0,0,1372,0,0,1372,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,29.20353982,70.79646018,4595,4593,791,231,560,0,66,67,496,0,0,493,64,0,1,2,gRNA_CDK7_targ_9_11
HDR,83.75533428,16.24466572,4595,4593,3515,2944,571,0,0,0,571,0,0,571,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,65.16393443,34.83606557,1451,1451,244,159,85,0,1,1,84,0,0,84,1,0,0,0,gRNA_CDK7_targ_10_12
HDR,81.08108108,18.91891892,1451,1451,999,810,189,0,0,1,188,0,1,188,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,52.19600726,47.80399274,6565,6564,2755,1438,1317,0,563,0,791,526,0,754,0,37,0,0,gRNA_CDK7_targ_13_13
HDR,27.28860936,72.71139064,6565,6564,2862,781,2081,0,110,216,1796,101,184,1755,0,9,32,0,gRNA_CDK7_targ_13_13
Reference,60.74766355,39.25233645,2293,2293,214,130,84,0,0,0,84,0,0,84,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,20.08884501,79.91115499,2293,2293,2026,407,1619,0,0,0,1619,0,0,1619,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,35.0,65.0,3130,3130,20,7,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.0385505,99.9614495,3130,3130,2594,1,2593,0,6,0,2593,0,0,2587,0,6,0,0,gRNA_CDK7_targ_15_15
Reference,0.05376344,99.94623656,5757,5757,3720,2,3718,0,0,2272,1606,0,2112,1446,0,0,160,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,5757,5757,1467,0,1467,0,0,1,1467,0,0,1466,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,22.00499168,77.99500832,2416,2416,2404,529,1875,0,0,0,1875,0,0,1875,0,0,0,0,gRNA_CDK7_targ_17_17
