Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,23.20490368,76.79509632,2332,2332,1142,265,877,0,8,255,685,0,192,614,0,8,63,0,gRNA_CDK7_targ_2_1
HDR,0.31282586,99.68717414,2332,2332,959,3,956,0,0,127,843,0,113,829,0,0,14,0,gRNA_CDK7_targ_2_1
Reference,34.86842105,65.13157895,2332,2332,760,265,495,0,8,256,303,0,192,231,0,8,64,0,gRNA_CDK7_targ_2_2
HDR,7.26991493,92.73008507,2332,2332,1293,94,1199,0,0,127,1086,0,113,1072,0,0,14,0,gRNA_CDK7_targ_2_2
Reference,25.65343659,74.34656341,2332,2332,1033,265,768,0,8,256,576,0,192,504,0,8,64,0,gRNA_CDK7_targ_2_3
HDR,58.62944162,41.37055838,2332,2332,1182,693,489,0,0,127,376,0,113,362,0,0,14,0,gRNA_CDK7_targ_2_3
Reference,1.30718954,98.69281046,823,823,153,2,151,0,0,1,151,0,0,150,0,0,1,0,gRNA_CDK7_targ_3_4
HDR,39.66005666,60.33994334,823,823,353,140,213,0,0,0,213,0,0,213,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,16.15479115,83.84520885,4767,4767,1628,263,1365,0,188,2,1209,155,1,1175,0,33,1,0,gRNA_CDK7_targ_4_5
HDR,17.74829688,82.25170312,4767,4767,2789,495,2294,0,0,0,2294,0,0,2294,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,2.66666667,97.33333333,938,938,225,6,219,0,1,0,218,1,0,218,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.0,100.0,938,938,708,0,708,0,0,0,708,0,0,708,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,1892,1891,188,0,188,0,13,174,7,12,169,1,0,1,5,0,gRNA_CDK7_targ_7_7
HDR,0.05875441,99.94124559,1892,1891,1702,1,1701,0,18,2,1683,16,2,1681,0,2,0,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,1892,1891,32,0,32,0,30,0,20,12,0,2,0,18,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1892,1891,1685,0,1685,0,1,2,1683,0,2,1682,0,1,0,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,1892,1891,188,0,188,0,13,174,7,12,169,1,0,1,5,0,gRNA_CDK7_targ_7_9
HDR,47.06231454,52.93768546,1892,1891,1685,793,892,0,1,2,889,1,2,889,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,18.27586207,81.72413793,1921,1920,290,53,237,0,0,0,237,0,0,237,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,17.19653179,82.80346821,1921,1920,1384,238,1146,0,0,0,1146,0,0,1146,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,43.16807739,56.83192261,2266,2262,827,357,470,0,171,147,308,21,0,298,141,4,1,5,gRNA_CDK7_targ_9_11
HDR,73.74517375,26.25482625,2266,2262,1295,955,340,0,0,0,340,0,0,340,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,72.02072539,27.97927461,1170,1170,193,139,54,0,0,2,53,0,1,52,0,0,1,0,gRNA_CDK7_targ_10_12
HDR,81.35245902,18.64754098,1170,1170,976,794,182,0,0,0,182,0,0,182,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,10.13289037,89.86710963,2760,2760,602,61,541,0,1,0,541,0,0,540,0,1,0,0,gRNA_CDK7_targ_13_13
HDR,48.08565866,51.91434134,2760,2760,1541,741,800,0,0,1,800,0,0,799,0,0,1,0,gRNA_CDK7_targ_13_13
