gRNA_id,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK12_targ_1752,6830.0,2924.0,12628.0,9281.0,8458.0,5683.0,5193.0,3082.0,6487.0,9473.0,4458.0,2208.0,6292.0,1188.0,7435.0,7506.0
gRNA_CDK12_targ_1753,6112.0,2980.0,8821.0,3479.0,3248.0,5162.0,3412.0,8112.0,2540.0,1421.0,4087.0,1178.0,2701.0,649.0,18052.0,6347.0
gRNA_CDK12_targ_1754,5110.0,7069.0,7969.0,16890.0,5490.0,16578.0,6101.0,14786.0,21309.0,7290.0,6000.0,9536.0,9729.0,7052.0,21437.0,9550.0
gRNA_CDK12_targ_1755,1651.0,1556.0,3569.0,4293.0,2809.0,913.0,6923.0,3259.0,1835.0,3711.0,1407.0,6630.0,2820.0,1563.0,7552.0,5833.0
gRNA_CDK12_targ_1756,5679.0,2778.0,3214.0,5293.0,4479.0,3286.0,2864.0,7804.0,3541.0,3192.0,6244.0,3702.0,3086.0,5490.0,8068.0,8815.0
gRNA_CDK12_targ_1757,1680.0,1514.0,757.0,806.0,1547.0,1634.0,1937.0,2860.0,1718.0,1828.0,1094.0,5483.0,2523.0,2782.0,2794.0,6315.0
gRNA_CDK12_targ_1758,9477.0,4373.0,10560.0,8655.0,3677.0,7368.0,7611.0,4492.0,11138.0,7493.0,3710.0,5473.0,4657.0,3452.0,8227.0,14695.0
gRNA_CDK12_targ_1759,8458.0,5101.0,10245.0,3941.0,4647.0,11159.0,6262.0,15712.0,8137.0,4599.0,3697.0,4929.0,5326.0,14415.0,6987.0,13209.0
gRNA_CDK12_targ_1760,10693.0,3798.0,8320.0,7421.0,4163.0,5102.0,5926.0,4178.0,7463.0,5903.0,5574.0,10818.0,6402.0,2961.0,9451.0,8092.0
gRNA_CDK12_targ_1761,4833.0,2817.0,4481.0,5271.0,2479.0,803.0,3359.0,3244.0,1486.0,2283.0,1342.0,7385.0,3646.0,3254.0,5910.0,8608.0
gRNA_CDK12_targ_1762,1024.0,213.0,2185.0,576.0,999.0,645.0,1164.0,1460.0,663.0,2171.0,448.0,1394.0,1245.0,451.0,1946.0,6602.0
gRNA_CDK12_targ_1763,6334.0,5162.0,10859.0,12119.0,8632.0,8399.0,7146.0,12997.0,7314.0,9406.0,7471.0,9768.0,5853.0,7419.0,17751.0,12552.0
gRNA_CDK12_targ_1764,20357.0,7734.0,22421.0,16346.0,10716.0,11965.0,13611.0,10816.0,10383.0,8772.0,14821.0,13993.0,12890.0,9626.0,16124.0,16080.0
gRNA_CDK12_targ_1765,11425.0,3336.0,2298.0,4847.0,4687.0,1074.0,5711.0,6100.0,7621.0,7239.0,2407.0,6217.0,2905.0,1300.0,4807.0,7231.0
gRNA_CDK12_targ_1766,6636.0,5242.0,10601.0,8851.0,8580.0,2668.0,11260.0,8141.0,11248.0,8169.0,4130.0,6011.0,4706.0,4183.0,5074.0,10254.0
gRNA_CDK12_targ_1767,9103.0,3132.0,6828.0,5591.0,4669.0,6039.0,1929.0,8312.0,4417.0,5905.0,2424.0,2356.0,6945.0,3343.0,13218.0,8392.0
gRNA_CDK12_targ_1768,2540.0,2009.0,6538.0,3134.0,2184.0,1740.0,6182.0,3332.0,524.0,835.0,334.0,3608.0,3994.0,1349.0,3389.0,3503.0
gRNA_CDK12_targ_1769,4437.0,2074.0,3300.0,5582.0,4612.0,4222.0,5469.0,5010.0,5018.0,4981.0,954.0,742.0,10457.0,1573.0,5139.0,3905.0
gRNA_CDK12_targ_1770,7468.0,8840.0,19121.0,12095.0,8417.0,10515.0,8513.0,12656.0,14294.0,6962.0,9614.0,11058.0,10386.0,5188.0,17414.0,14793.0
gRNA_CDK12_targ_1771,20453.0,17811.0,32704.0,29761.0,27090.0,8354.0,17626.0,18978.0,7439.0,13654.0,14804.0,11148.0,10822.0,34196.0,35382.0,8875.0
gRNA_CDK12_targ_1772,13852.0,9098.0,9835.0,30386.0,15667.0,4463.0,12645.0,10176.0,12853.0,16100.0,13868.0,8400.0,9681.0,2184.0,10400.0,8634.0
gRNA_CDK12_targ_1773,14749.0,7384.0,11752.0,13231.0,12528.0,16335.0,16470.0,8066.0,14078.0,20206.0,8686.0,8516.0,8301.0,14332.0,20992.0,7860.0
gRNA_CDK12_targ_1774,8917.0,4431.0,11444.0,13892.0,5100.0,9667.0,4370.0,1738.0,3606.0,9951.0,12189.0,9431.0,13323.0,6331.0,18615.0,6843.0
gRNA_CDK12_targ_1775,24788.0,22988.0,22368.0,37823.0,54545.0,31608.0,26389.0,23907.0,29513.0,16549.0,12402.0,17161.0,38954.0,32475.0,19058.0,14050.0
gRNA_CDK12_targ_1776,21337.0,15625.0,21436.0,35479.0,21803.0,6204.0,12527.0,23145.0,14137.0,10135.0,13256.0,8938.0,13707.0,29712.0,38613.0,12282.0
gRNA_CDK12_targ_1777,18933.0,10280.0,15410.0,20468.0,12571.0,8928.0,11106.0,17925.0,13061.0,8154.0,20343.0,18532.0,65904.0,6944.0,18817.0,11858.0
gRNA_CDK12_targ_1778,23445.0,12708.0,12946.0,26993.0,17677.0,7914.0,39467.0,22332.0,14780.0,10371.0,16176.0,22297.0,24656.0,27495.0,39372.0,13031.0
gRNA_CDK12_targ_1779,18072.0,19173.0,24958.0,56852.0,25332.0,6298.0,18368.0,6785.0,28734.0,17999.0,22370.0,9417.0,24989.0,7081.0,22802.0,12711.0
gRNA_CDK12_targ_1780,7225.0,8118.0,15634.0,16144.0,15470.0,2911.0,9997.0,5801.0,11827.0,8934.0,11615.0,7029.0,3524.0,7077.0,14183.0,15131.0
gRNA_CDK12_targ_1781,13624.0,6313.0,9883.0,13597.0,8553.0,5767.0,14342.0,14744.0,14439.0,9687.0,13516.0,7209.0,10713.0,5516.0,37287.0,11128.0
gRNA_CDK12_targ_1782,4872.0,3469.0,7016.0,7428.0,6348.0,1987.0,5596.0,11023.0,4748.0,6539.0,3118.0,14020.0,6145.0,3043.0,6897.0,11631.0
gRNA_CDK12_targ_1783,5054.0,2020.0,3206.0,1321.0,1770.0,3245.0,2348.0,4182.0,4156.0,4344.0,1674.0,8772.0,846.0,6716.0,3431.0,6358.0
gRNA_CDK12_targ_1784,1564.0,225.0,2402.0,471.0,713.0,308.0,256.0,1019.0,1247.0,393.0,315.0,1362.0,299.0,764.0,771.0,5502.0
gRNA_CDK12_targ_1785,2759.0,1254.0,2358.0,885.0,458.0,1005.0,1647.0,4706.0,3475.0,3159.0,1235.0,3342.0,1158.0,704.0,6775.0,8337.0
gRNA_CDK12_targ_1786,7630.0,5245.0,5606.0,5149.0,5359.0,1631.0,2375.0,7588.0,7391.0,5257.0,2397.0,7271.0,6102.0,6768.0,14180.0,14038.0
gRNA_CDK12_targ_1787,11582.0,7670.0,17300.0,10702.0,6913.0,5773.0,7450.0,12452.0,8135.0,12299.0,7844.0,10829.0,6115.0,7992.0,8740.0,15146.0
gRNA_CDK12_targ_1788,1628.0,285.0,1358.0,721.0,1783.0,2195.0,3202.0,3227.0,2690.0,1564.0,1849.0,821.0,4402.0,1922.0,4422.0,2890.0
gRNA_CDK12_targ_1789,7409.0,3476.0,2535.0,3466.0,5493.0,4877.0,1407.0,6190.0,1641.0,2325.0,2484.0,1975.0,1762.0,5269.0,6811.0,9706.0
gRNA_CDK12_targ_1790,5697.0,4186.0,9065.0,3077.0,4117.0,2054.0,5639.0,9675.0,3381.0,4637.0,1974.0,4314.0,3137.0,2959.0,7765.0,16654.0
gRNA_CDK12_targ_1791,3967.0,837.0,5013.0,1498.0,2200.0,888.0,3027.0,2869.0,2017.0,934.0,1510.0,2881.0,1579.0,2331.0,3701.0,14862.0
gRNA_CDK12_targ_1792,5062.0,1676.0,13569.0,4269.0,3165.0,4167.0,2873.0,2663.0,2728.0,6936.0,3876.0,3613.0,3511.0,771.0,5923.0,8817.0
gRNA_CDK12_targ_1793,3123.0,2022.0,2100.0,3988.0,3067.0,559.0,1264.0,1211.0,4871.0,2948.0,1881.0,1863.0,2569.0,6511.0,4162.0,6402.0
gRNA_CDK12_targ_1794,5234.0,4535.0,8825.0,6430.0,4453.0,1900.0,1584.0,4183.0,1747.0,5171.0,3024.0,1792.0,2737.0,703.0,19951.0,5564.0
gRNA_CDK12_targ_1795,6461.0,4192.0,6560.0,3224.0,4394.0,4291.0,5308.0,8595.0,2387.0,6152.0,2219.0,2111.0,1806.0,2268.0,6801.0,5282.0
gRNA_CDK12_targ_1796,9860.0,5701.0,9536.0,8685.0,6509.0,2323.0,7127.0,13409.0,4815.0,5635.0,3277.0,5561.0,10718.0,2912.0,5556.0,6792.0
gRNA_CDK12_targ_1797,9389.0,3511.0,5030.0,7190.0,6663.0,4969.0,3036.0,5347.0,3621.0,6743.0,2244.0,4567.0,2920.0,5586.0,5898.0,7699.0
gRNA_CDK12_targ_1798,6969.0,3575.0,7592.0,6435.0,6169.0,3685.0,6525.0,6118.0,3269.0,2897.0,1923.0,2696.0,2744.0,2919.0,16252.0,4859.0
gRNA_CDK12_targ_1799,6463.0,1927.0,2646.0,2850.0,2161.0,1609.0,2032.0,6018.0,827.0,5167.0,693.0,3532.0,2548.0,1045.0,2251.0,9597.0
gRNA_CDK12_targ_1800,987.0,301.0,2548.0,521.0,661.0,310.0,141.0,618.0,445.0,656.0,224.0,1199.0,1758.0,2279.0,2587.0,5035.0
gRNA_CDK12_targ_1801,2721.0,1679.0,5735.0,2279.0,1989.0,1456.0,3528.0,1064.0,4458.0,3192.0,1125.0,3794.0,2216.0,2864.0,8357.0,8362.0
gRNA_CDK12_targ_1802,268.0,42.0,53.0,71.0,11.0,814.0,46.0,2226.0,23.0,33.0,25.0,548.0,518.0,74.0,268.0,1167.0
gRNA_CDK12_targ_1803,293.0,104.0,949.0,182.0,455.0,1474.0,177.0,246.0,825.0,133.0,262.0,682.0,5085.0,1794.0,915.0,6076.0
gRNA_CDK12_targ_1804,1790.0,627.0,444.0,454.0,379.0,172.0,659.0,727.0,440.0,1670.0,139.0,2264.0,414.0,495.0,1308.0,5255.0
gRNA_CDK12_targ_1805,2768.0,1090.0,4812.0,962.0,2106.0,873.0,457.0,3712.0,1935.0,1415.0,764.0,3268.0,2237.0,902.0,3254.0,7825.0
gRNA_CDK12_targ_1806,4614.0,1744.0,1795.0,1272.0,986.0,830.0,1331.0,4434.0,3390.0,1104.0,590.0,3740.0,5717.0,1197.0,2534.0,6997.0
gRNA_CDK12_targ_1807,3796.0,1615.0,1788.0,1099.0,3081.0,2865.0,912.0,3368.0,994.0,6734.0,1213.0,3579.0,2774.0,1328.0,3997.0,8352.0
gRNA_CDK12_targ_1808,5152.0,1177.0,1375.0,786.0,5019.0,2261.0,575.0,1108.0,900.0,2499.0,469.0,1581.0,667.0,1204.0,1395.0,3889.0
gRNA_CDK12_targ_1809,17221.0,7491.0,10917.0,9814.0,13647.0,4984.0,12119.0,10985.0,12111.0,7427.0,6287.0,9268.0,21276.0,7487.0,27711.0,15130.0
gRNA_CDK12_targ_1810,8728.0,5460.0,10133.0,5917.0,7612.0,11803.0,3180.0,7266.0,5486.0,3935.0,2866.0,6765.0,4952.0,7333.0,5150.0,8507.0
gRNA_CDK12_targ_1811,16138.0,5603.0,8280.0,7413.0,10031.0,7587.0,3978.0,12276.0,1278.0,5516.0,8389.0,4225.0,6769.0,5523.0,6655.0,9664.0
gRNA_CDK12_targ_1812,7547.0,6205.0,10302.0,8263.0,10127.0,1939.0,4831.0,8667.0,4776.0,6666.0,8521.0,7931.0,10515.0,6307.0,18503.0,7355.0
gRNA_CDK12_targ_1813,3821.0,2301.0,4531.0,1666.0,3068.0,2643.0,1714.0,1872.0,2529.0,2564.0,1135.0,4652.0,3566.0,10615.0,6553.0,9052.0
gRNA_CDK12_targ_1814,3535.0,1256.0,3209.0,1021.0,2686.0,2238.0,1126.0,2773.0,424.0,3086.0,644.0,4197.0,1594.0,1498.0,1724.0,8505.0
gRNA_CDK12_targ_1815,10728.0,5618.0,5974.0,10604.0,4100.0,4573.0,5999.0,10476.0,7661.0,7592.0,8091.0,8890.0,8419.0,3521.0,13868.0,14372.0
gRNA_CDK12_targ_1816,5413.0,4382.0,10824.0,4653.0,4152.0,4023.0,6149.0,3607.0,4835.0,3712.0,2234.0,2096.0,14497.0,8684.0,8262.0,9519.0
gRNA_CDK12_targ_1817,3578.0,1770.0,4864.0,2549.0,1792.0,5282.0,1993.0,4333.0,8102.0,1525.0,1406.0,2317.0,5983.0,1560.0,4403.0,8816.0
gRNA_CDK12_targ_1818,9909.0,6366.0,12718.0,8735.0,7163.0,17185.0,13775.0,7705.0,5583.0,8958.0,4106.0,10976.0,10507.0,7114.0,15039.0,15674.0
gRNA_CDK12_targ_1819,4149.0,2178.0,2919.0,1997.0,5896.0,2463.0,4375.0,4228.0,5237.0,2739.0,1261.0,1281.0,4156.0,1082.0,9503.0,8434.0
gRNA_CDK12_targ_1820,10552.0,6580.0,12447.0,23508.0,4871.0,5762.0,19541.0,9613.0,3501.0,5939.0,6745.0,10912.0,14124.0,12223.0,16342.0,14350.0
gRNA_CDK12_targ_1821,4749.0,2910.0,4493.0,3495.0,2731.0,1447.0,2219.0,4212.0,2743.0,5011.0,2028.0,3585.0,3918.0,5250.0,11317.0,10514.0
gRNA_CDK12_targ_1822,2958.0,1800.0,2417.0,3234.0,3590.0,1020.0,2290.0,5848.0,8357.0,2788.0,2640.0,1960.0,7202.0,1464.0,5732.0,4946.0
gRNA_CDK12_targ_1823,3118.0,3819.0,7851.0,8021.0,5045.0,3615.0,12012.0,3813.0,3689.0,14114.0,7959.0,3778.0,2959.0,23641.0,16770.0,7846.0
gRNA_CDK12_targ_1824,5540.0,2486.0,5115.0,7240.0,6964.0,1600.0,4079.0,5030.0,3736.0,8865.0,3397.0,5547.0,4170.0,2205.0,12590.0,6091.0
gRNA_CDK12_targ_1825,25060.0,17660.0,34550.0,48739.0,35011.0,21300.0,26730.0,29749.0,14926.0,29738.0,42873.0,21897.0,58009.0,20426.0,74861.0,22026.0
gRNA_CDK12_targ_1826,13798.0,9631.0,9975.0,26148.0,11193.0,15904.0,4883.0,10740.0,5321.0,14393.0,5648.0,7054.0,5393.0,5520.0,24042.0,9978.0
gRNA_CDK12_targ_1827,12114.0,6196.0,17066.0,14536.0,12990.0,3708.0,36900.0,6876.0,5728.0,12251.0,3428.0,6314.0,21316.0,7400.0,6883.0,9967.0
gRNA_CDK12_targ_1828,23047.0,11958.0,31948.0,18571.0,14865.0,11256.0,10268.0,27415.0,13226.0,13913.0,17852.0,8155.0,58959.0,23499.0,41221.0,21509.0
gRNA_CDK12_targ_1829,6770.0,2675.0,8435.0,4772.0,3817.0,2748.0,4152.0,3224.0,2760.0,4195.0,3342.0,7534.0,13769.0,2313.0,14292.0,10767.0
gRNA_CDK12_targ_1830,13071.0,4298.0,10489.0,6074.0,6496.0,2259.0,6250.0,7037.0,6807.0,12433.0,4906.0,11574.0,7373.0,6287.0,11780.0,9118.0
gRNA_CDK12_targ_1831,7722.0,5911.0,15952.0,11623.0,7127.0,5368.0,8833.0,14073.0,6536.0,17842.0,9056.0,7421.0,11182.0,23021.0,22610.0,14897.0
gRNA_CDK12_targ_1832,19000.0,12187.0,23159.0,23776.0,20878.0,22361.0,19015.0,14065.0,25961.0,11803.0,11023.0,9977.0,14096.0,7634.0,9428.0,9406.0
gRNA_CDK12_targ_1833,9577.0,4127.0,16780.0,14088.0,10243.0,10093.0,13046.0,12022.0,8079.0,7826.0,6090.0,6742.0,9619.0,6387.0,77489.0,8950.0
gRNA_CDK12_targ_1834,15482.0,10618.0,24961.0,14197.0,21582.0,8865.0,11420.0,25565.0,22595.0,19598.0,9924.0,8742.0,12496.0,31429.0,31577.0,19221.0
gRNA_CDK12_targ_1835,14414.0,7933.0,38086.0,31726.0,25171.0,24609.0,35026.0,15297.0,11237.0,13220.0,18673.0,16500.0,14458.0,18443.0,45850.0,14269.0
gRNA_CDK12_targ_1836,21106.0,17545.0,29607.0,34976.0,16745.0,32508.0,22247.0,26061.0,22820.0,26381.0,18320.0,15636.0,6741.0,15906.0,34157.0,13570.0
gRNA_CDK12_targ_1837,3306.0,2023.0,3782.0,1424.0,1619.0,2804.0,1859.0,1188.0,1650.0,1311.0,917.0,1843.0,4614.0,543.0,5505.0,6918.0
gRNA_CDK12_targ_1838,4590.0,5682.0,9192.0,2666.0,1874.0,4167.0,3261.0,1659.0,662.0,3581.0,1424.0,3338.0,5507.0,3866.0,4097.0,9757.0
gRNA_CDK12_targ_1839,842.0,407.0,569.0,954.0,926.0,4695.0,1014.0,4280.0,879.0,2122.0,647.0,2619.0,504.0,2163.0,4000.0,3812.0
gRNA_CDK12_targ_1840,2857.0,927.0,3230.0,2829.0,4749.0,825.0,5092.0,3809.0,3838.0,5995.0,1633.0,2145.0,2638.0,531.0,10164.0,9016.0
gRNA_CDK12_targ_1841,2.0,4.0,1.0,2.0,110.0,2.0,4.0,102.0,290.0,9.0,230.0,1.0,34.0,5.0,2067.0,534.0
gRNA_CDK12_targ_1842,857.0,413.0,1816.0,158.0,293.0,91.0,248.0,271.0,450.0,1006.0,100.0,378.0,324.0,202.0,592.0,9609.0
gRNA_CDK12_targ_1843,2214.0,347.0,3013.0,614.0,700.0,775.0,346.0,921.0,352.0,805.0,229.0,1118.0,1029.0,863.0,1853.0,11296.0
gRNA_CDK12_targ_1844,96.0,92.0,183.0,18.0,34.0,47.0,67.0,8.0,11.0,22.0,29.0,103.0,100.0,31.0,386.0,4267.0
gRNA_CDK12_targ_1845,158.0,32.0,246.0,38.0,51.0,167.0,29.0,60.0,58.0,97.0,31.0,274.0,190.0,36.0,945.0,5828.0
gRNA_CDK12_targ_1846,285.0,66.0,1100.0,135.0,96.0,68.0,95.0,515.0,80.0,374.0,182.0,560.0,486.0,138.0,1072.0,15699.0
gRNA_CDK12_targ_1847,359.0,35.0,787.0,169.0,176.0,75.0,332.0,1408.0,248.0,43.0,98.0,440.0,251.0,146.0,1203.0,7243.0
gRNA_CDK12_targ_1848,1421.0,265.0,512.0,98.0,390.0,2312.0,581.0,403.0,112.0,167.0,241.0,1924.0,3159.0,390.0,897.0,7223.0
gRNA_CDK12_targ_1849,1269.0,612.0,2503.0,475.0,801.0,729.0,1509.0,1610.0,574.0,1883.0,533.0,5155.0,693.0,414.0,2529.0,9187.0
gRNA_CDK12_targ_1850,4022.0,778.0,1197.0,489.0,1139.0,777.0,634.0,1684.0,1363.0,2248.0,701.0,7581.0,1714.0,2302.0,11277.0,25869.0
gRNA_CDK12_targ_1851,2663.0,397.0,1406.0,1160.0,876.0,822.0,1101.0,2136.0,1389.0,2847.0,662.0,2276.0,1726.0,634.0,2489.0,12663.0
gRNA_CDK12_targ_1852,5859.0,3102.0,7917.0,4329.0,6737.0,3417.0,3913.0,7578.0,448.0,5240.0,1662.0,2561.0,1662.0,1536.0,6422.0,6071.0
gRNA_CDK12_targ_1853,5013.0,2183.0,6354.0,4405.0,2989.0,3934.0,5483.0,4569.0,2113.0,6681.0,1961.0,1132.0,1518.0,3188.0,8942.0,8852.0
gRNA_CDK12_targ_1854,3132.0,592.0,2706.0,1464.0,2488.0,1110.0,1909.0,6555.0,5460.0,1899.0,840.0,6121.0,2926.0,1815.0,3349.0,9933.0
gRNA_CDK12_targ_1855,3724.0,1650.0,6489.0,1599.0,1654.0,4703.0,1173.0,4415.0,2264.0,5059.0,1336.0,5157.0,2141.0,2296.0,6140.0,8941.0
gRNA_CDK12_targ_1856,6916.0,3529.0,5241.0,10938.0,4755.0,8302.0,5455.0,12606.0,9717.0,3346.0,3033.0,6415.0,7148.0,8486.0,10697.0,11533.0
gRNA_CDK12_targ_1857,1675.0,2298.0,7464.0,3641.0,2223.0,1324.0,2876.0,3189.0,1825.0,2830.0,1957.0,3139.0,1957.0,1674.0,7499.0,4015.0
gRNA_CDK12_targ_1858,3501.0,2711.0,4041.0,1529.0,1094.0,1110.0,1549.0,4065.0,7076.0,3134.0,1874.0,6326.0,2148.0,1410.0,5418.0,15155.0
gRNA_CDK12_targ_1859,2383.0,1748.0,3582.0,1845.0,2794.0,4064.0,4510.0,3064.0,2352.0,2457.0,1021.0,5874.0,3348.0,21196.0,12296.0,10506.0
gRNA_CDK12_targ_1860,1769.0,871.0,820.0,1025.0,1245.0,1894.0,534.0,1438.0,1208.0,2261.0,852.0,1699.0,2419.0,5855.0,6040.0,8498.0
gRNA_CDK12_targ_1861,3542.0,616.0,4591.0,562.0,1859.0,253.0,545.0,4353.0,1800.0,628.0,861.0,5213.0,1022.0,453.0,1082.0,7961.0
gRNA_CDK12_targ_1862,6763.0,1385.0,5626.0,1635.0,4795.0,756.0,4513.0,6269.0,2110.0,4340.0,1225.0,4860.0,3204.0,6517.0,9802.0,10131.0
gRNA_CDK12_targ_1863,1968.0,394.0,891.0,981.0,1153.0,1678.0,2213.0,2959.0,1053.0,1562.0,479.0,1138.0,476.0,1954.0,951.0,4547.0
gRNA_CDK12_targ_1864,6206.0,2554.0,7008.0,2379.0,2420.0,2321.0,2233.0,642.0,1720.0,9419.0,1472.0,6028.0,2178.0,1757.0,8197.0,10234.0
gRNA_CDK12_targ_1865,2914.0,1310.0,1560.0,1138.0,2157.0,1964.0,1558.0,3303.0,4316.0,4134.0,2446.0,4039.0,2491.0,2142.0,10085.0,12540.0
gRNA_CDK12_targ_1866,4091.0,833.0,1062.0,388.0,546.0,945.0,928.0,1923.0,1183.0,1991.0,307.0,2186.0,1240.0,538.0,4624.0,8029.0
gRNA_CDK12_targ_1867,1628.0,1201.0,2305.0,822.0,1375.0,871.0,345.0,619.0,1410.0,1702.0,583.0,1748.0,2068.0,749.0,3042.0,8451.0
gRNA_CDK12_targ_1868,3169.0,961.0,4538.0,2329.0,6240.0,2733.0,1932.0,1738.0,2628.0,4828.0,1324.0,3352.0,3200.0,1589.0,5092.0,7192.0
gRNA_CDK12_targ_1869,4665.0,1715.0,3268.0,1346.0,1693.0,7160.0,1557.0,2741.0,2366.0,3934.0,1175.0,2247.0,2536.0,3395.0,3785.0,13775.0
gRNA_CDK12_targ_1870,10196.0,5015.0,10791.0,9256.0,11829.0,11218.0,5656.0,17161.0,2445.0,4010.0,4884.0,4083.0,8703.0,7455.0,21476.0,16371.0
gRNA_CDK12_targ_1871,4319.0,2773.0,5420.0,3044.0,3204.0,4227.0,3551.0,5146.0,3905.0,2784.0,2328.0,5663.0,5251.0,4727.0,4237.0,7909.0
gRNA_CDK12_targ_1872,9366.0,4435.0,15332.0,4146.0,7171.0,4906.0,2439.0,3795.0,3370.0,4399.0,3569.0,2917.0,5350.0,3467.0,14418.0,10347.0
gRNA_CDK12_targ_1873,5950.0,2608.0,6699.0,1655.0,3697.0,6622.0,2264.0,7820.0,2617.0,6235.0,1658.0,4523.0,2201.0,3966.0,15400.0,13281.0
gRNA_CDK12_targ_1874,5792.0,2152.0,2603.0,2078.0,2551.0,2527.0,3679.0,5239.0,3728.0,2362.0,3661.0,2498.0,2075.0,1089.0,1057.0,6711.0
gRNA_CDK12_targ_1875,5257.0,1860.0,5489.0,2553.0,2589.0,3369.0,2503.0,8777.0,5601.0,3868.0,3194.0,1377.0,5026.0,6309.0,13259.0,7684.0
gRNA_CDK12_targ_1876,3296.0,1477.0,3582.0,1024.0,2793.0,1178.0,1122.0,5407.0,1574.0,4519.0,1110.0,5348.0,4890.0,723.0,9850.0,8415.0
gRNA_CDK12_targ_1877,15995.0,7229.0,14818.0,15246.0,11919.0,12603.0,8799.0,12401.0,13189.0,9742.0,9069.0,17313.0,7634.0,17458.0,53114.0,11324.0
gRNA_CDK12_targ_1878,4075.0,2840.0,4114.0,1405.0,3961.0,2738.0,3166.0,4375.0,1666.0,5414.0,2728.0,4862.0,1606.0,1967.0,8110.0,10091.0
gRNA_CDK12_targ_1879,3373.0,1359.0,6241.0,1695.0,2801.0,1122.0,6696.0,4739.0,1048.0,6745.0,1668.0,5844.0,4353.0,3504.0,6558.0,8627.0
gRNA_CDK12_targ_1880,3917.0,983.0,1021.0,1076.0,908.0,2352.0,657.0,1108.0,4814.0,1257.0,622.0,2853.0,1444.0,484.0,1205.0,4743.0
gRNA_CDK12_targ_1881,1342.0,1985.0,3202.0,1866.0,1650.0,380.0,1036.0,3314.0,1366.0,3050.0,1434.0,3700.0,1526.0,2896.0,2024.0,6869.0
gRNA_CDK12_targ_1882,8694.0,7657.0,8866.0,7223.0,7934.0,2833.0,6317.0,12517.0,6834.0,6097.0,5133.0,7117.0,7348.0,18838.0,34348.0,10340.0
gRNA_CDK12_targ_1883,6458.0,3221.0,7135.0,7312.0,3960.0,5279.0,6215.0,5531.0,8393.0,3596.0,2303.0,4539.0,5015.0,2769.0,10319.0,13667.0
