gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,PLASMID_LIBRARY
gRNA_CDK2_targ_6973,2223.0,1373.0,1930.0,1859.0,244.0,1229.0,766.0,379.0,4645.0,872.0,1793.0,978.0,679.0,2045.0,4570.0,648.0,374.0,29.0,467.0,897.0,10160.0,910.0,58.0,423.0,7851.0
gRNA_CDK2_targ_6974,194.0,288.0,546.0,599.0,267.0,938.0,200.0,100.0,459.0,133.0,220.0,638.0,278.0,843.0,381.0,422.0,235.0,12.0,211.0,325.0,1096.0,73.0,4.0,20.0,2268.0
gRNA_CDK2_targ_6975,1153.0,1271.0,563.0,2178.0,150.0,1092.0,356.0,203.0,1427.0,520.0,225.0,294.0,323.0,1481.0,1354.0,481.0,467.0,17.0,112.0,1202.0,2449.0,137.0,21.0,304.0,3758.0
gRNA_CDK2_targ_6976,355.0,494.0,1093.0,662.0,282.0,875.0,123.0,216.0,535.0,59.0,134.0,147.0,276.0,1396.0,1701.0,234.0,102.0,2.0,17.0,131.0,133.0,482.0,17.0,60.0,3780.0
gRNA_CDK2_targ_6977,1294.0,1211.0,920.0,2226.0,301.0,287.0,394.0,1337.0,2971.0,872.0,1188.0,1041.0,464.0,2453.0,3695.0,706.0,821.0,27.0,355.0,607.0,11592.0,1185.0,102.0,485.0,5117.0
gRNA_CDK2_targ_6978,1365.0,1450.0,2039.0,740.0,152.0,1025.0,688.0,290.0,4450.0,507.0,684.0,1337.0,957.0,1996.0,2115.0,602.0,875.0,21.0,93.0,1666.0,1094.0,95.0,6.0,891.0,4951.0
gRNA_CDK2_targ_6979,346.0,972.0,611.0,1049.0,632.0,696.0,342.0,473.0,451.0,559.0,1423.0,1296.0,683.0,1857.0,2688.0,963.0,893.0,18.0,973.0,691.0,2589.0,164.0,12.0,378.0,4584.0
gRNA_CDK2_targ_6980,801.0,1092.0,974.0,1019.0,334.0,579.0,736.0,245.0,2103.0,420.0,1288.0,1446.0,833.0,383.0,1520.0,694.0,474.0,24.0,403.0,753.0,433.0,54.0,15.0,453.0,5099.0
gRNA_CDK2_targ_6981,233.0,708.0,519.0,513.0,433.0,1339.0,593.0,367.0,2005.0,554.0,1308.0,657.0,638.0,844.0,2360.0,86.0,952.0,11.0,167.0,1185.0,4353.0,460.0,24.0,163.0,4315.0
gRNA_CDK2_targ_6982,871.0,1026.0,734.0,1905.0,617.0,756.0,2473.0,512.0,6262.0,454.0,3805.0,2653.0,3722.0,2488.0,4710.0,1591.0,3375.0,58.0,592.0,1404.0,10183.0,977.0,68.0,1500.0,5547.0
gRNA_CDK2_targ_6983,782.0,519.0,750.0,1121.0,588.0,824.0,217.0,260.0,278.0,356.0,717.0,710.0,1071.0,904.0,2322.0,435.0,528.0,13.0,176.0,1272.0,1792.0,154.0,16.0,628.0,4514.0
gRNA_CDK2_targ_6984,1744.0,896.0,1195.0,2333.0,555.0,2326.0,572.0,523.0,7404.0,2313.0,2127.0,4550.0,2419.0,1379.0,1934.0,4006.0,2711.0,99.0,1299.0,5245.0,3095.0,309.0,26.0,2192.0,3893.0
gRNA_CDK2_targ_6985,2026.0,1895.0,1287.0,2169.0,630.0,3161.0,1619.0,1867.0,16230.0,6598.0,7705.0,6174.0,4964.0,2703.0,2388.0,6955.0,8802.0,159.0,3889.0,4451.0,3392.0,307.0,67.0,2241.0,5634.0
gRNA_CDK2_targ_6986,1198.0,1084.0,944.0,928.0,360.0,2131.0,1255.0,934.0,7041.0,6036.0,2826.0,3077.0,2524.0,1947.0,2028.0,2948.0,6908.0,116.0,1392.0,4038.0,2014.0,288.0,46.0,2796.0,3035.0
gRNA_CDK2_targ_6987,1572.0,1735.0,1607.0,2048.0,1146.0,2003.0,665.0,307.0,3987.0,1889.0,4793.0,3973.0,3186.0,4174.0,3892.0,575.0,4193.0,57.0,1323.0,799.0,1908.0,202.0,27.0,640.0,4469.0
gRNA_CDK2_targ_6988,3010.0,3195.0,1829.0,5253.0,1000.0,6445.0,3002.0,3635.0,15686.0,14452.0,11672.0,8480.0,11399.0,17785.0,10331.0,8061.0,20627.0,342.0,7134.0,9692.0,6519.0,639.0,566.0,4198.0,3836.0
gRNA_CDK2_targ_6989,899.0,2186.0,1866.0,2823.0,487.0,752.0,1769.0,2382.0,8274.0,6903.0,11861.0,5886.0,7101.0,9986.0,2766.0,5353.0,8078.0,133.0,3154.0,6627.0,1581.0,205.0,28.0,1512.0,3564.0
gRNA_CDK2_targ_6990,1616.0,1532.0,1139.0,1825.0,293.0,536.0,735.0,313.0,4228.0,821.0,1490.0,2034.0,890.0,1170.0,2133.0,793.0,288.0,16.0,270.0,86.0,694.0,80.0,80.0,1241.0,5185.0
gRNA_CDK2_targ_6991,1830.0,1732.0,2035.0,2115.0,1491.0,1369.0,1586.0,1313.0,4007.0,2725.0,5597.0,4278.0,3051.0,7314.0,4154.0,2322.0,7322.0,88.0,1336.0,1573.0,2716.0,220.0,36.0,2223.0,7507.0
gRNA_CDK2_targ_6992,917.0,1022.0,1271.0,872.0,797.0,1697.0,655.0,191.0,3829.0,855.0,643.0,976.0,601.0,1967.0,1639.0,186.0,472.0,12.0,297.0,1771.0,748.0,145.0,22.0,881.0,7606.0
gRNA_CDK2_targ_6993,1390.0,1471.0,1588.0,1449.0,521.0,4009.0,1525.0,457.0,8145.0,3679.0,2352.0,1120.0,2844.0,2529.0,4032.0,3372.0,3949.0,69.0,1124.0,131.0,5238.0,455.0,36.0,2072.0,4729.0
gRNA_CDK2_targ_6994,2703.0,2427.0,3520.0,5055.0,612.0,3288.0,3103.0,1258.0,16241.0,4093.0,4734.0,2692.0,5295.0,6491.0,6811.0,3748.0,4811.0,111.0,1108.0,4852.0,5663.0,566.0,47.0,1631.0,9122.0
gRNA_CDK2_targ_6995,3455.0,1904.0,2145.0,2842.0,738.0,598.0,2538.0,1409.0,10181.0,3028.0,4292.0,2167.0,5004.0,4341.0,8475.0,2153.0,4994.0,116.0,1127.0,9266.0,4166.0,375.0,53.0,2166.0,5874.0
gRNA_CDK2_targ_6996,1126.0,2220.0,1196.0,2767.0,266.0,1926.0,942.0,1723.0,2130.0,2362.0,7137.0,5881.0,6573.0,3474.0,3402.0,7339.0,4429.0,94.0,1507.0,7275.0,4038.0,420.0,27.0,1889.0,5380.0
gRNA_CDK2_targ_6997,1101.0,1505.0,2146.0,2735.0,336.0,554.0,1322.0,2643.0,2266.0,2770.0,10774.0,1799.0,3975.0,5669.0,4998.0,4325.0,5611.0,163.0,6731.0,6952.0,12230.0,1249.0,97.0,2828.0,4287.0
gRNA_CDK2_targ_6998,1569.0,1553.0,1337.0,2087.0,199.0,3518.0,1223.0,1938.0,15698.0,4609.0,6922.0,4967.0,6714.0,5768.0,6439.0,6309.0,5012.0,98.0,1519.0,1236.0,4484.0,602.0,75.0,3827.0,7650.0
gRNA_CDK2_targ_6999,811.0,997.0,1125.0,909.0,339.0,912.0,288.0,485.0,3707.0,936.0,1197.0,1903.0,2804.0,2902.0,2016.0,1532.0,1461.0,30.0,358.0,2577.0,3453.0,290.0,43.0,2068.0,3271.0
gRNA_CDK2_targ_7000,2607.0,2103.0,969.0,1481.0,723.0,4843.0,1205.0,5479.0,5144.0,996.0,1647.0,3831.0,3187.0,2362.0,2012.0,4211.0,3859.0,70.0,1314.0,1577.0,1653.0,312.0,41.0,2380.0,10153.0
gRNA_CDK2_targ_7001,1443.0,2752.0,1153.0,2820.0,824.0,2977.0,1884.0,1172.0,7174.0,1451.0,2554.0,1329.0,1767.0,1427.0,4071.0,2456.0,2158.0,36.0,447.0,2077.0,2443.0,276.0,77.0,369.0,11230.0
gRNA_CDK2_targ_7002,966.0,1998.0,848.0,1378.0,175.0,297.0,122.0,75.0,4374.0,470.0,273.0,469.0,936.0,1337.0,1533.0,583.0,293.0,26.0,487.0,383.0,2337.0,164.0,27.0,618.0,4936.0
gRNA_CDK2_targ_7003,1055.0,919.0,650.0,3113.0,389.0,269.0,332.0,115.0,2290.0,490.0,799.0,706.0,478.0,1292.0,1345.0,406.0,2301.0,22.0,167.0,323.0,4529.0,440.0,15.0,330.0,4788.0
gRNA_CDK2_targ_7004,1082.0,1030.0,1960.0,2355.0,129.0,2699.0,726.0,459.0,2841.0,575.0,2105.0,1247.0,1106.0,3241.0,2420.0,1466.0,893.0,29.0,469.0,143.0,1117.0,84.0,9.0,202.0,4024.0
gRNA_CDK2_targ_7005,1275.0,1134.0,1132.0,2081.0,485.0,145.0,469.0,553.0,3879.0,876.0,2182.0,2184.0,2245.0,2314.0,1799.0,1356.0,2782.0,48.0,34.0,61.0,757.0,77.0,49.0,221.0,2093.0
gRNA_CDK2_targ_7006,1070.0,1796.0,1411.0,2811.0,315.0,1842.0,1025.0,1985.0,9325.0,1740.0,2788.0,5003.0,2905.0,3420.0,5179.0,773.0,2030.0,27.0,393.0,2772.0,2682.0,249.0,25.0,1046.0,4445.0
gRNA_CDK2_targ_7007,594.0,1578.0,646.0,1215.0,298.0,2032.0,842.0,747.0,6330.0,1151.0,474.0,2583.0,923.0,2361.0,3080.0,1619.0,4753.0,65.0,1051.0,4022.0,4052.0,279.0,21.0,644.0,2564.0
gRNA_CDK2_targ_7008,434.0,1679.0,851.0,400.0,156.0,205.0,447.0,518.0,2886.0,1299.0,2660.0,1100.0,581.0,2286.0,1386.0,1768.0,610.0,11.0,647.0,1996.0,966.0,93.0,9.0,714.0,2622.0
gRNA_CDK2_targ_7009,986.0,1071.0,1137.0,1552.0,246.0,1507.0,272.0,556.0,8269.0,705.0,2157.0,1198.0,909.0,2332.0,1959.0,1512.0,2832.0,40.0,414.0,634.0,6731.0,514.0,37.0,1294.0,5068.0
gRNA_CDK2_targ_7010,2517.0,4966.0,2772.0,2528.0,1123.0,1665.0,3230.0,2756.0,22363.0,7673.0,10285.0,8174.0,5310.0,6165.0,5767.0,3035.0,6729.0,110.0,1066.0,3597.0,7479.0,826.0,390.0,3229.0,5103.0
gRNA_CDK2_targ_7011,1697.0,1542.0,1006.0,1218.0,438.0,197.0,2145.0,2233.0,6094.0,6676.0,12619.0,2685.0,5557.0,6143.0,2126.0,1337.0,1209.0,74.0,2116.0,3905.0,1469.0,136.0,323.0,9191.0,3230.0
gRNA_CDK2_targ_7012,1891.0,1333.0,1261.0,2127.0,727.0,2668.0,2730.0,1609.0,11753.0,2304.0,4645.0,2055.0,3195.0,3144.0,6260.0,1759.0,5150.0,134.0,2853.0,11050.0,1880.0,191.0,34.0,1183.0,5514.0
gRNA_CDK2_targ_7013,1411.0,2446.0,868.0,1692.0,151.0,1679.0,875.0,1658.0,5559.0,1129.0,2861.0,1610.0,1662.0,2054.0,2815.0,520.0,1701.0,49.0,281.0,2989.0,1644.0,179.0,25.0,2383.0,2861.0
gRNA_CDK2_targ_7014,606.0,401.0,123.0,517.0,80.0,96.0,136.0,260.0,1590.0,113.0,182.0,402.0,211.0,1287.0,173.0,303.0,659.0,7.0,11.0,220.0,354.0,34.0,4.0,190.0,900.0
gRNA_CDK2_targ_7015,1340.0,1628.0,993.0,1695.0,1053.0,8898.0,2038.0,1520.0,9549.0,3464.0,3246.0,3833.0,4144.0,6011.0,6105.0,5665.0,3223.0,92.0,5711.0,6603.0,5607.0,672.0,41.0,762.0,5976.0
gRNA_CDK2_targ_7016,1107.0,1863.0,2081.0,1333.0,632.0,5937.0,1191.0,2331.0,7821.0,3099.0,6826.0,5987.0,2588.0,6969.0,4235.0,6913.0,3987.0,355.0,2056.0,3322.0,4509.0,481.0,213.0,2861.0,2614.0
gRNA_CDK2_targ_7017,2003.0,2247.0,570.0,1276.0,280.0,556.0,1152.0,355.0,11012.0,2659.0,1707.0,1520.0,1702.0,1726.0,1807.0,2024.0,1770.0,71.0,3394.0,1114.0,1539.0,172.0,144.0,523.0,4078.0
gRNA_CDK2_targ_7018,932.0,1246.0,1075.0,764.0,244.0,419.0,988.0,1439.0,6484.0,5534.0,5460.0,2553.0,2220.0,2553.0,1997.0,2750.0,3789.0,68.0,2725.0,4100.0,1242.0,183.0,221.0,2003.0,3417.0
gRNA_CDK2_targ_7019,2054.0,763.0,1165.0,615.0,255.0,48.0,880.0,1158.0,5572.0,1588.0,4452.0,2110.0,2376.0,1960.0,2136.0,1059.0,2669.0,66.0,4303.0,2975.0,2162.0,276.0,33.0,937.0,1964.0
gRNA_CDK2_targ_7020,2754.0,2083.0,1322.0,2838.0,941.0,4783.0,3219.0,518.0,10908.0,2166.0,3887.0,2722.0,3204.0,1926.0,6954.0,2283.0,3490.0,46.0,809.0,654.0,2099.0,234.0,42.0,5381.0,3547.0
gRNA_CDK2_targ_7021,1518.0,1919.0,1252.0,1377.0,1042.0,2869.0,1962.0,3933.0,10710.0,6288.0,7865.0,4750.0,6680.0,7866.0,8158.0,1353.0,6654.0,147.0,6389.0,5638.0,4803.0,771.0,1190.0,7112.0,4868.0
gRNA_CDK2_targ_7022,1679.0,2485.0,1133.0,2492.0,840.0,2511.0,2065.0,1336.0,6595.0,3259.0,6194.0,2751.0,6474.0,4949.0,5402.0,4065.0,7359.0,119.0,1913.0,5978.0,3793.0,534.0,53.0,2343.0,7559.0
gRNA_CDK2_targ_7023,527.0,474.0,1103.0,530.0,363.0,1808.0,160.0,74.0,335.0,456.0,465.0,852.0,2051.0,576.0,997.0,90.0,291.0,9.0,289.0,1399.0,2692.0,244.0,43.0,292.0,3801.0
gRNA_CDK2_targ_7024,1008.0,2153.0,1393.0,1781.0,535.0,1792.0,569.0,688.0,8982.0,3004.0,3307.0,2173.0,2800.0,1488.0,4346.0,2716.0,2732.0,62.0,1475.0,366.0,5385.0,431.0,54.0,955.0,5149.0
gRNA_CDK2_targ_7025,298.0,195.0,814.0,172.0,29.0,567.0,167.0,89.0,1746.0,912.0,478.0,507.0,558.0,343.0,721.0,658.0,71.0,7.0,28.0,419.0,781.0,68.0,9.0,264.0,2739.0
gRNA_CDK2_targ_7026,239.0,837.0,559.0,946.0,228.0,341.0,157.0,209.0,1945.0,427.0,808.0,944.0,253.0,550.0,953.0,2102.0,798.0,23.0,299.0,1217.0,1423.0,120.0,7.0,1264.0,3135.0
gRNA_CDK2_targ_7027,710.0,604.0,259.0,550.0,170.0,338.0,735.0,167.0,5875.0,670.0,664.0,719.0,1164.0,1258.0,1077.0,182.0,1305.0,25.0,41.0,1829.0,6724.0,566.0,29.0,835.0,5007.0
gRNA_CDK2_targ_7028,753.0,1542.0,209.0,473.0,73.0,329.0,364.0,445.0,2892.0,438.0,1091.0,142.0,910.0,2042.0,478.0,1564.0,649.0,16.0,29.0,726.0,490.0,218.0,33.0,461.0,2704.0
gRNA_CDK2_targ_7029,338.0,611.0,427.0,542.0,260.0,533.0,242.0,310.0,2275.0,673.0,1242.0,857.0,319.0,1846.0,2513.0,1549.0,2106.0,32.0,346.0,250.0,1781.0,144.0,7.0,1102.0,4186.0
gRNA_CDK2_targ_7030,882.0,516.0,468.0,951.0,95.0,1215.0,339.0,1195.0,7535.0,407.0,3485.0,1390.0,2374.0,3581.0,2339.0,1746.0,2773.0,54.0,342.0,731.0,2723.0,221.0,41.0,1084.0,3389.0
gRNA_CDK2_targ_7031,553.0,685.0,686.0,336.0,116.0,126.0,199.0,158.0,710.0,1100.0,1337.0,339.0,800.0,1804.0,1989.0,1606.0,843.0,15.0,163.0,164.0,1507.0,100.0,14.0,395.0,3373.0
gRNA_CDK2_targ_7032,768.0,901.0,513.0,548.0,125.0,944.0,436.0,276.0,3517.0,516.0,618.0,362.0,368.0,405.0,526.0,2201.0,541.0,24.0,87.0,6.0,1472.0,117.0,19.0,583.0,3603.0
gRNA_CDK2_targ_7033,213.0,279.0,117.0,39.0,9.0,65.0,4.0,2.0,15.0,8.0,21.0,4.0,11.0,64.0,112.0,17.0,16.0,2.0,0.0,0.0,40.0,3.0,0.0,10.0,1557.0
gRNA_CDK2_targ_7034,377.0,280.0,265.0,504.0,51.0,140.0,51.0,11.0,80.0,17.0,34.0,36.0,23.0,330.0,316.0,295.0,4.0,7.0,16.0,10.0,366.0,19.0,2.0,18.0,2123.0
gRNA_CDK2_targ_7035,329.0,421.0,292.0,184.0,150.0,124.0,2.0,10.0,109.0,8.0,9.0,22.0,6.0,89.0,238.0,27.0,55.0,2.0,1.0,2.0,161.0,14.0,0.0,39.0,2727.0
gRNA_CDK2_targ_7036,70.0,173.0,118.0,188.0,3.0,142.0,3.0,3.0,0.0,2.0,6.0,4.0,2.0,3.0,124.0,2.0,9.0,0.0,0.0,1.0,9.0,0.0,1.0,11.0,2155.0
gRNA_CDK2_targ_7037,257.0,632.0,861.0,1579.0,168.0,35.0,88.0,60.0,352.0,126.0,33.0,97.0,54.0,573.0,426.0,47.0,74.0,4.0,4.0,32.0,797.0,87.0,9.0,65.0,5241.0
gRNA_CDK2_targ_7038,566.0,317.0,610.0,215.0,324.0,313.0,64.0,38.0,171.0,45.0,106.0,75.0,30.0,321.0,467.0,23.0,209.0,7.0,22.0,163.0,281.0,16.0,4.0,50.0,4578.0
gRNA_CDK2_targ_7039,451.0,628.0,595.0,649.0,307.0,47.0,195.0,388.0,395.0,594.0,486.0,193.0,545.0,1447.0,1447.0,456.0,754.0,17.0,321.0,290.0,1649.0,153.0,10.0,226.0,5605.0
gRNA_CDK2_targ_7040,516.0,616.0,456.0,954.0,536.0,1402.0,378.0,356.0,684.0,143.0,613.0,504.0,205.0,1313.0,1891.0,245.0,671.0,15.0,122.0,72.0,1338.0,82.0,6.0,47.0,2668.0
gRNA_CDK2_targ_7041,756.0,1767.0,541.0,1027.0,224.0,240.0,195.0,294.0,2867.0,3109.0,1165.0,966.0,454.0,1916.0,3495.0,674.0,1221.0,17.0,116.0,492.0,2354.0,441.0,12.0,160.0,3193.0
gRNA_CDK2_targ_7042,1536.0,1138.0,1022.0,1351.0,308.0,1802.0,479.0,811.0,6546.0,2749.0,1932.0,2226.0,2132.0,2702.0,2186.0,902.0,1280.0,17.0,437.0,527.0,4560.0,431.0,23.0,2854.0,4475.0
gRNA_CDK2_targ_7043,654.0,1917.0,681.0,1292.0,273.0,452.0,925.0,752.0,11525.0,1909.0,2961.0,2273.0,6506.0,403.0,2133.0,1517.0,1398.0,32.0,696.0,612.0,391.0,71.0,82.0,1054.0,3515.0
gRNA_CDK2_targ_7044,358.0,778.0,287.0,210.0,103.0,684.0,168.0,414.0,464.0,224.0,108.0,350.0,168.0,516.0,1094.0,329.0,495.0,9.0,28.0,68.0,457.0,42.0,8.0,145.0,1965.0
gRNA_CDK2_targ_7045,1213.0,824.0,1162.0,1296.0,649.0,507.0,671.0,496.0,3447.0,1389.0,1891.0,908.0,922.0,2784.0,3673.0,994.0,1292.0,36.0,495.0,2308.0,725.0,119.0,15.0,1050.0,6433.0
gRNA_CDK2_targ_7046,926.0,606.0,1435.0,1845.0,233.0,230.0,941.0,1380.0,4593.0,5590.0,2411.0,1965.0,3735.0,3662.0,2406.0,3317.0,2940.0,49.0,148.0,2735.0,2996.0,325.0,67.0,1984.0,3234.0
gRNA_CDK2_targ_7047,752.0,696.0,1199.0,1401.0,479.0,625.0,294.0,470.0,4110.0,1015.0,1739.0,602.0,1482.0,2256.0,2549.0,2317.0,2045.0,43.0,421.0,2541.0,1246.0,183.0,21.0,481.0,3783.0
gRNA_CDK2_targ_7048,486.0,741.0,388.0,718.0,256.0,55.0,215.0,440.0,3901.0,762.0,1039.0,2702.0,925.0,2245.0,2365.0,985.0,3411.0,58.0,434.0,2702.0,1655.0,160.0,16.0,235.0,3060.0
gRNA_CDK2_targ_7049,2835.0,3016.0,1480.0,1978.0,742.0,3849.0,1087.0,2114.0,13221.0,2522.0,2817.0,2960.0,1621.0,7186.0,8445.0,3332.0,4471.0,88.0,822.0,3370.0,5070.0,445.0,61.0,1273.0,6922.0
gRNA_CDK2_targ_7050,880.0,799.0,1224.0,1357.0,530.0,691.0,186.0,184.0,1580.0,912.0,1157.0,448.0,1170.0,2275.0,1953.0,702.0,1013.0,22.0,114.0,798.0,1023.0,91.0,12.0,113.0,4362.0
gRNA_CDK2_targ_7051,858.0,798.0,811.0,1280.0,277.0,1485.0,767.0,362.0,3507.0,654.0,1246.0,1721.0,821.0,2097.0,2409.0,1448.0,789.0,17.0,146.0,323.0,974.0,51.0,15.0,123.0,3354.0
gRNA_CDK2_targ_7052,1768.0,1986.0,797.0,1414.0,501.0,1777.0,3348.0,1900.0,12464.0,3134.0,3776.0,5739.0,5514.0,2844.0,3938.0,6235.0,5293.0,115.0,3267.0,5056.0,1714.0,283.0,89.0,3091.0,2946.0
gRNA_CDK2_targ_7053,586.0,1524.0,695.0,2670.0,492.0,2418.0,265.0,810.0,2420.0,1069.0,2074.0,2008.0,3291.0,4564.0,2575.0,1176.0,2656.0,57.0,346.0,2314.0,1027.0,174.0,32.0,1577.0,3286.0
gRNA_CDK2_targ_7054,1527.0,2999.0,836.0,3376.0,272.0,3376.0,812.0,1755.0,14916.0,1607.0,14487.0,4631.0,4712.0,2157.0,4389.0,1167.0,6662.0,119.0,4212.0,1602.0,2862.0,346.0,36.0,2264.0,2684.0
gRNA_CDK2_targ_7055,1894.0,3163.0,1509.0,2185.0,434.0,3488.0,2848.0,2856.0,25286.0,6292.0,8296.0,6439.0,3617.0,7102.0,5507.0,4590.0,6593.0,139.0,4137.0,4521.0,4827.0,691.0,158.0,5142.0,5072.0
gRNA_CDK2_targ_7056,156.0,41.0,82.0,150.0,16.0,1118.0,18.0,175.0,4870.0,765.0,2042.0,664.0,95.0,1543.0,1497.0,39.0,431.0,4.0,1.0,0.0,3804.0,243.0,13.0,321.0,510.0
gRNA_CDK2_targ_7057,1836.0,2683.0,1099.0,1349.0,273.0,2513.0,2529.0,1461.0,10689.0,3752.0,3662.0,2315.0,1576.0,1416.0,4059.0,2252.0,2850.0,57.0,995.0,4621.0,2748.0,378.0,15.0,1161.0,3923.0
gRNA_CDK2_targ_7058,1090.0,969.0,810.0,1106.0,56.0,942.0,598.0,326.0,2078.0,395.0,598.0,1745.0,165.0,2164.0,1265.0,455.0,445.0,14.0,84.0,1414.0,3585.0,271.0,19.0,89.0,3549.0
gRNA_CDK2_targ_7059,1247.0,430.0,1554.0,1240.0,604.0,1802.0,258.0,121.0,1733.0,843.0,1215.0,2025.0,840.0,1450.0,652.0,699.0,647.0,18.0,359.0,1181.0,1509.0,114.0,62.0,306.0,3248.0
gRNA_CDK2_targ_7060,789.0,1018.0,945.0,2213.0,383.0,951.0,433.0,246.0,5487.0,915.0,1790.0,697.0,808.0,1499.0,2093.0,450.0,144.0,15.0,172.0,2653.0,2004.0,218.0,13.0,602.0,5150.0
gRNA_CDK2_targ_7061,984.0,695.0,708.0,1838.0,315.0,1233.0,168.0,156.0,2750.0,593.0,762.0,689.0,491.0,853.0,1510.0,375.0,325.0,7.0,103.0,4.0,627.0,67.0,23.0,192.0,3391.0
gRNA_CDK2_targ_7062,906.0,862.0,84.0,191.0,198.0,3010.0,318.0,133.0,2161.0,211.0,78.0,269.0,148.0,243.0,1551.0,1020.0,549.0,9.0,83.0,15.0,1053.0,86.0,12.0,77.0,2664.0
gRNA_CDK2_targ_7063,743.0,510.0,577.0,786.0,146.0,159.0,78.0,90.0,2157.0,302.0,3743.0,452.0,269.0,930.0,354.0,645.0,529.0,11.0,21.0,349.0,2898.0,252.0,10.0,142.0,5649.0
gRNA_CDK2_targ_7064,512.0,493.0,196.0,1086.0,209.0,230.0,87.0,64.0,491.0,72.0,275.0,52.0,87.0,723.0,494.0,144.0,332.0,7.0,18.0,62.0,998.0,91.0,6.0,57.0,4534.0
gRNA_CDK2_targ_7065,296.0,131.0,489.0,1158.0,271.0,25.0,75.0,453.0,1592.0,195.0,391.0,176.0,293.0,708.0,2145.0,281.0,713.0,14.0,46.0,11.0,1109.0,28.0,2.0,119.0,3347.0
gRNA_CDK2_targ_7066,618.0,987.0,1027.0,1046.0,257.0,70.0,370.0,460.0,1643.0,994.0,2330.0,3151.0,1394.0,3151.0,2734.0,1495.0,1272.0,35.0,105.0,1264.0,3903.0,286.0,37.0,1675.0,3565.0
gRNA_CDK2_targ_7067,3451.0,2524.0,1941.0,2368.0,667.0,4391.0,1647.0,1274.0,9349.0,3781.0,4815.0,1759.0,2113.0,5504.0,3523.0,1432.0,3287.0,61.0,715.0,1525.0,4736.0,422.0,364.0,745.0,6964.0
gRNA_CDK2_targ_7068,1155.0,1642.0,702.0,2406.0,365.0,1608.0,1008.0,749.0,4607.0,857.0,2620.0,1854.0,3205.0,963.0,1999.0,2768.0,1948.0,35.0,488.0,1922.0,2025.0,217.0,15.0,700.0,2483.0
gRNA_CDK2_targ_7069,390.0,543.0,123.0,1201.0,128.0,3065.0,421.0,180.0,1021.0,139.0,809.0,313.0,266.0,522.0,834.0,111.0,1490.0,26.0,161.0,1131.0,480.0,61.0,20.0,192.0,2527.0
gRNA_CDK2_targ_7070,284.0,419.0,200.0,238.0,212.0,22.0,340.0,50.0,332.0,618.0,492.0,383.0,762.0,1034.0,928.0,281.0,717.0,18.0,27.0,4828.0,591.0,65.0,2.0,9.0,1817.0
gRNA_CDK2_targ_7071,1106.0,2493.0,2088.0,2532.0,1137.0,4972.0,2071.0,1518.0,13077.0,2312.0,7037.0,2028.0,2050.0,3899.0,7129.0,6052.0,3454.0,95.0,6329.0,8204.0,8721.0,906.0,46.0,1617.0,4800.0
gRNA_CDK2_targ_7072,748.0,1670.0,1394.0,935.0,361.0,233.0,991.0,559.0,4005.0,473.0,1395.0,743.0,811.0,1485.0,1416.0,1463.0,1428.0,24.0,66.0,1039.0,938.0,96.0,12.0,193.0,3987.0
gRNA_CDK2_targ_7073,2049.0,2825.0,1452.0,1782.0,119.0,334.0,1570.0,737.0,4221.0,1070.0,721.0,1296.0,2053.0,3342.0,2217.0,902.0,1147.0,24.0,88.0,926.0,9691.0,740.0,43.0,691.0,4432.0
gRNA_CDK2_targ_7074,3854.0,1640.0,1389.0,1189.0,305.0,2194.0,418.0,235.0,6564.0,647.0,1079.0,511.0,1766.0,1030.0,2389.0,300.0,781.0,23.0,211.0,170.0,1138.0,99.0,20.0,397.0,6816.0
gRNA_CDK2_targ_7075,1220.0,860.0,538.0,1062.0,125.0,2085.0,444.0,241.0,5589.0,946.0,1645.0,452.0,536.0,1954.0,2358.0,661.0,627.0,19.0,45.0,2797.0,486.0,46.0,9.0,365.0,4019.0
gRNA_CDK2_targ_7076,1888.0,2434.0,582.0,2151.0,818.0,437.0,1332.0,370.0,4706.0,1154.0,2068.0,1366.0,1539.0,2062.0,847.0,507.0,1049.0,41.0,252.0,2973.0,1787.0,147.0,13.0,837.0,4861.0
gRNA_CDK2_targ_7077,1021.0,1451.0,929.0,1539.0,175.0,1107.0,379.0,303.0,6739.0,801.0,1112.0,463.0,1227.0,776.0,3286.0,853.0,873.0,25.0,149.0,1360.0,2650.0,221.0,37.0,441.0,4767.0
gRNA_CDK2_targ_7078,1817.0,1424.0,828.0,2039.0,918.0,930.0,331.0,462.0,4727.0,2549.0,1298.0,1142.0,7526.0,2125.0,3422.0,1738.0,1162.0,38.0,401.0,3400.0,3385.0,301.0,24.0,749.0,3356.0
