gRNA_id,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,PLASMID_LIBRARY,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3
gRNA_CDK2_targ_6973,2420.0,3338.0,2301.0,1701.0,1227.0,504.0,1015.0,1211.0,2955.0,1071.0,3588.0,4045.0,5102.0,4042.0,3649.0,7851.0,3859.0,2394.0,2542.0,6588.0,1979.0,4042.0,1574.0,2157.0,2330.0
gRNA_CDK2_targ_6974,646.0,1174.0,559.0,958.0,226.0,206.0,533.0,170.0,537.0,120.0,578.0,1422.0,791.0,815.0,745.0,2268.0,1258.0,893.0,673.0,1206.0,1195.0,1081.0,821.0,675.0,1128.0
gRNA_CDK2_targ_6975,1412.0,1025.0,380.0,655.0,1904.0,381.0,770.0,136.0,1740.0,407.0,955.0,638.0,2125.0,3992.0,1475.0,3758.0,2317.0,955.0,1749.0,2690.0,1489.0,2411.0,415.0,926.0,955.0
gRNA_CDK2_targ_6976,450.0,1023.0,713.0,302.0,451.0,103.0,228.0,230.0,555.0,257.0,1007.0,1416.0,1961.0,1848.0,586.0,3780.0,855.0,892.0,663.0,2232.0,1147.0,1690.0,894.0,729.0,922.0
gRNA_CDK2_targ_6977,1322.0,1625.0,1277.0,1666.0,614.0,298.0,715.0,2129.0,1791.0,386.0,2852.0,5852.0,4847.0,1189.0,1353.0,5117.0,2045.0,2053.0,1951.0,2829.0,2204.0,3667.0,1133.0,1617.0,1495.0
gRNA_CDK2_targ_6978,659.0,3200.0,1714.0,1748.0,964.0,828.0,1143.0,738.0,2618.0,608.0,1291.0,1886.0,2960.0,1404.0,2960.0,4951.0,2458.0,1774.0,1322.0,2541.0,2001.0,3146.0,1216.0,1375.0,1655.0
gRNA_CDK2_targ_6979,1195.0,1647.0,1130.0,974.0,2429.0,428.0,578.0,328.0,1304.0,650.0,1375.0,3840.0,1354.0,632.0,821.0,4584.0,1778.0,1851.0,979.0,2259.0,1484.0,2263.0,1267.0,1908.0,1130.0
gRNA_CDK2_targ_6980,1281.0,1537.0,1606.0,1290.0,1183.0,722.0,831.0,1577.0,1010.0,385.0,2183.0,1295.0,6311.0,2849.0,2870.0,5099.0,1747.0,2178.0,1535.0,4058.0,1978.0,3840.0,1407.0,2020.0,1477.0
gRNA_CDK2_targ_6981,701.0,854.0,817.0,1085.0,891.0,140.0,445.0,183.0,789.0,474.0,1696.0,3069.0,2942.0,1823.0,2545.0,4315.0,1872.0,1663.0,1586.0,2245.0,1764.0,1833.0,1052.0,1549.0,1101.0
gRNA_CDK2_targ_6982,2254.0,2951.0,1942.0,1632.0,1953.0,2143.0,2841.0,2113.0,2460.0,491.0,4015.0,14213.0,3896.0,2462.0,1769.0,5547.0,2195.0,2739.0,1690.0,3360.0,3854.0,4148.0,1634.0,3112.0,1561.0
gRNA_CDK2_targ_6983,661.0,861.0,1019.0,338.0,695.0,138.0,594.0,98.0,679.0,282.0,951.0,612.0,2724.0,1167.0,833.0,4514.0,1297.0,724.0,1101.0,2566.0,1221.0,1779.0,776.0,862.0,878.0
gRNA_CDK2_targ_6984,2178.0,2653.0,3002.0,2347.0,2893.0,1291.0,1321.0,1273.0,2070.0,525.0,2842.0,3825.0,5547.0,1224.0,2203.0,3893.0,2092.0,2145.0,1348.0,2960.0,4599.0,4537.0,1381.0,3441.0,958.0
gRNA_CDK2_targ_6985,2888.0,4714.0,3735.0,2608.0,3559.0,2927.0,3962.0,2048.0,2125.0,2081.0,2647.0,3657.0,7194.0,2677.0,4640.0,5634.0,3428.0,6417.0,2322.0,5442.0,5844.0,5681.0,2007.0,3909.0,2141.0
gRNA_CDK2_targ_6986,1420.0,2489.0,3027.0,1975.0,2100.0,1281.0,2989.0,1375.0,1708.0,1189.0,2570.0,5849.0,3030.0,2369.0,2529.0,3035.0,2976.0,2666.0,1828.0,3451.0,3572.0,4659.0,1676.0,4498.0,1024.0
gRNA_CDK2_targ_6987,1485.0,3960.0,4308.0,6134.0,3002.0,2034.0,2264.0,2523.0,2344.0,954.0,2129.0,4265.0,3814.0,4211.0,2536.0,4469.0,2259.0,2652.0,2089.0,2798.0,5541.0,5222.0,3701.0,5336.0,1733.0
gRNA_CDK2_targ_6988,6704.0,9591.0,7447.0,7947.0,9443.0,12917.0,4639.0,13269.0,6581.0,4251.0,6188.0,13888.0,7614.0,6754.0,5254.0,3836.0,5077.0,6475.0,3758.0,7769.0,13254.0,10769.0,5849.0,10069.0,2340.0
gRNA_CDK2_targ_6989,5164.0,5249.0,5211.0,5750.0,4321.0,3762.0,5061.0,3521.0,2893.0,857.0,2808.0,7978.0,4020.0,2764.0,7929.0,3564.0,4414.0,4186.0,2417.0,5336.0,7891.0,5631.0,4164.0,6760.0,2101.0
gRNA_CDK2_targ_6990,2102.0,2595.0,2232.0,2111.0,1277.0,1810.0,1525.0,838.0,1576.0,496.0,1850.0,2260.0,5309.0,2847.0,2732.0,5185.0,2190.0,2832.0,1137.0,3036.0,2316.0,4361.0,1303.0,2993.0,1221.0
gRNA_CDK2_targ_6991,4036.0,5997.0,4051.0,5108.0,1956.0,1307.0,2702.0,1479.0,3594.0,1644.0,2779.0,6367.0,3972.0,3219.0,4106.0,7507.0,4046.0,4315.0,3169.0,5962.0,5074.0,6489.0,3091.0,6053.0,1773.0
gRNA_CDK2_targ_6992,1062.0,2500.0,2157.0,711.0,1200.0,746.0,944.0,279.0,1249.0,783.0,1798.0,2893.0,4288.0,1388.0,1436.0,7606.0,2314.0,1771.0,1577.0,3362.0,1830.0,2760.0,1058.0,1670.0,941.0
gRNA_CDK2_targ_6993,1880.0,3097.0,2223.0,4873.0,1385.0,2170.0,2182.0,1632.0,3256.0,529.0,1698.0,1877.0,2816.0,1578.0,4808.0,4729.0,2147.0,3702.0,1939.0,3346.0,3248.0,3139.0,2524.0,1814.0,1390.0
gRNA_CDK2_targ_6994,8111.0,11580.0,8781.0,5309.0,5550.0,3801.0,4764.0,3011.0,6712.0,1550.0,5321.0,7056.0,10344.0,10163.0,7105.0,9122.0,6440.0,5139.0,4063.0,9642.0,8029.0,10204.0,5442.0,6623.0,5920.0
gRNA_CDK2_targ_6995,5628.0,6765.0,4254.0,3497.0,5577.0,2137.0,4518.0,3140.0,5456.0,1199.0,3833.0,6528.0,6146.0,5697.0,4856.0,5874.0,4418.0,3896.0,2875.0,5655.0,5159.0,6270.0,4451.0,7256.0,3901.0
gRNA_CDK2_targ_6996,4752.0,4036.0,5311.0,3702.0,2195.0,3808.0,3696.0,5188.0,2911.0,697.0,1645.0,2066.0,6062.0,4462.0,4683.0,5380.0,2765.0,3453.0,1646.0,3695.0,4063.0,4097.0,3384.0,4693.0,2265.0
gRNA_CDK2_targ_6997,3133.0,3459.0,2702.0,2107.0,2914.0,2029.0,2211.0,2565.0,3995.0,1152.0,1864.0,2119.0,3545.0,2642.0,4468.0,4287.0,2542.0,3611.0,2386.0,3594.0,6104.0,4229.0,2874.0,4417.0,1183.0
gRNA_CDK2_targ_6998,2218.0,5183.0,4839.0,3885.0,5864.0,2829.0,2445.0,5210.0,2129.0,2097.0,3077.0,4885.0,6459.0,2690.0,2732.0,7650.0,3346.0,6520.0,2507.0,5670.0,4609.0,6572.0,3737.0,5650.0,2860.0
gRNA_CDK2_targ_6999,2076.0,1836.0,2318.0,2271.0,729.0,1462.0,1963.0,1018.0,1110.0,792.0,1149.0,150.0,2506.0,1187.0,868.0,3271.0,1529.0,2057.0,1131.0,2905.0,3805.0,2215.0,2212.0,3244.0,913.0
gRNA_CDK2_targ_7000,2621.0,5309.0,2814.0,2516.0,2614.0,6545.0,2680.0,2393.0,2353.0,1367.0,2178.0,4338.0,4004.0,2511.0,2089.0,10153.0,2527.0,6111.0,2018.0,4619.0,5633.0,5150.0,2573.0,5421.0,1696.0
gRNA_CDK2_targ_7001,1981.0,5108.0,3488.0,2099.0,3412.0,2243.0,3612.0,3387.0,2130.0,1821.0,2286.0,2734.0,4527.0,2696.0,4348.0,11230.0,3289.0,4673.0,2435.0,4448.0,4405.0,6490.0,2028.0,2133.0,1582.0
gRNA_CDK2_targ_7002,675.0,2034.0,1051.0,952.0,650.0,285.0,752.0,1185.0,951.0,410.0,848.0,1402.0,1432.0,1779.0,512.0,4936.0,1493.0,1106.0,1312.0,2871.0,1783.0,1526.0,720.0,995.0,867.0
gRNA_CDK2_targ_7003,1884.0,1683.0,1449.0,1070.0,787.0,388.0,842.0,1224.0,1217.0,583.0,2037.0,5531.0,2641.0,1869.0,1491.0,4788.0,2093.0,1120.0,1655.0,2770.0,2032.0,2599.0,813.0,1814.0,1761.0
gRNA_CDK2_targ_7004,1346.0,2500.0,3257.0,473.0,1143.0,836.0,1252.0,1682.0,1838.0,564.0,2467.0,3787.0,3849.0,2712.0,2562.0,4024.0,2716.0,1939.0,2114.0,5674.0,2739.0,3849.0,1769.0,2698.0,2598.0
gRNA_CDK2_targ_7005,531.0,1589.0,1588.0,2710.0,1940.0,476.0,1081.0,549.0,1277.0,984.0,812.0,742.0,2312.0,2654.0,1607.0,2093.0,1274.0,2662.0,1009.0,1340.0,2773.0,3383.0,1442.0,3662.0,957.0
gRNA_CDK2_targ_7006,1816.0,4700.0,2528.0,1033.0,2113.0,2104.0,1654.0,536.0,2408.0,1251.0,2502.0,4172.0,5390.0,3376.0,5120.0,4445.0,3267.0,2270.0,2122.0,3019.0,6771.0,5007.0,4384.0,4471.0,1911.0
gRNA_CDK2_targ_7007,1756.0,2572.0,1251.0,1055.0,790.0,1445.0,1027.0,298.0,965.0,1073.0,2433.0,3082.0,5023.0,2525.0,2363.0,2564.0,2290.0,2242.0,1941.0,2343.0,2145.0,3687.0,1246.0,1714.0,978.0
gRNA_CDK2_targ_7008,806.0,2072.0,1267.0,375.0,680.0,696.0,1231.0,883.0,856.0,706.0,1286.0,1205.0,2147.0,2065.0,2003.0,2622.0,1097.0,1326.0,734.0,2423.0,978.0,2206.0,706.0,1600.0,564.0
gRNA_CDK2_targ_7009,1349.0,2108.0,1802.0,1935.0,1596.0,432.0,1249.0,465.0,2055.0,227.0,1548.0,1254.0,2816.0,2172.0,844.0,5068.0,2356.0,2050.0,1171.0,2576.0,2289.0,3288.0,1137.0,1413.0,799.0
gRNA_CDK2_targ_7010,3710.0,6890.0,5908.0,4986.0,4115.0,4424.0,4205.0,5254.0,4588.0,2788.0,4381.0,5391.0,9702.0,5705.0,9826.0,5103.0,4760.0,5681.0,3684.0,5900.0,9500.0,8609.0,4512.0,5657.0,2807.0
gRNA_CDK2_targ_7011,2698.0,4929.0,4861.0,7779.0,3733.0,4142.0,2357.0,2052.0,2380.0,954.0,2284.0,5399.0,4473.0,3513.0,5133.0,3230.0,3591.0,6372.0,2475.0,4446.0,3744.0,6075.0,3831.0,4927.0,1887.0
gRNA_CDK2_targ_7012,3586.0,4259.0,2664.0,3522.0,5848.0,1869.0,2307.0,3156.0,2723.0,2119.0,2516.0,5238.0,4934.0,2089.0,2285.0,5514.0,3499.0,7047.0,2760.0,3375.0,3365.0,5863.0,2408.0,3789.0,1311.0
gRNA_CDK2_targ_7013,3412.0,5257.0,4383.0,2869.0,3253.0,2496.0,3491.0,6868.0,2394.0,2644.0,2609.0,6739.0,3077.0,3440.0,2061.0,2861.0,3437.0,5960.0,2469.0,3539.0,4819.0,5743.0,1875.0,3673.0,1683.0
gRNA_CDK2_targ_7014,796.0,993.0,629.0,1220.0,809.0,358.0,656.0,1043.0,485.0,92.0,924.0,1387.0,3371.0,952.0,280.0,900.0,896.0,900.0,553.0,1100.0,1886.0,605.0,394.0,1101.0,300.0
gRNA_CDK2_targ_7015,3673.0,5232.0,5805.0,3280.0,3198.0,4997.0,3418.0,2178.0,3870.0,844.0,2278.0,1423.0,5502.0,3009.0,3660.0,5976.0,4068.0,3682.0,2629.0,5938.0,6621.0,7187.0,3734.0,5631.0,2345.0
gRNA_CDK2_targ_7016,5734.0,7294.0,4734.0,4749.0,4737.0,9283.0,5544.0,3693.0,4500.0,2559.0,4308.0,12918.0,4249.0,3576.0,3904.0,2614.0,4131.0,6236.0,2704.0,4040.0,6865.0,7222.0,2622.0,6420.0,1864.0
gRNA_CDK2_targ_7017,2560.0,4423.0,3081.0,1506.0,2557.0,1631.0,3103.0,804.0,2445.0,1639.0,2327.0,5384.0,3069.0,2576.0,3534.0,4078.0,2332.0,2404.0,1371.0,2091.0,3085.0,3412.0,2796.0,2895.0,1242.0
gRNA_CDK2_targ_7018,830.0,954.0,2483.0,1111.0,2406.0,1878.0,396.0,983.0,927.0,4063.0,3143.0,11783.0,2062.0,2050.0,1973.0,3417.0,3274.0,5437.0,1861.0,2061.0,4889.0,3336.0,500.0,906.0,635.0
gRNA_CDK2_targ_7019,1167.0,2847.0,1526.0,977.0,1572.0,1318.0,667.0,2541.0,807.0,2231.0,2143.0,7920.0,1795.0,1208.0,3016.0,1964.0,3375.0,4784.0,2065.0,3225.0,4591.0,3935.0,1120.0,1606.0,585.0
gRNA_CDK2_targ_7020,2474.0,3851.0,3634.0,3304.0,2517.0,1673.0,1295.0,1640.0,782.0,1087.0,1800.0,5270.0,3518.0,3492.0,5452.0,3547.0,3875.0,4145.0,2747.0,4186.0,5631.0,4886.0,2051.0,2152.0,1434.0
gRNA_CDK2_targ_7021,2087.0,2969.0,3137.0,4227.0,1923.0,3789.0,1171.0,2266.0,3433.0,2982.0,2907.0,5532.0,5508.0,3205.0,3983.0,4868.0,4098.0,5460.0,2817.0,4460.0,4550.0,6864.0,4582.0,4117.0,1195.0
gRNA_CDK2_targ_7022,2546.0,6526.0,4172.0,4229.0,3542.0,2188.0,2832.0,3731.0,2668.0,908.0,3155.0,7648.0,5857.0,2939.0,3937.0,7559.0,3538.0,4353.0,3291.0,3732.0,5317.0,7395.0,3353.0,7037.0,2070.0
gRNA_CDK2_targ_7023,544.0,1132.0,1266.0,450.0,739.0,340.0,543.0,203.0,639.0,804.0,1074.0,2325.0,1317.0,1883.0,1035.0,3801.0,1119.0,1358.0,1055.0,3022.0,1888.0,1460.0,864.0,681.0,487.0
gRNA_CDK2_targ_7024,1162.0,1708.0,2704.0,3578.0,1556.0,3239.0,2080.0,2596.0,3584.0,1284.0,2912.0,9163.0,2498.0,735.0,1726.0,5149.0,3190.0,2821.0,1944.0,4267.0,3156.0,3196.0,1091.0,2316.0,1591.0
gRNA_CDK2_targ_7025,217.0,544.0,439.0,497.0,126.0,74.0,195.0,461.0,843.0,111.0,428.0,299.0,517.0,1652.0,913.0,2739.0,580.0,508.0,495.0,1010.0,631.0,1308.0,671.0,347.0,335.0
gRNA_CDK2_targ_7026,585.0,1183.0,841.0,918.0,204.0,447.0,425.0,1237.0,444.0,347.0,926.0,3015.0,584.0,505.0,972.0,3135.0,922.0,956.0,747.0,1107.0,936.0,1660.0,231.0,943.0,283.0
gRNA_CDK2_targ_7027,710.0,951.0,942.0,145.0,1410.0,741.0,1057.0,85.0,784.0,430.0,1112.0,438.0,1885.0,330.0,781.0,5007.0,1441.0,1067.0,765.0,1524.0,651.0,1477.0,1002.0,1108.0,772.0
gRNA_CDK2_targ_7028,467.0,985.0,836.0,1536.0,625.0,329.0,341.0,137.0,837.0,367.0,442.0,429.0,692.0,763.0,1802.0,2704.0,1030.0,1040.0,600.0,880.0,846.0,1811.0,358.0,464.0,436.0
gRNA_CDK2_targ_7029,875.0,746.0,909.0,585.0,472.0,310.0,560.0,105.0,361.0,384.0,692.0,437.0,1374.0,2170.0,818.0,4186.0,1419.0,1538.0,829.0,1899.0,1434.0,1669.0,1312.0,1155.0,706.0
gRNA_CDK2_targ_7030,1009.0,727.0,1988.0,2116.0,762.0,1295.0,347.0,290.0,1153.0,506.0,524.0,747.0,955.0,1542.0,569.0,3389.0,1404.0,1604.0,854.0,1590.0,1469.0,1470.0,745.0,1567.0,1075.0
gRNA_CDK2_targ_7031,506.0,589.0,893.0,395.0,191.0,319.0,635.0,246.0,460.0,429.0,791.0,260.0,2643.0,525.0,1282.0,3373.0,1180.0,594.0,566.0,1128.0,1541.0,2171.0,823.0,698.0,509.0
gRNA_CDK2_targ_7032,876.0,2035.0,827.0,972.0,655.0,385.0,587.0,907.0,568.0,364.0,1966.0,1935.0,4636.0,1617.0,1393.0,3603.0,1170.0,1376.0,1335.0,2524.0,2329.0,2987.0,434.0,1306.0,494.0
gRNA_CDK2_targ_7033,39.0,64.0,38.0,7.0,18.0,0.0,24.0,0.0,60.0,2.0,53.0,67.0,53.0,61.0,21.0,1557.0,264.0,71.0,127.0,610.0,56.0,125.0,7.0,19.0,141.0
gRNA_CDK2_targ_7034,47.0,75.0,32.0,31.0,21.0,7.0,125.0,4.0,77.0,42.0,347.0,296.0,1151.0,1531.0,173.0,2123.0,131.0,54.0,107.0,1731.0,88.0,246.0,22.0,43.0,263.0
gRNA_CDK2_targ_7035,60.0,19.0,92.0,34.0,20.0,0.0,7.0,1.0,51.0,69.0,713.0,191.0,1450.0,637.0,5.0,2727.0,316.0,49.0,169.0,1448.0,66.0,366.0,70.0,200.0,245.0
gRNA_CDK2_targ_7036,38.0,5.0,26.0,35.0,0.0,2.0,2.0,1.0,3.0,8.0,116.0,23.0,580.0,97.0,23.0,2155.0,89.0,20.0,135.0,474.0,30.0,130.0,12.0,9.0,61.0
gRNA_CDK2_targ_7037,320.0,283.0,400.0,101.0,36.0,45.0,157.0,47.0,513.0,123.0,1383.0,1032.0,2257.0,595.0,524.0,5241.0,978.0,219.0,482.0,1600.0,281.0,970.0,261.0,275.0,662.0
gRNA_CDK2_targ_7038,226.0,291.0,152.0,136.0,50.0,16.0,194.0,12.0,306.0,52.0,299.0,573.0,378.0,840.0,215.0,4578.0,536.0,236.0,522.0,1598.0,408.0,731.0,182.0,137.0,541.0
gRNA_CDK2_targ_7039,626.0,1258.0,745.0,294.0,476.0,242.0,753.0,150.0,459.0,336.0,1478.0,1557.0,3527.0,712.0,539.0,5605.0,1513.0,1304.0,622.0,1753.0,1409.0,1979.0,462.0,964.0,1326.0
gRNA_CDK2_targ_7040,554.0,845.0,577.0,579.0,455.0,327.0,335.0,538.0,897.0,121.0,805.0,383.0,2050.0,730.0,1517.0,2668.0,1024.0,1067.0,589.0,2230.0,808.0,1041.0,390.0,585.0,623.0
gRNA_CDK2_targ_7041,1046.0,2348.0,2027.0,337.0,420.0,383.0,895.0,156.0,441.0,332.0,2005.0,2248.0,3995.0,2620.0,1266.0,3193.0,1663.0,1482.0,1073.0,3569.0,1620.0,2497.0,418.0,1679.0,1295.0
gRNA_CDK2_targ_7042,763.0,2358.0,1939.0,1920.0,974.0,1183.0,1841.0,456.0,1154.0,458.0,1141.0,2204.0,2127.0,2536.0,2209.0,4475.0,1854.0,1836.0,1179.0,2683.0,1965.0,2891.0,1067.0,1425.0,1179.0
gRNA_CDK2_targ_7043,2309.0,4931.0,2994.0,2565.0,5326.0,1622.0,3868.0,1468.0,3324.0,776.0,2102.0,2820.0,3082.0,2240.0,2097.0,3515.0,3068.0,3572.0,1750.0,2462.0,3494.0,3356.0,2587.0,3606.0,1792.0
gRNA_CDK2_targ_7044,529.0,571.0,792.0,575.0,294.0,178.0,1268.0,411.0,386.0,169.0,1030.0,582.0,1027.0,1195.0,840.0,1965.0,1042.0,575.0,776.0,2345.0,957.0,1618.0,672.0,458.0,365.0
gRNA_CDK2_targ_7045,956.0,1743.0,1234.0,634.0,822.0,910.0,357.0,641.0,1209.0,436.0,2185.0,3822.0,4284.0,2894.0,1704.0,6433.0,2409.0,1471.0,1602.0,3476.0,1618.0,2850.0,757.0,2235.0,1196.0
gRNA_CDK2_targ_7046,1304.0,1216.0,1708.0,906.0,666.0,1438.0,694.0,3880.0,927.0,830.0,1250.0,1858.0,2503.0,411.0,1778.0,3234.0,1297.0,1967.0,1018.0,2120.0,2578.0,1350.0,629.0,1609.0,621.0
gRNA_CDK2_targ_7047,792.0,1391.0,1469.0,1113.0,722.0,267.0,1521.0,815.0,987.0,1055.0,2187.0,3007.0,2622.0,1758.0,1456.0,3783.0,1549.0,2649.0,1094.0,2818.0,1503.0,2315.0,1075.0,1044.0,842.0
gRNA_CDK2_targ_7048,1229.0,1968.0,2176.0,750.0,665.0,269.0,768.0,592.0,1461.0,305.0,862.0,862.0,1516.0,2726.0,507.0,3060.0,1559.0,1863.0,535.0,2590.0,2137.0,1381.0,662.0,1305.0,1149.0
gRNA_CDK2_targ_7049,3473.0,3011.0,2327.0,2690.0,2227.0,1416.0,2726.0,1577.0,3492.0,1998.0,3619.0,5598.0,7275.0,4090.0,4897.0,6922.0,5486.0,4295.0,3392.0,4954.0,6341.0,7021.0,2071.0,4796.0,2827.0
gRNA_CDK2_targ_7050,2415.0,3306.0,1903.0,2593.0,950.0,445.0,1412.0,711.0,1962.0,505.0,1969.0,4357.0,3997.0,4632.0,786.0,4362.0,2445.0,1507.0,1870.0,3334.0,2168.0,3142.0,1421.0,2546.0,1695.0
gRNA_CDK2_targ_7051,1747.0,3534.0,2447.0,1285.0,2040.0,888.0,1086.0,2193.0,1454.0,430.0,1832.0,2992.0,3575.0,1688.0,2512.0,3354.0,2553.0,2032.0,1929.0,3273.0,3514.0,2915.0,1764.0,2409.0,1259.0
gRNA_CDK2_targ_7052,2405.0,5806.0,3587.0,4249.0,3453.0,6441.0,3968.0,13903.0,3055.0,1336.0,1586.0,1715.0,2659.0,3013.0,2161.0,2946.0,3238.0,2458.0,2123.0,3324.0,5253.0,7254.0,2477.0,6528.0,1539.0
gRNA_CDK2_targ_7053,1561.0,2215.0,1538.0,1079.0,2344.0,1824.0,1645.0,2356.0,2448.0,1337.0,1264.0,1549.0,2623.0,1717.0,1456.0,3286.0,2245.0,2272.0,1282.0,1596.0,2327.0,2740.0,1219.0,2114.0,877.0
gRNA_CDK2_targ_7054,2660.0,5070.0,5247.0,2036.0,3083.0,7733.0,2704.0,1715.0,1776.0,1438.0,2306.0,6401.0,4012.0,2977.0,3822.0,2684.0,2808.0,3263.0,2031.0,3476.0,3996.0,6055.0,2997.0,7257.0,1409.0
gRNA_CDK2_targ_7055,2892.0,6797.0,5693.0,3677.0,4339.0,2921.0,4721.0,4035.0,4628.0,2024.0,3911.0,6905.0,5372.0,2553.0,5815.0,5072.0,3951.0,8297.0,2598.0,4154.0,7089.0,7933.0,2548.0,6911.0,2539.0
gRNA_CDK2_targ_7056,163.0,790.0,315.0,36.0,240.0,687.0,287.0,3015.0,329.0,52.0,341.0,501.0,626.0,317.0,102.0,510.0,486.0,126.0,556.0,480.0,648.0,997.0,358.0,1003.0,355.0
gRNA_CDK2_targ_7057,2698.0,4074.0,4011.0,1560.0,1758.0,1416.0,2445.0,1053.0,2038.0,698.0,2584.0,6846.0,3927.0,4275.0,5299.0,3923.0,3485.0,4054.0,2130.0,3889.0,3169.0,5484.0,2999.0,2150.0,2354.0
gRNA_CDK2_targ_7058,499.0,2129.0,1486.0,352.0,1223.0,1445.0,1108.0,790.0,1854.0,1610.0,2629.0,8467.0,2396.0,2412.0,1713.0,3549.0,2503.0,1688.0,1735.0,2851.0,2084.0,2842.0,766.0,1659.0,831.0
gRNA_CDK2_targ_7059,989.0,1784.0,1328.0,1269.0,1859.0,940.0,1149.0,2008.0,742.0,528.0,2183.0,5592.0,2800.0,1897.0,888.0,3248.0,2230.0,1747.0,2000.0,3071.0,2784.0,2170.0,1043.0,1467.0,1012.0
gRNA_CDK2_targ_7060,1432.0,1889.0,368.0,901.0,1526.0,678.0,1869.0,652.0,1572.0,681.0,2207.0,5994.0,1663.0,1739.0,1036.0,5150.0,2149.0,2098.0,1226.0,2923.0,1601.0,3110.0,731.0,1712.0,1437.0
gRNA_CDK2_targ_7061,280.0,677.0,586.0,773.0,459.0,82.0,390.0,144.0,571.0,92.0,583.0,541.0,1202.0,1207.0,489.0,3391.0,1053.0,855.0,685.0,1829.0,602.0,763.0,563.0,364.0,643.0
gRNA_CDK2_targ_7062,396.0,417.0,325.0,183.0,230.0,136.0,360.0,144.0,242.0,535.0,908.0,805.0,2213.0,429.0,1568.0,2664.0,852.0,631.0,432.0,1571.0,958.0,1580.0,368.0,400.0,472.0
gRNA_CDK2_targ_7063,401.0,506.0,804.0,422.0,366.0,140.0,335.0,321.0,1108.0,369.0,1207.0,1657.0,2437.0,979.0,477.0,5649.0,1417.0,917.0,641.0,1899.0,593.0,1904.0,308.0,504.0,1067.0
gRNA_CDK2_targ_7064,174.0,708.0,278.0,63.0,60.0,21.0,127.0,66.0,262.0,96.0,749.0,413.0,1409.0,772.0,342.0,4534.0,571.0,258.0,490.0,1389.0,273.0,511.0,122.0,180.0,852.0
gRNA_CDK2_targ_7065,295.0,589.0,270.0,152.0,78.0,79.0,127.0,8.0,232.0,321.0,1198.0,501.0,2990.0,299.0,127.0,3347.0,710.0,101.0,646.0,1550.0,655.0,911.0,147.0,440.0,651.0
gRNA_CDK2_targ_7066,367.0,1276.0,652.0,607.0,469.0,374.0,682.0,530.0,331.0,189.0,917.0,1773.0,2224.0,3554.0,297.0,3565.0,1886.0,821.0,723.0,2349.0,800.0,969.0,527.0,493.0,448.0
gRNA_CDK2_targ_7067,1865.0,3545.0,3605.0,2245.0,1714.0,558.0,2683.0,2225.0,2296.0,855.0,2687.0,1610.0,5603.0,2391.0,3265.0,6964.0,3803.0,4024.0,2070.0,5634.0,3069.0,5235.0,1458.0,2526.0,2147.0
gRNA_CDK2_targ_7068,896.0,3266.0,2250.0,379.0,2182.0,291.0,436.0,1820.0,2123.0,587.0,729.0,1347.0,1367.0,1748.0,1703.0,2483.0,1442.0,2034.0,1285.0,2196.0,3274.0,2357.0,1196.0,2115.0,817.0
gRNA_CDK2_targ_7069,645.0,1238.0,794.0,665.0,552.0,98.0,524.0,818.0,434.0,179.0,1250.0,4136.0,1996.0,1386.0,1842.0,2527.0,1050.0,926.0,887.0,2476.0,1070.0,2122.0,800.0,1165.0,527.0
gRNA_CDK2_targ_7070,291.0,547.0,361.0,496.0,383.0,558.0,614.0,244.0,614.0,78.0,343.0,520.0,872.0,863.0,398.0,1817.0,456.0,2069.0,254.0,536.0,982.0,991.0,888.0,938.0,258.0
gRNA_CDK2_targ_7071,3706.0,4750.0,4594.0,3230.0,4203.0,1609.0,3443.0,3420.0,3979.0,2160.0,4205.0,8535.0,7474.0,6440.0,4630.0,4800.0,4458.0,6030.0,3036.0,7810.0,6676.0,9547.0,4439.0,5022.0,2327.0
gRNA_CDK2_targ_7072,1331.0,2022.0,1693.0,1126.0,1003.0,485.0,1138.0,347.0,1001.0,712.0,1090.0,2382.0,2927.0,2044.0,4830.0,3987.0,1338.0,1870.0,1296.0,2760.0,2607.0,2081.0,1487.0,2382.0,1590.0
gRNA_CDK2_targ_7073,1796.0,2832.0,2252.0,2290.0,1075.0,862.0,2202.0,1725.0,1599.0,839.0,2163.0,3782.0,3304.0,2389.0,4893.0,4432.0,2991.0,2846.0,1629.0,3860.0,2546.0,4867.0,892.0,2239.0,1349.0
gRNA_CDK2_targ_7074,1137.0,1299.0,2090.0,744.0,872.0,311.0,1384.0,795.0,1541.0,722.0,2006.0,2547.0,4842.0,4678.0,1168.0,6816.0,2627.0,1749.0,1890.0,5606.0,2124.0,3121.0,1006.0,1493.0,1882.0
