gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK7_targ_1,26387.0,17537.0,13555.0,8003.0,4392.0,9276.0,6632.0,6487.0,3595.0,6646.0,10009.0,1829.0,7650.0,6786.0,1842.0,7559.0,3330.0,9447.0,1552.0,3475.0,7564.0,12318.0,516.0,10395.0,6678.0,5511.0,330.0,5265.0,4281.0,5315.0,17151.0
gRNA_CDK7_targ_2,14218.0,9299.0,10469.0,7308.0,10299.0,20654.0,11310.0,13074.0,6700.0,5578.0,9024.0,2558.0,14005.0,12576.0,2502.0,7572.0,6059.0,13550.0,2004.0,35368.0,7372.0,13001.0,614.0,10018.0,18825.0,8959.0,332.0,4817.0,10518.0,15128.0,15586.0
gRNA_CDK7_targ_3,8724.0,9018.0,6494.0,10671.0,9503.0,20126.0,7226.0,10451.0,5218.0,4424.0,8758.0,1669.0,5282.0,4561.0,1622.0,9700.0,2827.0,18594.0,2563.0,1135.0,6839.0,11823.0,3221.0,3732.0,4214.0,9479.0,1940.0,9951.0,7654.0,10611.0,8156.0
gRNA_CDK7_targ_4,13474.0,12054.0,10415.0,14512.0,14109.0,20813.0,11458.0,20271.0,7503.0,8192.0,19719.0,4447.0,19816.0,19775.0,3123.0,50176.0,17308.0,8462.0,2457.0,1783.0,9751.0,16903.0,562.0,14948.0,8561.0,15692.0,737.0,14747.0,9167.0,13390.0,13025.0
gRNA_CDK7_targ_5,9720.0,6851.0,7655.0,17756.0,8641.0,5301.0,6679.0,9545.0,3400.0,4899.0,7629.0,1535.0,5564.0,5042.0,1680.0,10469.0,2106.0,10900.0,1664.0,2144.0,5127.0,8949.0,352.0,6177.0,2520.0,9244.0,282.0,7762.0,6551.0,10045.0,5499.0
gRNA_CDK7_targ_6,23582.0,21928.0,17227.0,37036.0,13416.0,51583.0,16278.0,21208.0,15614.0,15608.0,23231.0,5305.0,21849.0,19977.0,6049.0,44696.0,17332.0,43092.0,6210.0,51981.0,13244.0,22873.0,2994.0,51222.0,23510.0,19752.0,1251.0,21375.0,20453.0,30944.0,10716.0
gRNA_CDK7_targ_7,23725.0,17511.0,12023.0,29935.0,14447.0,19943.0,13501.0,18478.0,10667.0,14672.0,26603.0,4594.0,14790.0,13432.0,3659.0,48507.0,8425.0,33159.0,4434.0,16746.0,9475.0,16743.0,951.0,14486.0,8735.0,13397.0,1155.0,14399.0,11474.0,18511.0,15054.0
gRNA_CDK7_targ_8,16653.0,15476.0,14527.0,32946.0,13439.0,29797.0,11826.0,15334.0,6357.0,7620.0,20769.0,4119.0,15909.0,14773.0,3140.0,9499.0,11873.0,32543.0,4251.0,7385.0,7585.0,14605.0,661.0,20348.0,6653.0,11623.0,593.0,15010.0,13993.0,22372.0,18669.0
gRNA_CDK7_targ_9,8714.0,14734.0,9973.0,11520.0,10313.0,26088.0,11433.0,22168.0,5148.0,7320.0,24960.0,4710.0,14973.0,13146.0,2774.0,13140.0,5486.0,41882.0,4877.0,4471.0,7546.0,12906.0,1175.0,20327.0,6232.0,9407.0,643.0,13418.0,5772.0,8902.0,10844.0
gRNA_CDK7_targ_10,8722.0,6453.0,5261.0,5835.0,5074.0,13344.0,6901.0,7712.0,3592.0,3325.0,19555.0,2912.0,6427.0,6042.0,1430.0,9411.0,4233.0,12911.0,1841.0,17455.0,4023.0,8742.0,676.0,9599.0,4662.0,5574.0,432.0,2615.0,4603.0,6552.0,8678.0
gRNA_CDK7_targ_11,20581.0,15133.0,15183.0,28714.0,11497.0,39436.0,14076.0,22749.0,10826.0,10651.0,14488.0,3991.0,19128.0,17575.0,4339.0,49204.0,6880.0,22088.0,3314.0,11745.0,8264.0,13149.0,658.0,18359.0,5815.0,9755.0,546.0,17250.0,12065.0,18085.0,13407.0
gRNA_CDK7_targ_12,21848.0,16038.0,11340.0,24108.0,7125.0,20604.0,5842.0,6660.0,4942.0,5653.0,5710.0,2419.0,14951.0,13020.0,2676.0,44519.0,3314.0,23628.0,3752.0,91593.0,6622.0,10822.0,1289.0,13981.0,4828.0,8932.0,357.0,16128.0,7175.0,11844.0,15505.0
gRNA_CDK7_targ_13,25573.0,22779.0,14736.0,15546.0,14136.0,34829.0,13209.0,14304.0,5847.0,5871.0,13057.0,3305.0,15364.0,13509.0,2743.0,34704.0,2621.0,23042.0,3572.0,16200.0,8659.0,16165.0,1247.0,6700.0,15691.0,11142.0,499.0,10442.0,8881.0,13814.0,21925.0
gRNA_CDK7_targ_14,7832.0,7729.0,6340.0,11149.0,4651.0,18908.0,7709.0,8213.0,4478.0,5518.0,5552.0,1404.0,7158.0,6091.0,1258.0,16774.0,5284.0,22463.0,3501.0,9378.0,4077.0,7056.0,545.0,647.0,6447.0,5488.0,301.0,4582.0,6559.0,9936.0,9681.0
gRNA_CDK7_targ_15,11141.0,16806.0,9205.0,14563.0,7116.0,10070.0,11578.0,17042.0,7418.0,8408.0,9070.0,2143.0,9325.0,8216.0,2291.0,5813.0,20910.0,17282.0,2389.0,5773.0,6852.0,12868.0,487.0,13855.0,21749.0,8416.0,383.0,3225.0,10712.0,15852.0,13494.0
gRNA_CDK7_targ_16,9516.0,12305.0,9270.0,8072.0,8057.0,9063.0,9492.0,10871.0,5217.0,10150.0,12683.0,2465.0,11488.0,9484.0,2144.0,32964.0,4103.0,27625.0,3286.0,1447.0,6397.0,11243.0,527.0,13769.0,7966.0,10170.0,392.0,3173.0,7627.0,10833.0,10128.0
gRNA_CDK7_targ_17,7271.0,9410.0,8068.0,7230.0,12686.0,10063.0,11982.0,13587.0,6577.0,6712.0,6896.0,1895.0,10280.0,9163.0,1974.0,3502.0,2390.0,27153.0,3149.0,16010.0,6239.0,10560.0,425.0,20395.0,3133.0,5595.0,361.0,4157.0,8022.0,10499.0,10182.0
gRNA_CDK7_targ_18,16721.0,11611.0,10387.0,29532.0,12512.0,18636.0,11456.0,16214.0,7731.0,6638.0,27494.0,5056.0,22710.0,19314.0,3422.0,2599.0,13958.0,30190.0,3816.0,14903.0,7225.0,11878.0,4040.0,25788.0,16278.0,11401.0,695.0,28111.0,10222.0,14052.0,14302.0
gRNA_CDK7_targ_19,16301.0,10451.0,10929.0,21961.0,13349.0,26496.0,12958.0,28988.0,4681.0,8040.0,23553.0,4334.0,17360.0,14963.0,3089.0,25979.0,5808.0,20074.0,3036.0,37811.0,9005.0,16287.0,1123.0,23200.0,18301.0,11697.0,4598.0,9542.0,9364.0,14096.0,13683.0
gRNA_CDK7_targ_20,19159.0,12131.0,8206.0,16332.0,8740.0,23194.0,14467.0,18873.0,5401.0,19042.0,38416.0,5658.0,16619.0,14271.0,3198.0,24353.0,6125.0,25591.0,4114.0,2711.0,6787.0,11143.0,913.0,30293.0,27795.0,8890.0,1010.0,11123.0,10310.0,15073.0,13679.0
gRNA_CDK7_targ_21,14682.0,12681.0,10966.0,18822.0,12480.0,20444.0,13683.0,16169.0,6762.0,8767.0,23545.0,3621.0,11178.0,9061.0,2805.0,18078.0,5989.0,14555.0,2237.0,2550.0,8516.0,13137.0,546.0,10885.0,20804.0,7008.0,803.0,5862.0,9149.0,13623.0,12693.0
gRNA_CDK7_targ_22,10533.0,7031.0,7469.0,14329.0,7892.0,12472.0,6753.0,6744.0,4630.0,6880.0,5203.0,1072.0,4739.0,4209.0,1482.0,4688.0,4095.0,18807.0,2388.0,4370.0,6017.0,10045.0,331.0,4127.0,15323.0,11467.0,314.0,13801.0,6824.0,9894.0,8125.0
gRNA_CDK7_targ_23,41599.0,35743.0,25468.0,21589.0,20598.0,41071.0,11978.0,14184.0,9634.0,7237.0,13881.0,2482.0,9918.0,8572.0,4330.0,2239.0,7609.0,7205.0,3029.0,2545.0,9246.0,14671.0,974.0,18899.0,36089.0,14616.0,1134.0,11172.0,13767.0,20554.0,20351.0
gRNA_CDK7_targ_24,18487.0,17131.0,11195.0,15735.0,9900.0,13346.0,11911.0,15740.0,3006.0,5605.0,12721.0,1821.0,5003.0,5189.0,2198.0,513.0,1806.0,6611.0,1484.0,27139.0,4961.0,9370.0,400.0,17399.0,4536.0,10486.0,797.0,8823.0,5839.0,8681.0,15520.0
gRNA_CDK7_targ_25,10899.0,11900.0,8076.0,6758.0,6059.0,8438.0,2797.0,3497.0,3678.0,721.0,4169.0,978.0,5600.0,4856.0,1041.0,196.0,2007.0,2170.0,594.0,1158.0,3470.0,5821.0,162.0,266.0,9986.0,3899.0,273.0,5899.0,5203.0,7660.0,13127.0
gRNA_CDK7_targ_26,16865.0,16165.0,11959.0,16769.0,14028.0,34853.0,16531.0,17197.0,5683.0,16161.0,9362.0,2437.0,11039.0,9589.0,2960.0,14108.0,6268.0,20454.0,3003.0,3196.0,7439.0,12416.0,656.0,28423.0,10499.0,9745.0,1132.0,4038.0,8620.0,12887.0,17746.0
gRNA_CDK7_targ_27,11361.0,10971.0,7218.0,6371.0,8614.0,14663.0,8613.0,10444.0,5278.0,2673.0,9182.0,2457.0,12195.0,11231.0,1891.0,7140.0,11035.0,11788.0,1825.0,8442.0,7222.0,14428.0,580.0,10825.0,2939.0,9498.0,372.0,5529.0,7866.0,12391.0,11466.0
gRNA_CDK7_targ_28,5369.0,9848.0,6357.0,11189.0,6158.0,11091.0,8580.0,10234.0,7246.0,7091.0,4999.0,979.0,2619.0,2423.0,1761.0,1204.0,2584.0,10412.0,1752.0,1505.0,6100.0,11609.0,330.0,8089.0,1598.0,7106.0,355.0,5402.0,14301.0,22181.0,9579.0
gRNA_CDK7_targ_29,18378.0,14869.0,11216.0,12700.0,14261.0,17348.0,12713.0,14664.0,7254.0,4548.0,16886.0,3320.0,13171.0,12119.0,3157.0,2023.0,16499.0,46615.0,5774.0,6253.0,8068.0,12721.0,749.0,30693.0,4246.0,13887.0,2719.0,11764.0,11326.0,17470.0,13034.0
gRNA_CDK7_targ_30,7359.0,10721.0,6594.0,7619.0,8619.0,18887.0,10556.0,22618.0,6377.0,4504.0,7144.0,1543.0,6401.0,5817.0,1820.0,30412.0,8280.0,9633.0,1519.0,3045.0,4602.0,7836.0,332.0,6360.0,13673.0,6209.0,904.0,9916.0,5306.0,8066.0,7491.0
gRNA_CDK7_targ_31,11449.0,7483.0,6724.0,6343.0,6665.0,12780.0,5009.0,6958.0,4326.0,3584.0,4687.0,1541.0,9094.0,7568.0,1405.0,1114.0,1695.0,13742.0,1752.0,4669.0,4681.0,8785.0,274.0,9676.0,1132.0,7539.0,220.0,1316.0,4512.0,7062.0,10137.0
gRNA_CDK7_targ_32,13031.0,14930.0,12273.0,11326.0,11878.0,21199.0,21188.0,26450.0,12907.0,16260.0,15218.0,3266.0,10919.0,10282.0,3082.0,4926.0,7694.0,12967.0,2521.0,2520.0,9614.0,17885.0,554.0,11667.0,5335.0,12108.0,603.0,3336.0,13557.0,21774.0,20167.0
gRNA_CDK7_targ_33,12695.0,12579.0,10301.0,8203.0,8264.0,9812.0,13194.0,21751.0,7010.0,9596.0,17569.0,4478.0,20298.0,19002.0,2393.0,11974.0,3214.0,20184.0,3024.0,3836.0,7661.0,15352.0,767.0,19722.0,11768.0,6970.0,540.0,3777.0,9212.0,14111.0,13624.0
gRNA_CDK7_targ_34,10702.0,10258.0,8633.0,14964.0,7859.0,15339.0,8505.0,12603.0,6757.0,9729.0,8694.0,2265.0,10341.0,10010.0,1827.0,18891.0,8572.0,20530.0,2611.0,3205.0,4809.0,9205.0,467.0,12350.0,2763.0,8362.0,316.0,3670.0,5783.0,9761.0,10302.0
gRNA_CDK7_targ_35,30182.0,25778.0,20469.0,27919.0,19098.0,35446.0,27274.0,39736.0,14679.0,26773.0,39233.0,8299.0,28622.0,26561.0,5636.0,30712.0,23612.0,38232.0,5473.0,10300.0,16867.0,31624.0,1480.0,20850.0,10248.0,21381.0,3453.0,11551.0,21099.0,32523.0,26107.0
gRNA_CDK7_targ_36,12356.0,9298.0,8210.0,8708.0,9552.0,33093.0,10603.0,13562.0,7553.0,8507.0,11313.0,3119.0,14522.0,13695.0,2291.0,10382.0,2423.0,28582.0,3671.0,3786.0,7862.0,14117.0,641.0,12489.0,5410.0,7326.0,450.0,3887.0,9094.0,14014.0,10656.0
gRNA_CDK7_targ_37,9298.0,7302.0,5977.0,4673.0,6791.0,7802.0,6679.0,8693.0,4753.0,3640.0,4071.0,1314.0,6921.0,6449.0,1532.0,38581.0,6717.0,3319.0,900.0,2373.0,4237.0,7822.0,256.0,12581.0,1416.0,7173.0,233.0,2481.0,4695.0,7653.0,7894.0
gRNA_CDK7_targ_38,5292.0,6293.0,4770.0,7917.0,5736.0,8713.0,6291.0,10019.0,6144.0,7247.0,2758.0,824.0,3434.0,3330.0,1103.0,1358.0,385.0,7818.0,1151.0,719.0,3792.0,7803.0,198.0,2701.0,921.0,6997.0,184.0,2055.0,5079.0,8989.0,8107.0
gRNA_CDK7_targ_39,15426.0,9251.0,8578.0,5430.0,4610.0,12825.0,4900.0,7033.0,3470.0,2616.0,3544.0,1010.0,4137.0,4090.0,1246.0,4291.0,270.0,6885.0,1142.0,1699.0,4099.0,8019.0,226.0,514.0,3678.0,5290.0,175.0,1286.0,2636.0,3983.0,14983.0
gRNA_CDK7_targ_40,3685.0,8947.0,7587.0,6963.0,7389.0,6708.0,5638.0,7338.0,5582.0,4285.0,8153.0,1500.0,3951.0,3755.0,1334.0,10037.0,2111.0,4672.0,827.0,1004.0,5192.0,9829.0,277.0,3561.0,2509.0,4987.0,295.0,5900.0,5322.0,8267.0,13173.0
gRNA_CDK7_targ_41,14035.0,18818.0,14465.0,25777.0,11712.0,17282.0,17633.0,26404.0,11070.0,11621.0,12442.0,4111.0,20679.0,18711.0,3512.0,28875.0,14819.0,23889.0,4663.0,3022.0,10577.0,19890.0,958.0,13174.0,11161.0,12818.0,604.0,20375.0,17983.0,28691.0,19760.0
gRNA_CDK7_targ_42,15105.0,11409.0,9987.0,11881.0,7268.0,18378.0,9963.0,14814.0,4984.0,9863.0,18478.0,3741.0,12161.0,11057.0,2347.0,26781.0,5525.0,20373.0,3063.0,28789.0,8917.0,16089.0,1196.0,16395.0,11414.0,10361.0,580.0,11093.0,8742.0,14761.0,14075.0
gRNA_CDK7_targ_43,15445.0,12384.0,7910.0,10873.0,12732.0,10527.0,7862.0,10642.0,2120.0,3035.0,2409.0,1112.0,6189.0,5631.0,2276.0,21532.0,2821.0,9480.0,1770.0,2045.0,6599.0,12795.0,467.0,30114.0,2369.0,7202.0,247.0,2538.0,11056.0,18303.0,14899.0
gRNA_CDK7_targ_44,6590.0,10261.0,6940.0,4449.0,3198.0,4782.0,4587.0,6947.0,2310.0,2253.0,41602.0,5221.0,6090.0,6018.0,1419.0,18111.0,1829.0,4628.0,904.0,8219.0,3971.0,7686.0,569.0,1719.0,8838.0,6363.0,719.0,1934.0,8192.0,12832.0,11164.0
gRNA_CDK7_targ_45,8649.0,6135.0,5063.0,3238.0,4016.0,7740.0,3911.0,5921.0,2350.0,2435.0,5261.0,1091.0,3117.0,3007.0,907.0,4725.0,1567.0,6831.0,1054.0,930.0,2710.0,5556.0,548.0,7264.0,1918.0,3515.0,174.0,2924.0,4044.0,6620.0,9607.0
gRNA_CDK7_targ_46,11297.0,11162.0,10106.0,14939.0,10687.0,22616.0,15254.0,19134.0,7575.0,8459.0,19863.0,3717.0,11697.0,10987.0,2118.0,11002.0,7210.0,7885.0,1703.0,1741.0,7962.0,16530.0,489.0,9596.0,10684.0,8151.0,929.0,6513.0,7158.0,11950.0,11145.0
gRNA_CDK7_targ_47,2626.0,2836.0,3492.0,2507.0,1696.0,864.0,2454.0,3681.0,729.0,238.0,650.0,135.0,678.0,583.0,431.0,1601.0,599.0,67.0,142.0,6277.0,1662.0,3640.0,104.0,2242.0,201.0,635.0,47.0,324.0,2994.0,5180.0,9564.0
gRNA_CDK7_targ_48,2786.0,2895.0,2150.0,1544.0,1625.0,2678.0,355.0,655.0,272.0,82.0,1570.0,352.0,1365.0,1175.0,292.0,35.0,839.0,65.0,76.0,130.0,1036.0,2249.0,36.0,106.0,386.0,781.0,62.0,334.0,476.0,843.0,6262.0
gRNA_CDK7_targ_49,2703.0,3805.0,3449.0,3930.0,3405.0,3772.0,5609.0,6952.0,3575.0,2636.0,4145.0,786.0,2562.0,2387.0,745.0,125.0,43.0,2643.0,551.0,2513.0,1987.0,4095.0,332.0,3605.0,1064.0,3191.0,143.0,2896.0,3380.0,5564.0,6445.0
gRNA_CDK7_targ_50,2814.0,3333.0,2308.0,1788.0,1222.0,632.0,1921.0,2770.0,698.0,249.0,1008.0,206.0,547.0,504.0,264.0,2967.0,633.0,287.0,143.0,134.0,1206.0,2906.0,37.0,332.0,202.0,1132.0,44.0,163.0,1209.0,2026.0,6880.0
gRNA_CDK7_targ_51,2126.0,3240.0,1916.0,1613.0,648.0,256.0,1252.0,1909.0,167.0,537.0,70.0,59.0,250.0,281.0,139.0,76.0,21.0,21.0,59.0,85.0,770.0,2015.0,27.0,10.0,79.0,416.0,14.0,73.0,529.0,782.0,10939.0
gRNA_CDK7_targ_52,5434.0,3495.0,4520.0,3813.0,6244.0,2224.0,3518.0,5536.0,6055.0,4079.0,2482.0,543.0,1735.0,1680.0,773.0,1005.0,1508.0,1761.0,454.0,424.0,3061.0,7502.0,120.0,2136.0,603.0,3651.0,117.0,392.0,4368.0,8062.0,8589.0
gRNA_CDK7_targ_53,2277.0,788.0,1586.0,1136.0,1728.0,2276.0,1580.0,2751.0,2105.0,163.0,384.0,319.0,1850.0,1779.0,270.0,795.0,158.0,1310.0,231.0,152.0,794.0,1783.0,70.0,11.0,96.0,1532.0,35.0,176.0,910.0,1600.0,2552.0
gRNA_CDK7_targ_54,4192.0,2242.0,2292.0,3977.0,2492.0,2556.0,3643.0,5149.0,1247.0,2259.0,2623.0,603.0,2430.0,2333.0,494.0,1567.0,1167.0,3779.0,573.0,339.0,1525.0,3752.0,80.0,1430.0,612.0,1683.0,71.0,1592.0,2384.0,4184.0,3897.0
gRNA_CDK7_targ_55,6171.0,5930.0,4016.0,3029.0,740.0,1254.0,2366.0,3651.0,2245.0,580.0,1970.0,388.0,788.0,881.0,580.0,1086.0,830.0,1853.0,400.0,319.0,1426.0,3468.0,82.0,4514.0,511.0,2757.0,80.0,793.0,1208.0,2100.0,8966.0
gRNA_CDK7_targ_56,3910.0,6456.0,5063.0,3584.0,2298.0,739.0,2228.0,3368.0,1467.0,514.0,408.0,225.0,1453.0,1373.0,450.0,96.0,564.0,3728.0,560.0,365.0,1057.0,2289.0,75.0,5676.0,174.0,836.0,70.0,423.0,1908.0,3220.0,10842.0
gRNA_CDK7_targ_57,7330.0,6877.0,5009.0,5058.0,6262.0,9420.0,8972.0,13009.0,4079.0,12855.0,985.0,1246.0,8717.0,8131.0,1383.0,219.0,936.0,5355.0,996.0,8183.0,2530.0,5937.0,365.0,8964.0,1714.0,7020.0,173.0,3586.0,6167.0,10325.0,8324.0
gRNA_CDK7_targ_58,3986.0,3070.0,4091.0,3239.0,3084.0,2838.0,2799.0,3761.0,2342.0,367.0,1987.0,412.0,1415.0,1363.0,661.0,179.0,586.0,6360.0,916.0,1165.0,3016.0,7003.0,129.0,5794.0,877.0,2672.0,97.0,1365.0,4495.0,7841.0,5931.0
gRNA_CDK7_targ_59,5780.0,5738.0,5282.0,4336.0,7845.0,10292.0,8086.0,10675.0,8022.0,10511.0,8679.0,1969.0,6727.0,6035.0,1252.0,17786.0,916.0,7944.0,1324.0,4645.0,3472.0,7123.0,510.0,9038.0,2678.0,5366.0,316.0,1962.0,7083.0,11561.0,8678.0
gRNA_CDK7_targ_60,4659.0,4629.0,4612.0,4557.0,6223.0,4464.0,7593.0,11771.0,1190.0,1519.0,1624.0,410.0,1713.0,1876.0,884.0,6181.0,3494.0,14567.0,1824.0,3632.0,2904.0,5173.0,179.0,712.0,787.0,3845.0,178.0,869.0,5043.0,7567.0,5820.0
gRNA_CDK7_targ_61,3441.0,5245.0,4028.0,4306.0,4217.0,4428.0,4248.0,5911.0,4816.0,666.0,3093.0,829.0,4836.0,4150.0,1153.0,16655.0,2756.0,4999.0,831.0,1827.0,3104.0,5901.0,258.0,13909.0,3890.0,4122.0,196.0,1000.0,4426.0,6526.0,5723.0
gRNA_CDK7_targ_62,2142.0,2349.0,1929.0,1626.0,2937.0,1793.0,3751.0,5453.0,2094.0,776.0,524.0,395.0,2371.0,2384.0,448.0,1472.0,595.0,1017.0,282.0,678.0,1143.0,2420.0,82.0,78.0,190.0,2274.0,38.0,489.0,3039.0,5455.0,4255.0
gRNA_CDK7_targ_63,1442.0,2673.0,2319.0,2292.0,2942.0,3712.0,2530.0,3510.0,1047.0,1629.0,1623.0,427.0,1823.0,1773.0,407.0,333.0,9.0,2958.0,435.0,781.0,1474.0,3176.0,181.0,902.0,444.0,2133.0,78.0,354.0,2178.0,3509.0,4700.0
gRNA_CDK7_targ_64,833.0,2859.0,2775.0,7548.0,2624.0,3386.0,2892.0,3822.0,2157.0,760.0,2182.0,412.0,980.0,898.0,489.0,6178.0,936.0,2316.0,400.0,281.0,1502.0,3161.0,129.0,540.0,470.0,2119.0,88.0,458.0,3038.0,5072.0,4458.0
gRNA_CDK7_targ_65,1056.0,2988.0,2150.0,2541.0,2320.0,1914.0,1923.0,3611.0,3243.0,1325.0,5521.0,725.0,747.0,766.0,534.0,566.0,1531.0,6068.0,741.0,316.0,2404.0,5078.0,142.0,3803.0,1127.0,2445.0,141.0,394.0,1970.0,3156.0,3702.0
gRNA_CDK7_targ_66,5730.0,6584.0,5874.0,8614.0,6277.0,6225.0,4682.0,6682.0,4040.0,2644.0,2153.0,1197.0,7795.0,7431.0,1075.0,3419.0,982.0,2811.0,671.0,1423.0,4478.0,9026.0,149.0,5888.0,690.0,5459.0,214.0,1315.0,4564.0,7807.0,7877.0
gRNA_CDK7_targ_67,4937.0,2253.0,2836.0,1962.0,2054.0,7627.0,2665.0,3850.0,3430.0,1436.0,4506.0,940.0,2937.0,2869.0,690.0,214.0,3968.0,2242.0,437.0,1446.0,1958.0,3847.0,137.0,5984.0,1321.0,2724.0,146.0,572.0,2673.0,4339.0,6154.0
gRNA_CDK7_targ_68,3351.0,4776.0,4024.0,2912.0,4416.0,3869.0,3883.0,5819.0,4548.0,1306.0,676.0,625.0,3875.0,4071.0,921.0,495.0,984.0,2979.0,653.0,1333.0,2804.0,6162.0,137.0,8297.0,441.0,3614.0,130.0,736.0,3666.0,6189.0,7427.0
gRNA_CDK7_targ_69,2734.0,3708.0,3436.0,7766.0,3352.0,1941.0,4590.0,6064.0,1412.0,1035.0,461.0,804.0,5845.0,5585.0,751.0,2642.0,23.0,4204.0,771.0,719.0,3014.0,5931.0,291.0,2179.0,456.0,2228.0,94.0,417.0,8019.0,12551.0,5399.0
gRNA_CDK7_targ_70,4843.0,5581.0,6654.0,7943.0,6105.0,10552.0,5916.0,7991.0,3243.0,2926.0,5129.0,1446.0,6633.0,6459.0,1219.0,3884.0,692.0,7920.0,1166.0,1192.0,3807.0,7600.0,242.0,10338.0,1277.0,6245.0,237.0,1171.0,4936.0,7853.0,7894.0
gRNA_CDK7_targ_71,2548.0,4092.0,2854.0,1816.0,1326.0,3404.0,2771.0,3433.0,1867.0,4517.0,489.0,486.0,3365.0,3029.0,384.0,2024.0,143.0,79.0,181.0,381.0,1275.0,2572.0,84.0,1343.0,217.0,1840.0,64.0,312.0,1834.0,3040.0,7327.0
gRNA_CDK7_targ_72,7795.0,5400.0,4411.0,4091.0,4608.0,3439.0,6310.0,8310.0,5736.0,4045.0,11458.0,1607.0,2137.0,1967.0,1041.0,244.0,188.0,9348.0,1387.0,1479.0,3072.0,6315.0,273.0,4024.0,2559.0,6021.0,297.0,1061.0,3832.0,6156.0,5891.0
gRNA_CDK7_targ_73,4891.0,7677.0,6026.0,7025.0,4754.0,7721.0,4937.0,6668.0,4710.0,2371.0,2365.0,721.0,3808.0,3672.0,945.0,460.0,2717.0,2239.0,555.0,719.0,2652.0,5329.0,134.0,5762.0,693.0,3843.0,106.0,1063.0,4427.0,7166.0,9788.0
gRNA_CDK7_targ_74,1097.0,1952.0,1059.0,1097.0,1094.0,3031.0,278.0,506.0,320.0,2985.0,286.0,186.0,820.0,770.0,185.0,34.0,6.0,36.0,68.0,108.0,583.0,1124.0,25.0,27.0,74.0,879.0,31.0,340.0,1488.0,2381.0,2927.0
gRNA_CDK7_targ_75,8429.0,3274.0,2225.0,2460.0,1372.0,6911.0,1616.0,2366.0,2214.0,1905.0,2966.0,605.0,1303.0,1346.0,501.0,366.0,19.0,394.0,195.0,270.0,2351.0,5013.0,113.0,3514.0,799.0,1248.0,105.0,1469.0,537.0,896.0,5286.0
gRNA_CDK7_targ_76,2733.0,2920.0,3591.0,2395.0,2291.0,8896.0,2433.0,6151.0,1498.0,1427.0,50.0,301.0,2042.0,1844.0,656.0,119.0,515.0,2202.0,505.0,5548.0,1454.0,2798.0,141.0,15428.0,198.0,2308.0,63.0,1040.0,2922.0,4501.0,5173.0
gRNA_CDK7_targ_77,5001.0,3718.0,4803.0,10425.0,2819.0,10527.0,4518.0,5610.0,4290.0,2484.0,9466.0,1329.0,2019.0,1710.0,687.0,3392.0,2316.0,4053.0,626.0,543.0,2877.0,5679.0,437.0,1600.0,2706.0,3998.0,236.0,1446.0,2909.0,4528.0,6836.0
gRNA_CDK7_targ_78,13027.0,11283.0,10355.0,13894.0,7837.0,23397.0,9751.0,12451.0,8228.0,5605.0,17204.0,3119.0,9463.0,8757.0,2661.0,95632.0,8731.0,29637.0,3777.0,28223.0,6597.0,11721.0,999.0,7743.0,11839.0,8273.0,1022.0,6472.0,6402.0,12553.0,13472.0
gRNA_CDK7_targ_79,21336.0,18613.0,15263.0,63792.0,14407.0,56717.0,21663.0,35480.0,15533.0,27812.0,17370.0,4156.0,19349.0,17301.0,4939.0,87234.0,19551.0,24586.0,4025.0,7109.0,9533.0,16128.0,1409.0,18951.0,11185.0,15212.0,2154.0,51012.0,14941.0,24042.0,13378.0
gRNA_CDK7_targ_80,12035.0,11918.0,8943.0,15336.0,5036.0,8614.0,6918.0,9723.0,3957.0,4835.0,19029.0,3277.0,8969.0,8337.0,1918.0,64525.0,5531.0,9756.0,1712.0,11865.0,5475.0,10277.0,742.0,11476.0,16175.0,5689.0,671.0,4461.0,8465.0,12912.0,12377.0
gRNA_CDK7_targ_81,11510.0,17447.0,15774.0,21362.0,16415.0,24103.0,16778.0,22830.0,13989.0,14542.0,13043.0,4135.0,22113.0,20614.0,4058.0,27581.0,19202.0,26604.0,4066.0,20858.0,12011.0,21457.0,1136.0,23525.0,19694.0,18354.0,939.0,23447.0,13738.0,21921.0,17949.0
