gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK12_targ_1750,5237.0,3237.0,1139.0,1523.0,9024.0,562.0,5958.0,6461.0,6747.0,5508.0,1817.0,3809.0,4250.0,4671.0,1331.0,4978.0
gRNA_CDK12_targ_1751,11595.0,2970.0,7318.0,3201.0,9526.0,3713.0,16360.0,13351.0,3546.0,1141.0,8012.0,4295.0,8843.0,6807.0,5742.0,6158.0
gRNA_CDK12_targ_1752,4735.0,2413.0,7334.0,3433.0,10027.0,5124.0,10739.0,5815.0,5198.0,8948.0,5709.0,5033.0,11748.0,1189.0,3390.0,6274.0
gRNA_CDK12_targ_1753,9504.0,5441.0,5826.0,3357.0,7707.0,1129.0,4735.0,5057.0,7878.0,5251.0,1732.0,5589.0,12687.0,10918.0,3718.0,7671.0
gRNA_CDK12_targ_1754,12460.0,6197.0,10149.0,3812.0,9054.0,2948.0,2405.0,3625.0,2200.0,361.0,7925.0,1316.0,2088.0,37.0,2489.0,7972.0
gRNA_CDK12_targ_1755,3132.0,2575.0,4652.0,1823.0,1502.0,820.0,6378.0,2371.0,7420.0,8020.0,1381.0,857.0,4683.0,1129.0,5447.0,5274.0
gRNA_CDK12_targ_1756,4589.0,2769.0,4471.0,4007.0,8652.0,4613.0,22394.0,9847.0,3088.0,4535.0,7107.0,3086.0,6703.0,6613.0,3671.0,9382.0
gRNA_CDK12_targ_1757,9896.0,10311.0,5509.0,6075.0,12836.0,2551.0,11518.0,5301.0,9434.0,5205.0,8085.0,6014.0,4014.0,6517.0,3886.0,7477.0
gRNA_CDK12_targ_1758,12147.0,4492.0,12415.0,6126.0,17224.0,3212.0,10139.0,7416.0,6442.0,12559.0,9238.0,1526.0,1923.0,2835.0,1694.0,12071.0
gRNA_CDK12_targ_1759,14625.0,5491.0,6076.0,2798.0,11975.0,2644.0,7245.0,5328.0,8100.0,1130.0,6978.0,1029.0,2426.0,1510.0,1289.0,11859.0
gRNA_CDK12_targ_1760,4232.0,3575.0,3946.0,3411.0,8752.0,3920.0,3355.0,4053.0,3242.0,3757.0,5759.0,1633.0,6486.0,5939.0,2188.0,6442.0
gRNA_CDK12_targ_1761,8289.0,1990.0,2698.0,2123.0,7135.0,1560.0,5360.0,8977.0,3830.0,3295.0,3122.0,2317.0,2430.0,4333.0,1792.0,8449.0
gRNA_CDK12_targ_1762,1874.0,2710.0,2641.0,1616.0,6431.0,2789.0,2638.0,1671.0,3087.0,1429.0,7280.0,1298.0,1026.0,8463.0,740.0,9292.0
gRNA_CDK12_targ_1763,5353.0,8904.0,8508.0,5160.0,9100.0,10683.0,7387.0,9914.0,9092.0,7776.0,8491.0,4459.0,3298.0,4467.0,5104.0,10240.0
gRNA_CDK12_targ_1764,39386.0,3366.0,9247.0,9775.0,13549.0,5885.0,5030.0,15796.0,25553.0,15397.0,16611.0,5202.0,4163.0,9756.0,5353.0,11292.0
gRNA_CDK12_targ_1765,11706.0,1857.0,2928.0,4244.0,10071.0,6676.0,12890.0,6913.0,13379.0,5647.0,7028.0,4490.0,4298.0,2073.0,3662.0,7696.0
gRNA_CDK12_targ_1766,11768.0,9742.0,6912.0,5274.0,15770.0,14621.0,9157.0,24998.0,12623.0,8593.0,9589.0,2286.0,7300.0,9794.0,5610.0,9278.0
gRNA_CDK12_targ_1767,23485.0,9673.0,4306.0,3727.0,11441.0,10903.0,10077.0,7861.0,9564.0,5425.0,10875.0,6712.0,2794.0,5576.0,4203.0,8890.0
gRNA_CDK12_targ_1768,10093.0,4900.0,5844.0,3047.0,15729.0,6216.0,13882.0,12303.0,3166.0,6402.0,7809.0,5991.0,12680.0,4273.0,4718.0,4194.0
gRNA_CDK12_targ_1769,4199.0,3184.0,5429.0,5414.0,10254.0,4323.0,6303.0,9587.0,4131.0,4678.0,5516.0,3343.0,608.0,2725.0,2861.0,4030.0
gRNA_CDK12_targ_1770,5143.0,5172.0,8950.0,6246.0,11413.0,4992.0,7383.0,8935.0,9245.0,7533.0,7214.0,3032.0,9557.0,7173.0,2448.0,12209.0
gRNA_CDK12_targ_1771,15656.0,12493.0,8419.0,7993.0,18155.0,3881.0,14864.0,8192.0,18032.0,9759.0,3965.0,5422.0,26619.0,7332.0,8733.0,7460.0
gRNA_CDK12_targ_1772,2608.0,2322.0,7655.0,3142.0,6263.0,4543.0,7274.0,4097.0,4533.0,3333.0,4744.0,4596.0,456.0,6090.0,2920.0,6462.0
gRNA_CDK12_targ_1773,11390.0,3085.0,4431.0,4108.0,11058.0,7148.0,11388.0,10268.0,9663.0,6989.0,7460.0,5499.0,1939.0,6237.0,2334.0,6448.0
gRNA_CDK12_targ_1774,5930.0,3028.0,10401.0,5764.0,7696.0,10837.0,2504.0,5078.0,5147.0,1125.0,3098.0,2922.0,2262.0,4400.0,6219.0,5509.0
gRNA_CDK12_targ_1775,23350.0,11422.0,19716.0,21696.0,23440.0,22802.0,49169.0,11368.0,31840.0,4577.0,7245.0,21385.0,3794.0,14622.0,12830.0,13714.0
gRNA_CDK12_targ_1776,20333.0,19714.0,16640.0,13995.0,19805.0,20264.0,14820.0,22131.0,10027.0,12261.0,23162.0,13030.0,13867.0,12005.0,12453.0,11983.0
gRNA_CDK12_targ_1777,11947.0,12623.0,8681.0,7253.0,9774.0,10494.0,16913.0,5377.0,12569.0,11391.0,4227.0,11023.0,23147.0,7541.0,4383.0,9452.0
gRNA_CDK12_targ_1778,21027.0,10900.0,8381.0,10191.0,15475.0,9047.0,11289.0,8259.0,3510.0,1879.0,9091.0,5499.0,12754.0,6284.0,7023.0,9586.0
gRNA_CDK12_targ_1779,13703.0,3856.0,5132.0,5088.0,12075.0,17214.0,9672.0,8772.0,12353.0,2699.0,7878.0,2009.0,2836.0,12987.0,6699.0,8525.0
gRNA_CDK12_targ_1780,20577.0,14067.0,9599.0,7334.0,13420.0,11228.0,16921.0,7633.0,18712.0,5071.0,11546.0,13258.0,15776.0,11738.0,11414.0,15558.0
gRNA_CDK12_targ_1781,6095.0,5853.0,6044.0,11878.0,12057.0,7076.0,19542.0,6995.0,6161.0,8041.0,10851.0,7692.0,14501.0,4349.0,10097.0,10142.0
gRNA_CDK12_targ_1782,9657.0,7094.0,9114.0,8223.0,8566.0,10902.0,6629.0,12457.0,13012.0,2569.0,1728.0,3794.0,4620.0,6334.0,3447.0,11435.0
gRNA_CDK12_targ_1783,13345.0,5246.0,7931.0,7259.0,17584.0,6636.0,15819.0,8421.0,11140.0,2535.0,2807.0,5597.0,3865.0,4179.0,6338.0,7665.0
gRNA_CDK12_targ_1784,4096.0,1194.0,5299.0,1196.0,995.0,1716.0,4494.0,1317.0,3298.0,6699.0,730.0,991.0,601.0,2048.0,222.0,6506.0
gRNA_CDK12_targ_1785,4347.0,4242.0,3668.0,2587.0,2927.0,2383.0,4216.0,2797.0,4036.0,1954.0,627.0,568.0,6007.0,3117.0,2943.0,8017.0
gRNA_CDK12_targ_1786,12244.0,1654.0,5849.0,1991.0,2619.0,1825.0,2435.0,2645.0,15484.0,4673.0,5403.0,2675.0,7566.0,5293.0,2826.0,13255.0
gRNA_CDK12_targ_1787,19685.0,11155.0,10981.0,6599.0,16814.0,3999.0,12565.0,11535.0,7195.0,14321.0,9291.0,5711.0,4176.0,6272.0,3252.0,13468.0
gRNA_CDK12_targ_1788,4298.0,512.0,1009.0,631.0,359.0,717.0,242.0,754.0,3390.0,4419.0,7956.0,4355.0,349.0,910.0,1566.0,3377.0
gRNA_CDK12_targ_1789,12262.0,6590.0,8664.0,4441.0,10342.0,872.0,4397.0,5150.0,10966.0,4136.0,4839.0,4735.0,392.0,7184.0,2920.0,9965.0
gRNA_CDK12_targ_1790,9279.0,6606.0,12248.0,7211.0,10489.0,4367.0,11175.0,3389.0,8212.0,3603.0,13906.0,3703.0,8958.0,6485.0,3651.0,15044.0
gRNA_CDK12_targ_1791,6423.0,2562.0,2314.0,2058.0,13864.0,4527.0,7038.0,6193.0,15628.0,4233.0,7306.0,2900.0,4546.0,7047.0,4291.0,14679.0
gRNA_CDK12_targ_1792,15773.0,838.0,1758.0,3279.0,8489.0,3012.0,2252.0,6726.0,5071.0,4717.0,1649.0,6077.0,637.0,2548.0,2021.0,6582.0
gRNA_CDK12_targ_1793,377.0,1636.0,997.0,531.0,3213.0,910.0,2211.0,766.0,247.0,8355.0,2044.0,1235.0,93.0,2271.0,325.0,5802.0
gRNA_CDK12_targ_1794,8085.0,991.0,1192.0,1942.0,3292.0,521.0,1869.0,968.0,1136.0,1510.0,3777.0,819.0,1145.0,2708.0,317.0,4983.0
gRNA_CDK12_targ_1795,22853.0,7209.0,2949.0,8191.0,10640.0,7106.0,9590.0,9695.0,11077.0,2648.0,4213.0,1896.0,4082.0,7033.0,3393.0,6377.0
gRNA_CDK12_targ_1796,23957.0,11148.0,9883.0,6995.0,12928.0,7457.0,13971.0,13269.0,6868.0,5180.0,11989.0,10011.0,5701.0,4580.0,5731.0,7772.0
gRNA_CDK12_targ_1797,10205.0,9695.0,7447.0,3387.0,10707.0,3581.0,9161.0,9555.0,9541.0,14360.0,9112.0,12695.0,9286.0,4189.0,10882.0,10202.0
gRNA_CDK12_targ_1798,5102.0,6661.0,7346.0,6593.0,17887.0,9333.0,16144.0,5361.0,3064.0,5680.0,12329.0,5720.0,3740.0,8053.0,5931.0,7194.0
gRNA_CDK12_targ_1799,3672.0,1630.0,2199.0,1339.0,4929.0,1221.0,2471.0,3125.0,11136.0,3766.0,1751.0,2551.0,5224.0,2169.0,2619.0,9765.0
gRNA_CDK12_targ_1800,5110.0,1335.0,1605.0,1446.0,2913.0,536.0,3985.0,1138.0,1696.0,165.0,2101.0,842.0,2209.0,260.0,388.0,5684.0
gRNA_CDK12_targ_1801,6384.0,1928.0,4569.0,1338.0,10720.0,2714.0,4782.0,4579.0,2978.0,7573.0,5333.0,451.0,3502.0,1842.0,1972.0,8577.0
gRNA_CDK12_targ_1802,119.0,495.0,323.0,146.0,1235.0,312.0,116.0,203.0,11.0,135.0,152.0,18.0,9.0,485.0,983.0,1064.0
gRNA_CDK12_targ_1803,483.0,643.0,821.0,645.0,6440.0,941.0,693.0,1286.0,1532.0,798.0,978.0,468.0,1730.0,925.0,1436.0,7077.0
gRNA_CDK12_targ_1804,3151.0,1192.0,2360.0,473.0,3795.0,539.0,1220.0,837.0,814.0,382.0,47.0,259.0,224.0,2639.0,1958.0,5053.0
gRNA_CDK12_targ_1805,9383.0,1031.0,3726.0,2238.0,3632.0,4252.0,3238.0,2760.0,8710.0,2575.0,4774.0,1198.0,5636.0,4126.0,1618.0,8208.0
gRNA_CDK12_targ_1806,4546.0,1809.0,1493.0,1675.0,8348.0,684.0,1975.0,33268.0,3409.0,2042.0,1000.0,4075.0,552.0,38351.0,426.0,7003.0
gRNA_CDK12_targ_1807,3905.0,1562.0,1320.0,1776.0,15885.0,2655.0,2908.0,8063.0,8711.0,1159.0,213.0,285.0,45.0,212.0,606.0,8965.0
gRNA_CDK12_targ_1808,293.0,1978.0,2990.0,1398.0,1328.0,3513.0,2806.0,4405.0,8167.0,2834.0,556.0,1601.0,1005.0,3941.0,591.0,4535.0
gRNA_CDK12_targ_1809,38327.0,8169.0,10238.0,10887.0,27343.0,5494.0,23316.0,29757.0,23878.0,8547.0,10012.0,8118.0,15682.0,6446.0,5206.0,15489.0
gRNA_CDK12_targ_1810,14822.0,5328.0,3805.0,3615.0,10909.0,4271.0,8122.0,12140.0,3834.0,3425.0,6313.0,7700.0,5073.0,2625.0,6213.0,9851.0
gRNA_CDK12_targ_1811,23466.0,5002.0,11451.0,7797.0,12930.0,8861.0,7173.0,11687.0,6001.0,3298.0,19936.0,2165.0,6882.0,7983.0,7519.0,11371.0
gRNA_CDK12_targ_1812,19783.0,12489.0,7535.0,6267.0,11378.0,6085.0,10718.0,8036.0,9216.0,8410.0,6516.0,5140.0,10287.0,2967.0,3568.0,8111.0
gRNA_CDK12_targ_1813,11485.0,3763.0,6201.0,7583.0,14229.0,6295.0,6495.0,8411.0,9876.0,6970.0,12125.0,3856.0,12327.0,4513.0,2015.0,9759.0
gRNA_CDK12_targ_1814,8456.0,1252.0,7661.0,2828.0,6514.0,3694.0,3142.0,4203.0,17082.0,1715.0,10073.0,2064.0,951.0,2991.0,2441.0,8942.0
gRNA_CDK12_targ_1815,9099.0,3778.0,8731.0,6975.0,17220.0,4258.0,7020.0,6277.0,12038.0,2981.0,4680.0,7212.0,6216.0,8990.0,5162.0,13646.0
gRNA_CDK12_targ_1816,9742.0,3555.0,2073.0,3027.0,12868.0,2755.0,3610.0,4174.0,4885.0,2487.0,979.0,1389.0,10983.0,9034.0,2987.0,9225.0
gRNA_CDK12_targ_1817,8330.0,3050.0,6022.0,2643.0,6012.0,817.0,7177.0,13027.0,2116.0,1312.0,6419.0,2747.0,7509.0,8634.0,3477.0,8250.0
gRNA_CDK12_targ_1818,27160.0,4331.0,6340.0,6813.0,8331.0,3330.0,3605.0,10180.0,6185.0,446.0,344.0,2304.0,833.0,10960.0,4281.0,15181.0
gRNA_CDK12_targ_1819,8675.0,1865.0,4759.0,3574.0,9737.0,2564.0,5271.0,10941.0,3663.0,2574.0,3323.0,2328.0,2817.0,3449.0,3852.0,8465.0
gRNA_CDK12_targ_1820,31139.0,12081.0,9932.0,8690.0,20590.0,7035.0,18300.0,19029.0,9127.0,17057.0,7913.0,6368.0,4538.0,8588.0,11256.0,13252.0
gRNA_CDK12_targ_1821,12959.0,10100.0,4504.0,3568.0,12810.0,3337.0,4507.0,5591.0,3213.0,5887.0,11913.0,4895.0,3190.0,4740.0,2201.0,9204.0
gRNA_CDK12_targ_1822,17387.0,5063.0,3233.0,6346.0,2037.0,3399.0,5559.0,9483.0,7668.0,675.0,4320.0,2408.0,11546.0,4383.0,2426.0,4903.0
gRNA_CDK12_targ_1823,9639.0,5391.0,6045.0,3874.0,6872.0,4201.0,9518.0,15457.0,7265.0,9270.0,1432.0,1952.0,1435.0,14391.0,3723.0,6977.0
gRNA_CDK12_targ_1824,26009.0,14065.0,6592.0,6971.0,12792.0,8793.0,14478.0,9120.0,13315.0,8963.0,19099.0,7391.0,2507.0,6969.0,6090.0,5519.0
gRNA_CDK12_targ_1825,37708.0,16938.0,20352.0,14236.0,14388.0,11467.0,17578.0,32674.0,24179.0,12139.0,13904.0,20955.0,23284.0,12667.0,15869.0,17434.0
gRNA_CDK12_targ_1826,6705.0,7074.0,9169.0,8929.0,12966.0,4178.0,14932.0,13004.0,8513.0,6022.0,7218.0,7356.0,9042.0,3562.0,1977.0,8590.0
gRNA_CDK12_targ_1827,9882.0,3995.0,5481.0,6719.0,19777.0,9675.0,10896.0,8974.0,12801.0,3737.0,8763.0,2945.0,15374.0,2044.0,10245.0,8871.0
gRNA_CDK12_targ_1828,18875.0,16526.0,11087.0,17691.0,23995.0,19370.0,13759.0,20975.0,49839.0,9146.0,17852.0,20197.0,34009.0,9653.0,16692.0,18093.0
gRNA_CDK12_targ_1829,16971.0,2917.0,6292.0,8542.0,9800.0,4704.0,16834.0,6820.0,5065.0,3933.0,7186.0,1409.0,1185.0,4552.0,1328.0,9771.0
gRNA_CDK12_targ_1830,20236.0,9937.0,19623.0,11039.0,14270.0,14831.0,21811.0,7858.0,10069.0,17612.0,13428.0,4162.0,7371.0,14212.0,6994.0,9299.0
gRNA_CDK12_targ_1831,17847.0,9909.0,6583.0,18676.0,29437.0,14038.0,21886.0,24312.0,19350.0,8549.0,14594.0,8947.0,14271.0,18124.0,10849.0,14666.0
gRNA_CDK12_targ_1832,7821.0,3822.0,12485.0,8228.0,14834.0,4180.0,11520.0,10995.0,10150.0,1139.0,4630.0,3692.0,2659.0,10824.0,4851.0,7789.0
gRNA_CDK12_targ_1833,11010.0,15428.0,10066.0,20025.0,11468.0,4638.0,18472.0,14603.0,10503.0,4165.0,8331.0,5552.0,16956.0,7803.0,16474.0,7121.0
gRNA_CDK12_targ_1834,24072.0,13669.0,12927.0,13985.0,22051.0,17911.0,23823.0,27690.0,24553.0,10489.0,14731.0,16468.0,13695.0,12786.0,43572.0,16867.0
gRNA_CDK12_targ_1835,19989.0,12661.0,12874.0,12562.0,23350.0,15403.0,23525.0,26894.0,24555.0,17175.0,11113.0,12616.0,7924.0,11362.0,15718.0,11049.0
gRNA_CDK12_targ_1836,14311.0,17186.0,10217.0,20641.0,14363.0,10796.0,16677.0,18292.0,50944.0,7613.0,16258.0,9482.0,13621.0,21298.0,7516.0,12159.0
gRNA_CDK12_targ_1837,25179.0,9324.0,8244.0,7283.0,12806.0,6010.0,3797.0,13889.0,8377.0,4220.0,9967.0,7409.0,6286.0,8370.0,6554.0,10721.0
gRNA_CDK12_targ_1838,26828.0,6000.0,12671.0,8342.0,25359.0,6935.0,16604.0,9821.0,12148.0,3688.0,11430.0,5139.0,15163.0,7860.0,7251.0,14524.0
gRNA_CDK12_targ_1839,12252.0,3661.0,5477.0,3140.0,3656.0,1762.0,2676.0,2978.0,9671.0,499.0,1384.0,3342.0,857.0,2200.0,2062.0,6292.0
gRNA_CDK12_targ_1840,3432.0,900.0,1870.0,790.0,9116.0,949.0,3023.0,2717.0,4072.0,2681.0,2721.0,786.0,1677.0,2255.0,705.0,7648.0
gRNA_CDK12_targ_1841,4.0,24.0,0.0,76.0,48.0,1.0,106.0,31.0,199.0,101.0,1.0,0.0,0.0,1.0,40.0,491.0
gRNA_CDK12_targ_1842,2885.0,2853.0,1513.0,731.0,4177.0,1381.0,3672.0,5627.0,7491.0,837.0,7201.0,1113.0,344.0,859.0,3130.0,12146.0
gRNA_CDK12_targ_1843,4401.0,559.0,2535.0,1659.0,7558.0,650.0,2474.0,2340.0,4777.0,2779.0,2213.0,581.0,1521.0,1059.0,1989.0,12343.0
gRNA_CDK12_targ_1844,1677.0,221.0,1265.0,444.0,1331.0,660.0,2167.0,578.0,1386.0,1111.0,2397.0,124.0,906.0,117.0,237.0,5952.0
gRNA_CDK12_targ_1845,17471.0,686.0,528.0,202.0,4665.0,68.0,1646.0,1884.0,3767.0,1923.0,1725.0,180.0,264.0,143.0,359.0,6941.0
gRNA_CDK12_targ_1846,4978.0,766.0,1063.0,675.0,4991.0,1066.0,2315.0,2180.0,4010.0,1404.0,2822.0,1068.0,266.0,1052.0,654.0,15974.0
gRNA_CDK12_targ_1847,5495.0,1468.0,1878.0,1432.0,5971.0,2596.0,7351.0,2944.0,2916.0,6864.0,3607.0,2631.0,148.0,1237.0,1555.0,8965.0
gRNA_CDK12_targ_1848,5940.0,5196.0,7888.0,3878.0,6486.0,2605.0,5260.0,8718.0,4277.0,652.0,7298.0,2329.0,3049.0,3474.0,1335.0,9080.0
gRNA_CDK12_targ_1849,19979.0,3957.0,4997.0,2424.0,7678.0,521.0,5085.0,2991.0,12079.0,2396.0,2677.0,1140.0,2211.0,2137.0,3807.0,10337.0
gRNA_CDK12_targ_1850,15017.0,8361.0,6676.0,4810.0,21709.0,5263.0,10689.0,10470.0,29830.0,7656.0,13289.0,3912.0,20489.0,4522.0,4762.0,27582.0
gRNA_CDK12_targ_1851,12861.0,2165.0,2660.0,1972.0,8815.0,2453.0,6387.0,6224.0,3849.0,5245.0,9021.0,3843.0,2624.0,2247.0,4478.0,13706.0
gRNA_CDK12_targ_1852,5070.0,2979.0,2309.0,4001.0,10255.0,3585.0,2752.0,3035.0,956.0,11631.0,6880.0,1213.0,1963.0,3932.0,2810.0,6378.0
gRNA_CDK12_targ_1853,16169.0,8935.0,8670.0,11338.0,6836.0,2294.0,9972.0,5135.0,13145.0,3449.0,4984.0,4937.0,3959.0,8813.0,3374.0,8930.0
gRNA_CDK12_targ_1854,18338.0,7760.0,5521.0,2615.0,11599.0,3531.0,2865.0,4768.0,6575.0,2299.0,1472.0,2023.0,1950.0,5736.0,3637.0,12300.0
gRNA_CDK12_targ_1855,3501.0,3551.0,3462.0,2092.0,5036.0,1962.0,6471.0,2607.0,5989.0,1711.0,6362.0,784.0,671.0,6413.0,2142.0,8402.0
gRNA_CDK12_targ_1856,19165.0,3550.0,8131.0,9375.0,21283.0,5054.0,13665.0,8991.0,17965.0,5719.0,6777.0,3351.0,5097.0,9567.0,3437.0,12596.0
gRNA_CDK12_targ_1857,5240.0,2991.0,1890.0,1887.0,6080.0,6975.0,4712.0,6922.0,21663.0,3357.0,230.0,4227.0,6768.0,2903.0,3373.0,3988.0
gRNA_CDK12_targ_1858,5210.0,5750.0,8403.0,4892.0,8962.0,1486.0,6420.0,6901.0,11372.0,2881.0,4165.0,4130.0,16029.0,3050.0,10688.0,14673.0
gRNA_CDK12_targ_1859,15253.0,6892.0,7348.0,4006.0,13956.0,7345.0,10860.0,10416.0,8804.0,13192.0,10740.0,5848.0,3200.0,3137.0,4883.0,11264.0
gRNA_CDK12_targ_1860,4047.0,2292.0,2851.0,3728.0,4182.0,3735.0,5089.0,7400.0,2732.0,914.0,4189.0,573.0,479.0,2641.0,5904.0,8987.0
gRNA_CDK12_targ_1861,3882.0,426.0,2406.0,1405.0,9178.0,475.0,2176.0,3744.0,2084.0,2089.0,2139.0,1022.0,670.0,247.0,794.0,8199.0
gRNA_CDK12_targ_1862,8809.0,4153.0,3338.0,3293.0,8592.0,2171.0,3121.0,3658.0,8063.0,4557.0,6283.0,712.0,590.0,2638.0,1973.0,9661.0
gRNA_CDK12_targ_1863,1758.0,552.0,611.0,835.0,2428.0,610.0,3358.0,2232.0,2312.0,599.0,362.0,246.0,529.0,2328.0,756.0,4336.0
gRNA_CDK12_targ_1864,13494.0,2234.0,3771.0,3371.0,8671.0,3294.0,4657.0,9537.0,11603.0,5182.0,2449.0,6919.0,4731.0,1895.0,4445.0,9569.0
gRNA_CDK12_targ_1865,4806.0,3387.0,4540.0,10765.0,13017.0,2737.0,8312.0,5242.0,9227.0,2443.0,7769.0,2743.0,8998.0,9514.0,2138.0,12437.0
gRNA_CDK12_targ_1866,11988.0,9972.0,3952.0,2079.0,8661.0,1604.0,4841.0,3868.0,7262.0,879.0,9768.0,2585.0,6431.0,1811.0,3621.0,9151.0
gRNA_CDK12_targ_1867,6231.0,3023.0,11823.0,6366.0,6649.0,1951.0,3531.0,7437.0,4283.0,2638.0,1124.0,707.0,1276.0,2440.0,4385.0,10877.0
gRNA_CDK12_targ_1868,4370.0,2085.0,4852.0,2757.0,2329.0,980.0,1838.0,2137.0,3176.0,1779.0,2548.0,3898.0,3071.0,1980.0,3585.0,8049.0
gRNA_CDK12_targ_1869,13277.0,5308.0,6900.0,7263.0,9768.0,4179.0,9093.0,11528.0,16971.0,3834.0,7496.0,4446.0,3652.0,2457.0,3648.0,14839.0
gRNA_CDK12_targ_1870,16492.0,6340.0,7537.0,5436.0,15027.0,3715.0,10582.0,10951.0,13772.0,4186.0,14721.0,5106.0,2340.0,5867.0,7169.0,14285.0
gRNA_CDK12_targ_1871,13511.0,2131.0,2371.0,2864.0,7095.0,1646.0,3529.0,4412.0,4138.0,1520.0,1694.0,2331.0,390.0,1344.0,2056.0,6077.0
gRNA_CDK12_targ_1872,5284.0,6811.0,4964.0,2643.0,15537.0,3819.0,3777.0,8932.0,8569.0,2521.0,3980.0,6158.0,1927.0,4998.0,1149.0,9184.0
gRNA_CDK12_targ_1873,13151.0,4030.0,5499.0,3992.0,12604.0,6458.0,5745.0,6908.0,7401.0,5698.0,7165.0,8366.0,6726.0,8031.0,2190.0,13784.0
gRNA_CDK12_targ_1874,17053.0,3422.0,2611.0,2763.0,11860.0,4504.0,5889.0,12881.0,5420.0,7121.0,8217.0,7199.0,539.0,4916.0,2053.0,8222.0
gRNA_CDK12_targ_1875,8194.0,3104.0,4062.0,6672.0,7835.0,3425.0,5591.0,5604.0,2951.0,377.0,11610.0,771.0,2587.0,3161.0,4471.0,8281.0
gRNA_CDK12_targ_1876,5413.0,8175.0,4308.0,5504.0,14734.0,8147.0,5499.0,6174.0,17977.0,3594.0,6946.0,4972.0,16025.0,9594.0,8281.0,10673.0
gRNA_CDK12_targ_1877,16073.0,15585.0,8342.0,9408.0,22491.0,15365.0,19543.0,14443.0,18015.0,9210.0,15530.0,13624.0,5556.0,14399.0,12324.0,11482.0
gRNA_CDK12_targ_1878,20613.0,5752.0,6172.0,4258.0,16099.0,6885.0,6702.0,27314.0,1936.0,7457.0,6466.0,2932.0,3188.0,6349.0,5461.0,10780.0
gRNA_CDK12_targ_1879,10414.0,3529.0,4891.0,2550.0,22450.0,2449.0,4518.0,9852.0,10478.0,3677.0,7087.0,7154.0,11289.0,7057.0,3435.0,8362.0
gRNA_CDK12_targ_1880,2274.0,2801.0,2475.0,1708.0,11033.0,1711.0,5103.0,4867.0,3098.0,4066.0,5057.0,3031.0,1667.0,2945.0,4662.0,4571.0
gRNA_CDK12_targ_1881,6651.0,3028.0,1826.0,2407.0,5003.0,7602.0,3170.0,3740.0,5305.0,1573.0,9110.0,5820.0,3068.0,3687.0,4098.0,8789.0
