gRNA_id,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK7_targ_64,721.0,2077.0,234.0,489.0,3856.0,971.0,1514.0,63.0,2.0,24.0,5.0,100.0,4458.0
gRNA_CDK7_targ_65,694.0,3640.0,310.0,3333.0,1949.0,2230.0,18.0,11.0,1.0,22.0,215.0,179.0,3702.0
gRNA_CDK7_targ_66,2349.0,145.0,5684.0,5292.0,6167.0,2570.0,203.0,26.0,365.0,147.0,671.0,497.0,7877.0
gRNA_CDK7_targ_67,4668.0,2194.0,1318.0,4350.0,659.0,2135.0,782.0,763.0,21.0,75.0,3.0,75.0,6154.0
gRNA_CDK7_targ_68,2247.0,3366.0,1118.0,4277.0,703.0,7152.0,3067.0,22.0,13.0,59.0,21.0,186.0,7427.0
gRNA_CDK7_targ_69,2064.0,2752.0,11376.0,1826.0,3480.0,2287.0,1942.0,1032.0,959.0,36.0,168.0,26.0,5399.0
gRNA_CDK7_targ_70,1963.0,2292.0,6435.0,10517.0,5593.0,4217.0,963.0,21.0,78.0,18.0,79.0,911.0,7894.0
gRNA_CDK7_targ_71,1954.0,2200.0,78.0,5961.0,2124.0,3154.0,33.0,1190.0,3.0,44.0,118.0,243.0,7327.0
gRNA_CDK7_targ_72,3514.0,1587.0,2607.0,3387.0,3925.0,2981.0,8856.0,260.0,169.0,221.0,1115.0,1419.0,5891.0
gRNA_CDK7_targ_73,1832.0,1965.0,3082.0,9191.0,2600.0,4326.0,80.0,38.0,74.0,143.0,308.0,735.0,9788.0
gRNA_CDK7_targ_74,0.0,647.0,105.0,13.0,2057.0,269.0,179.0,1.0,1.0,0.0,12.0,15.0,2927.0
gRNA_CDK7_targ_75,1372.0,824.0,1147.0,1784.0,1268.0,3226.0,1112.0,11.0,11.0,183.0,16.0,30.0,5286.0
gRNA_CDK7_targ_76,170.0,1429.0,6652.0,4176.0,2354.0,2352.0,327.0,85.0,26.0,423.0,17.0,699.0,5173.0
gRNA_CDK7_targ_77,1602.0,953.0,3839.0,651.0,3471.0,2286.0,221.0,308.0,6.0,370.0,254.0,6.0,6836.0
gRNA_CDK7_targ_78,4326.0,10616.0,6267.0,3941.0,5005.0,4990.0,3731.0,305.0,251.0,632.0,2878.0,95.0,13472.0
gRNA_CDK7_targ_79,11228.0,27027.0,17134.0,19950.0,11774.0,13379.0,1125.0,600.0,35.0,207.0,1904.0,601.0,13378.0
gRNA_CDK7_targ_80,7110.0,6175.0,7375.0,10468.0,12891.0,8960.0,4680.0,310.0,454.0,90.0,2660.0,5634.0,12377.0
gRNA_CDK7_targ_81,13179.0,17949.0,9426.0,23014.0,6975.0,14170.0,1811.0,880.0,584.0,1171.0,1360.0,1403.0,17949.0
gRNA_CDK7_targ_82,5685.0,811.0,10987.0,7732.0,3128.0,5484.0,470.0,359.0,503.0,105.0,1019.0,1366.0,8426.0
gRNA_CDK7_targ_83,13953.0,6120.0,19903.0,6640.0,11941.0,5502.0,3154.0,249.0,23.0,148.0,457.0,704.0,11056.0
gRNA_CDK7_targ_84,7512.0,2415.0,7290.0,3976.0,2594.0,3213.0,3601.0,153.0,8.0,20.0,393.0,170.0,6602.0
gRNA_CDK7_targ_85,1290.0,1161.0,5123.0,2292.0,7066.0,5721.0,331.0,21.0,15.0,13.0,344.0,64.0,9030.0
gRNA_CDK7_targ_86,1006.0,767.0,942.0,2859.0,2862.0,2405.0,264.0,161.0,5.0,7.0,286.0,429.0,6291.0
gRNA_CDK7_targ_87,3383.0,3505.0,4161.0,2731.0,5223.0,4454.0,262.0,476.0,239.0,167.0,370.0,207.0,8209.0
gRNA_CDK7_targ_88,5308.0,959.0,948.0,468.0,4148.0,1625.0,19.0,7.0,2.0,212.0,9.0,1158.0,9108.0
gRNA_CDK7_targ_89,3930.0,3031.0,3772.0,9043.0,6378.0,8748.0,1218.0,40.0,148.0,92.0,385.0,1718.0,10383.0
gRNA_CDK7_targ_90,13268.0,7330.0,14492.0,11250.0,5885.0,10115.0,3384.0,1233.0,14.0,557.0,244.0,289.0,6707.0
gRNA_CDK7_targ_91,121.0,2344.0,43.0,5.0,2312.0,1461.0,18.0,2.0,1.0,1.0,2.0,75.0,3063.0
gRNA_CDK7_targ_92,8287.0,13864.0,5828.0,17548.0,10895.0,16012.0,1451.0,1164.0,421.0,211.0,122.0,37184.0,14993.0
gRNA_CDK7_targ_93,6678.0,2899.0,6402.0,8453.0,9314.0,14424.0,1840.0,271.0,126.0,252.0,886.0,538.0,18307.0
gRNA_CDK7_targ_94,4320.0,6159.0,12040.0,4166.0,6040.0,11739.0,1058.0,54.0,27.0,33.0,2018.0,994.0,7186.0
gRNA_CDK7_targ_95,10104.0,8202.0,12135.0,4639.0,9874.0,10579.0,882.0,1232.0,269.0,43.0,600.0,1873.0,14271.0
gRNA_CDK7_targ_96,2896.0,2322.0,2902.0,7248.0,8983.0,2485.0,38.0,415.0,487.0,380.0,32.0,1694.0,9443.0
gRNA_CDK7_targ_97,8827.0,5425.0,3808.0,8062.0,4212.0,5210.0,1479.0,110.0,209.0,522.0,53.0,805.0,12754.0
gRNA_CDK7_targ_98,2277.0,6374.0,5788.0,4862.0,4069.0,2917.0,724.0,1647.0,8.0,14.0,111.0,1184.0,7841.0
gRNA_CDK7_targ_99,4834.0,5908.0,6732.0,7062.0,9752.0,6036.0,3345.0,238.0,10.0,9.0,60.0,977.0,13689.0
gRNA_CDK7_targ_100,5615.0,4234.0,1172.0,7807.0,8219.0,9520.0,649.0,18.0,138.0,57.0,530.0,205.0,11234.0
gRNA_CDK7_targ_101,4254.0,5525.0,5826.0,12645.0,4222.0,3429.0,58.0,563.0,16172.0,574.0,105.0,234.0,10714.0
gRNA_CDK7_targ_102,2721.0,4795.0,17298.0,2710.0,4421.0,8090.0,571.0,277.0,46.0,43.0,147.0,181.0,10581.0
gRNA_CDK7_targ_103,5108.0,298.0,11639.0,3353.0,8854.0,3398.0,874.0,939.0,1260.0,250.0,764.0,9107.0,10666.0
gRNA_CDK7_targ_104,11700.0,3744.0,5230.0,16384.0,10351.0,9682.0,1921.0,362.0,313.0,58.0,475.0,5739.0,15070.0
gRNA_CDK7_targ_105,10911.0,3873.0,4896.0,14881.0,6953.0,9311.0,579.0,681.0,552.0,2901.0,702.0,286.0,11229.0
gRNA_CDK7_targ_106,6813.0,8104.0,26275.0,14484.0,17219.0,12876.0,2121.0,374.0,122.0,739.0,279.0,2223.0,23821.0
gRNA_CDK7_targ_107,8413.0,4689.0,7723.0,17391.0,9540.0,5168.0,243.0,8032.0,366.0,164.0,196.0,730.0,9656.0
gRNA_CDK7_targ_108,4686.0,426.0,2608.0,10609.0,7003.0,7434.0,358.0,976.0,8563.0,20.0,356.0,1669.0,7937.0
gRNA_CDK7_targ_109,1168.0,2550.0,4746.0,2919.0,4587.0,6144.0,2772.0,352.0,25.0,112.0,1047.0,297.0,7586.0
gRNA_CDK7_targ_110,6061.0,4123.0,9350.0,10090.0,12820.0,8201.0,2800.0,831.0,60.0,237.0,2067.0,374.0,17998.0
gRNA_CDK7_targ_111,14568.0,5849.0,23798.0,12295.0,13939.0,11562.0,828.0,137.0,176.0,362.0,1020.0,6129.0,17609.0
gRNA_CDK7_targ_112,8028.0,5709.0,10967.0,10124.0,8222.0,12356.0,4086.0,2810.0,226.0,31.0,1957.0,1998.0,14016.0
gRNA_CDK7_targ_113,1296.0,10749.0,4555.0,708.0,3426.0,5098.0,1170.0,99.0,108.0,24.0,333.0,1334.0,8565.0
gRNA_CDK7_targ_114,9757.0,5051.0,7796.0,7083.0,10306.0,7997.0,152.0,1678.0,255.0,209.0,186.0,1086.0,10904.0
gRNA_CDK7_targ_115,4763.0,4886.0,11797.0,3260.0,4641.0,6832.0,3181.0,93.0,1031.0,65.0,463.0,42.0,9240.0
gRNA_CDK7_targ_116,9004.0,17208.0,18136.0,2220.0,10278.0,13470.0,6540.0,127.0,959.0,4171.0,1194.0,1805.0,19539.0
gRNA_CDK7_targ_117,5708.0,7497.0,8011.0,6652.0,5888.0,5934.0,374.0,22.0,54.0,387.0,366.0,521.0,14790.0
gRNA_CDK7_targ_118,979.0,74.0,4767.0,4194.0,5222.0,1883.0,5712.0,422.0,45.0,9.0,15.0,1170.0,4234.0
gRNA_CDK7_targ_119,2743.0,6232.0,640.0,7719.0,4249.0,5455.0,518.0,1202.0,180.0,11.0,1356.0,1498.0,5718.0
gRNA_CDK7_targ_120,3069.0,3752.0,1754.0,3545.0,1149.0,1805.0,405.0,9.0,2.0,116.0,10.0,1092.0,7968.0
gRNA_CDK7_targ_121,4424.0,2321.0,4819.0,3410.0,581.0,4350.0,45.0,361.0,90.0,67.0,377.0,335.0,6001.0
gRNA_CDK7_targ_122,12910.0,5836.0,10750.0,6999.0,9251.0,5608.0,576.0,1295.0,15.0,172.0,743.0,501.0,11795.0
gRNA_CDK7_targ_123,7076.0,2526.0,5885.0,8477.0,6267.0,6678.0,1512.0,23.0,59.0,441.0,1112.0,1234.0,8984.0
gRNA_CDK7_targ_124,3087.0,3422.0,7664.0,11949.0,15470.0,10122.0,6833.0,474.0,32.0,841.0,130.0,1185.0,17573.0
gRNA_CDK7_targ_125,17228.0,6978.0,17038.0,12667.0,12116.0,6358.0,4863.0,205.0,466.0,766.0,3367.0,1980.0,18270.0
gRNA_CDK7_targ_126,10778.0,4092.0,7387.0,17197.0,10036.0,7564.0,2954.0,825.0,189.0,5299.0,176.0,3454.0,12486.0
gRNA_CDK7_targ_127,6179.0,1833.0,8995.0,13032.0,7863.0,8090.0,1925.0,476.0,89.0,860.0,207.0,3662.0,10724.0
gRNA_CDK7_targ_128,10371.0,9056.0,9810.0,17381.0,6068.0,5743.0,1645.0,1498.0,20.0,355.0,1832.0,3136.0,17996.0
gRNA_CDK7_targ_129,183.0,1202.0,9163.0,14356.0,5042.0,1468.0,1332.0,19.0,17.0,140.0,384.0,475.0,8626.0
gRNA_CDK7_targ_130,5997.0,1833.0,6066.0,7078.0,6274.0,4119.0,36.0,744.0,497.0,139.0,212.0,137.0,11087.0
gRNA_CDK7_targ_131,14163.0,9523.0,29463.0,7929.0,13704.0,7746.0,10702.0,1338.0,286.0,89.0,1131.0,2422.0,13504.0
gRNA_CDK7_targ_132,5178.0,9964.0,11982.0,21777.0,6124.0,9384.0,4085.0,2101.0,981.0,220.0,1246.0,4250.0,15745.0
gRNA_CDK7_targ_133,2014.0,2907.0,14968.0,15628.0,8193.0,3958.0,690.0,23468.0,307.0,510.0,1050.0,557.0,14598.0
gRNA_CDK7_targ_134,9765.0,8351.0,23785.0,26062.0,9537.0,12670.0,7853.0,2101.0,54.0,717.0,14351.0,539.0,15754.0
gRNA_CDK7_targ_135,15687.0,13021.0,14989.0,14617.0,9056.0,17650.0,3932.0,623.0,101.0,181.0,2946.0,6504.0,16238.0
gRNA_CDK7_targ_136,5373.0,11047.0,2911.0,5860.0,2721.0,7715.0,614.0,1450.0,341.0,76.0,219.0,967.0,10219.0
gRNA_CDK7_targ_137,8256.0,3559.0,10324.0,8109.0,5890.0,13426.0,513.0,158.0,499.0,214.0,107.0,2798.0,10602.0
gRNA_CDK7_targ_138,5100.0,10878.0,1745.0,1057.0,5295.0,6614.0,137.0,3162.0,684.0,40.0,293.0,959.0,10913.0
gRNA_CDK7_targ_139,9424.0,213.0,12594.0,1773.0,2117.0,2446.0,1022.0,76.0,14.0,12.0,419.0,430.0,5790.0
gRNA_CDK7_targ_140,8573.0,370.0,1078.0,5144.0,2731.0,4693.0,212.0,91.0,9.0,16.0,31.0,153.0,5084.0
gRNA_CDK7_targ_141,1234.0,4002.0,10747.0,6671.0,3651.0,4344.0,460.0,7.0,88.0,250.0,2046.0,39.0,7395.0
gRNA_CDK7_targ_142,3426.0,3637.0,8538.0,9205.0,7034.0,6787.0,909.0,21.0,570.0,36.0,285.0,95.0,9701.0
gRNA_CDK7_targ_143,6433.0,4241.0,6213.0,7943.0,5213.0,7968.0,1296.0,453.0,13.0,274.0,1336.0,2973.0,8753.0
gRNA_CDK7_targ_144,5010.0,3615.0,2732.0,3078.0,6603.0,7772.0,79.0,23.0,15.0,350.0,1175.0,1112.0,12631.0
gRNA_CDK7_targ_145,6087.0,2352.0,5491.0,13400.0,13112.0,8569.0,700.0,42.0,68.0,34.0,1127.0,2443.0,15396.0
gRNA_CDK7_targ_146,1197.0,748.0,6545.0,4341.0,4048.0,2743.0,1967.0,6.0,1.0,542.0,48.0,172.0,8224.0
gRNA_CDK7_targ_147,10039.0,2173.0,8291.0,7168.0,8717.0,7280.0,246.0,782.0,76.0,343.0,70.0,602.0,13391.0
gRNA_CDK7_targ_148,418.0,1546.0,351.0,1311.0,830.0,2117.0,248.0,1559.0,302.0,27.0,553.0,205.0,6046.0
gRNA_CDK7_targ_149,46.0,1334.0,3090.0,3710.0,5916.0,1654.0,212.0,5.0,123.0,3.0,24.0,1627.0,7684.0
gRNA_CDK7_targ_150,7378.0,6322.0,8851.0,8372.0,7496.0,10572.0,1988.0,584.0,112.0,104.0,971.0,2217.0,17925.0
gRNA_CDK7_targ_151,3535.0,3898.0,6471.0,7572.0,2897.0,5846.0,825.0,286.0,837.0,79.0,26.0,972.0,9029.0
gRNA_CDK7_targ_152,1903.0,5346.0,12131.0,3472.0,5559.0,5961.0,832.0,16.0,284.0,18.0,1002.0,2688.0,7449.0
gRNA_CDK7_targ_153,6081.0,10377.0,12188.0,11218.0,11874.0,15899.0,2731.0,325.0,1119.0,54.0,113.0,1489.0,16629.0
gRNA_CDK7_targ_154,4235.0,3462.0,7000.0,18501.0,8080.0,7832.0,17856.0,652.0,435.0,61.0,443.0,829.0,10212.0
gRNA_CDK7_targ_155,12222.0,11730.0,10700.0,16339.0,11891.0,11284.0,535.0,587.0,47.0,208.0,703.0,1607.0,21851.0
gRNA_CDK7_targ_156,2800.0,6760.0,2842.0,7880.0,5719.0,7481.0,521.0,6598.0,160.0,340.0,869.0,2923.0,13340.0
gRNA_CDK7_targ_157,6488.0,2153.0,4178.0,4185.0,6705.0,3766.0,211.0,243.0,83.0,29.0,83.0,500.0,10012.0
gRNA_CDK7_targ_158,11063.0,4914.0,3541.0,7045.0,6283.0,12433.0,234.0,219.0,4.0,99.0,242.0,285.0,14502.0
gRNA_CDK7_targ_159,757.0,2633.0,3184.0,7716.0,6782.0,1322.0,937.0,152.0,3.0,333.0,210.0,636.0,5905.0
gRNA_CDK7_targ_160,2522.0,1191.0,3924.0,3731.0,3880.0,4427.0,1196.0,61.0,128.0,17.0,66.0,8365.0,8651.0
gRNA_CDK7_targ_161,13967.0,18684.0,26637.0,31802.0,10967.0,12564.0,8546.0,116.0,368.0,420.0,162.0,4236.0,18296.0
gRNA_CDK7_targ_162,11807.0,14060.0,17032.0,13055.0,9216.0,14662.0,16419.0,147.0,4914.0,541.0,1335.0,2538.0,13190.0
gRNA_CDK7_targ_163,3895.0,6014.0,9902.0,11976.0,2812.0,5770.0,402.0,42.0,88.0,24.0,67.0,989.0,7393.0
gRNA_CDK7_targ_164,16241.0,1609.0,21107.0,19079.0,7466.0,10951.0,1661.0,217.0,1034.0,54.0,567.0,4189.0,10359.0
gRNA_CDK7_targ_165,15741.0,38272.0,30389.0,23392.0,14062.0,16441.0,7530.0,1269.0,1903.0,503.0,2834.0,3471.0,18979.0
gRNA_CDK7_targ_166,22955.0,12605.0,21045.0,28820.0,14348.0,18495.0,3348.0,1560.0,271.0,1261.0,1482.0,6657.0,18014.0
gRNA_CDK7_targ_167,15736.0,20116.0,56782.0,28701.0,22753.0,17569.0,6925.0,1759.0,1193.0,362.0,1977.0,5181.0,18789.0
gRNA_CDK7_targ_168,20120.0,33157.0,43507.0,29910.0,19865.0,18004.0,1463.0,1862.0,730.0,710.0,1541.0,2893.0,18437.0
gRNA_CDK7_targ_169,9294.0,7523.0,1914.0,8462.0,5217.0,4359.0,109.0,78.0,28.0,19.0,44.0,1022.0,9579.0
gRNA_CDK7_targ_170,3228.0,14953.0,15168.0,20550.0,14046.0,14208.0,1710.0,3277.0,1372.0,447.0,986.0,1224.0,13131.0
gRNA_CDK7_targ_171,3215.0,1321.0,3348.0,5116.0,1533.0,1867.0,69.0,16.0,23.0,55.0,139.0,24.0,7448.0
gRNA_CDK7_targ_172,2267.0,1155.0,6214.0,2166.0,3194.0,3053.0,118.0,590.0,191.0,7.0,15.0,994.0,8955.0
gRNA_CDK7_targ_173,4663.0,6436.0,4844.0,9974.0,4916.0,7224.0,84.0,1073.0,152.0,60.0,226.0,16290.0,11168.0
gRNA_CDK7_targ_174,1667.0,1760.0,1408.0,6190.0,8925.0,7890.0,149.0,170.0,345.0,190.0,1164.0,916.0,7662.0
gRNA_CDK7_targ_175,2811.0,2058.0,5505.0,5832.0,4990.0,6284.0,235.0,159.0,168.0,248.0,123.0,871.0,10441.0
gRNA_CDK7_targ_176,2783.0,1663.0,5319.0,6140.0,2135.0,1527.0,3206.0,1056.0,67.0,53.0,143.0,132.0,8711.0
gRNA_CDK7_targ_177,2317.0,1901.0,3653.0,5132.0,756.0,5472.0,77.0,9.0,5.0,3.0,74.0,16.0,8630.0
gRNA_CDK7_targ_178,4345.0,4473.0,2955.0,3271.0,3795.0,1185.0,235.0,169.0,36.0,39.0,310.0,1855.0,9183.0
gRNA_CDK7_targ_179,12547.0,17050.0,19082.0,15762.0,10698.0,9164.0,5246.0,3799.0,106.0,509.0,3737.0,3164.0,16693.0
gRNA_CDK7_targ_180,19841.0,13442.0,30562.0,24424.0,27814.0,17455.0,2731.0,4187.0,18465.0,419.0,4086.0,5035.0,27845.0
