gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK7_targ_1,23434.0,16174.0,17480.0,16331.0,17357.0,13632.0,2315.0,17346.0,18536.0,23485.0,27616.0,25848.0,17151.0
gRNA_CDK7_targ_2,11414.0,9821.0,8433.0,12733.0,11378.0,7424.0,440.0,6626.0,5410.0,6099.0,6970.0,8769.0,15586.0
gRNA_CDK7_targ_3,8726.0,8096.0,9673.0,4743.0,1664.0,3369.0,290.0,4959.0,2997.0,9029.0,7859.0,10107.0,8156.0
gRNA_CDK7_targ_4,9063.0,6545.0,7229.0,14973.0,8789.0,5396.0,419.0,6880.0,7626.0,7176.0,9405.0,5219.0,13025.0
gRNA_CDK7_targ_5,6037.0,9423.0,4603.0,12332.0,5673.0,5352.0,147.0,3974.0,8832.0,5258.0,5288.0,2591.0,5499.0
gRNA_CDK7_targ_6,30157.0,22952.0,16162.0,23706.0,17774.0,13872.0,1922.0,12676.0,20750.0,33322.0,32759.0,14519.0,10716.0
gRNA_CDK7_targ_7,19314.0,16700.0,14635.0,21657.0,19749.0,8517.0,780.0,23587.0,22130.0,11751.0,15887.0,8043.0,15054.0
gRNA_CDK7_targ_8,9124.0,7112.0,8070.0,16042.0,9920.0,4745.0,489.0,2309.0,7502.0,6494.0,5599.0,26273.0,18669.0
gRNA_CDK7_targ_9,9381.0,5481.0,3708.0,14336.0,5391.0,7142.0,520.0,7886.0,8944.0,5807.0,12199.0,5012.0,10844.0
gRNA_CDK7_targ_10,6663.0,3441.0,1464.0,10888.0,2505.0,1899.0,260.0,2624.0,576.0,887.0,4411.0,9028.0,8678.0
gRNA_CDK7_targ_11,21011.0,7788.0,26795.0,20149.0,8685.0,11222.0,1903.0,8823.0,13319.0,11825.0,17324.0,16777.0,13407.0
gRNA_CDK7_targ_12,23969.0,16808.0,18583.0,33014.0,25988.0,10852.0,1284.0,22201.0,14764.0,18550.0,29955.0,7495.0,15505.0
gRNA_CDK7_targ_13,14682.0,12052.0,24864.0,18978.0,9386.0,7955.0,852.0,8223.0,9970.0,12139.0,9873.0,13648.0,21925.0
gRNA_CDK7_targ_14,2120.0,1088.0,5422.0,4609.0,11925.0,1358.0,387.0,4575.0,2940.0,2611.0,9070.0,9191.0,9681.0
gRNA_CDK7_targ_15,8239.0,12780.0,12373.0,16441.0,1264.0,5497.0,244.0,6527.0,4788.0,7572.0,2332.0,8012.0,13494.0
gRNA_CDK7_targ_16,7500.0,5653.0,8656.0,18661.0,1131.0,2369.0,749.0,12263.0,9337.0,5161.0,5164.0,6380.0,10128.0
gRNA_CDK7_targ_17,3779.0,5838.0,7181.0,10632.0,1750.0,3799.0,244.0,2059.0,1699.0,1181.0,5152.0,3043.0,10182.0
gRNA_CDK7_targ_18,22960.0,22861.0,201146.0,55302.0,28720.0,100491.0,34347.0,27501.0,43831.0,26979.0,38356.0,65186.0,14302.0
gRNA_CDK7_targ_19,17689.0,21075.0,184787.0,64175.0,23439.0,1990108.0,78613.0,61707.0,70159.0,41477.0,34608.0,454862.0,13683.0
gRNA_CDK7_targ_20,10284.0,7839.0,95370.0,26892.0,9736.0,60180.0,25580.0,9826.0,6740.0,14615.0,12710.0,23277.0,13679.0
gRNA_CDK7_targ_21,9251.0,8250.0,4583.0,15516.0,6412.0,11034.0,1473.0,5065.0,15327.0,9336.0,11454.0,12439.0,12693.0
gRNA_CDK7_targ_22,2232.0,4111.0,7305.0,8117.0,4095.0,4488.0,1109.0,3245.0,5937.0,2689.0,6286.0,914.0,8125.0
gRNA_CDK7_targ_23,26413.0,19146.0,24368.0,30601.0,16414.0,10829.0,1272.0,15314.0,21074.0,17615.0,26418.0,19781.0,20351.0
gRNA_CDK7_targ_24,11019.0,17100.0,8626.0,23575.0,14161.0,9897.0,1070.0,10189.0,14335.0,16207.0,24378.0,14614.0,15520.0
gRNA_CDK7_targ_25,17840.0,13052.0,11064.0,30665.0,10831.0,9410.0,1595.0,14391.0,8101.0,17355.0,20027.0,11549.0,13127.0
gRNA_CDK7_targ_26,12947.0,7959.0,11195.0,15477.0,11530.0,6145.0,612.0,14601.0,9693.0,18167.0,8155.0,4284.0,17746.0
gRNA_CDK7_targ_27,1852.0,2602.0,6169.0,6075.0,2570.0,1502.0,136.0,1185.0,3718.0,2103.0,4333.0,1948.0,11466.0
gRNA_CDK7_targ_28,632.0,1209.0,3322.0,1855.0,1593.0,1123.0,46.0,1053.0,1007.0,1061.0,1344.0,2316.0,9579.0
gRNA_CDK7_targ_29,19209.0,19434.0,18117.0,24085.0,16626.0,11749.0,1306.0,22404.0,12471.0,25798.0,14016.0,8618.0,13034.0
gRNA_CDK7_targ_30,12410.0,9525.0,5054.0,12536.0,3141.0,4823.0,172.0,7538.0,12023.0,5430.0,4625.0,11226.0,7491.0
gRNA_CDK7_targ_31,4032.0,2126.0,5565.0,5495.0,3859.0,2618.0,562.0,1563.0,3383.0,3088.0,3746.0,1719.0,10137.0
gRNA_CDK7_targ_32,10614.0,4711.0,13084.0,7308.0,15498.0,6636.0,1254.0,2261.0,1650.0,2780.0,3719.0,9568.0,20167.0
gRNA_CDK7_targ_33,15985.0,7855.0,11779.0,14317.0,6694.0,4790.0,907.0,8390.0,16258.0,13251.0,6907.0,6155.0,13624.0
gRNA_CDK7_targ_34,3559.0,4096.0,7817.0,6537.0,3788.0,1578.0,452.0,5510.0,330.0,682.0,1034.0,8285.0,10302.0
gRNA_CDK7_targ_35,18550.0,13062.0,17987.0,26949.0,12555.0,7978.0,1243.0,5774.0,10377.0,14571.0,19030.0,10347.0,26107.0
gRNA_CDK7_targ_36,5187.0,6398.0,6850.0,11569.0,8129.0,3870.0,516.0,3462.0,10771.0,7691.0,4057.0,1114.0,10656.0
gRNA_CDK7_targ_37,5462.0,7012.0,9048.0,3545.0,2469.0,5281.0,133.0,5148.0,1933.0,3642.0,6520.0,679.0,7894.0
gRNA_CDK7_targ_38,539.0,744.0,1075.0,108.0,1114.0,143.0,37.0,905.0,66.0,167.0,488.0,2015.0,8107.0
gRNA_CDK7_targ_39,5827.0,5758.0,7279.0,8335.0,7302.0,5237.0,690.0,10006.0,12504.0,3310.0,5773.0,1337.0,14983.0
gRNA_CDK7_targ_40,6636.0,6420.0,5879.0,9331.0,6287.0,1817.0,426.0,2885.0,4600.0,2813.0,5761.0,3162.0,13173.0
gRNA_CDK7_targ_41,7566.0,9931.0,15672.0,18440.0,5592.0,8325.0,1290.0,11218.0,11552.0,11593.0,14996.0,9344.0,19760.0
gRNA_CDK7_targ_42,4361.0,4066.0,3029.0,9792.0,2298.0,4191.0,288.0,3425.0,5211.0,6042.0,6873.0,3131.0,14075.0
gRNA_CDK7_targ_43,2163.0,1916.0,3074.0,1964.0,1825.0,1110.0,84.0,1345.0,544.0,1848.0,7533.0,5821.0,14899.0
gRNA_CDK7_targ_44,1927.0,2834.0,3740.0,4611.0,560.0,1764.0,271.0,714.0,2970.0,3171.0,2482.0,1119.0,11164.0
gRNA_CDK7_targ_45,6637.0,2491.0,1502.0,6897.0,2899.0,1367.0,91.0,1476.0,2358.0,1023.0,5452.0,680.0,9607.0
gRNA_CDK7_targ_46,1981.0,3591.0,4287.0,5432.0,2131.0,1718.0,572.0,3818.0,4247.0,4724.0,2409.0,2279.0,11145.0
gRNA_CDK7_targ_47,1087.0,1694.0,4049.0,382.0,1190.0,138.0,27.0,399.0,935.0,1532.0,2652.0,1042.0,9564.0
gRNA_CDK7_targ_48,2303.0,818.0,474.0,1178.0,56.0,273.0,41.0,361.0,147.0,309.0,2826.0,4527.0,6262.0
gRNA_CDK7_targ_49,62.0,1130.0,268.0,2096.0,28.0,643.0,69.0,121.0,242.0,382.0,2023.0,3005.0,6445.0
gRNA_CDK7_targ_50,1649.0,964.0,755.0,2575.0,1733.0,652.0,82.0,30.0,69.0,296.0,90.0,88.0,6880.0
gRNA_CDK7_targ_51,893.0,196.0,82.0,1868.0,10.0,138.0,11.0,44.0,537.0,143.0,36.0,6.0,10939.0
gRNA_CDK7_targ_52,299.0,470.0,371.0,332.0,119.0,555.0,17.0,12.0,10.0,245.0,438.0,28.0,8589.0
gRNA_CDK7_targ_53,280.0,3.0,392.0,224.0,69.0,89.0,4.0,24.0,1.0,29.0,130.0,48.0,2552.0
gRNA_CDK7_targ_54,1060.0,353.0,1295.0,192.0,31.0,140.0,11.0,337.0,69.0,175.0,40.0,9.0,3897.0
gRNA_CDK7_targ_55,156.0,529.0,3167.0,981.0,1075.0,580.0,16.0,38.0,14.0,99.0,399.0,1788.0,8966.0
gRNA_CDK7_targ_56,500.0,205.0,2279.0,386.0,25.0,78.0,4.0,42.0,349.0,53.0,132.0,1307.0,10842.0
gRNA_CDK7_targ_57,1652.0,991.0,825.0,3166.0,1441.0,548.0,206.0,528.0,1703.0,178.0,3313.0,1655.0,8324.0
gRNA_CDK7_targ_58,3925.0,1913.0,2037.0,5279.0,1965.0,985.0,86.0,2541.0,2104.0,4093.0,407.0,252.0,5931.0
gRNA_CDK7_targ_59,621.0,1098.0,1243.0,4903.0,2816.0,475.0,97.0,783.0,928.0,192.0,1164.0,2051.0,8678.0
gRNA_CDK7_targ_60,2272.0,1049.0,8498.0,5019.0,4719.0,2823.0,167.0,2427.0,1233.0,420.0,1653.0,256.0,5820.0
gRNA_CDK7_targ_61,6030.0,2125.0,2340.0,6133.0,4939.0,1770.0,162.0,1805.0,1684.0,4151.0,3246.0,2148.0,5723.0
gRNA_CDK7_targ_62,198.0,146.0,254.0,466.0,280.0,117.0,13.0,10.0,2.0,25.0,57.0,194.0,4255.0
gRNA_CDK7_targ_63,970.0,535.0,40.0,692.0,88.0,274.0,9.0,95.0,132.0,282.0,74.0,975.0,4700.0
gRNA_CDK7_targ_64,1849.0,270.0,1048.0,1180.0,235.0,437.0,19.0,528.0,1587.0,499.0,1295.0,14.0,4458.0
gRNA_CDK7_targ_65,3437.0,1415.0,3612.0,1514.0,1779.0,839.0,69.0,614.0,144.0,1957.0,438.0,80.0,3702.0
gRNA_CDK7_targ_66,613.0,751.0,1641.0,1247.0,595.0,999.0,64.0,860.0,103.0,438.0,3956.0,639.0,7877.0
gRNA_CDK7_targ_67,2130.0,1237.0,859.0,1139.0,18.0,996.0,26.0,76.0,8.0,19.0,1049.0,1273.0,6154.0
gRNA_CDK7_targ_68,3235.0,960.0,294.0,5062.0,106.0,819.0,86.0,1315.0,540.0,1743.0,6161.0,5950.0,7427.0
gRNA_CDK7_targ_69,543.0,256.0,1875.0,1515.0,523.0,862.0,67.0,1253.0,649.0,921.0,1273.0,215.0,5399.0
gRNA_CDK7_targ_70,2454.0,1110.0,2375.0,3018.0,2789.0,459.0,111.0,915.0,1035.0,1478.0,1412.0,852.0,7894.0
gRNA_CDK7_targ_71,2176.0,1276.0,868.0,2573.0,4112.0,1141.0,105.0,509.0,15.0,985.0,56.0,1144.0,7327.0
gRNA_CDK7_targ_72,1719.0,1392.0,3690.0,3910.0,2186.0,633.0,117193.0,481737.0,126262.0,380513.0,7720.0,9992.0,5891.0
gRNA_CDK7_targ_73,1358.0,1510.0,3332.0,4997.0,631.0,1681.0,151.0,491.0,4210.0,1315.0,483.0,1475.0,9788.0
gRNA_CDK7_targ_74,27.0,642.0,107.0,51.0,433.0,2.0,3.0,251.0,6.0,2.0,2.0,229.0,2927.0
gRNA_CDK7_targ_75,1228.0,1175.0,722.0,2372.0,1093.0,350.0,60.0,523.0,1573.0,1763.0,2119.0,82.0,5286.0
gRNA_CDK7_targ_76,2134.0,711.0,1803.0,2065.0,1876.0,1695.0,34.0,1191.0,450.0,2747.0,1468.0,309.0,5173.0
gRNA_CDK7_targ_77,472.0,1482.0,2486.0,2742.0,523.0,284.0,103.0,175.0,984.0,894.0,204.0,238.0,6836.0
gRNA_CDK7_targ_78,6105.0,4785.0,4473.0,9744.0,971.0,2490.0,139.0,682.0,311.0,1221.0,477.0,10241.0,13472.0
gRNA_CDK7_targ_79,13202.0,13328.0,26854.0,18516.0,7129.0,8183.0,620.0,16042.0,16117.0,18338.0,7131.0,10025.0,13378.0
gRNA_CDK7_targ_80,12754.0,7540.0,11076.0,12033.0,2922.0,4438.0,388.0,8267.0,8384.0,5055.0,8761.0,29235.0,12377.0
gRNA_CDK7_targ_81,11055.0,11920.0,23132.0,13726.0,14447.0,5624.0,802.0,9074.0,22103.0,15112.0,6585.0,4785.0,17949.0
gRNA_CDK7_targ_82,4161.0,2417.0,5352.0,4695.0,1113.0,1451.0,131.0,2648.0,2961.0,2694.0,7299.0,1514.0,8426.0
gRNA_CDK7_targ_83,5476.0,1188.0,3867.0,4892.0,532.0,2610.0,1163.0,3009.0,2348.0,3441.0,2608.0,3782.0,11056.0
gRNA_CDK7_targ_84,9532.0,1264.0,1643.0,2824.0,627.0,1116.0,249.0,3933.0,991.0,6302.0,601.0,2095.0,6602.0
gRNA_CDK7_targ_85,2632.0,1546.0,1322.0,6339.0,1774.0,827.0,59.0,692.0,1130.0,2142.0,2848.0,2562.0,9030.0
gRNA_CDK7_targ_86,3753.0,1383.0,2632.0,831.0,539.0,311.0,23.0,383.0,2777.0,361.0,1832.0,1034.0,6291.0
gRNA_CDK7_targ_87,3221.0,1949.0,1294.0,2674.0,3531.0,1530.0,192.0,2034.0,6211.0,2876.0,686.0,1245.0,8209.0
gRNA_CDK7_targ_88,1867.0,131.0,2965.0,1256.0,568.0,376.0,38.0,15.0,734.0,84.0,318.0,850.0,9108.0
gRNA_CDK7_targ_89,3697.0,4677.0,5772.0,10563.0,7777.0,4809.0,594.0,3519.0,262.0,2220.0,1330.0,4558.0,10383.0
gRNA_CDK7_targ_90,9826.0,6989.0,5662.0,10838.0,3312.0,4054.0,808.0,7093.0,5218.0,5735.0,4146.0,5105.0,6707.0
gRNA_CDK7_targ_91,113.0,571.0,39.0,1335.0,409.0,140.0,17.0,69.0,42.0,5.0,393.0,456.0,3063.0
gRNA_CDK7_targ_92,11513.0,7104.0,12725.0,13051.0,9319.0,10296.0,703.0,7536.0,8000.0,7283.0,4429.0,10221.0,14993.0
gRNA_CDK7_targ_93,8813.0,14219.0,11730.0,12789.0,2805.0,4288.0,1493.0,4080.0,7677.0,12316.0,13442.0,5043.0,18307.0
gRNA_CDK7_targ_94,17548.0,9618.0,1112.0,12352.0,19204.0,6719.0,1202.0,9848.0,10020.0,7478.0,12485.0,29123.0,7186.0
gRNA_CDK7_targ_95,10785.0,5097.0,8374.0,16172.0,10113.0,4012.0,521.0,3552.0,5566.0,5789.0,6786.0,19859.0,14271.0
gRNA_CDK7_targ_96,688.0,1116.0,1220.0,1820.0,744.0,713.0,38.0,519.0,373.0,333.0,1592.0,925.0,9443.0
gRNA_CDK7_targ_97,1772.0,1236.0,1824.0,4224.0,2945.0,1975.0,125.0,3172.0,150.0,2329.0,4140.0,8621.0,12754.0
gRNA_CDK7_targ_98,4681.0,2843.0,5039.0,492.0,1445.0,3214.0,111.0,1749.0,624.0,4216.0,3210.0,4080.0,7841.0
gRNA_CDK7_targ_99,3909.0,1943.0,2326.0,3955.0,2486.0,856.0,684.0,1495.0,1043.0,1231.0,1322.0,918.0,13689.0
gRNA_CDK7_targ_100,5445.0,4884.0,2741.0,7751.0,3965.0,7164.0,672.0,2356.0,3888.0,2931.0,1586.0,1234.0,11234.0
gRNA_CDK7_targ_101,2246.0,2814.0,1536.0,4101.0,2049.0,1810.0,129.0,1613.0,1376.0,923.0,3070.0,1853.0,10714.0
gRNA_CDK7_targ_102,2519.0,3787.0,973.0,3916.0,3477.0,2238.0,100.0,2175.0,4667.0,3254.0,1527.0,619.0,10581.0
gRNA_CDK7_targ_103,1122.0,505.0,2416.0,4863.0,472.0,925.0,86.0,296.0,566.0,1327.0,2046.0,1260.0,10666.0
gRNA_CDK7_targ_104,8245.0,4781.0,10234.0,11103.0,6201.0,6147.0,473.0,6988.0,5482.0,4730.0,3696.0,4202.0,15070.0
gRNA_CDK7_targ_105,9278.0,4417.0,6118.0,11931.0,6416.0,2112.0,1479.0,5029.0,4665.0,5250.0,8026.0,2623.0,11229.0
gRNA_CDK7_targ_106,10320.0,7695.0,4571.0,13837.0,5226.0,5936.0,1164.0,7684.0,16104.0,11385.0,13158.0,2351.0,23821.0
gRNA_CDK7_targ_107,4413.0,2399.0,3201.0,8121.0,1355.0,2455.0,233.0,1840.0,4551.0,2074.0,1404.0,2497.0,9656.0
gRNA_CDK7_targ_108,3908.0,2762.0,2498.0,5247.0,6008.0,2515.0,173.0,1795.0,1895.0,1875.0,1540.0,1575.0,7937.0
gRNA_CDK7_targ_109,5747.0,3609.0,3576.0,7651.0,4380.0,1561.0,134.0,2195.0,723.0,4158.0,2757.0,2247.0,7586.0
gRNA_CDK7_targ_110,3333.0,3560.0,6498.0,9699.0,5845.0,1944.0,280.0,6001.0,4263.0,3077.0,2653.0,2698.0,17998.0
gRNA_CDK7_targ_111,3857.0,3427.0,7433.0,11651.0,5375.0,2943.0,387.0,2351.0,495.0,5059.0,4073.0,782.0,17609.0
gRNA_CDK7_targ_112,8571.0,9076.0,3955.0,13096.0,4675.0,6735.0,374.0,5004.0,6424.0,4490.0,4845.0,15586.0,14016.0
gRNA_CDK7_targ_113,1986.0,4331.0,7474.0,3717.0,58.0,1460.0,47.0,1466.0,2348.0,5183.0,228.0,301.0,8565.0
gRNA_CDK7_targ_114,6610.0,4528.0,7622.0,7944.0,3604.0,1399.0,275.0,1784.0,842.0,1968.0,2134.0,839.0,10904.0
gRNA_CDK7_targ_115,11562.0,6896.0,6237.0,8216.0,765.0,2704.0,169.0,6649.0,723.0,2994.0,3225.0,545.0,9240.0
gRNA_CDK7_targ_116,15122.0,11393.0,15203.0,19026.0,14900.0,8134.0,936.0,9829.0,10509.0,11865.0,12792.0,23455.0,19539.0
gRNA_CDK7_targ_117,2985.0,2401.0,3529.0,5665.0,929.0,2745.0,108.0,2039.0,3584.0,4219.0,6557.0,8416.0,14790.0
gRNA_CDK7_targ_118,877.0,925.0,719.0,1999.0,2697.0,3058.0,215.0,795.0,710.0,1358.0,1698.0,840.0,4234.0
gRNA_CDK7_targ_119,2900.0,1604.0,1765.0,5814.0,528.0,1530.0,244.0,477.0,2666.0,869.0,3271.0,696.0,5718.0
gRNA_CDK7_targ_120,2107.0,1184.0,3540.0,1868.0,1414.0,258.0,70.0,343.0,1056.0,101.0,1442.0,1366.0,7968.0
gRNA_CDK7_targ_121,3483.0,1180.0,1523.0,3902.0,2271.0,869.0,80.0,1042.0,1440.0,411.0,1027.0,1533.0,6001.0
gRNA_CDK7_targ_122,3875.0,3421.0,5279.0,6032.0,2534.0,3568.0,296.0,3091.0,2211.0,1104.0,4611.0,3198.0,11795.0
gRNA_CDK7_targ_123,2506.0,2772.0,4362.0,7010.0,6073.0,1819.0,362.0,658.0,2076.0,2394.0,2095.0,1166.0,8984.0
gRNA_CDK7_targ_124,6417.0,5085.0,2239.0,11298.0,3905.0,3963.0,258.0,1108.0,5228.0,3196.0,3446.0,2357.0,17573.0
gRNA_CDK7_targ_125,6667.0,4969.0,5986.0,7636.0,8353.0,3581.0,467.0,5903.0,2929.0,3277.0,6968.0,3184.0,18270.0
gRNA_CDK7_targ_126,9567.0,7000.0,7932.0,12234.0,7128.0,5537.0,415.0,6286.0,15796.0,8493.0,8495.0,20963.0,12486.0
gRNA_CDK7_targ_127,6283.0,10201.0,7716.0,12568.0,9441.0,4284.0,849.0,2980.0,18952.0,7119.0,6837.0,1947.0,10724.0
gRNA_CDK7_targ_128,4746.0,5816.0,15442.0,6962.0,4757.0,6057.0,314.0,2321.0,576.0,7609.0,2762.0,6271.0,17996.0
gRNA_CDK7_targ_129,1643.0,695.0,2665.0,1162.0,1091.0,635.0,45.0,430.0,1375.0,1246.0,1137.0,796.0,8626.0
gRNA_CDK7_targ_130,3262.0,2680.0,11237.0,5820.0,1133.0,1749.0,270.0,4009.0,2165.0,2021.0,4941.0,549.0,11087.0
gRNA_CDK7_targ_131,13850.0,6520.0,12363.0,10623.0,11038.0,5633.0,705.0,7845.0,15833.0,6658.0,4126.0,8242.0,13504.0
gRNA_CDK7_targ_132,5868.0,8126.0,3197.0,16278.0,3963.0,4664.0,503.0,10569.0,8864.0,14532.0,8796.0,8350.0,15745.0
gRNA_CDK7_targ_133,1873.0,724.0,14180.0,5755.0,3315.0,1520.0,111.0,7762.0,324.0,8229.0,6382.0,1057.0,14598.0
gRNA_CDK7_targ_134,13871.0,16592.0,15262.0,15167.0,7585.0,6827.0,2443.0,14828.0,15188.0,7631.0,14970.0,17321.0,15754.0
gRNA_CDK7_targ_135,48616.0,20486.0,10997.0,30405.0,16415.0,12660.0,1448.0,39847.0,20206.0,42929.0,37720.0,23727.0,16238.0
gRNA_CDK7_targ_136,5207.0,6809.0,13552.0,9137.0,7419.0,5727.0,260.0,4432.0,2936.0,7789.0,8191.0,1086.0,10219.0
gRNA_CDK7_targ_137,15945.0,13216.0,7431.0,18655.0,9623.0,7472.0,724.0,11782.0,11082.0,10316.0,23450.0,5806.0,10602.0
gRNA_CDK7_targ_138,8013.0,8830.0,4114.0,7996.0,9377.0,3118.0,384.0,7473.0,8590.0,10514.0,5643.0,2783.0,10913.0
gRNA_CDK7_targ_139,2275.0,1998.0,829.0,6552.0,861.0,825.0,250.0,7447.0,1760.0,1721.0,9996.0,1235.0,5790.0
gRNA_CDK7_targ_140,4777.0,5901.0,4341.0,9750.0,704.0,2093.0,492.0,5757.0,2350.0,7623.0,2226.0,68.0,5084.0
gRNA_CDK7_targ_141,4508.0,3990.0,4435.0,5369.0,1723.0,2437.0,131.0,2524.0,1353.0,3452.0,3807.0,2839.0,7395.0
gRNA_CDK7_targ_142,1296.0,4241.0,3180.0,10988.0,2240.0,3657.0,111.0,1222.0,880.0,3663.0,6948.0,870.0,9701.0
gRNA_CDK7_targ_143,5307.0,3717.0,4533.0,10734.0,2991.0,3853.0,179.0,5220.0,149.0,2409.0,3445.0,5122.0,8753.0
gRNA_CDK7_targ_144,3649.0,3179.0,4758.0,4693.0,5076.0,2632.0,174.0,1435.0,3117.0,2500.0,4786.0,372.0,12631.0
gRNA_CDK7_targ_145,5401.0,5956.0,9704.0,8102.0,3061.0,1161.0,163.0,1819.0,1228.0,2695.0,10974.0,2592.0,15396.0
gRNA_CDK7_targ_146,3759.0,2559.0,1895.0,2233.0,1082.0,754.0,54.0,361.0,158.0,228.0,1504.0,1473.0,8224.0
gRNA_CDK7_targ_147,4302.0,4251.0,2058.0,9806.0,1923.0,1011.0,174.0,1002.0,2611.0,1999.0,3821.0,3993.0,13391.0
gRNA_CDK7_targ_148,290.0,423.0,1207.0,1958.0,778.0,791.0,97.0,1381.0,192.0,431.0,5279.0,366.0,6046.0
gRNA_CDK7_targ_149,1610.0,1140.0,2432.0,1621.0,754.0,491.0,73.0,442.0,137.0,16.0,1367.0,1235.0,7684.0
gRNA_CDK7_targ_150,4668.0,2948.0,5015.0,8654.0,3056.0,2649.0,127.0,988.0,450.0,2471.0,2279.0,1800.0,17925.0
gRNA_CDK7_targ_151,2925.0,3721.0,2779.0,4867.0,5448.0,968.0,253.0,1760.0,3108.0,975.0,5859.0,3377.0,9029.0
gRNA_CDK7_targ_152,899.0,2550.0,727.0,2844.0,317.0,1207.0,117.0,308.0,2354.0,1393.0,3051.0,1045.0,7449.0
gRNA_CDK7_targ_153,5009.0,9625.0,18967.0,14076.0,12928.0,2882.0,715.0,3682.0,2294.0,5393.0,5494.0,5792.0,16629.0
gRNA_CDK7_targ_154,6321.0,7030.0,7219.0,8166.0,5429.0,2953.0,478.0,4610.0,703.0,1282.0,4358.0,339.0,10212.0
gRNA_CDK7_targ_155,8137.0,7727.0,8732.0,10589.0,5293.0,6743.0,378.0,6108.0,7533.0,7548.0,8332.0,3474.0,21851.0
gRNA_CDK7_targ_156,6055.0,6279.0,4494.0,8085.0,2081.0,2508.0,369.0,5277.0,4717.0,6057.0,5634.0,968.0,13340.0
gRNA_CDK7_targ_157,1527.0,1257.0,3596.0,1750.0,1012.0,323.0,55.0,480.0,980.0,2092.0,893.0,1919.0,10012.0
gRNA_CDK7_targ_158,4097.0,3908.0,3936.0,6709.0,2242.0,1540.0,87.0,1620.0,1416.0,814.0,1137.0,244.0,14502.0
gRNA_CDK7_targ_159,690.0,488.0,201.0,1833.0,560.0,213.0,19.0,246.0,24.0,38.0,996.0,3792.0,5905.0
gRNA_CDK7_targ_160,2452.0,1755.0,327.0,2583.0,2458.0,1274.0,100.0,500.0,383.0,2167.0,1508.0,400.0,8651.0
gRNA_CDK7_targ_161,5722.0,9591.0,10352.0,20971.0,16747.0,6973.0,1236.0,8636.0,9411.0,7233.0,16047.0,5763.0,18296.0
gRNA_CDK7_targ_162,12591.0,9292.0,12668.0,22162.0,13108.0,5952.0,652.0,7570.0,7261.0,5775.0,15755.0,5782.0,13190.0
gRNA_CDK7_targ_163,10291.0,3950.0,5128.0,9452.0,4266.0,5962.0,438.0,6193.0,5132.0,3761.0,9359.0,131.0,7393.0
gRNA_CDK7_targ_164,13568.0,7627.0,6098.0,12466.0,6391.0,7786.0,326.0,7185.0,7363.0,15078.0,15373.0,6111.0,10359.0
gRNA_CDK7_targ_165,16877.0,18559.0,26960.0,25261.0,5132.0,12544.0,2335.0,18636.0,14136.0,16877.0,20352.0,14813.0,18979.0
gRNA_CDK7_targ_166,25253.0,15429.0,15601.0,27768.0,14171.0,17519.0,2672.0,31860.0,13339.0,18904.0,18372.0,22453.0,18014.0
gRNA_CDK7_targ_167,22856.0,18947.0,22829.0,27509.0,9493.0,13534.0,1493.0,22068.0,4930.0,23802.0,25513.0,20198.0,18789.0
gRNA_CDK7_targ_168,24098.0,17961.0,19318.0,34288.0,15412.0,16642.0,2429.0,18466.0,30608.0,18157.0,40465.0,16022.0,18437.0
gRNA_CDK7_targ_169,5436.0,3294.0,6467.0,5509.0,1924.0,3486.0,497.0,8816.0,701.0,6976.0,3924.0,7151.0,9579.0
gRNA_CDK7_targ_170,17207.0,9756.0,6834.0,23262.0,6825.0,4093.0,736.0,8485.0,7556.0,12601.0,3609.0,8313.0,13131.0
gRNA_CDK7_targ_171,1465.0,2185.0,1240.0,2518.0,858.0,741.0,309.0,4587.0,651.0,1102.0,1658.0,9784.0,7448.0
gRNA_CDK7_targ_172,992.0,479.0,1276.0,766.0,2012.0,593.0,34.0,188.0,17.0,2221.0,1497.0,2107.0,8955.0
gRNA_CDK7_targ_173,5437.0,3943.0,8137.0,6157.0,3762.0,948.0,236.0,2197.0,2243.0,2810.0,7787.0,4371.0,11168.0
gRNA_CDK7_targ_174,5944.0,5498.0,6345.0,7769.0,2928.0,3639.0,1543.0,3586.0,6782.0,6399.0,18113.0,21694.0,7662.0
gRNA_CDK7_targ_175,4124.0,2825.0,4074.0,5060.0,4679.0,1335.0,128.0,1808.0,1323.0,1732.0,4017.0,2519.0,10441.0
gRNA_CDK7_targ_176,863.0,954.0,926.0,1406.0,2860.0,553.0,39.0,1255.0,20.0,1154.0,3815.0,43.0,8711.0
gRNA_CDK7_targ_177,751.0,1120.0,1783.0,4838.0,1168.0,269.0,154.0,505.0,1296.0,826.0,989.0,5754.0,8630.0
gRNA_CDK7_targ_178,778.0,218.0,6802.0,1622.0,3107.0,1254.0,122.0,707.0,447.0,27.0,2844.0,3454.0,9183.0
gRNA_CDK7_targ_179,7309.0,8003.0,11897.0,8493.0,8756.0,5750.0,1236.0,2754.0,3711.0,3316.0,6159.0,15666.0,16693.0
