gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,PLASMID_LIBRARY
gRNA_CDK2_targ_6973,987.8748691832368,498.68790236904,985.9101687694309,648.5652195300815,297.99670493807406,336.66095338327824,321.8568535341227,160.6390296893987,325.77767584805645,177.74592483834192,250.53183871226915,173.04913639987728,101.91972328269769,372.66725333664755,857.0416946096016,128.43117357552387,58.32483282683778,209.35756105660596,236.38496024733865,168.1079219124647,2032.9408450230767,1584.2618384401114,385.3078144410712,130.3264384588082,1117.5829347320748
gRNA_CDK2_targ_6974,86.21130212395319,104.60460005992971,278.915519247725,208.97824986472236,326.08655827240074,256.947090539882,84.03573199324353,42.38496825577803,32.192024373360155,27.110330279242515,30.74010290948088,112.88890493161728,41.72854649865973,153.62273572752758,71.45139729677422,83.63881982850474,36.647956455365986,86.63071491997488,106.80348310961125,60.908667359588655,219.30149273083583,127.08913649025071,26.57295272007387,6.162006546515755,322.84780231465356
gRNA_CDK2_targ_6975,512.3795430356599,461.64043984781483,287.59970208144534,759.8574761358351,183.1946956586521,299.1324337628477,149.58360294797347,86.04148555922939,100.08282958776675,105.99527627974518,31.43874161196908,52.020906034318934,48.48316733477372,269.88762943353305,253.9243882935231,95.33239890405399,72.82806665811027,122.72684613663108,56.691896247755736,225.26836358838636,490.0267843958183,238.50974930362116,139.50800178038784,93.66249950703947,534.9479899023229
gRNA_CDK2_targ_6976,157.75779512372878,179.42594593612947,558.3418727797864,230.9575983479903,344.4060278382659,239.68945013048693,51.68197517584477,91.55153143248053,37.522294204243316,12.026387116355703,18.723517226683807,26.010453017159467,41.428341128165776,254.39779249777993,318.9995454115825,46.3779237911614,15.906772589137576,14.438452486662479,8.60501996617721,24.550878228018814,26.61231617992807,839.1364902506964,112.93504906031396,18.486019639547266,538.0796705244227
gRNA_CDK2_targ_6977,575.0382729298733,439.8478148353295,469.9675415895733,776.6036464088012,367.61068928836187,78.6181396427997,165.55039202668974,566.6870255797521,208.37146930991943,177.74592483834192,165.99655571119675,184.19647340723134,69.64764595459754,447.0184706282623,692.9472782456188,139.9265563955553,128.03392446747011,194.9191085699435,179.6930639995829,113.75864949929327,2319.4734523137304,2063.0222841225627,677.6102943618838,149.42865875300706,728.4004428765796
gRNA_CDK2_targ_6978,606.5898319546191,526.6551044683962,1041.5911057621086,258.1701250415602,185.63729160076747,280.7790701528561,289.08291805675776,122.91640794175626,312.1013256240799,103.34539437275154,95.573774500386,236.57126315606945,143.64826978135744,363.73781792662515,396.639646411227,119.31414582170582,136.45515701466059,151.60375110995605,47.07452099144003,312.2271994494606,218.90130752512263,165.3899721448468,39.85942908011081,274.5173916472769,704.7704890916447
gRNA_CDK2_targ_6979,153.75830172622577,353.0405252022628,312.119747729597,365.9735961737792,771.8603177084542,190.65583690379304,143.70110170844643,200.48089984983005,31.630943338530344,113.94492200072607,198.83257472814222,229.31664700842632,102.5201340236856,338.407378702276,504.0980470701552,190.86299406362573,139.26223453039074,129.94607237996232,492.5108486523779,129.50119737069465,518.0397487957426,285.51532033426184,79.71885816022161,116.46192372914777,652.5283623502523
gRNA_CDK2_targ_6980,355.9549123777655,396.62577522723353,497.5525929437439,355.5072397531754,407.91352233326535,158.60593328634508,309.2514937351362,103.84317222665615,147.49417703088542,85.61156930287112,179.96932976096076,255.85792559736456,125.03553681073221,69.79538289874621,285.0554432837187,137.54820132934194,73.91970791422756,173.26142983994976,203.9895909629068,141.12069699006233,86.64009703690868,94.01114206128133,99.64857270027701,139.56944827858186,725.8381587312252
gRNA_CDK2_targ_6981,103.54244017979946,257.1529751473272,265.12299357063966,178.9746947923248,528.8220214679757,366.79334139968233,249.16594535996705,155.55283349870535,140.62093435422028,112.92573665188236,182.76388457091358,116.25080021954946,95.76551318757163,153.8049691032423,442.58608299314216,17.044877974529403,148.4632108319507,79.41148867664364,84.53166672656435,222.0823717572694,871.0031002347887,800.8356545961003,159.43771632044323,50.2203533541034,614.2364492891227
gRNA_CDK2_targ_6982,387.06208324723315,372.6538877134996,374.9523647029856,664.6136327083407,753.540848142589,207.0916849127407,1039.101826096456,217.01103746958347,439.1861800130311,92.5420296750083,531.6640525935215,469.4267473096875,558.6821944892502,453.39663877827826,883.2968012278388,315.3302425287939,526.327034199405,418.7151221132119,299.65716588099457,263.125442993423,2037.5429748887784,1700.9052924791085,451.74019624125583,462.1504909886816,789.6105641267123
gRNA_CDK2_targ_6983,347.5115374274814,188.50620635799837,383.1257132523695,391.0928515832283,718.1232069819163,225.7189793228814,91.17876921266922,110.20091746502287,19.49756596033578,72.5659968376717,100.18478993680813,125.62871865430763,160.75997589951285,164.73897164612683,435.4596969110492,86.21537115023594,82.34094046141804,93.84994116330611,89.08726553218759,238.38715348122082,358.56594431903085,268.1058495821727,106.29181088029549,193.4870055605947,642.5639240072074
gRNA_CDK2_targ_6984,775.0129428050225,325.43653351978134,610.4469697821087,813.9336509756214,677.8203739370127,637.1630411468716,240.3421935006765,221.67338397771906,519.280497734986,471.4751423750973,297.20090403848104,805.0854505311264,363.0983956124385,251.2998251106293,362.6955442833631,793.9741996042417,422.777063619137,714.7033980897927,657.5247609449527,982.9721855416692,619.2866058411834,537.9526462395544,172.72419268048017,675.3559174981267,554.1651209924809
gRNA_CDK2_targ_6985,900.3304025934493,688.2837399776625,657.443723941066,756.717569209654,769.4177217663389,865.8952592713935,680.2692504853064,791.3273573353757,1138.2931494109703,1344.9169863341513,1076.602240534319,1092.4390267206977,745.1097295659962,492.5768145569478,447.83710431678963,1378.454957126186,1372.6609051920486,1147.8569726896671,1968.524861674304,834.1676259000895,678.7141088895942,534.4707520891366,445.09695806123733,690.4528335370903,801.9949374959252
gRNA_CDK2_targ_6986,532.3770100231749,393.7200918922355,482.2275644136491,323.7592919440106,439.66726958076504,583.7465351177916,527.3242182576031,395.8756035089668,493.8214457795836,1230.360553124119,394.8705946463316,544.450094787753,378.85917756337113,354.8083825166028,380.323973012751,584.2825612664266,1077.2939710368862,837.4302442264238,704.5992819363927,756.7667655323661,402.9865021531965,501.39275766016715,305.5889562808495,861.4485152029026,432.029576730588
gRNA_CDK2_targ_6987,698.5781800971877,630.1700732777016,820.9106949287436,714.5032649798853,1399.607474832102,548.6833926987032,279.41880887753473,130.12185254523854,279.6287607333049,385.04822479315123,669.7150602051902,702.9899988923439,478.22715519687017,760.6421102333335,729.8919639869955,113.96284692272565,653.8931124142534,411.49589586988066,669.6730244266147,149.74161606249643,381.77668625039666,351.67130919220057,179.36743086049864,197.18420948850417,636.1582136438215
gRNA_CDK2_targ_6988,1337.6083473871088,1160.4572819148455,934.3159060514452,1832.6590092477236,1221.2979710576808,1765.4840069611296,1261.3763372185854,1540.6935960975313,1100.1396390425432,2945.853332297841,1630.902187088458,1500.466949561308,1711.020509130296,3241.0205870866876,1937.4393319500641,1597.660015728855,3216.75488427589,2468.975375219284,3611.0713199240126,1816.3901663050253,1304.4036780221886,1112.4651810584958,3760.072809890453,1293.405174113657,546.0512211988586
gRNA_CDK2_targ_6989,399.5049515950202,793.9779712882166,953.2167745718954,984.8841391788166,594.7721119050905,205.99596171214418,743.2960494802389,1009.6099438526326,580.2980602727275,1407.0872926136171,1657.310730042512,1041.4797718299362,1065.8791679387868,1819.7824898874144,518.7258921860301,1060.9445557866966,1259.7540095593465,960.157090363055,1596.484292548407,1241.9745802830585,316.3464051162878,356.8941504178273,186.01066904051712,465.8476949165911,507.33226078017003
gRNA_CDK2_targ_6990,718.1312589294245,556.4383586521261,581.8402498592651,636.703348920064,357.8403055199004,146.82690887993257,308.83131507517,132.6649506405852,296.5313269075528,167.35023428013614,208.1943333414841,359.89973766600247,133.59138986980992,213.21304958624825,400.0153029764289,157.1696306256025,44.91324025168257,115.50761989329983,136.66796416869684,16.117370439768074,138.86426638248182,139.2757660167131,531.4590544014775,382.3525062113026,738.0801829812518
gRNA_CDK2_targ_6991,813.2303241589399,629.0804420270773,1039.5477686247625,737.8781276525672,1820.9552748470019,375.0112654041561,666.4033547064212,556.5146331983656,281.0314633203794,555.4560151198184,782.056163565293,756.9572653565184,457.9632926885282,1332.8549099776235,779.026520658268,460.2117053122939,1141.8567538986797,635.2919094131491,676.2533338125148,294.7979500204091,543.4515093585312,383.008356545961,239.15657448066486,684.9070276452262,1068.6148377319685
gRNA_CDK2_targ_6992,407.5039383900261,371.2010460460006,649.2703753916823,304.2220932922168,973.3744829329715,464.8605678530701,275.21702227787256,80.95528936853603,268.54741029541617,174.28069465227333,89.84493713998273,172.6952526853581,90.21171383343345,358.45305003089766,307.37228390922036,36.86450352630778,73.60781041247978,86.63071491997488,150.33476058556656,331.90538428871236,149.66926693673832,252.43732590529248,146.1512399604063,271.436388374019,1082.7074005314178
gRNA_CDK2_targ_6993,617.6995358365718,534.282523222766,811.2048435263504,505.52501511516306,636.2962429210517,1098.1885777978537,640.772456448482,193.69930492890555,571.2506285860968,749.9165796791971,328.63964565045006,198.17488013073879,426.89203684240385,460.86820718258275,756.1470706052327,668.3177736059669,615.8416172010225,498.12661078985553,568.9436730578343,24.550878228018814,1048.0850537628814,792.1309192200557,239.15657448066486,638.3838782190322,673.1689846322738
