gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK13_targ_5890,254.6438740311987,272.0676140118873,74.34517699593077,201.23157045644808,204.1030809299166,83.22290635154772,113.46217544066542,128.38024351454237,202.76159131977167,37.39061352097203,65.56537397833985,164.9146453651749,79.60902429148483,220.8028796368334,81.53716512514413,232.07518236650523
gRNA_CDK13_targ_5891,84.47733953756303,29.13631894737233,48.881518598612566,48.69451996467985,128.86943249251448,33.33175903779199,174.94744317805637,176.23243298905805,69.53732124482171,56.72371326262601,115.32567005499267,52.408889432016274,15.379016056309569,118.89052659927573,38.62020716404843,213.67974820915148
gRNA_CDK13_targ_5892,51.33860227504482,87.89134622866288,107.03442051112047,49.77010173096796,126.62917062808765,79.54895847038534,65.12269405916707,82.45903772626188,82.8802758748244,51.74095559725127,226.989187913253,223.75530646286526,67.84860024842456,17.194731897964466,115.86062149214528,174.28979934820612
gRNA_CDK13_targ_5893,269.3403751974884,74.9633106692328,99.85236301444098,62.38374244471033,72.44963369326004,56.54684999702091,74.6310540932836,107.98422832868323,23.709403996389398,244.15512560336217,240.35283101711843,277.2696566499192,3.906434559757778,47.20971730171605,12.637502344256685,150.06535930560037
gRNA_CDK13_targ_5894,89.01628892325368,135.8890901899799,133.45568657466262,126.18529721770952,185.83298417148416,41.10561977184571,83.08647492899122,173.8488750013615,135.27703232571957,61.38757443741677,50.27428234987842,61.503816553008555,45.52024271212485,53.66315572185888,83.96356557524142,157.1812885681158
gRNA_CDK13_targ_5895,200.08834646338283,104.53378006449643,52.189617809204336,118.16732405083454,108.25032329371217,49.624919206425126,51.530206225161606,85.1744835350301,44.673238482374394,87.53708666530338,142.14932868895335,136.62489967943648,32.07388375380071,90.56469621824611,62.88421166502126,205.5797010699052
gRNA_CDK13_targ_5896,23.113387891211165,7.669991246079801,67.29370236282728,67.174970312721,134.3504615200442,76.03474745362134,130.14966637302425,46.13240712896246,57.836576415434735,81.95639808008367,44.042198787018094,39.59559431680616,129.89922920289285,95.5455379519134,87.90646630664949,133.7643298602636
gRNA_CDK13_targ_5897,101.09077563858611,23.781796756712847,122.83494700381537,67.71276119586506,67.3818568543139,25.611143925204384,34.7789007959295,24.107124457842385,76.67067006624623,122.77514887483353,106.90914483092357,37.18367994217837,5.098925109578573,2.728635036704689,43.52355807362002,108.55577194092699
gRNA_CDK13_targ_5898,9.540607203903178,56.19836353259729,62.94094024362757,31.631881944927574,44.32673475438726,14.536054660251137,29.705648294504922,24.710556859790884,37.180656267065196,19.851306538852953,63.05969089636508,176.27074221238072,12.253868408503346,34.38946379592893,23.809054416579595,126.49699784748186
gRNA_CDK13_targ_5899,145.92942612344285,64.97785036773266,106.46856143562452,75.14405339931017,69.60036860355213,25.3981614393399,116.74862202963857,48.99871103821782,51.93488494447201,125.2864587381824,92.13203947568773,37.03293529376413,4.687721471709334,31.70414042647353,43.068607989226784,163.36356753732247
gRNA_CDK13_targ_5900,161.88185017800612,116.30408109621638,156.96060201834098,189.88907183013708,350.02460373030135,99.30308403431638,141.5405540649021,284.8804369598846,112.74796662352273,45.76164639880159,332.2278773561934,89.64281759033273,105.35037202209922,58.68730912277545,131.12672432400737,232.63032578414828
gRNA_CDK13_targ_5901,78.50619738454279,117.51005456258113,25.855406988046184,78.3707986981745,38.80220549648031,145.9994940601048,62.50629968736321,229.33448436052564,78.54381562007353,25.79075367597964,57.823455737879335,60.549100446385054,11.47258149655179,39.80342220208904,47.26425876752,75.02006275694465
gRNA_CDK13_targ_5902,149.30058756038784,269.3662334472303,282.84248250559614,207.44061065274758,165.2791253182477,156.2226533816001,511.6965431782765,179.7926841605542,277.1485633820367,590.8354729294748,293.6467827221972,714.8311227803102,359.30973877014173,141.80239857414526,220.0441908181974,347.0151036103273
gRNA_CDK13_targ_5903,244.19988369713383,312.925995052325,315.1835050512499,226.55663204450445,238.9685155772585,250.84012272689782,435.2148686756683,162.35348774424264,335.960201866587,284.97387639811194,299.94311456921076,477.81028725699207,433.40863431417876,176.84153737881343,251.23354660382287,274.56888760790946
gRNA_CDK13_targ_5904,449.5763265321951,465.4092801394838,713.6788770639819,407.4499291020501,246.71155658440367,662.37553103855,322.61418894279194,279.32885886195845,592.5811427409271,1479.12164745116,1539.9028745838798,1798.4841520141192,425.4312837395155,308.8554991546212,209.98473895216907,312.47004275790306
gRNA_CDK13_targ_5905,157.73950802019138,315.0002694144724,95.15137992570531,207.19616025131847,230.59472122964365,252.91670196407654,169.2679529563358,162.11211478346326,197.52704758030907,107.34853114283335,245.01083161822538,143.65964993876753,271.6411231764198,47.42627563796245,60.205061168038846,170.98417263405887
gRNA_CDK13_targ_5906,488.68620594773347,269.752144956467,279.9696595069243,489.43859374137554,369.8389586671251,222.30046962105675,455.06117720325375,269.4023958499057,283.7943811689034,211.06961470527386,262.5827373341254,309.73000427511823,326.5368088319633,607.2728865021658,230.55859276861895,273.76140627315596
gRNA_CDK13_targ_5907,748.3978390017908,1289.8127417464261,486.8564430324858,850.3940564916077,300.3038404091388,352.6457509701219,601.9302417570734,522.4216019869098,2820.4696730293576,505.69010994355136,775.6052862974215,1669.7984704844994,1601.8026509558365,767.3961203227568,169.9491315255639,386.58168901324996
gRNA_CDK13_targ_5908,398.65636521990814,139.79644422100168,231.30577901427174,218.4408787170578,167.38888649154285,394.86952879275617,185.85972214338472,159.7285567957667,246.33147009235736,1024.694148368984,751.7049245924313,806.3833725838899,407.9962494938597,201.31262937465706,257.097347691558,255.84541415831214
gRNA_CDK13_targ_5909,109.2652912798057,151.42202843675784,88.49165388332979,197.0759136321531,212.17237366489093,121.29352569982451,70.64264803870452,182.20641376834817,48.06029619614431,318.65731821604516,170.57919442674404,434.3958285136919,55.43025038477352,67.78275924512442,360.5226668769547,258.6968326216605
