gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK7_targ_246,143.63390363850243,186.92391230206354,241.6489465346199,192.89719605436005,171.03784738792814,262.8891242680954,227.9876561805598,233.16592426119468,285.2854337465583,277.72528511380267,145.20333340915482,218.3173077868164,275.41866506677405,269.73056310604454,190.8270476181351,418.2777219478145,104.9212347428229,205.65818512661116,175.9507407266159,584.7977658981816,168.17270352293855,167.09798696027048,216.0377525013181,209.47608905324432,87.35229692959518,181.6584795084605,104.1533793090535,97.93400078126373,225.17021303020644,227.11893886737136,211.40690449539508
gRNA_CDK7_targ_247,445.39109593167206,431.78652694407134,366.7940257033692,362.0858035804247,427.72380113401067,771.1590984662698,473.23542963313713,497.4797145092055,372.0238269569524,273.25109335010643,438.65918120187496,614.479964819461,756.3985161827134,756.9651090367258,489.4434317569741,468.28647264626284,550.0502878615566,552.8892010009398,499.1410483543839,106.96015226794732,526.7008249659057,517.4564842598888,320.0275054815263,560.9400661562305,761.1271541215378,459.1792190752275,403.7406276586906,220.62753712048274,653.1619064370981,656.1432847120345,362.02939243566254
gRNA_CDK7_targ_248,118.27747986021419,96.5186082231486,127.88993468260489,77.00834770092945,145.87952353687152,181.70797332643556,192.75852396285268,160.34726458931374,215.5573251041669,133.04619326409616,129.9129149462349,151.59639327781582,139.03613094229038,146.19396520347615,118.4351969178105,14.97597164487177,177.63231749375285,39.02990449024663,63.5979586247066,77.42370530746466,134.89863192730357,146.63909660700813,55.64027373479774,137.15822394779624,43.012953151883096,130.95918831206524,129.11898333818993,44.50024634064939,100.40100829134616,106.8344005455411,249.14002168005703
gRNA_CDK7_targ_249,245.50582981193594,239.30005861887625,314.946754886097,154.6703156369748,257.7194150596047,239.05596374137087,250.4566302721683,241.38488463182682,260.5432016476452,267.5973419396175,202.6703792188479,242.2535804096294,202.22876213843125,221.7859555139451,214.51408700169722,15.275824247327487,128.17353381389353,98.79096802541449,137.81363436222625,64.64580844181111,245.58113397111717,274.1491307337159,153.87413632864752,153.9773173554488,103.45846881466154,354.9285918434604,131.45950871592146,76.85493672516665,240.5854533243521,272.7048292785403,411.6263201765177
gRNA_CDK7_targ_250,40.05579988164377,98.14331518039988,80.34632621421733,32.72062510337845,98.30800744880159,31.889440141391947,116.53661322410392,110.03659342568683,129.75613765509524,261.57752029391696,17.204502870214085,67.76162201434025,101.14523684616685,104.35201160165097,87.6952750211653,13.709927323392064,59.36959967736482,37.67856360158229,48.53813537285956,25.11792187609779,137.39418729697618,161.7531018554807,60.62871206964167,136.20500076978067,40.39175262941151,113.5784915286551,33.93761797710732,14.15308586623661,98.01130946845457,105.49814907265242,232.96466001911907
gRNA_CDK7_targ_251,129.38075859542738,182.82083879985265,175.84018841230443,69.1450982057471,168.51878543621774,87.80638088793239,142.42678913213018,134.1174827056791,143.0175991778081,141.50648314454006,107.34452437651038,146.04595324933743,113.30241296495566,117.90597239772973,147.44516649992588,42.87892215116789,195.40507887389498,95.29337984298913,106.28551518030184,37.69678608029256,132.4492905459582,152.8023373259284,64.46597232721393,116.88634436199841,42.72872658920546,226.01616512171958,77.2373374651408,32.08701972983666,188.41597197953595,198.1376159389828,197.79592943923993
gRNA_CDK7_targ_252,425.048209360064,319.6542094876773,372.79204330772035,322.6903294093473,390.26082851883,520.460397299316,361.1679539169663,428.8259188526314,390.95538333566617,148.7058644370332,485.3984516125471,444.7290072818304,362.03083096890657,352.60527862037674,394.4291277127981,487.19384507888736,418.77962404844254,410.50556572002375,379.4208707048084,141.91028762010876,454.42214722205404,460.0692968189878,228.31698532554933,261.0136888779529,636.1306280017483,350.7344082567302,246.9254273506774,419.6072100436721,448.7248550252186,468.58615174690783,318.5475404446742
gRNA_CDK7_targ_253,345.4090895429557,371.67236952577366,357.84782995450655,257.882892763915,376.34139645232756,298.78903693696435,353.8940473523304,350.07011260573853,555.6692958880893,364.8093266235642,267.5489379079476,375.4641410931106,381.0997011247733,403.8203692901369,357.30168957788896,105.3482143294428,393.28786174716635,171.65208911657552,209.42905284762838,340.743916417428,387.96643200743864,451.75787261297495,239.06131404675165,291.49564783716204,133.77596883360997,461.15887372816417,218.83912281789895,198.9796729231894,404.5659133965742,452.5511340722439,361.43761091148195
gRNA_CDK7_targ_254,188.17826300884943,211.73511515771455,241.92004337549454,267.9446830499417,285.62287052470475,222.43105339619095,283.34331800295877,274.1056513903812,434.9571938297559,152.77331149493892,230.20203517027716,368.1791885557327,399.7983019572251,419.26244402795794,236.20502756080182,188.80718867961806,157.00066688356105,196.81882590193618,189.06037103937481,174.43222450247308,231.62450949628138,245.30209533561595,181.886136208925,198.9059031459161,240.07670327504795,229.4721723971853,407.25141572528787,248.49874403910002,317.25776203628186,341.3574869184267,214.36581211629837
gRNA_CDK7_targ_255,325.3811896021338,243.6785061816382,229.92400816679233,156.59156299473975,260.39995534155304,280.4504004456819,225.46028186572866,208.46473608530565,167.61925041252283,396.8201349692822,186.289377779679,266.0742188651825,297.20284359435,306.6162176107961,273.4655389506748,357.3076927818182,234.47656501790712,225.41955835731446,237.2734742557197,60.02825069596746,286.75779757071547,300.18306870824233,172.29298556499435,257.3490753269153,185.0630730323311,235.81377798032142,134.19012165660826,134.97292762269143,181.9873455686586,203.63596216349188,358.3941630728385
