gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,Plasmid
gRNA_CDK7_targ_27,473.0277606464674,173.35424266184842,336.41104173948435,169.76207657789863,300.6500466864422,196.16107424744115,185.77351103659498,131.82575825929214,43.208959809906176,124.65110750069962,164.55685636290102,33.813279845942404,280.2508218084116
gRNA_CDK7_targ_28,291.73209213138006,192.07604631870817,133.58576639255162,207.19762558357138,170.6481333651354,94.07531294467954,100.47911918731887,113.21059354832583,122.81403814752169,4.32455965517276,71.77694747267056,140.31743815040846,218.73372336620324
gRNA_CDK7_targ_29,145.18510399182276,187.55894953351742,263.9582976227915,280.89682814778274,246.74379646088764,338.45093418152464,60.94410837025263,232.11970690613114,149.92823197532525,84.27701856000674,265.58312029688494,189.27251956125093,307.13461104976153
gRNA_CDK7_targ_30,231.93299728085387,268.213275150854,208.53406878251187,339.8171270175808,219.58445003890776,124.6744663883485,289.46741484052654,87.25066997180815,173.88748588050075,377.51675965796125,447.69293239577553,213.13620344647353,138.44869658569394
gRNA_CDK7_targ_31,133.54718491118203,112.1603654586984,148.00454752698576,165.69299516423854,86.79854904336615,208.9929773044636,131.60097026303708,81.80541770941664,32.418150799178285,22.626096115863877,373.55988348203255,67.78002389693445,253.95881409124237
gRNA_CDK7_targ_32,171.84501791414152,191.96240866373483,262.8328497740631,90.33360738325382,251.79621853635084,144.83346201935126,24.8290811878807,92.44265468711168,122.8597619145163,62.58502732966018,169.62247446120674,6.547806082118952,491.68590637638675
gRNA_CDK7_targ_33,177.7052466710599,273.18492255593816,190.75525494027974,141.5389278927523,166.2762416100407,154.66619246837146,52.18895026543519,48.9439534747516,314.8081357578879,43.90292961931385,76.47232105880775,29.388395267010452,299.469631307993
gRNA_CDK7_targ_34,234.40915027673486,157.50178979306583,153.76227347772698,137.76282034087572,160.46080069052792,180.93742594606243,40.56100590747453,144.552452500463,103.28998964082335,3.182875906207151,48.65349475814551,18.87609722110854,225.75056143863102
gRNA_CDK7_targ_35,459.0787654363378,743.1050352844919,532.4673191556591,581.1950364758968,571.8104461569154,927.1239779749875,244.32363086256157,371.6068084648346,591.0711359393198,184.9181708551872,671.8423259218011,533.9275467352857,681.0841741867774
gRNA_CDK7_targ_36,184.47339819313464,167.81440698189752,201.83031420530324,244.60062193793485,86.65419412692435,160.17100295141364,98.35872933380838,111.24777005839401,50.799105131011395,22.072552480001765,255.19944466015863,26.54930747359169,250.83082603485892
gRNA_CDK7_targ_37,144.68987339264655,166.25188922601393,137.4188134135833,127.86681434285444,140.3542230432763,100.14958658113989,52.73614764698628,163.10430032465732,123.63706595342467,185.2987321048424,1006.2236082980008,246.79601908736626,176.49179456873625
gRNA_CDK7_targ_38,61.078440565064724,111.50694894260162,134.38499747353268,118.42654546316304,93.23265389048667,14.806041988872083,23.119089370533544,82.1853190300486,85.59489181390938,113.37265592000908,226.9935445513202,18.134353563368503,198.72587183438097
gRNA_CDK7_targ_39,152.1596015968876,167.13258105205742,214.5690789858384,270.3823217748851,188.96058562232457,123.8772179735631,38.577415399351835,95.35523147862342,254.31559202401922,317.76864346209436,119.37019658233349,100.72367324759544,370.39887399193185
gRNA_CDK7_targ_40,239.52653313488892,245.57097239741358,222.31672721983864,148.34243201639197,136.31228538290574,24.297094545841365,96.03314046221627,248.77204812716565,115.04099775843804,4.49754204137967,413.37799783615645,491.1621882614462,299.35691101767287
gRNA_CDK7_targ_41,298.0462822708766,369.69170104205733,330.97953255649054,228.845138704243,445.1080737828499,343.04460361909776,89.60357122899094,434.4804770294249,158.02133873337118,175.6809114317382,512.3847462492212,312.7856272587214,505.7759426664024
gRNA_CDK7_targ_42,190.95266519902327,154.1778883850953,251.26846535741853,219.99081754811868,124.88762485308278,116.77791066095006,32.07944649343264,153.79671796917418,90.99029631927334,58.986993696556446,165.34783327526102,213.57101869411426,316.9130962350324
gRNA_CDK7_targ_43,68.87832250208987,129.34806077341787,212.87275179355203,214.19644561506672,196.7557511101821,42.747700716589655,74.4872435636421,60.657577527570545,39.27671584836975,32.86665337931297,32.110296782615585,32.25306042793749,316.4622150737519
gRNA_CDK7_targ_44,43.29140821131952,143.41072057637018,234.66403187907693,137.0141093607623,68.77480661906061,30.56118923344109,131.66936993573097,31.21522517859319,181.6605262695844,39.75135235034801,103.97139073532445,55.14480434784555,244.7157502849921
gRNA_CDK7_targ_45,122.65211172930563,297.6738372026955,141.4312796568761,404.69456107697715,216.75921810283242,78.92759306375656,143.84451167524276,208.37587436663327,92.08766672714397,38.74805451034793,209.3732716313,3.9900693312912363,247.61829776073535
gRNA_CDK7_targ_46,123.89018822724613,149.2630598074978,180.67515681688573,134.83308172304046,189.04307414600558,184.69588275862228,106.08789234821754,333.93326083549795,40.60270509121343,68.74320027862619,148.65317163566218,19.54110877632375,304.17570342885824
gRNA_CDK7_targ_47,2.765037512067119,44.51755133581063,11.450208547932995,2.7018700586702944,11.032840042338059,0.11389263068363141,0.2051990180816587,0.0633168867719943,0.5944089709299264,0.06919295448276416,7.674158979493032,0.17904157255794007,180.88788589122112
gRNA_CDK7_targ_48,10.729996315484343,69.4610166024614,50.23738223309633,8.9194264587429,48.35889700800514,0.4176063125066485,0.889195745020521,0.2532675470879772,36.48756606169855,8.683715787586902,59.15497546692545,0.30692841009932587,85.441980062655
gRNA_CDK7_targ_49,6.355459356094572,16.98882941851612,20.388547984211176,10.48195372158837,31.28377260603147,1.4806041988872083,1.4363931265716106,0.8231195280359259,1.4174367768329013,1.0724907944828443,30.74712380599511,2.2252309732201123,76.90341807090552
gRNA_CDK7_targ_50,68.34182268631565,260.17341106148933,256.17802771201656,99.74132361163593,208.84031982945334,30.826938705036234,79.61721901568356,87.69388817921212,72.47217068645641,80.22923072276504,35.59396105620123,31.56247150521401,199.68399430210206
gRNA_CDK7_targ_51,86.62408563923705,77.98384072546278,179.1582488468604,70.5090427359019,126.22806336289955,36.82528392104082,36.11502718237193,22.224227256970003,76.26724334700901,2.3871569296553634,188.8920183899776,155.10115657019267,324.3244553235806
gRNA_CDK7_targ_52,15.59976387405031,44.801645473244015,158.4761057716766,74.2200449851599,60.15475589439275,11.617048329730403,52.87294699237405,21.1478401818461,46.821137402480346,120.29195136828548,197.18886132175408,9.924018593211537,222.1998722935471
gRNA_CDK7_targ_53,9.574458250739875,3.465948476687235,59.926020235193484,1.98571172986612,17.363834234857283,3.151029448913802,1.6415921446532695,0.1266337735439886,2.0118457477628278,0.20757886344829246,0.7909769123600273,3.785450391225019,53.17579695851913
gRNA_CDK7_targ_54,24.225030143035802,50.48352822191162,33.43721869410633,156.25272628454715,123.36158716498367,6.377987318283359,17.57871588232876,2.659309244423761,34.97868175087643,7.818803856552349,1.3295143846051523,66.93597076916132,104.15354825579581
gRNA_CDK7_targ_55,139.1597983685123,156.0529096921556,220.93030595691226,143.361876366072,206.18006494074004,28.587050301591482,28.59106318604444,127.9001112794285,205.98557031071678,15.948976008277139,135.86290666984044,35.88504661411285,256.1568597524849
gRNA_CDK7_targ_56,79.03054978520198,166.59280219093398,205.9080238021455,106.1867485708735,169.9676030447669,94.41699083673043,63.74849495070197,43.24543366527211,36.030328391752455,51.27197927172824,299.1912244241823,5.9851039969368545,265.4844637764752
gRNA_CDK7_targ_57,170.11171081702483,192.7578722485483,225.82355747312297,155.27614674526873,141.17910828008664,88.41864562072584,77.29163014409144,93.13914044160362,37.081975032628485,106.34957104000851,83.17038086985649,13.811778454469666,238.6852147528654
gRNA_CDK7_targ_58,110.68403891588079,49.48919874089478,117.30754968195741,58.98540417241655,69.84715742691404,34.015932364177914,2.5307878896737903,29.062451028345386,47.91850781035098,4.739717382069344,29.266145757321013,82.25681390661933,157.52660572237517
gRNA_CDK7_targ_59,161.52771376463735,199.6613597881794,190.20068643510922,217.06107893028343,277.40890513931134,77.67477412623661,111.08106845487124,142.65294589730317,65.842224472238,460.68669094624374,61.93180930818938,89.72540521903626,229.16035022081482
gRNA_CDK7_targ_60,61.5324019476429,132.75719042261844,100.16485853683265,19.33627487771271,107.81250045110912,174.74925967891846,10.807148285634023,177.857134942532,23.090502332277907,2.0757886344829246,119.33653799031818,1.9950346656456182,137.2369534647526
gRNA_CDK7_targ_61,61.61494038083894,100.22841168649643,232.7882854645295,249.84159879872902,55.61788709193597,31.624187119821652,94.66514700833852,5.698519809479487,224.68659101151215,9.098873514483486,28.643461805037585,1.0230947003310862,115.39739721522831
gRNA_CDK7_targ_62,38.66925595234165,66.64848464187094,89.36708352439442,23.535566896609915,62.87687717586681,242.7431601970464,58.41332048057883,15.13273593850664,20.347076312601324,2.1449815889656887,77.8018354434129,39.798383842879254,111.05766603790349
gRNA_CDK7_targ_63,39.370832634507934,33.23901407970545,139.97961504040023,33.17115168415699,80.92124173109262,13.059688318389734,58.61851949866049,18.741798484510316,24.09642520615932,6.365751812414302,301.8502531933926,5.0387413991306,111.14220625564359
gRNA_CDK7_targ_64,46.09771493998465,51.25058239298174,43.89246610040981,46.58284402358062,89.50004819391995,60.89459320551492,3.4883833073881974,76.99333431474507,18.518125632816936,2.4217534068967455,95.06869314727223,13.965242659519328,105.11167072351688
gRNA_CDK7_targ_65,5.7776903237223385,264.43482312299005,16.033554134783667,10.221532511114127,27.984231658790183,3.2269578693695564,8.549959086735779,6.141738016883448,2.1490170487466567,1.349262612413901,3.736103713700555,105.22528992905222,66.19499049049361
gRNA_CDK7_targ_66,337.4996533385806,74.46107342128889,105.31908346724124,53.28869019329243,30.314532452779343,66.39940368855711,3.967181016245401,34.31775263042091,25.69675705097066,2.3525604524139814,107.97676318514756,32.79018514561132,166.4596887302451
gRNA_CDK7_targ_67,114.81096057568247,135.22880941828885,53.07546811249853,56.51140267291122,72.63114510114887,11.27537043767951,195.00746685026962,6.395005563971425,68.90571686087685,2.9061040882760945,43.21763214767128,183.185106094281,144.5074121904007
gRNA_CDK7_targ_68,162.6007133961858,42.4720735462903,171.73681738060756,123.0490219490809,68.21800908421365,22.436848244675385,27.496668422942264,9.11763169516718,7.727316622089042,71.92607618483335,249.62894768162312,59.08371894412023,174.0964883994336
gRNA_CDK7_targ_69,45.4786766910144,67.01780702053433,61.58972575070511,43.16481563610615,32.91292094873186,35.30671551192573,12.243541412205634,84.5913607273844,3.4750062915903386,18.197747028966972,38.37079489746516,2.634468853352547,108.5496395782807
gRNA_CDK7_targ_70,150.2199484167808,132.01854566529164,149.6030096889479,58.88774621848871,156.62508433935994,98.51712554134116,440.35709280323954,49.513805455699554,93.32220843599843,10.551925558621534,83.37233242194843,9.872863858194982,188.38378519750947
gRNA_CDK7_targ_71,31.85983521366889,96.33632200365913,82.67963978557316,40.69081413660082,74.56962540765312,22.247027193536,12.175141739511748,23.933783199813845,47.82706027636176,0.7611224993104057,24.065893290954026,14.527944744701424,148.00174119032457
gRNA_CDK7_targ_72,40.44383226605636,74.60312049000557,97.47357020291678,80.56781199046964,23.98353826026012,28.928728193642378,151.23167632618245,25.073487161709743,9.464819767884212,163.71053030622,8.633428851929661,27.291051131331727,128.36023060204272
