gRNA_id,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK8_targ_883,167.20952533514563,183.19777777058258,289.03536892620934,101.32523288584929,146.81037318518176,176.5497033635835,32.593529587483324,152.89677237929405,51.44665025819788,9.878749745432218,46.33156708062506,88.64696784443619,231.64019660785758
gRNA_CDK8_targ_884,101.91168256187909,136.50892670445987,91.9921048832786,86.01374218660402,169.67135587095217,221.61504811347083,70.64549364805121,4.02119425265328,12.340243811932599,2.8323688081309157,9.691130077036187,11.217546867477765,168.99589526244793
gRNA_CDK8_targ_885,362.95128644338627,851.7917186369941,508.9005255099315,277.8334587024631,305.2655594259279,249.17248892012302,33.457454468115415,79.23580493296349,68.30585659281002,4.904833789690122,20.311546599815568,179.88571547052788,352.8990489197324
gRNA_CDK8_targ_886,141.14350674988466,156.41564573778956,36.50999567440844,289.7087979880536,248.54174613686004,292.9422487782109,48.458331940908955,56.66228265102349,26.4185501325881,13.471022380134842,112.87511435616463,49.48679520598493,260.38387063948954
gRNA_CDK8_targ_887,184.32127843842468,57.40170387923993,146.46773592055928,74.71567633850742,119.23431282047125,85.29850801144175,2.1990815143362243,1.1880801201021054,5.387993777040993,8.013531262028932,224.62180945678395,9.071229235794293,220.5090679387452
gRNA_CDK8_targ_888,76.41479101996444,32.9779983985884,2.3903856575250186,353.92359560643234,202.4268576254076,153.9645072768101,19.98808019280604,7.585434612959596,6.9522500348916045,14.714501369070367,67.10775690331222,2.9157522543624514,207.9125754954712
gRNA_CDK8_targ_889,165.16066797909892,206.5022299722517,124.14908246556253,267.1951339257881,193.13958340931336,110.26477903449512,8.953403308368916,4013.7002088187896,46.58007523377375,7.8753669299249855,5148.777930243445,13.971312885486746,275.68565005044655
gRNA_CDK8_targ_890,218.96214447677002,74.03060973840692,48.18514246484642,73.86351078792107,186.3884494599218,288.7753676397209,16.453842044765683,68.81725618745273,9.037925045359085,9.257010250964456,29.305711842544362,34.26008898875881,280.19446166325156
gRNA_CDK8_targ_891,51.37320111272684,22.265145585471195,69.01924061674869,230.57950446188386,111.94737458938192,175.88440301374055,48.10490812610491,4.1125850311226735,3.3023187665735123,18.375856169824964,80.58241036658856,73.78473065900536,155.61036078693303
gRNA_CDK8_targ_892,165.38831879643746,80.34639609837902,156.9351089050899,194.76106212594743,422.9996202576454,295.4283711381503,16.493111357521688,5.849009822041134,16.859206334612143,8.980681586756562,44.4066165858713,22.07062470316022,308.6845150416633
gRNA_CDK8_targ_893,41.28068154405229,39.57359807830608,12.430005419130095,33.0970104163219,26.968815512119768,49.827494622447304,0.5105010658280522,3.381458803367531,2.0856750104674813,2.003382815507233,58.8769340981582,7.5728565495247,134.58802664222964
gRNA_CDK8_targ_894,59.265096113795664,43.17119790360663,7.800205829818481,238.41392968501654,99.90963839390595,145.73579242348958,2.238350827092229,2.558941797142996,13.383081317166338,3.9376834649624928,152.66848751495363,3.2397247270693903,136.8706125212122
gRNA_CDK8_targ_895,38.85240615910804,3.7574931508694656,48.26062832771563,80.10356175511797,90.87240617593733,92.091574741417,1.2173486954361246,0.9139077846939272,1.911868759595191,2.970533140234863,0.8297200408421392,2.551283222567145,133.93988497288893
gRNA_CDK8_targ_896,3.566529471636871,574.496718769106,6.768565703939263,29.001117931245524,47.972343354671324,8.788967779504057,169.87904698247337,3.01589568948996,12.514050062804888,2.348793645767101,329.4984226192304,2.8347591361857165,125.48586319887953
gRNA_CDK8_targ_897,6.1845138710298935,82.38503599938265,35.93127072574449,67.6509490320334,96.80197356005904,95.34804487485874,2.042004263312209,12.06358275795984,2.0856750104674813,3.9376834649624928,176.36529188140514,1.5388692453579604,126.27490523112043
gRNA_CDK8_targ_898,87.30408844932383,42.45167793854652,107.44154481717713,129.08933630817913,98.19506469247317,100.67044767360224,1.4529645719721485,13.160272099592552,2.954706264828932,6.770052273093408,19.282693749171315,24.621907925727367,248.1537191397559
gRNA_CDK8_targ_899,26.33161120548924,44.770131159295765,18.443712494377248,107.3453701625723,81.04932767814536,109.35436802944689,2.5917746418962646,6.580136049796276,2.4332875122120616,3.246861804442757,2.3232161143579897,130.4799133827197,148.70624300482535
gRNA_CDK8_targ_900,60.78276822938582,53.08458408887926,43.12758965260928,148.27680580202687,94.19439272246335,61.80290091962016,4.005469901112409,1.00529856316332,4.866575024424123,4.352176461274334,9.093731647629847,21.94913502589512,110.8885856024233
gRNA_CDK8_targ_901,22.80302353674212,76.8287429358629,50.39939444234328,54.48361681490865,58.4741072759471,70.59186869912422,1.6100418229961644,5.117883594285992,92.11731296231376,6.839134439145382,59.00968930469295,30.777384907159206,176.57633478647637
gRNA_CDK8_targ_902,190.77138492968282,204.02388342593355,329.2441718812091,251.82866480392443,391.60148935015764,448.6575464493446,50.068373763905115,7.128480720612632,518.811658853786,77.44110814426234,4.513677022181238,29.805467489038392,256.5795608411853
gRNA_CDK8_targ_903,84.53433683837179,118.9606342232716,61.24419674121994,132.8003798349262,268.3307842742301,289.5106996053368,7.3040921726167465,7.03708994214324,227.33857614095547,23.487936457671008,18.386596105061805,35.151013288702885,198.89495226986116
gRNA_CDK8_targ_904,86.88672861753653,43.37106456056777,263.64695704786465,223.15741740838973,147.20329632509348,90.06065788400173,20.773466447926126,7.402653056020811,13.73069381891092,14.78358353512234,1.6262512800505928,1.903338277153267,150.14342670640696
gRNA_CDK8_targ_905,72.84826154832757,2.4383732149259303,35.10092623418316,132.99280431409085,140.16640009212975,67.5454934130013,22.854740023994335,19.19206347857247,49.53478149860268,11.882132560939452,498.4958005379573,7.775339344966536,175.47731195585513
gRNA_CDK8_targ_906,43.51924791454777,167.24841854508347,154.19245588750857,452.14254761433784,235.28952023620252,229.80874715890488,5.694050349620582,11.149674973265913,25.72332512909894,28.461852413413105,150.6107818136651,36.04193758864697,282.42068739707406
gRNA_CDK8_targ_907,78.16011395289313,95.49628869603356,108.27188930873847,173.12705282557755,152.95426228198258,150.49794229604956,20.616389196902105,295.4663867915467,5.387993777040993,5.733819782313804,394.7144178294225,37.70229651127003,145.12737378716136
gRNA_CDK8_targ_908,48.71727491044407,67.63487671565039,111.84488681788113,121.5847816207573,111.6973325912563,88.13478845024586,1.6885804485081726,1.1880801201021054,11.818825059315728,4.075847797066439,52.770194597560064,6.965408163199189,132.30544076324713
gRNA_CDK8_targ_909,41.50833236139081,0.439706645314512,108.34737517160767,219.58381993818884,5.393763102423954,17.08771424859753,4.162547152136425,0.639735449285749,5.040381275296413,0.621739494467762,81.51169681233176,2.105821072595104,106.52067435251845
gRNA_CDK8_targ_910,1.2900212982516341,1.0792799475901658,60.4641761582381,60.503754091631656,93.30138558630044,24.020844210118657,1.0602714444121084,2.01059712632664,3.823737519190382,0.9671503247276297,68.56806417519438,8.909242999440822,116.72186062648979
gRNA_CDK8_targ_911,154.49902136707806,118.64084757213378,83.41187847047827,360.5759847432678,104.98191892731126,195.00303411975338,4.319624403160441,4.569538923469636,5.387993777040993,9.740585413328272,349.87634682231334,2.672772899832247,125.20406247307922
gRNA_CDK8_targ_912,443.57761758411334,32.93802506719617,20.154725386079367,20.25954873490801,313.87414821853827,61.41772703286899,10.013674752781023,17.912592580000975,14.59972507327237,3.1777796383907835,74.94031408886202,15.996140839905115,134.89800744061
gRNA_CDK8_targ_913,150.28748124631537,179.20044463135974,67.15725599930815,119.3856447160183,242.43357732550578,331.14449518235006,3.9662005883564055,4.660929701939029,382.7213644207829,1.6579719852473653,25.654943662838946,67.58875711848515,318.91388138821463
gRNA_CDK8_targ_914,95.12009984461314,62.23847697769956,30.999527684956025,136.6763586295287,130.27188102344476,84.52816023793942,191.39863037276356,10.784111859388341,9.733150048848247,10.016914077536166,338.293455052157,29.562488134508186,143.9719908113801
gRNA_CDK8_targ_915,161.0629532670055,70.4729832444986,72.4915903087324,38.78727715733406,251.64941097070695,194.79293927243455,560.8050554684934,34.45432348296106,5.040381275296413,2.970533140234863,49.78320245052836,744.0432801305739,357.943281911558
gRNA_CDK8_targ_916,165.38831879643746,264.78334714212065,296.4581454416817,445.24275557571923,351.66621022095245,262.4434801090952,5.811858287888594,16.450340124490694,7.473668787508475,30.810646059180204,10.719982927680439,109.21921986132682,365.10102034688595
gRNA_CDK8_targ_917,578.6504358716373,313.39091811507035,130.64086667231467,629.7228526720119,564.1304680568311,364.72465494547515,498.0526936843989,257.0822598344017,107.0646505373307,11.191310900419715,58.77736769325715,38.512227693037374,316.15223427537154
gRNA_CDK8_targ_918,342.84213091181664,283.6107862278602,158.44482616247413,506.3787615274633,437.2877344362519,317.2082036435349,95.8563924374058,54.74307630316624,57.00845028611116,15.819816025901943,22.369252301104076,76.17402764521904,330.80587201698785
gRNA_CDK8_targ_919,216.87534531783353,324.66339756767877,190.50115592759911,545.5783768544359,613.388741687577,385.559060637925,353.3060068657681,270.51670426940245,49.70858774947498,8.635270756496693,21.539532260261936,46.9355119834178,558.4163182459009
gRNA_CDK8_targ_920,53.497942074553066,91.25911556845735,41.44173871519689,92.41872842165635,127.12849590415132,155.47018701592836,6.36162866647265,6.488745271326883,8.690312543614505,159.303474915851,24.924790026897863,10.569601922063885,227.1595650676326
gRNA_CDK8_targ_921,249.50529580302197,150.6994593487009,157.8409392595204,323.1081897287771,284.47635329605544,377.1552667451721,8.246555678760844,53.64638696153353,358.38848929866225,28.94542757577692,196.41132806815122,74.27068936806577,322.23912995265835
gRNA_CDK8_targ_922,35.55146930769944,119.8000741825084,155.50087751057487,94.23301636806602,150.23952058804736,333.1754120397654,4.476701654184458,6.6715268282656695,6.257025031402444,57.47636215524199,15.200471148227992,4.738097413338983,231.41475602721732
gRNA_CDK8_targ_923,216.72357810627454,233.76404198175146,305.0383718544821,595.8561443390313,504.94195507195366,362.7287538959463,27.88121205676285,54.65168552469685,63.61308781925819,28.600016745517053,68.20298735722385,14.457271594547155,484.6127081587989
gRNA_CDK8_targ_924,69.09202306224194,46.6488777347305,7.850529738397954,219.83122283997199,153.34718542189424,139.60802604335728,5.026472032768513,4.569538923469636,6.778443784019315,8.842517254652615,81.54488561396545,54.7513478874727,159.83737167393775
