gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_TAGTO,FDR_CBE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK2_targ_6973,CDK2,targeting,-0.49671637807461716,-0.31803793253147233,-0.28521071386833063,-0.36665500815814006,-0.31803793253147233,744.7828026635383,1490.0,-0.7119599586262753,-2.7932294929210446,-3.369628453809007,-2.291605968452109,-2.7932294929210446,0.7049823228915716,-1.5544082904710739,-0.6119590364214286,-0.48712833466697697,-0.6119590364214286,-0.1370482029898068,-1.1819618408085655,-0.11489534328298072,-0.477968462360451,-0.1370482029898068,-1.448542591895142,-0.5159623100137627,0.3595076841196076,-0.5349990725964323,-0.5159623100137627,-1.7457436104867639,-1.679890274480322,0.34146858247139616,-1.0280551008318966,-1.679890274480322,-0.7665069273228464,0.6669546871852532,0.32242277088582505,0.07429017691607727,0.32242277088582505,0.9610481377374509,0.9610481377374509,0.9610481377374509,0.38406367755470655,0.8261882751676913,0.001257706497440825,0.010055576102727368,0.018266169251520383,0.17220915320747637,0.43852704832649214,0.9251961790120785,0.23105841246995898,0.4935517950736512,0.018788769670569156,0.10331426944604481,0.20909102764641557,0.6146459160831578,0.23177682231776822,0.9494817844948178
gRNA_CDK2_targ_6974,CDK2,targeting,-0.3553277805286946,-0.18267932386042102,0.12574511242668573,-0.13742066398747665,-0.18267932386042102,104.25627816324162,167.0,-0.41714261921855145,-1.1814693905683467,-1.5770661753100514,-1.0585593950323167,-1.1814693905683467,0.8841195754976895,0.5675769879994463,0.7324586261176447,0.7280517298715935,0.7324586261176447,-2.672637601670196,-2.170568206965065,-0.8854015673645725,-1.9095357919999447,-2.170568206965065,-2.8511257229264575,-3.2887617065801065,-0.1863015584902348,-2.1087296626655996,-2.8511257229264575,-0.42731342658226523,-0.5639399521114288,1.5573018828867446,0.18868283473101688,-0.42731342658226523,-1.0923057246680472,-0.8187057198019623,-0.36489490595773055,-0.75863545014258,-0.8187057198019623,1.7979157745772179,1.7979157745772179,1.7979157745772179,0.625000162550625,1.0,0.07728176916603163,0.19829663251129048,0.0044967721016697,0.04246103928023715,0.019402660883798144,0.9540874131714697,0.0036740458681257288,0.02679807269272555,0.003652001775816359,0.06362171514711656,0.39795066891416897,0.9964506176107848,0.08809119088091191,0.8999439562216618
gRNA_CDK2_targ_6975,CDK2,targeting,-1.3358520912852847,-1.6296000097904073,-2.7036436252109746,-1.8896985754288889,-1.6296000097904073,516.349696799458,1131.0,-2.4710892934822644,-1.7264323653314373,-2.1858838837314827,-2.127801847515061,-2.1858838837314827,-0.43561128048463293,-1.7892067439381687,-1.1612682923151036,-1.128695438912635,-1.1612682923151036,-0.1760371869386844,1.2488534220515917,-0.7016739418075242,0.12371409776846105,-0.1760371869386844,-0.650378302259346,-3.0404840997218407,-0.21540542596725987,-1.3020892759828155,-0.650378302259346,-2.5269965795536464,-2.1214260328794876,-0.8002735718356968,-1.8162320614229435,-2.1214260328794876,-1.685699048695545,-1.0733283683720698,-2.5672385840926872,-1.7754220003867676,-1.685699048695545,0.25588795608271203,0.25588795608271203,0.25588795608271203,0.00035091518446052095,0.006758977413563251,0.0018572792745297573,0.013364335649333687,7.806103696747628e-05,0.003588639338365923,0.06784624441807798,0.24601666898608457,0.04056172553904054,0.16575223646200518,7.192940869176782e-06,0.0001417180611724711,0.04062037741380128,0.819571666485314,0.31626837316268375,0.5861516652073111
gRNA_CDK2_targ_6976,CDK2,targeting,-0.7581317804172809,-0.34114822044886994,-0.6407036410256671,-0.5799945472972726,-0.6407036410256671,170.60193982254094,413.0,-2.1372022740675454,-1.9786568835897123,-3.464805457317632,-2.52688820499163,-2.1372022740675454,1.2200179680006469,-0.1127947823428557,0.4088494872320986,0.5053575576299633,0.4088494872320986,0.8967309150960443,1.0178979628554186,-2.0766250955556433,-0.053998739201393496,0.8967309150960443,-1.4250884117254512,-0.7510503410500564,-1.3431262583716344,-1.1730883370490472,-1.3431262583716344,-1.1518493430640193,-1.0841119491347404,0.1084161761323147,-0.7091817053554818,-1.0841119491347404,-0.10308849149709504,0.8167909475113485,-0.17801589623927297,0.1785621865916602,-0.10308849149709504,1.912454920099851,1.912454920099851,1.912454920099851,0.2008597087362213,0.5521973720239971,0.001124052734982579,0.009348277770835018,0.016348078965204654,0.11464436731954959,0.02077460730556303,0.11309860227206188,0.060315088539975054,0.21746837554712722,0.058524946326461186,0.21963443576030217,0.19330898591942264,0.6041823539336427,0.062993700629937,0.8999439562216618
gRNA_CDK2_targ_6977,CDK2,targeting,-1.6845006956218191,-1.5624210224175896,-1.3788233589577705,-1.5419150256657266,-1.5624210224175896,372.1848614530494,757.0,-0.3144886395284746,-2.3041144240664977,-4.031945688789999,-2.216849584128324,-2.3041144240664977,0.7146580585644746,-1.4513185105361386,0.10237375601923343,-0.21142889865081016,0.10237375601923343,1.0386841462572722,-0.14501513297217775,-2.427308436239905,-0.5112131409849369,-0.14501513297217775,-3.2867681102651836,-1.3762633524361583,-0.31071131782884576,-1.6579142601767292,-1.3762633524361583,-1.2102338004495106,-0.607959398902222,0.17204708740422986,-0.5487153706491675,-0.607959398902222,-0.7369979592817367,1.2077036832035457,0.9908724332911928,0.4871927190710006,0.9908724332911928,1.2485940595631067,1.2485940595631067,1.2485940595631067,0.0014770418805782285,0.01762740296887026,0.0026876840679676867,0.017307848764538992,0.1293119844565927,0.5245375840089728,0.12572444803226562,0.3762639448343573,0.014116524905453827,0.07839882120310766,0.08931862991067893,0.28522949192169295,0.04150356502634205,0.32464861427938446,0.15298470152984703,0.901030893351946
gRNA_CDK2_targ_6978,CDK2,targeting,-1.1868299519219883,0.47150687544784753,-0.027316923105376735,-0.2475466665265058,-0.027316923105376735,449.4881453744548,826.0,-0.22943173123227176,-0.6828919025396958,-1.7110864578357174,-0.8744700305358949,-0.6828919025396958,0.16477274070093792,-0.014915983362802277,0.20689035026688707,0.11891570253500756,0.16477274070093792,0.3232050667204105,-0.045150732569598534,0.7816508121791456,0.3532350487766525,0.3232050667204105,-0.9732010886014579,-1.6921127728045455,0.41170325895621557,-0.7512035341499294,-0.9732010886014579,-0.38021920299046114,-0.20072727993803532,0.7401773934752993,0.05307697018226761,-0.20072727993803532,-0.5884044136296603,0.0915205621735194,-0.40199928630371123,-0.2996277125866174,-0.40199928630371123,1.049951480371107,1.049951480371107,1.049951480371107,0.3070232674193369,0.712655690854141,0.12724481063570567,0.28887539314416033,0.4868252368449534,0.93251824881759,0.12458055397671634,0.37487421242084645,0.1311011049642808,0.35796506162507974,0.47496074919050335,0.8277851100687854,0.5473328317993438,0.8693242194125854,0.23177682231776822,0.9494817844948178
gRNA_CDK2_targ_6979,CDK2,targeting,-0.7566656868652486,-0.6516055200331904,-0.40348728049171956,-0.6039194957967194,-0.6516055200331904,422.0493936845175,1123.0,-0.49108019695955263,-0.018030466191279876,-1.2951506071372716,-0.6014204234293681,-0.49108019695955263,0.06741005839325069,-0.6795887843241406,-0.4595761645312244,-0.3572516301540381,-0.4595761645312244,-0.49740562008200173,-1.0380733289035717,-1.937065549113979,-1.157514832699851,-1.0380733289035717,-1.784726048241492,-2.9359956815290853,0.12242113806025717,-1.53276686390344,-1.784726048241492,0.12389432654619853,-0.24201808843964503,-0.2278910037701136,-0.1153382552211867,-0.2278910037701136,0.5570223200691292,0.11803571199738071,0.6199287655125271,0.431662265859679,0.5570223200691292,1.0191519268059483,1.0191519268059483,1.0191519268059483,0.1853173067983067,0.5224874663563843,0.23823628787160794,0.44551531799718774,0.16143455524105937,0.5782991102250071,0.08845804284887641,0.9999041606649058,0.017074419464666698,0.09057103914751084,0.4762400187038621,0.7811469087759086,0.08461946147291813,0.42055618239543396,0.23177682231776822,0.9494817844948178
gRNA_CDK2_targ_6980,CDK2,targeting,-0.5635463294569728,-1.634963173534174,-0.503337871120169,-0.9006157913704387,-0.5635463294569728,391.4292599302544,974.0,-0.39794860532254067,-0.5363854231752392,-3.054860473701059,-1.3297315007329462,-0.5363854231752392,0.8958733913365813,-0.8410285104067678,-0.5336514881770851,-0.1596022024157572,-0.5336514881770851,0.023090645007589432,0.4328086631454386,0.11414914471425314,0.19001615095576038,0.11414914471425314,-1.210444143714033,-1.1277953630807522,-1.2841724276980007,-1.2074706448309287,-1.210444143714033,-0.976734542287462,-0.166508660683533,-0.12513944349038353,-0.4227942154871262,-0.166508660683533,-1.1013805300096946,0.021006896756435727,-0.3061326214589925,-0.4621687515707505,-0.3061326214589925,1.2347929865104768,1.2347929865104768,1.2347929865104768,0.03491639149621277,0.17046202928092075,0.025812333652934425,0.08899877540751348,0.14960219252724946,0.5629574918899439,0.2669782206175747,0.5799920417374992,0.06686881268546041,0.22771169751941764,0.18055193954371873,0.4336915238677133,0.5734368107911747,0.9142343441261385,0.15298470152984703,0.901030893351946
gRNA_CDK2_targ_6981,CDK2,targeting,-1.1806445378306751,-1.4154716699304837,-1.0024682609406865,-1.1995281562339484,-1.1806445378306751,350.29163430875235,665.0,-0.46050091032413315,-0.9437383229398759,-2.993584300864164,-1.4659411780427245,-0.9437383229398759,0.1287541342181694,-0.4649126796134154,-0.4962083278300091,-0.27745562440841837,-0.4649126796134154,-0.3961556073184384,-1.9373868593413688,0.18327385731758758,-0.7167562031140733,-0.3961556073184384,-2.2976139240381555,-2.965736184426654,-0.9289897617036221,-2.064113290056144,-2.2976139240381555,-2.2656702703302707,-0.8162043074433717,-0.19465395371089378,-1.0921761771615122,-0.8162043074433717,-0.0669635860154976,0.4367103213718261,0.6141389827932541,0.32796190604986086,0.4367103213718261,1.1164624079462304,1.1164624079462304,1.1164624079462304,0.008831662500242657,0.06219745292724083,0.018791501211024526,0.07165883526323868,0.2730218484215814,0.7508345586114807,0.2316681387277403,0.9197612891517369,0.003261717777233933,0.024537013278737085,0.0003368844842438779,0.003187897253168718,0.12083913224736392,0.49748448723728184,0.1800819918008199,0.9494817844948178
gRNA_CDK2_targ_6982,CDK2,targeting,-0.4213191492251307,-0.8960962792111604,-1.0164876824827724,-0.7779677036396878,-0.8960962792111604,527.6556978923087,938.0,-1.3757942384556199,-0.807183261870109,-0.521878212875466,-0.9016185710670651,-0.807183261870109,-0.1413774075171012,-0.40269901645110656,-0.659093502958322,-0.40105664230884325,-0.40269901645110656,-0.5810900942551452,-0.21142926698670564,-1.4014952980093587,-0.7313382197504031,-0.5810900942551452,-1.106190390423951,-2.863300753595172,-0.0205285204471584,-1.3300065548220938,-1.106190390423951,-1.6667097799756547,-0.5936353282649288,-0.030113498565807608,-0.7634862022687972,-0.5936353282649288,-2.128937988507457,-0.6901190077685132,-1.394862220637114,-1.404639738971028,-1.394862220637114,0.6688515980995701,0.6688515980995701,0.6688515980995701,0.07480971191201538,0.27948097791057663,0.13974365990328855,0.3104372579059631,0.15572117708333053,0.5669655327444819,0.2602160818892355,0.9815504781462436,0.03698891560475324,0.1545875134491581,0.056499247714429664,0.2162496144880242,0.09242903620837518,0.9345277786251122,0.4253574642535749,0.8462623488540825
