gRNA_id,Gene,classification,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,base_RPM,base_RAW,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_Plasmid,FDR_Plasmid
gRNA_CDK8_targ_512,CDK8,targeting,1.80484087646373,2.145084094177325,2.803422406276485,2.2511157923058467,2.145084094177325,43.17463666171458,537.0,-3.9920570898396046,-1.1389056089289702,-0.7525947750454486,-1.9611858246046745,-1.1389056089289702,0.7792574903308326,0.5638193602730721,-3.7567462456538214,-0.8045564650166389,0.5638193602730721,2.6830742156445355,2.6830742156445355,2.6830742156445355,0.0010539401007044927,0.015064170025776256,0.06969525144764574,0.4674890330517761,0.05785331645506451,0.4851737305670745,0.06259374062593741,0.5407623794582567
gRNA_CDK8_targ_513,CDK8,targeting,-2.1459525353231323,0.2860243868465261,0.08914122865052271,-0.5902623066086945,0.08914122865052271,163.52442762670876,1947.0,-6.522679483683898,-1.2218135824375704,-6.570559591281484,-4.771684219134317,-6.522679483683898,-1.5737561891082523,-0.8642069981726902,-6.382504027271541,-2.940155738184161,-1.5737561891082523,0.4377975510831745,0.4377975510831745,0.4377975510831745,0.28122688637868204,0.9386776603918647,0.17397304767393246,0.8631985167342447,0.3356766366100152,0.9753856720304529,0.384861513848615,0.8189181081891808
gRNA_CDK8_targ_514,CDK8,targeting,-0.6765851138691436,-0.23107782879716093,-0.1013318791852881,-0.33633160728386424,-0.23107782879716093,459.0778230136569,5466.0,-3.7106224868776936,-3.4637317793331124,-2.161657717474655,-3.1120039945618205,-3.4637317793331124,-4.948056381839182,-7.472902108520975,-3.300888922217919,-5.240615804192692,-4.948056381839182,-0.14220625548460555,-0.14220625548460555,-0.14220625548460555,0.47375122818655313,0.9773379337477105,0.427390920102503,0.8205184331081808,0.015821529331968565,0.8157056405990837,0.17178282171782816,0.550430872405717
gRNA_CDK8_targ_515,CDK8,targeting,-0.2291182468456853,0.66448633997907,-0.6703060318292023,-0.07831264623193919,-0.2291182468456853,459.0164658550698,6870.0,-0.8920095597886387,-4.626725044552217,-3.126328708455379,-2.881687770932078,-3.126328708455379,-1.1285653594555989,0.3123172236027351,-2.80553717444893,-1.207261770100598,-1.1285653594555989,0.3144926478054322,0.3144926478054322,0.3144926478054322,0.5658889552560789,0.881738822618641,0.22239719729525298,0.7319682770923945,0.14556165271235919,0.7067162741581515,0.35656434356564354,0.8111838816118391
gRNA_CDK8_targ_516,CDK8,targeting,0.5360091454576164,0.30201953011080945,1.0445314823955447,0.6275200526546568,0.5360091454576164,219.54435224253552,2614.0,-2.3909265562410056,-5.792843445546119,-1.7569277490015143,-3.313565916929546,-2.3909265562410056,-0.3031293252224623,-2.88803503845519,-1.485544989503641,-1.5589031177270976,-1.485544989503641,0.2491298364557778,0.2491298364557778,0.2491298364557778,0.18724944309982594,0.5421387202615179,0.3306702850139315,0.7958808766754559,0.22723552273094855,0.8208615074673471,0.3428657134286571,0.8034535602233768
gRNA_CDK8_targ_517,CDK8,targeting,0.24302428012066016,0.773029292706,0.22865419795122038,0.41490259025929355,0.24302428012066016,355.79166089762884,6766.0,-5.2034191364325455,-6.658702038402783,-3.2708591448113857,-5.044326773215571,-5.2034191364325455,0.7225126293160737,-2.0923204417215566,-5.706639785960414,-2.3588158661219656,-2.0923204417215566,0.48406953811802755,0.48406953811802755,0.48406953811802755,0.2844497835974894,0.6645499118932587,0.2186060686884848,0.9526892686537014,0.24671530876496464,0.8309778965830011,0.41435856414358574,0.8524482894589217
gRNA_CDK8_targ_518,CDK8,targeting,1.340054198440005,0.18427417460591633,-0.13683152757081976,0.46249894849170053,0.18427417460591633,631.3382620066408,11789.0,-2.330416851008495,-3.946793647611196,-1.5848594422740605,-2.6206899802979176,-2.330416851008495,-1.3236691041039808,-1.771313725496523,-4.469650214567995,-2.521544348056166,-1.771313725496523,-0.11426274766215931,-0.11426274766215931,-0.11426274766215931,0.26517780335578683,0.6412182490356936,0.2310167781663934,0.733989544264176,0.4893443379864769,0.9999677294932117,0.18558144185581438,0.5803405913704162
gRNA_CDK8_targ_519,CDK8,targeting,0.286342506658162,-1.2194377027723735,0.4075724817830526,-0.17517423811038632,0.286342506658162,246.1034689413563,3061.0,-6.037122197383045,-3.587467902715638,-4.715328931635579,-4.779973010578087,-4.715328931635579,-0.19963115359261432,-0.6578262845591016,-6.240571335906599,-2.3660095913527717,-0.6578262845591016,0.25906845056675987,0.25906845056675987,0.25906845056675987,0.5104382198461375,0.8637977229591359,0.3144343264975708,0.9480855280885568,0.2018639442744021,0.7909388116443758,0.3428657134286571,0.8034535602233768
gRNA_CDK8_targ_520,CDK8,targeting,0.7621303372544943,1.0543943654099872,-1.176606562665863,0.21330604666620614,0.7621303372544943,75.17371560279913,935.0,-2.8900863986901086,-5.532909100809336,1.3924603082382256,-2.3435117304204063,-2.8900863986901086,-4.105789517810397,-2.78281601323287,-5.530509578063337,-4.139705036368867,-4.105789517810397,2.02931679676936,2.02931679676936,2.02931679676936,0.2867095293231347,0.6665465932950585,0.053902861198804566,0.4277756135835363,0.25033379995567434,0.9999677294932117,0.1571842815718428,0.8111778614199071
gRNA_CDK8_targ_521,CDK8,targeting,0.6374183488202182,0.9192948740210708,-0.9728865916815924,0.19460887705323218,0.6374183488202182,204.1745678276985,2431.0,-4.560243140091053,-6.685982232091681,-0.9813291178576447,-4.0758514966801265,-4.560243140091053,-2.1175739733577887,-3.0253533328117084,-4.395612024260707,-3.1795131101434015,-3.0253533328117084,1.4108619344490732,1.4108619344490732,1.4108619344490732,0.326694247001651,0.7056802595130862,0.32036932098647747,0.8134152251921443,0.5015171071303002,0.9999677294932117,0.28937106289371056,0.911174123229388
