gRNA_id,Gene,classification,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,LFC_avg_CBE_BSJ-4-116,LFC_median_CBE_BSJ-4-116,base_RPM,base_RAW,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,LFC_avg_CBE_CDK12-IN-2,LFC_median_CBE_CDK12-IN-2,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,LFC_avg_CBE_HQ461,LFC_median_CBE_HQ461,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_BSJ-4-116,FDR_CBE_BSJ-4-116,p_CBE_CDK12-IN-2,FDR_CBE_CDK12-IN-2,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_HQ461,FDR_CBE_HQ461,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_1750,CDK12,targeting,1.6936495297016207,0.30946297533632056,3.0901490748110736,1.6977538599496718,1.6936495297016207,3.1930385373808026,16.0,3.2550457920578233,-1.7038214969957475,-1.2165588360545767,0.1115551530024997,-1.2165588360545767,1.2287516464685397,1.9376764390702936,2.4134581800831865,1.8599620885406736,1.9376764390702936,2.1397930855002305,-1.5911693274637828,3.8445516566171865,1.4643918048845448,2.1397930855002305,4.29884139905368,4.29884139905368,4.29884139905368,0.0017503467758897043,0.03855514979652073,0.019905858164448755,0.13365754144074007,0.0011129840308781998,0.02485323973539026,0.005735464449522847,0.12312123638613896,9.999000099990012e-05,0.0014885361616743542
gRNA_CDK12_targ_1751,CDK12,targeting,1.537385095913189,-0.0939245083185343,0.4941912066812171,0.6458839314252905,0.4941912066812171,101.97766828759936,692.0,-1.578359474101132,0.06626577253070362,2.3081811046043383,0.26536246767797,0.06626577253070362,2.4992817064149118,2.539759537166148,0.16028550446815618,1.7331089160164055,2.4992817064149118,1.0893510301355596,-0.33186796892163656,2.6169656447669962,1.124816235326973,1.0893510301355596,-0.1858496831044121,-0.1858496831044121,-0.1858496831044121,0.156171769329085,0.7853762118739522,0.031181551157327812,0.17676274357966304,0.0009063226732676289,0.021417372686732123,0.030644834116233893,0.29193552343997375,0.29757024297570245,0.8919777972941623
gRNA_CDK12_targ_1752,CDK12,targeting,-1.9910603543160839,-3.188300845100865,-5.109006809484811,-3.429456002967253,-3.188300845100865,314.1151661148364,1574.0,-1.5226799002703633,-0.6528368229342449,-3.298703121546035,-1.8247399482502145,-1.5226799002703633,-0.3794809677940781,-0.5135551390755568,-1.4844638926211513,-0.7924999998302621,-0.5135551390755568,-2.2744962718853396,-3.9181001684338423,-0.2828772833834747,-2.158491241234219,-2.2744962718853396,-2.0338347020990724,-2.0338347020990724,-2.0338347020990724,0.00262754813363592,0.19985787991468218,0.23345125671985212,0.9812986618937117,0.48151423925422987,0.9999993686552315,0.05612313550187393,0.9388571258526539,9.999000099990012e-05,0.0008292186113586266
gRNA_CDK12_targ_1753,CDK12,targeting,-3.6065085168561035,-3.3475532103318737,-3.4527776590878507,-3.4689464620919424,-3.4527776590878507,120.2357725347756,1176.0,-2.455667331300904,-1.8640561749704285,-4.497774431906038,-2.9391659793924565,-2.455667331300904,-0.269832111220107,-1.3186748057901865,1.0819896497582913,-0.16883908908400072,-0.269832111220107,-1.018713982286737,-5.490168040275024,-3.6809277612314073,-3.39660326126439,-3.6809277612314073,-0.672918926155723,-0.672918926155723,-0.672918926155723,0.005443212454795553,0.29118195857082146,0.04531895922693075,0.9999999982258657,0.2748816459464806,0.8231139391127141,0.00017786018942890603,0.028860780071330486,0.14908509149085095,0.608847504511294
gRNA_CDK12_targ_1754,CDK12,targeting,1.6292876853110194,0.03261327475283925,1.6527552375520824,1.1048853992053136,1.6292876853110194,87.31346438229048,946.0,0.5309540293432976,1.4005948049579013,2.305555789119245,1.412368207806815,1.4005948049579013,1.9044467721457574,1.9684397580060036,0.45219398813481565,1.4416935060955256,1.9044467721457574,2.822158161676641,1.4882259786388252,2.003733188698056,2.1047057763378407,2.003733188698056,0.9412187093087065,0.9412187093087065,0.9412187093087065,0.04533059687594859,0.42273820994658573,0.002855011469722115,0.03628771758383095,0.007029945224240164,0.09532527395989168,0.0026026235814205893,0.07772743309420507,0.35566443355664434,0.8155320125076517
gRNA_CDK12_targ_1755,CDK12,targeting,5.951403006076552,3.5043940994984686,2.397956779716514,3.951251295097178,3.5043940994984686,10.633095530286278,104.0,3.0162569037917866,2.248272170245483,-2.361355386906234,0.9677245623770121,2.248272170245483,4.138714076545943,4.384907079674679,2.7352652110123215,3.752962122410981,4.138714076545943,4.070721429453057,1.8475166050492295,2.076764396700914,2.6650008104010667,2.076764396700914,3.231477377799724,3.231477377799724,3.231477377799724,4.3949116975032684e-08,7.923863016091079e-06,0.0014719181924727075,0.02364784739589815,1.0145862790606113e-08,3.08687875404191e-06,0.00025553398867221875,0.01636501972519775,0.014198580141985809,0.11112329281541304
gRNA_CDK12_targ_1756,CDK12,targeting,-0.5408037763546802,-0.7363677055361123,0.22484504655758436,-0.35077547844440277,-0.5408037763546802,248.1396428077384,1455.0,-0.44605731287856787,0.8055537796164176,-1.9720032525501954,-0.5375022619374485,-0.44605731287856787,-0.23472809385548338,-0.24469312106206634,-1.2434098952069184,-0.574277036708156,-0.24469312106206634,0.3162448763665272,-0.508225934872931,0.8199583423657001,0.2093257612864321,0.3162448763665272,0.10046504401195604,0.10046504401195604,0.10046504401195604,0.6328019960812421,0.9999997400520523,0.3489839889855329,0.6811764468250098,0.5838164055100499,0.9999993686552315,0.23550790323575452,0.6602737915927596,0.3721627837216277,0.9530186381677451
gRNA_CDK12_targ_1757,CDK12,targeting,0.838300289663142,0.7981935707636219,2.4292080778630307,1.3552339794299317,0.838300289663142,9.978245429315008,50.0,0.39867586865875543,-0.4247172491211117,-0.20825726651534412,-0.0780995489925668,-0.20825726651534412,-0.8123748414055597,0.2895629369323636,0.5959663551043024,0.02438481687703546,0.2895629369323636,3.0292416835241487,-1.6040992130450575,1.011488625884295,0.812210365454462,1.011488625884295,3.6224332584245476,3.6224332584245476,3.6224332584245476,0.023251279816226822,0.2787862811462861,0.30097262268132313,0.6370150987881222,0.2759494553475656,0.8231139391127141,0.029495430982529068,0.2879857713630629,0.014198580141985809,0.11112329281541304
gRNA_CDK12_targ_1758,CDK12,targeting,-0.12672631948677054,-1.0710895073854585,1.0251829033139996,-0.057544307852743115,-0.12672631948677054,84.75804033276273,829.0,0.07691317556176154,-1.0130652956373605,-2.054281108243411,-0.9968110761063368,-1.0130652956373605,-0.45748627873710274,0.2976182724478053,-2.1494942868780473,-0.7697874310557816,-0.45748627873710274,0.2157938575475401,1.473993561178005,0.7321377106893082,0.8073083764716178,0.7321377106893082,1.7189984148962316,1.7189984148962316,1.7189984148962316,0.4179498037710891,0.9999997400520523,0.502530031961991,0.8786350027507434,0.4056428602617648,0.9999993686552315,0.07370325986854506,0.43701275157134883,0.13368663133686634,0.45573285808674047
gRNA_CDK12_targ_1759,CDK12,targeting,-0.25548466094043165,0.43255590007103417,-2.9071900108521125,-0.9100395905738367,-0.25548466094043165,173.0945262766795,1693.0,0.518309404787168,-0.9265419138570274,0.15042666066293872,-0.08593528280230689,0.15042666066293872,-0.1268693768678201,-0.552008526605991,0.35186313946445447,-0.10900492133645219,-0.1268693768678201,0.20393038727489915,1.7336627103905355,0.32663804617304515,0.7547437146128266,0.32663804617304515,1.1393234632104037,1.1393234632104037,1.1393234632104037,0.3082719404395427,0.9999997400520523,0.2802469184814736,0.6218899879884653,0.39354112227288063,0.9157220962780426,0.08159803508371823,0.45709923450810164,0.2845715428457155,0.7200074171377043
gRNA_CDK12_targ_1760,CDK12,targeting,1.0117090463515424,0.3619869360557021,-3.1479610779419605,-0.591421698511572,0.3619869360557021,183.20058608222357,1677.0,0.760996228775353,-0.009040398733813416,0.6240184431301181,0.45865809105721916,0.6240184431301181,0.6896457564123559,-1.1364415225783149,-0.6582281942476511,-0.36834132013787,-0.6582281942476511,0.16956862348151794,-0.1819760317355959,0.5781017346435391,0.18856477546315373,0.16956862348151794,-0.9942108250337124,-0.9942108250337124,-0.9942108250337124,0.35880882126440916,0.9999997400520523,0.11029885392252246,0.389795273982089,0.42708347498257726,0.9417476099461828,0.28116368370698064,0.7052125133752245,0.07969203079692029,0.3852440972387368
gRNA_CDK12_targ_1761,CDK12,targeting,2.016969748722758,0.6289494245996802,-0.39648504672021045,0.749811375534076,0.6289494245996802,80.02552834310636,401.0,0.8478427542336665,-0.8141805171907639,1.4619914683040758,0.4985512351156595,0.8478427542336665,-0.4606440459468473,0.0562853608117518,-1.137198331126048,-0.5138523387537145,-0.4606440459468473,0.3791482095600639,-1.3969634612020532,1.849657026555922,0.27728059163797764,0.3791482095600639,1.4995332423612946,1.4995332423612946,1.4995332423612946,0.07875133669921276,0.5692468686434223,0.06430864790522575,0.28001296780200263,0.6075961142988233,0.9999993686552315,0.1413934387533916,0.5617811859593314,0.16178382161783825,0.4897783853455452
gRNA_CDK12_targ_1762,CDK12,targeting,-0.3511911214377073,-0.13306048348322014,-0.27043043501974473,-0.2515606799802241,-0.27043043501974473,33.43290613849628,327.0,0.21732583737900832,-2.737338074642492,-0.1681782062998376,-0.8960634811877739,-0.1681782062998376,-0.7133734443058131,-1.965104308637327,-1.4163873262666595,-1.3649550264032664,-1.4163873262666595,1.528707366583623,-0.7793423264272182,-1.0142582961538973,-0.08829775199916416,-0.7793423264272182,2.5803998532248213,2.5803998532248213,2.5803998532248213,0.6080669016276969,0.9999997400520523,0.4811916884998261,0.7739402145562472,0.21231253756257987,0.8902131204604986,0.24678497060557703,0.669304218292767,0.050094990500949906,0.26963922312804695
gRNA_CDK12_targ_1763,CDK12,targeting,0.04773853140617948,0.6439727193238682,0.6080569023748658,0.43325605103497117,0.6080569023748658,158.25497250893602,1367.0,-0.7007372209693316,0.24875324459850093,-0.6823564468154243,-0.37811347439541826,-0.6823564468154243,0.33668512913990417,-1.2051839724107198,0.5815698584692691,-0.09564299493384883,0.33668512913990417,1.1634856449772177,-2.177418300338822,-0.4114859840190097,-0.4751395464602047,-0.4114859840190097,-0.006465860286700317,-0.006465860286700317,-0.006465860286700317,0.2787457289255669,0.9369971210729906,0.42885038592957503,0.7410875678754602,0.30182729823494747,0.8468279368282315,0.34458395172121764,0.7549210967501744,0.3453654634536546,0.9293748347663852
gRNA_CDK12_targ_1764,CDK12,targeting,1.229356745573696,0.2738710974467638,0.08879782244905722,0.5306752218231724,0.2738710974467638,189.24865217846056,1851.0,0.4861914860105396,-0.5438099183530829,0.6956377208478273,0.212673096168428,0.4861914860105396,1.8920937229677937,0.6793866386482702,1.9412138998523356,1.5042314204894665,1.8920937229677937,1.3704198326744301,0.918697950762492,0.0415752080027855,0.7768976638132359,0.918697950762492,0.2274479682723306,0.2274479682723306,0.2274479682723306,0.2219752390346268,0.8749598895713063,0.17876239292452753,0.5046676649869775,0.005386809566973193,0.07994813710983385,0.08395164760153528,0.45905814413810775,0.4119588041195881,0.9658354450951089
gRNA_CDK12_targ_1765,CDK12,targeting,-1.4266479235634968,-0.555460205265061,0.5853299330497924,-0.46559273192625517,-0.555460205265061,330.8786184360857,1658.0,-0.515819673999763,-1.4198312361993934,-0.8283302415923849,-0.9213270505971805,-0.8283302415923849,-0.36710585084779906,-0.74621719609052,-2.263506565032247,-1.1256098706568551,-0.74621719609052,-0.859396359395231,-1.9222933939775726,-1.6376340717385227,-1.4731079417037753,-1.6376340717385227,-0.8763475619542607,-0.8763475619542607,-0.8763475619542607,0.5543994360591309,0.9999997400520523,0.5675819722300897,0.9170382590659116,0.2909246170401212,0.9545998212634275,0.25596461828073014,1.0,0.10308969103089692,0.47658178151795466
