gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_HQ461,FDR_ABE_HQ461,p_ABE_T0,FDR_ABE_T0
gRNA_CDK13_targ_5545,CDK13,targeting,-0.14677669518038444,-0.42894451141554296,-1.2283562291108192,-0.6013591452355822,-0.42894451141554296,2.1215847486425194,35.0,4.037246151535202,-1.1448738748343188,-1.0706699952561423,0.6072340938149136,-1.0706699952561423,-1.0534612380991604,-1.547921406304898,-0.6329771816606856,-1.0781199420215812,-1.0534612380991604,-1.2798277326075709,-1.4398833506781332,-1.2184597111945155,-1.3127235981600731,-1.2798277326075709,-0.45008874925199605,-1.6422786343949323,-1.2600750435875954,-1.1174808090781745,-1.2600750435875954,0.5886875670241192,0.9999998480054701,0.002034185377553834,0.027204435214099078,0.4199598839156305,0.9824791990799279,0.6440916790943247,1.0,0.4005720068488144,0.9433780683820923
gRNA_CDK13_targ_5546,CDK13,targeting,0.8654722703766276,0.38543286405713767,1.0693673672488966,0.7734241672275539,0.8654722703766276,4.425019618597255,73.0,0.0632572837432075,4.012472915693095,2.6640515781402536,2.246593925858852,2.6640515781402536,4.090105547154223,1.6028435600847046,-1.2919807578492128,1.4669894497965714,1.6028435600847046,-1.5467910924406165,0.24336190916629194,3.807416345259772,0.8346623873284824,0.24336190916629194,0.4105310865187802,-1.0293837667338368,3.592865964360099,0.9913377613816808,0.4105310865187802,0.10043528312481216,0.5992295652627008,2.643955475326944e-05,0.0006774092238890296,0.00034073082000169374,0.007936256611331316,0.01182648500417786,0.15031678590166533,0.02727992687986174,0.4341054812306977
gRNA_CDK13_targ_5547,CDK13,targeting,-1.2380192498817295,-0.2909469940886976,0.15087368483237162,-0.45936418637935184,-0.2909469940886976,66.49652769316697,1097.0,1.2525304614732549,0.1677910023612311,0.7779827429808854,0.7327680689384571,0.7779827429808854,0.9004849202891728,-0.061728876569861584,1.2472912603143114,0.6953491013445409,0.9004849202891728,-0.3649861940896961,3.3650602763213073,-0.46774478036108746,0.8441097672901746,-0.3649861940896961,-3.441831869975335,-0.8426282889503565,-0.31157089111045483,-1.5320103500120485,-0.8426282889503565,0.5767883283215121,0.9999998480054701,0.06404707266060038,0.35863655352733265,0.10587289210480345,0.5790890323215542,0.01785577177610342,0.19754976592288967,0.24004673536292825,0.7738725216865794
gRNA_CDK13_targ_5548,CDK13,targeting,-1.618450386191609,-1.1242379750273075,-1.4843834084551928,-1.409023923224703,-1.4843834084551928,2.727751819683239,45.0,-0.9266457012131863,-1.756980331785853,-1.8983058137393056,-1.5273106155794485,-1.756980331785853,-0.3883318258235294,-1.8039485856492719,-1.632164255669563,-1.2748148890474547,-1.632164255669563,-1.8983058137393056,-1.6959105300225068,0.06610304305004007,-1.1760377669039241,-1.6959105300225068,-1.6183406846704511,-1.164405847847333,-1.2142392499892523,-1.3323285941690122,-1.2142392499892523,0.24606221224282565,0.7549670679715266,0.44355813097177643,0.9999999737638812,0.3242780130012902,0.8887187003093129,0.5597141339972529,1.0,0.3517683493475028,0.9001774526664053
gRNA_CDK13_targ_5549,CDK13,targeting,0.5850648590818971,0.7362572559207039,-0.3697541476519579,0.3171893224502144,0.5850648590818971,127.173851504343,2098.0,-4.273106800362889,0.743935865641562,1.200119235939811,-0.7763505662605054,0.743935865641562,-0.39808625132250247,0.3711990985940234,1.1250428592513257,0.36605190217428224,0.3711990985940234,-2.6908813698895004,0.9478254661091691,0.5364875464999231,-0.40218945242680276,0.5364875464999231,1.7370150121436254,0.10763114256944484,-1.1134690529201678,0.24372570059763418,0.10763114256944484,0.23322176326538216,0.9328870530615286,0.1647503849156011,0.6375237470342974,0.19974677138596597,0.8219503661089453,0.21274721379855827,0.7716356881871886,0.20814295304979574,0.9999999982229338
gRNA_CDK13_targ_5550,CDK13,targeting,1.652666688770049,2.7614156430862593,1.122869411024522,1.845650580960277,1.652666688770049,119.35429628791772,1969.0,3.60475299446402,3.1123058167588837,3.1760191039974464,3.297692638406783,3.1760191039974464,3.1946772403959867,2.500694802049545,2.8383573400887103,2.8445764608447477,2.8383573400887103,1.428807417542774,0.7982131589906954,2.686816449745708,1.6379456754263924,1.428807417542774,2.1169411110847616,1.8068483101715593,0.47188724712150043,1.4652255561259404,1.8068483101715593,0.0017513009099632936,0.036278012041282184,1.77365722427479e-07,8.993920174760082e-06,8.46881682893316e-07,4.081802012202636e-05,0.005826181180612201,0.08971592660631542,0.027625059127417025,0.43661944101385086
gRNA_CDK13_targ_5551,CDK13,targeting,0.6149443322248436,-1.749159743744506,-0.4578016361904692,-0.5306723492367106,-0.4578016361904692,165.36237697990833,2728.0,0.7825477410181196,1.1934099741327424,0.655670010463265,0.8772092418713756,0.7825477410181196,1.9967358190588704,-1.4582141090299447,-1.1582585683856035,-0.20657895278555927,-1.1582585683856035,0.2464679257170853,-0.026323368141352128,-3.084643897568701,-0.9548331133309893,-0.026323368141352128,1.060096403438645,-0.7299565517105371,1.3194722469106848,0.5498706995462642,1.060096403438645,0.5298435942446031,0.9999998480054701,0.04770200824765898,0.29431353124157655,0.1387881079346556,0.6783338448051239,0.3894922999400709,0.9647538716636641,0.16707337479513204,0.9999999982229338
gRNA_CDK13_targ_5552,CDK13,targeting,0.0444972234487729,1.6805582573244116,1.528800937634351,1.084618806135845,1.528800937634351,268.77447929945515,4434.0,2.302557072366543,2.4587109474473436,1.6144701239648103,2.1252460479262325,2.302557072366543,1.593823503016528,1.254959962265028,1.6443908740348185,1.497724779772125,1.593823503016528,1.2879890269710652,1.8175079080772565,0.3449589866138972,1.1501519738874064,1.2879890269710652,0.1870201255656712,2.028725595418054,2.1367863477817495,1.4508440229218251,2.028725595418054,0.02995264173386232,0.3006380617741068,0.0005466245878239868,0.009271667224833335,0.011147666570682987,0.11191927736519777,0.0277555680695045,0.25707200927951285,0.027383870072456074,0.43421719710982465
gRNA_CDK13_targ_5553,CDK13,targeting,1.0816901582175216,2.2646878472761287,0.22058602360305907,1.1889880096989032,1.0816901582175216,185.7295905668765,3064.0,2.271232235495786,0.729692374997767,2.18821586029628,1.7297134902632776,2.18821586029628,2.705321431325209,0.5617130532603092,1.965564070997028,1.7441995185275154,1.965564070997028,1.1391563457762872,1.776500692040409,0.9810921622020298,1.2989164000062419,1.1391563457762872,-0.05949484442349437,1.1839369022623905,2.1060965613930263,1.0768462064106408,1.1839369022623905,0.022111219919013065,0.24973879017576703,0.0034600308662105753,0.04088211227357544,0.00056559250523012,0.011617317786752,0.02232159626136572,0.22780195094408454,0.06394088531431849,0.6796162220744595
gRNA_CDK13_targ_5554,CDK13,targeting,0.9397563097680136,1.9898303799264219,1.4778670322884546,1.4691512406609633,1.4778670322884546,152.6934851951573,2519.0,1.7373280291476376,-0.20592502989136216,3.188198896500687,1.5732006319189875,1.7373280291476376,2.417378504156941,0.1098331204472545,2.5237866663459845,1.6836660969833932,2.417378504156941,3.85161708404678,2.441567335725188,1.7547729978917475,2.682652472554572,2.441567335725188,2.3389058518695207,2.5217525068843214,1.6877405633927303,2.182799640715524,2.3389058518695207,0.011507365165848417,0.1573535214251407,0.00225109662686854,0.029222235678922806,0.000275517998637542,0.006639710977067101,0.0001205616115645701,0.004771495325986401,0.0028097475133721838,0.09840180500068914
