gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,LFC_avg_KB-0742_1500nM,LFC_median_KB-0742_1500nM,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,LFC_avg_KI-CDK9d-32N_1250nM,LFC_median_KI-CDK9d-32N_1250nM,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,LFC_avg_KI-CDK9d-32N_5000nM,LFC_median_KI-CDK9d-32N_5000nM,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,LFC_avg_KI-CDK9d-32_1000nM,LFC_median_KI-CDK9d-32_1000nM,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,LFC_avg_KI-CDK9d-32_100nM,LFC_median_KI-CDK9d-32_100nM,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,LFC_avg_SEL120_4000nM,LFC_median_SEL120_4000nM,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,LFC_avg_Senexin B_15000nM,LFC_median_Senexin B_15000nM,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,LFC_avg_Senexin B_2000nM,LFC_median_Senexin B_2000nM,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,p_DMSO,FDR_DMSO,p_KB-0742_1500nM,FDR_KB-0742_1500nM,p_KI-CDK9d-32N_1250nM,FDR_KI-CDK9d-32N_1250nM,p_KI-CDK9d-32N_5000nM,FDR_KI-CDK9d-32N_5000nM,p_KI-CDK9d-32_1000nM,FDR_KI-CDK9d-32_1000nM,p_KI-CDK9d-32_100nM,FDR_KI-CDK9d-32_100nM,p_SEL120_4000nM,FDR_SEL120_4000nM,p_Senexin B_15000nM,FDR_Senexin B_15000nM,p_Senexin B_2000nM,FDR_Senexin B_2000nM,p_T0,FDR_T0
gRNA_CDK7_targ_1,CDK7,targeting,0.35546318122277387,0.26829776645638603,0.9201440708762713,0.5146350061851437,0.35546318122277387,447.617227161692,7901.0,0.4449355665897511,0.28081578976810323,0.4790163582821067,0.4015892382133204,0.4449355665897511,0.39740457633853127,0.2070070962142675,0.4876230036127362,0.36401155872184504,0.39740457633853127,0.6499066706729257,-0.7119523254835757,2.3471791269744147,0.7617111573879215,0.6499066706729257,-2.3086621771689027,0.6728057392978402,0.26997871421630965,-0.4552925745515843,0.26997871421630965,-0.1545629655820919,0.15353853474334553,0.3416167361813835,0.11353076844754571,0.15353853474334553,1.0604097823768404,0.8787724465072606,0.3890604460732551,0.7760808916524521,0.8787724465072606,-0.267238895792664,0.24033726617605491,0.9755004838577552,0.31619961808038205,0.24033726617605491,0.9867481331953484,0.058438028428037886,-0.061202589403415754,0.32799452407332347,0.058438028428037886,-0.6896607511844317,-0.6999905951322947,0.7995677435302652,-0.19669453426215375,-0.6896607511844317,0.007201374530848245,0.03485771714399948,0.02105087943554773,0.08174808088057654,0.004121741520424092,0.016844841842451753,0.00279511594723635,0.026963485992774684,0.11334723231995064,0.4039659846389886,0.18651886455174047,0.532075757812175,0.0006798920416369138,0.0038912060244628405,0.026360628819075194,0.10459958819196988,0.008678566568116781,0.03142239619490558,0.30121502401312594,0.9999999954912064
gRNA_CDK7_targ_2,CDK7,targeting,0.06274413569898499,0.04310538440554072,-1.271183851337324,-0.3884447770775994,0.04310538440554072,483.5920327872679,8536.0,-0.16804928182591658,-0.2011410012523456,-1.6097244501538173,-0.6596382444106932,-0.2011410012523456,-0.5309672978063714,-0.963179094033435,-0.4202638775129177,-0.6381367564509081,-0.5309672978063714,-1.587432250429443,-1.205100184475481,-1.1899582460949185,-1.3274968936666143,-1.205100184475481,-2.2266611407631935,-5.131607575122043,-1.5135233013570124,-2.9572640057474167,-2.2266611407631935,-0.9345013096582135,-1.8328598026762613,-2.162610424372373,-1.6433238455689494,-1.8328598026762613,-0.08625268640661317,-0.3969709467516377,-0.5186492453640219,-0.3339576261740909,-0.3969709467516377,-1.1855940652496941,-0.9965995753475091,-0.12572326307832118,-0.7693056345585081,-0.9965995753475091,0.020979213937991615,-0.45147364255459776,-0.960422305812631,-0.4636389114764124,-0.45147364255459776,-1.2771249915147211,-1.1761107480891184,-2.466694732319521,-1.6399768239744537,-1.2771249915147211,0.25228505143849356,0.48390793955913125,0.4983142493080581,0.8443767624686972,0.6231356059912012,0.7821426226924043,0.6291302320993055,0.9999902715874606,0.13177348871023614,0.9999276306231769,0.15565958434992133,0.6734558879164584,0.26356702700240403,0.46065171812840144,0.5686979957480123,0.8774886678131957,0.3150302791122171,0.5479756525437998,0.32030596758073226,0.7253047406085292
gRNA_CDK7_targ_3,CDK7,targeting,0.38987290416027287,0.4302919737972459,0.22163940750904795,0.34726809515552226,0.38987290416027287,147.0718037858186,2596.0,0.5407944652325204,0.5074820259684881,1.506187386945068,0.8514879593820255,0.5407944652325204,0.017355803106408114,0.5937571289825723,1.1231477049369583,0.5780868790086462,0.5937571289825723,-0.3911599465452913,-2.3789880730578004,0.2577133144476768,-0.837478235051805,-0.3911599465452913,-1.3587419615867655,-1.9553651378960653,0.2032179519277176,-1.0369630491850377,-1.3587419615867655,1.9860448659306749,0.9802520466299638,-0.19652174281464482,0.9232583899153313,0.9802520466299638,0.08348577379480618,1.2156369959355915,0.04182924997060723,0.44698400656700166,0.08348577379480618,0.5856992958599299,0.6952362986160977,1.14656972378173,0.8091684394192525,0.6952362986160977,1.039897273056805,0.9084467690591222,-0.31572513826169674,0.5442063012847435,0.9084467690591222,-0.15973715586501414,-1.3520577015562898,-2.0387186321403776,-1.1835044965205606,-1.3520577015562898,0.020268407225170988,0.07984524058400692,0.0007334735483984805,0.004306199542210434,2.3325104682019388e-05,0.00015645586187202194,0.25259482170100556,0.7087192839092962,0.403126310698475,0.7965817592933196,0.0001384380629102298,0.0012113330504645108,0.0024018899197009586,0.011943824190862689,0.0035318184870148563,0.021667111167529344,0.0018341354266272788,0.008063107431066781,0.47443545404540044,0.9116513896219497
gRNA_CDK7_targ_4,CDK7,targeting,1.5137741064846446,1.323902346930605,2.04498930763938,1.6275552536848765,1.5137741064846446,298.16598741323696,5263.0,1.3861648578671646,1.77440627061748,0.9561477071496671,1.372239611878104,1.3861648578671646,1.5900177096034358,0.8073239066275432,0.9554239725071785,1.117588529579386,0.9554239725071785,-0.8322516304939472,1.8848116045868435,-0.7988254965147479,0.0845781591927161,-0.7988254965147479,-1.257044131651048,0.5283030925325991,1.1832539808709999,0.15150431391751704,0.5283030925325991,1.1568955507929624,1.3051206792709162,1.1382483145809126,1.2000881815482636,1.1568955507929624,1.631899872617292,1.5059732301937954,0.7445916667426996,1.2941549231845957,1.5059732301937954,1.5527029878333785,1.0158885261761308,1.7011077604293816,1.42323309147963,1.5527029878333785,1.2050798819269442,1.1727480280474534,1.2384979160300198,1.2054419420014726,1.2050798819269442,-0.9588458897469541,-0.4407470756468092,-1.9948889984717237,-1.1314939879551622,-0.9588458897469541,8.143668062910843e-07,1.2082724897688371e-05,7.356315648650724e-07,7.521626112665347e-06,3.9552498218430866e-07,3.3326642017381565e-06,0.03853823212831522,0.2035881127230083,0.030942921924034313,0.17100035800124225,0.0006748327943855321,0.0052337884337287,6.686314376102539e-08,6.888165376135849e-07,8.221755708537927e-05,0.0009236787277493227,4.1025318572854354e-10,4.9122420922759825e-09,0.5034989909009289,0.9434126596839641
gRNA_CDK7_targ_5,CDK7,targeting,1.4464213506941583,1.335295121469831,1.8670475795751758,1.5495880172463883,1.4464213506941583,80.61755654361319,1423.0,2.5089791576097795,2.5438759157199553,1.4577485238833139,2.170201199071016,2.5089791576097795,2.4108873476801187,1.7875181028663536,2.271994539049393,2.156799996531955,2.271994539049393,0.30185040706143684,0.48560211031169936,0.5043779512743226,0.43061015621581955,0.48560211031169936,-1.299667115688152,0.4073962444134578,2.4279500476958025,0.5118930588070361,0.4073962444134578,1.4002336195051126,2.2494996849346447,2.8508054685938764,2.166846257677878,2.2494996849346447,1.2069438410397577,2.5790444381441517,1.4332060771207842,1.7397314521015648,1.4332060771207842,1.9650662966315817,2.034433639235349,1.6198810310367169,1.8731269889678825,1.9650662966315817,1.347693583147611,2.520194634542377,0.9096051201741866,1.592497779288058,1.347693583147611,0.8844025956666387,0.7457247083752634,-0.16492691754077732,0.4884001288337083,0.7457247083752634,1.100149263720766e-06,1.4795110787968924e-05,7.784090316346541e-09,1.1184508717697943e-07,4.1025318572854354e-10,5.3845730626871336e-09,0.014329390289902053,0.09588047914566815,0.00724777439710579,0.06341802597467566,2.1110155286088192e-08,3.920457410273521e-07,8.676368108412702e-09,1.0865360062370037e-07,8.759184890206595e-06,0.00012856222984012906,3.18059476928799e-08,3.2520688090472706e-07,0.11179979095305863,0.5390642567367204
gRNA_CDK7_targ_6,CDK7,targeting,2.6698349567816853,2.5595639198448636,2.9120677262339805,2.71382220095351,2.6698349567816853,134.15486570293467,2368.0,2.9161272876284636,2.99720934584401,2.519760600195378,2.8110324112226173,2.9161272876284636,1.8345782239864419,2.1606797000687896,2.1951959267482786,2.0634846169345034,2.1606797000687896,1.0969732878435656,1.1280819253974135,2.0895648813385486,1.438206698193176,1.1280819253974135,1.7411557680488101,1.9952380612380654,2.8558203098850115,2.1974047130572956,1.9952380612380654,2.8341531124947648,2.884724873094,3.286645782821783,3.0018412561368493,2.884724873094,2.2329680239371856,2.5289762919952468,2.249847635662648,2.3372639838650264,2.249847635662648,2.2959670219389063,2.4546704708766387,2.4260269625816835,2.3922214851324095,2.4260269625816835,1.8953314927663496,2.4753211982636567,2.282362679517337,2.217671790182448,2.282362679517337,2.990337574546081,2.757477023899427,3.152396659947544,2.9667370861310176,2.990337574546081,4.1025318572854354e-10,8.420986443901683e-09,4.1025318572854354e-10,8.115878239412492e-09,4.1025318572854354e-10,5.3845730626871336e-09,0.0002926605258407045,0.004784210991288164,4.197793567795824e-06,0.0001414811906183037,4.1025318572854354e-10,9.65509652619762e-09,4.1025318572854354e-10,5.74354460019961e-09,4.1025318572854354e-10,1.4358861500499025e-08,4.1025318572854354e-10,4.9122420922759825e-09,3.904940132624289e-06,0.00014406062921708523
gRNA_CDK7_targ_7,CDK7,targeting,-0.5449196685321283,-0.5280012326119651,0.9244059859891044,-0.04950497171832968,-0.5280012326119651,394.3631841883988,6961.0,-0.1545810575889419,-0.576217064951542,0.30753858093422703,-0.1410865138687523,-0.1545810575889419,0.4585009416969343,0.5057551510286673,0.5284507139981305,0.4975689355745774,0.5057551510286673,0.32878686709948735,0.46064921743436993,1.0868678823057454,0.6254346556132009,0.46064921743436993,-0.8440180031761321,-1.4386024907056099,0.5933044958023935,-0.563105332693116,-0.8440180031761321,-0.581570780848835,0.6517145623228052,0.7260099113758655,0.26538456428327856,0.6517145623228052,-0.13359255974398107,0.5670418511488162,-0.35084099058511703,0.027536100273239366,-0.13359255974398107,0.23284733210169062,0.2372483180644601,-0.32280369267680703,0.04909731916311457,0.23284733210169062,-0.014959369451264793,0.2855718920251799,0.27171965874540843,0.18077739377310786,0.27171965874540843,-0.42962477254014964,-1.9272532441798502,0.6967765226705629,-0.5533671646831456,-0.42962477254014964,0.07904264072910906,0.21828921938516058,0.1953333415260978,0.46770545785648043,0.0011063558876145724,0.005162994142201338,0.007362425802574462,0.0582591954812414,0.21972028009309738,0.5886519770894562,0.06041789392995893,0.2346242538105091,0.04727237885965755,0.1407345630173011,0.09961448274055616,0.28341868575228013,0.02225286790124459,0.06950838600732005,0.39499175915441015,0.9999999954912064
gRNA_CDK7_targ_8,CDK7,targeting,-1.053476758471049,-0.9302050322918864,-0.2851251594424795,-0.7562689834018049,-0.9302050322918864,631.7969013171991,11152.0,-0.05000517055049555,-0.28576665857262024,-0.37825459593544614,-0.23800880835285398,-0.28576665857262024,-0.906538546386101,-0.5339366797403069,-0.9440094071306612,-0.7948282110856897,-0.906538546386101,-1.5798197422188143,-0.3815677340222653,-0.44770902295386394,-0.8030321663983145,-0.44770902295386394,-3.288379758904798,-1.6338736872959756,-1.3539148558850747,-2.0920561006952827,-1.6338736872959756,0.20394931036580433,-0.543732896531972,-2.1083374432622786,-0.8160403431428155,-0.543732896531972,-0.7843867780885582,-0.4632972650267233,-0.25079474275000224,-0.4994929286217613,-0.4632972650267233,-1.0461911462538571,-0.9066791022483182,0.19030860713337086,-0.5875205471229348,-0.9066791022483182,-0.3896996771707296,-0.551725661461002,-0.9347844141158373,-0.6254032509158564,-0.551725661461002,-0.37430523221427525,-2.1041019379597774,-0.6428926754071332,-1.0404332818603952,-0.6428926754071332,0.5393087373575824,0.8833721367979706,0.30304165382794374,0.6272204055726205,0.4815825705939858,0.8991430536245809,0.36311800657631466,0.8725445973253801,0.2780412599150977,0.9999276306231769,0.44702908337073055,0.9999998165164304,0.4141767485492379,0.6044952465687121,0.4148610146267112,0.7274056325824801,0.5156083194284344,0.7467430833101464,0.5390532383931663,0.9746665063292779
gRNA_CDK7_targ_9,CDK7,targeting,0.5712888966998978,0.47874720970560736,0.5100115059086832,0.5200158707713961,0.5100115059086832,330.1750664344186,5828.0,0.8163265576190883,-0.02830858702869585,-1.725356485521573,-0.31244617164372684,-0.02830858702869585,0.3301498658644152,0.4049827637712876,-0.30213054682121654,0.14433402760482875,0.3301498658644152,0.48862773624419664,-1.4726825128489793,-2.8815568094003465,-1.288537195335043,-1.4726825128489793,-2.1510217500428186,-0.25879835527599165,0.7970295454077333,-0.5375968533036923,-0.25879835527599165,-0.0013786546331968606,1.7791520698998355,0.8490783511773964,0.8756172554813451,0.8490783511773964,0.35969892201299575,-0.24851386229731592,-0.5620939446362929,-0.15030296164020437,-0.24851386229731592,-1.8697323666760246,0.30631132566417013,-0.7066700434307933,-0.7566970281475492,-0.7066700434307933,-0.437013369957173,-0.11996211747120959,0.40362013571907274,-0.051118450569769935,-0.11996211747120959,-0.45850680458034343,-1.832879088431769,1.5682101022408252,-0.24105859692376233,-0.45850680458034343,0.006993545062050791,0.034032759392867484,0.07651149554341818,0.23364248639097498,0.020202484897515947,0.061737618143156064,0.3131605019373834,0.8047371298302703,0.15501257553970876,0.4869785169429286,0.0001340121908486286,0.0011801718742476004,0.10983411305871123,0.26064064733069164,0.3899824345800218,0.700259248113189,0.06801380005407251,0.17178685627528129,0.17338128402880715,0.7235884555159462
gRNA_CDK7_targ_10,CDK7,targeting,-0.933456168136995,-0.896569044018367,0.7077270476485871,-0.37409938816892496,-0.896569044018367,265.59037601999904,4688.0,-0.9022514960645429,-0.5930482388861879,-0.25623396696092193,-0.5838445673038842,-0.5930482388861879,0.3357661202152445,-0.697423519306361,0.3950483655418882,0.011130322150257221,0.3357661202152445,0.4235639103163263,-1.4423610546563443,-1.034500256191169,-0.684432466843729,-1.034500256191169,-1.2120630956982685,-0.8222986009254599,-1.323107007948806,-1.1191562348575115,-1.2120630956982685,-0.0419152137389135,-1.129574118975265,-1.907788326922247,-1.0264258865454752,-1.129574118975265,-0.3121274119354334,-1.0448632668742817,0.24643748082277173,-0.37018439932898106,-0.3121274119354334,-0.5111522031616099,-0.8872714812565495,-0.6575612962033436,-0.6853283268738344,-0.6575612962033436,-0.4033456513760113,-0.8859946460077704,0.34537982940406836,-0.3146534893265711,-0.4033456513760113,-1.2058533519509416,-2.230335083942057,-0.5802214704283738,-1.338803302107124,-1.2058533519509416,0.19861893234586797,0.41257802524678383,0.5763128460367073,0.9126067689560389,0.03607757568705694,0.09790435549270918,0.2265198696833427,0.664894521849314,0.6032090019956033,0.9501692259548168,0.37512261526810114,0.9999998165164304,0.20859709044902408,0.39906801466421565,0.6335702112090258,0.8953312029489178,0.1532718746017398,0.3243660602036819,0.4307275933430986,0.8646223013431318
