gRNA_id,Gene,classification,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,base_RPM,base_RAW,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_ABE_T0,FDR_ABE_T0
gRNA_CDK7_targ_1,CDK7,targeting,-0.0073534137316256755,0.5367487086584007,0.4809341872841335,0.33677649407030286,0.4809341872841335,447.617227161692,7901.0,0.059068851284030235,1.4680076435016816,1.9486757325948634,1.158584075793525,1.4680076435016816,0.00024087234486460404,0.8208873552752226,0.5081798790000043,0.4431027022066972,0.5081798790000043,0.8530176780973402,0.07409399872693646,0.44699732366578243,0.4580363334966864,0.44699732366578243,0.06894826235959804,0.24318960754741945,0.0031141927235795483,0.02733680429380118,0.048724338184216946,0.22280978767656995,0.029807621946725572,0.1312496901847755
gRNA_CDK7_targ_2,CDK7,targeting,-0.16629363455146265,0.13159684053157897,-0.40715466312331167,-0.14728381904773177,-0.16629363455146265,483.5920327872679,8536.0,0.1152480334153101,-0.7554508212629286,-0.6068538181909156,-0.4156855353461781,-0.6068538181909156,-1.4201651194604756,0.006878172046074901,0.11156043990409763,-0.4339088358367677,0.006878172046074901,0.011038098437151696,-0.04625309882437461,-0.7985414110336646,-0.2779188038069625,-0.04625309882437461,0.2153312613405324,0.5774600623375771,0.36505065387921315,0.9199086994169399,0.22792209713227016,0.6697818354909554,0.24874186572018006,0.6424458783501339
gRNA_CDK7_targ_3,CDK7,targeting,-0.033124126072699676,-3.9045020598574376,-1.1344744042871922,-1.69070019673911,-1.1344744042871922,147.0718037858186,2596.0,1.1850367021778903,1.3896409835488566,0.3138274791117566,0.9628350549461678,1.1850367021778903,0.22925443861826153,0.06847959237264195,0.9534820111342034,0.4170720140417023,0.22925443861826153,1.470744002988533,0.9963651578451252,1.2776757911476408,1.2482616506604332,1.2776757911476408,0.2906895727898093,0.8653084373868956,0.010872293174023221,0.07292717534418525,0.05209559547175421,0.2327675542354975,0.0005059363669417688,0.004026840471577343
gRNA_CDK7_targ_4,CDK7,targeting,1.0349980693684204,-0.30612089230944783,0.6226721323003735,0.45051643645311534,0.6226721323003735,298.16598741323696,5263.0,0.48774385943437465,0.42436384963746143,0.6082579821492451,0.5067885637403604,0.48774385943437465,-0.49173586120165214,0.6938801595888203,0.4338056894081801,0.2119833292651161,0.4338056894081801,0.16293889550215113,0.6453042052108989,-1.8706905925099186,-0.35414916393228957,0.16293889550215113,0.0222741108653223,0.09776257662754,0.05424962859290659,0.24415355239994496,0.07684851934245061,0.3145374179983361,0.14433144765219677,0.4275384013476378
gRNA_CDK7_targ_5,CDK7,targeting,2.5943063577127017,0.9861864813077195,2.5106067310555296,2.03036652335865,2.5106067310555296,80.61755654361319,1423.0,2.4459605527629256,2.1561676312916673,-1.6348720437551807,0.989085380099804,2.1561676312916673,-0.11817543998866678,1.1105475767291326,2.976739017622812,1.3230370514544258,1.1105475767291326,1.1458078088739316,2.498638740961237,1.8034333598998114,1.81595996991166,1.8034333598998114,8.257407346343127e-08,1.273600116130889e-06,0.0009811737932383699,0.01130212850439135,0.0017599369110553862,0.01646859881179476,3.425314415075425e-06,4.3493527223980977e-05
gRNA_CDK7_targ_6,CDK7,targeting,2.3500105870915684,2.7030446984518037,1.6471376431644498,2.2333976429026072,2.3500105870915684,134.15486570293467,2368.0,2.3939202051870248,3.2146936817012546,0.8108300273962012,2.1398146380948266,2.3939202051870248,2.081599475631787,1.4402858587832963,0.5295301678062677,1.3504718340737838,1.4402858587832963,2.5829659662868503,2.5535345013412254,1.5460434641052925,2.227514643911123,2.5535345013412254,1.697561126456719e-08,3.0093129059914563e-07,4.680626990821761e-06,0.00014858269401096986,0.002831857478043661,0.024235018542505312,2.8904124284939063e-08,7.660996048338218e-07
gRNA_CDK7_targ_7,CDK7,targeting,1.1023853453313825,1.6371904937545132,0.8594945117403281,1.1996901169420746,1.1023853453313825,394.3631841883988,6961.0,0.7304209068496755,1.3095271790448813,0.8003487808045838,0.9467656222330468,0.8003487808045838,-0.14058785367771728,1.4325243060346773,1.9770482624194146,1.089661571592125,1.4325243060346773,0.8526935544987728,0.9566206505978779,0.9512810096518108,0.9201984049161539,0.9512810096518108,0.00041859285121595516,0.0030392512867541423,0.013490958704215319,0.08686395580780146,0.005941445164429068,0.042604545889020365,0.004391443642208329,0.026406698553367268
gRNA_CDK7_targ_8,CDK7,targeting,-0.09131316117776289,-0.1759727251959578,-0.5476940903297125,-0.27165999223447773,-0.1759727251959578,631.7969013171991,11152.0,-0.5642218752036998,-0.8836442264428914,2.008300754738576,0.18681155103066152,-0.5642218752036998,-1.6780567739920036,-3.2851027889982287,-0.2917825553923884,-1.751647372794207,-1.6780567739920036,-0.9704843770806172,-0.6917151590917097,-1.5464415532711964,-1.0695470298145076,-0.9704843770806172,0.28196301180447175,0.6885143311504544,0.04593720179152572,0.21810184502759167,0.5071895983013168,0.9999999210859173,0.5166719395044432,1.0
gRNA_CDK7_targ_9,CDK7,targeting,0.9117553290139961,0.1657365806149805,0.9987197223126478,0.6920705439805414,0.9117553290139961,330.1750664344186,5828.0,0.5026309430612244,0.6536123733391486,0.3654440970645811,0.5072291378216514,0.5026309430612244,0.2153817266342912,-0.7990513593638863,0.7540999391859323,0.05681010215211243,0.2153817266342912,0.6484817408609581,-0.1487762986490076,-0.9609486752207801,-0.15374774433627653,-0.1487762986490076,0.008541717688016079,0.04209185792109006,0.051980795716776274,0.2373036326200656,0.10233132466708066,0.3923658937375424,0.14669314461552688,0.4324754695468557
gRNA_CDK7_targ_10,CDK7,targeting,0.03660920773150337,-0.30355918732419535,-0.5260518029842699,-0.26433392752565393,-0.30355918732419535,265.59037601999904,4688.0,-1.9807065226408398,0.3796671624198457,1.770052815706228,0.05633781849507802,0.3796671624198457,-1.6741647225597365,-0.9961080412312284,-2.3465811688011056,-1.672284644197357,-1.6741647225597365,0.6515391494017158,-0.34094598859289055,-1.7129130936242027,-0.46743997760512584,-0.34094598859289055,0.2791313238561149,0.6856195454727841,0.0436645384688306,0.20993081649623344,0.5329942247569441,0.9999999210859173,0.20564814504324166,0.5586263044458206
