gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_T0,FDR_ABE_T0,p_ABE_TAGTO,FDR_ABE_TAGTO
gRNA_CDK2_targ_7221,CDK2,targeting,-1.00906050009087,-1.2084045295052122,-0.6056037122118991,-0.9410229139359937,-1.00906050009087,885.4546589116761,3292.0,-0.5399580108762351,-0.010959377440284574,0.0051590375098004735,-0.18191945026890635,-0.010959377440284574,0.5685150427135466,0.285831363779592,-1.346160515011003,-0.16393803617262148,0.285831363779592,0.10230838361422118,-2.2010490066936272,-1.3641141687005873,-1.1542849305933311,-1.3641141687005873,-0.6717891712487786,-2.75457597619105,-1.316173523270547,-1.5808462235701253,-1.316173523270547,-1.9672038822165714,0.20316480650479835,-0.019651275094952757,-0.5945634502689086,-0.019651275094952757,-0.6858735653626374,0.43859849515292454,-0.8607462331677226,-0.36934043445914516,-0.6858735653626374,0.599080606547926,0.8438186820388438,0.42261370987628405,0.6218376661543513,0.599080606547926,0.5024588366916765,0.893329915150582,0.47428215504392435,0.999999990087476,0.3103208527575286,0.7777048940587269,0.5013491664485994,0.8771220699817115,0.2447032069865209,0.5818732867280059,0.5283328941391003,0.9685376239259781,0.3817482552862143,0.7231117401367559,0.17474680342406848,0.8975872520353756
gRNA_CDK2_targ_7222,CDK2,targeting,0.06804188993102449,1.8650655702006518,1.625434370615171,1.1861806102489492,1.625434370615171,330.83512468449624,1230.0,1.1222367498145374,0.849180458377282,0.9082833639912055,0.9599001907276749,0.9082833639912055,1.4417933461256072,-0.4528520930699231,-0.7381748855602404,0.08358878916514789,-0.4528520930699231,3.2301494999431357,0.4187352623383682,1.3764763500635364,1.67512037078168,1.3764763500635364,-0.776003725690052,0.024193998920994546,0.8881952728075043,0.045461848679482254,0.024193998920994546,-0.6220508710379968,0.8493313492076562,1.9856078462574818,0.7376294414757137,0.8493313492076562,0.9295633046259302,0.613491787409544,1.0553090601473907,0.8661213840609548,0.9295633046259302,4.033804685224706,2.787067407866211,3.3103184794399088,3.377063524176942,3.3103184794399088,0.03664138276151021,0.28740041929051846,0.047266326604692585,0.30438043008080246,0.15827659082804812,0.5581693412865553,0.00019045728135778394,0.007163790923798464,0.36267174862379,1.0,0.05944408626624114,0.34640831961489116,0.005207658223161188,0.036365714596336564,1.4450668525870578e-08,7.971952136771936e-06
gRNA_CDK2_targ_7223,CDK2,targeting,1.410187831654678,2.773744699180002,0.5982883379170959,1.5940736229172587,1.410187831654678,214.9083452218801,799.0,-1.8658947481836508,1.3097302295933886,0.9754587951670765,0.1397647588589381,0.9754587951670765,-0.9342276270785682,1.367570962666697,3.2489837944798206,1.2274423766893163,1.367570962666697,3.088051268048917,0.4554456284960793,-3.4098583572507204,0.04454617976475861,0.4554456284960793,-2.6699435111726415,0.8032723222090109,1.3480545207208752,-0.17287222274758518,0.8032723222090109,1.7033183323060765,3.095143730470462,2.283516782953619,2.3606596152433856,2.283516782953619,1.0174821430310006,0.05293287963223332,1.1546584102978825,0.7416911443203721,1.0174821430310006,3.2833168784879416,3.2746229412567907,4.003395945857504,3.520445255200745,3.2833168784879416,0.009224381970926747,0.10982987166822854,0.11332969884375688,0.5208899254121911,0.0002932969700372094,0.004265340647375247,0.001412102244959231,0.032014098841199004,0.27235577353603246,0.9711009614840064,2.9132480851909616e-06,0.00011479584716645336,0.006267943140753283,0.04166042529295856,4.1025318572854354e-10,3.394845111903698e-07
gRNA_CDK2_targ_7224,CDK2,targeting,1.3307669635130037,0.8481751458945698,-1.584524450156655,0.1981392197503061,0.8481751458945698,348.0493100339334,1294.0,1.4676146077606678,1.5551567622285922,1.6267386254281178,1.549836665139126,1.5551567622285922,-1.420558737323792,0.8340113786068517,-4.260495388496735,-1.6156809157378917,-1.420558737323792,3.34479976991502,0.5259605688246859,-1.5871948529562336,0.7611884952611575,0.5259605688246859,-1.4862092521833727,2.042378011502273,1.992256604735549,0.8494751213514832,1.992256604735549,0.9969583558763851,1.1415831995345056,-0.10641009987936705,0.6773771518438413,0.9969583558763851,0.05149177578401134,0.0535112197832511,0.0021407028905044484,0.035714566152588965,0.05149177578401134,2.650530116948764,3.281289108099817,3.7414213529939313,3.224413526014171,3.281289108099817,0.20011794858678517,0.9320624206553998,0.005202210432331709,0.08725985219876589,0.1636250247154534,0.7107596217954734,0.0010760083275199348,0.02583858447629198,0.05905742621977939,0.4862688576802731,0.12618489024926105,0.5833407635824778,0.27377074061763046,0.6081752694257428,2.757608403101483e-08,1.1409604767832386e-05
gRNA_CDK2_targ_7225,CDK2,targeting,-2.5367877359623674,-3.098185372741358,-3.1003829265740896,-2.9117853450926052,-3.098185372741358,895.6755814629045,3330.0,-0.9762218520551964,-2.188423554607068,-1.8214237463072411,-1.6620230509898353,-1.8214237463072411,-0.23579766167758923,-1.7632830587263164,-3.8452385883110405,-1.9481064362383151,-1.7632830587263164,0.6262328733396768,-1.1670260086107165,-1.3422106740183934,-0.6276679364298111,-1.1670260086107165,-3.465596855760771,-3.190496609033241,-1.7034901430557818,-2.786527869283264,-3.190496609033241,-2.192386382943907,-3.3473171971857285,-3.841977117891266,-3.1272268993403007,-3.3473171971857285,0.13036715231232782,-0.332122833076297,-0.007317214225782962,-0.06969096499658405,-0.007317214225782962,1.9083799582953023,0.6120090469363023,1.043989939812776,1.1881263150147936,1.043989939812776,0.031998460685620504,0.13475178736565377,0.13703113064303946,0.3940982374063424,0.13181637570033466,0.6855755605573935,0.47593176473391174,0.9999992132840878,0.053529315029603945,0.21476449102372275,0.014373333202685024,0.12661619814030947,0.3099297570398506,0.6547957065719681,0.04771936607505291,0.39694833090548487
gRNA_CDK2_targ_7226,CDK2,targeting,-0.39107538308525136,-1.8554336016949797,-0.27200441088841265,-0.8395044652228812,-0.39107538308525136,645.8009222499801,2401.0,0.7526544325998,-2.844720134388569,-1.4479393660544475,-1.180001689281072,-1.4479393660544475,-1.354316392866144,-1.262685251118866,-2.9814767594265525,-1.866159467803854,-1.354316392866144,1.562172758666039,-0.6434232501060265,-0.30399129350348675,0.2049194050188419,-0.30399129350348675,-3.7884180336007365,-1.9689496285511736,-0.07465985972140958,-1.9440091739577732,-1.9689496285511736,1.5291745645292183,-3.9592821332174437,-0.05622509485125225,-0.8287775545131592,-0.05622509485125225,0.2890396425998302,0.32137892746410957,-0.9054555356247698,-0.09834565518694334,0.2890396425998302,3.183779881812631,3.0781451823332513,2.1154985301166236,2.7924745314208352,3.0781451823332513,0.4885852515365269,0.8832820571663439,0.16014795692399655,0.4388160077967124,0.1613436820880726,0.7087583402300739,0.17365701517773274,0.8541158911783822,0.13820480215867262,0.4084445492367914,0.24230787245547103,0.6426595014644304,0.25010480400203916,0.5781053779656072,1.2813006369744774e-07,2.65069069274095e-05
gRNA_CDK2_targ_7227,CDK2,targeting,-0.2869984529934067,-1.6314778745545238,-0.16117817266104215,-0.6932181667363242,-0.2869984529934067,419.3267962464469,1559.0,-0.6971955657528992,-2.0362967802810354,-1.2629074093672785,-1.3321332518004045,-1.2629074093672785,-2.016184395364621,-1.771970413759142,-2.135460262049203,-1.9745383570576553,-2.016184395364621,0.5887236481477996,-3.7843707167256486,-2.6227787708489747,-1.9394752798089412,-2.6227787708489747,-3.7145780648891913,0.3543475118177644,0.25394955715477807,-1.0354269986388829,0.25394955715477807,-0.16928268551833153,-2.600647647146934,-4.94016276658324,-2.5700310330828353,-2.600647647146934,-1.1009153871867206,-1.262295287468792,0.0976679463321,-0.7551809094411374,-1.1009153871867206,-0.12526697304113726,-0.5987060860896062,0.6851820216789705,-0.012930345817257641,-0.12526697304113726,0.5468642574007108,0.9427711937481003,0.2362805265388598,0.5784678571328594,0.15006215707086484,0.7033613651889306,0.18466218622578176,0.5305831913258139,0.32962611293186916,0.6967193063885613,0.03437191756541338,0.20990968107291194,0.43129517750210755,0.9782196385846197,0.3194254858170163,0.9999984650668715
gRNA_CDK2_targ_7228,CDK2,targeting,-3.2107279086182836,-7.641662040825005,-6.230377698892746,-5.694255882778678,-6.230377698892746,772.2175959099096,2871.0,-4.205741232109848,-3.128210434796698,-6.582910164222572,-4.638953943709706,-4.205741232109848,-2.0881394554788297,-1.0014690491530964,-6.330819305704764,-3.1401426034455633,-2.0881394554788297,-1.4577143889534836,-3.1106495134588577,-4.7065410394844465,-3.0916349806322625,-3.1106495134588577,-5.703449055779359,-4.532665768545026,-2.251649822630021,-4.162588215651469,-4.532665768545026,-4.382298630746537,-4.854068405232183,-3.8097153846199303,-4.348694140199551,-4.382298630746537,-1.7619150416948386,-1.6548245097365721,-1.4314522528658147,-1.6160639347657417,-1.6548245097365721,-1.9071480437284987,-0.048729297116456446,-0.6596599147164066,-0.8718457518537872,-0.6596599147164066,9.878013588627015e-06,0.00040870281222944277,0.00015134693097768187,0.003958911669706209,0.03903563167392485,0.4037748151271601,0.05758497956786583,0.274648821858265,0.0023367868933465087,0.022883918985138887,0.0011351585647986634,0.026092880899191498,0.07846645911672209,0.6068317282157714,0.5679747409865443,0.9999984650668715
gRNA_CDK2_targ_7229,CDK2,targeting,-7.055398441755124,-4.68559501066256,-3.5350751887501626,-5.092022880389282,-4.68559501066256,706.3195426190953,2626.0,-4.13817035968292,-3.046242105991572,-0.9312686506675488,-2.7052270387806803,-3.046242105991572,-1.7634755945656995,-1.1271642580092338,-6.842467942359216,-3.2443692649780496,-1.7634755945656995,-0.606334836617065,-3.241951861447994,-3.6384860122918696,-2.49559090345231,-3.241951861447994,-7.706652145020501,-6.695194645406765,-3.431798356013234,-5.944548382146834,-6.695194645406765,-2.99245439721399,-3.725831000334578,-2.7795263321616974,-3.165937243236755,-2.99245439721399,-1.0171184857369484,0.040533776951907255,-1.0569376303416211,-0.6778407797088875,-1.0171184857369484,-1.6003446446160332,-2.095410327775356,-0.20305300889353167,-1.299602660428307,-1.6003446446160332,0.0006020385447137011,0.008516015311975857,0.007860863258843836,0.04965545302819293,0.018839167134313512,0.3438159133943107,0.12238697227615412,0.4159146593778954,1.0762064310921734e-05,0.0003419548291417312,0.013658497247703523,0.12461872872065653,0.5340013709089653,0.958205118607442,0.5320307152138117,0.9389311342139441
gRNA_CDK2_targ_7230,CDK2,targeting,-0.7585759347179255,1.3052669077695558,-2.7378875265197813,-0.7303988511560503,-0.7585759347179255,665.4358524141819,2474.0,0.2796951591219791,-1.4327937525289967,-9.380322205587447,-3.511140266331488,-1.4327937525289967,-3.269669773534591,-2.3746881386233687,-3.173547042405297,-2.939301651521086,-3.173547042405297,1.2725293305821164,-1.789468181609292,-0.20291412857663016,-0.23995099320126864,-0.20291412857663016,-6.27011244638843,-2.720211999839081,-0.7793995660664181,-3.256574670764643,-2.720211999839081,-0.19334452721102335,0.2595570638276868,-3.713510267108188,-1.2157659101638416,-0.19334452721102335,0.007093219519942127,0.5831568234962703,1.0857111067710907,0.5586537165957677,0.5831568234962703,1.1722793471717146,1.4068279863072393,1.7632283356224174,1.4474452230337904,1.4068279863072393,0.4139587550615035,0.8117319189890856,0.0012880831958792035,0.015429697372875252,0.0439306585797825,0.4251768418101756,0.2874867307772951,0.9999992132840878,0.017441377685349188,0.10211089911011607,0.20923585384197294,0.5869243018787547,0.018933744269554263,0.09653204773323128,0.02537820439079942,0.26087533084952197
gRNA_CDK2_targ_7231,CDK2,targeting,-0.686386529957811,-2.812259266536321,-6.180167326892379,-3.2262710411288373,-2.812259266536321,561.8817686714738,2089.0,-3.248307662273678,0.03858938250302564,-2.1677306849376494,-1.7924829882361006,-2.1677306849376494,-2.6894007977057415,-3.1504129893602784,-5.563710297900519,-3.801174694988846,-3.1504129893602784,-0.556247316846964,-1.922102430876579,-0.989179755232555,-1.1558431676520327,-0.989179755232555,-6.60763535574639,-4.470156279995629,-1.7936072748008305,-4.290466303514283,-4.470156279995629,-2.7720575654218003,-3.9811258224765456,-2.861120613884417,-3.2047680005942545,-2.861120613884417,-0.6266838277462123,-0.8968559909000016,-1.9683859725022792,-1.1639752637161644,-0.8968559909000016,-0.6903511234068188,-0.24632332287246692,-0.4871477516750471,-0.47460739931811097,-0.4871477516750471,0.01629225637299786,0.08505894100098252,0.07026731435309874,0.24189998648479752,0.012349283386388661,0.3013884885210764,0.519994068433034,0.8952831130682306,0.00285053560550447,0.026957922440627988,0.013034817767927913,0.12415255893116567,0.21200901518798237,1.0,0.4673756023390475,0.9999984650668715
gRNA_CDK2_targ_7232,CDK2,targeting,-2.740859498621643,-3.470971929586154,-2.4254701701048402,-2.8791005327708787,-2.740859498621643,887.6064320803558,3300.0,-2.48191268932608,-2.350281518230155,-1.8613394098900855,-2.2311778724821067,-2.350281518230155,-0.33294797932885595,0.34609095345887547,-6.925342430295982,-2.304066485388654,-0.33294797932885595,-1.2297181286152157,-1.5856799486437803,-2.3397187563220787,-1.718372277860358,-1.5856799486437803,-3.1967421534587603,-4.749147031591531,-2.603336079644961,-3.516408421565084,-3.1967421534587603,-2.1259256437259637,-2.461356696217445,-1.9037450569658831,-2.163675798969764,-2.1259256437259637,-0.8482234018091478,-0.17295827806061204,-0.9755429413976868,-0.6655748737558156,-0.8482234018091478,-1.6699582678338174,-0.15153796824673296,-1.1021041890288321,-0.9745334750364609,-1.1021041890288321,0.036554031021484426,0.14864590606377248,0.046431747463681325,0.18132748329073597,0.06758074030025196,0.5060910642394434,0.34175812710523423,0.7501454911925234,0.008163833039967643,0.05775456822478579,0.08748608194529207,0.35927907101602574,0.5814263362143008,0.9716636019419357,0.6288996994892377,0.9945254861250861
