gRNA_id,Gene,classification,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,LFC_avg_CBE_BSJ-4-116,LFC_median_CBE_BSJ-4-116,base_RPM,base_RAW,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,LFC_avg_CBE_CDK12-IN-2,LFC_median_CBE_CDK12-IN-2,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,LFC_avg_CBE_HQ461,LFC_median_CBE_HQ461,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,p_CBE_BSJ-4-116,FDR_CBE_BSJ-4-116,p_CBE_CDK12-IN-2,FDR_CBE_CDK12-IN-2,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_HQ461,FDR_CBE_HQ461,p_CBE_T0,FDR_CBE_T0
gRNA_CDK13_targ_5061,CDK13,targeting,1.1805071145416715,-0.7715122709950635,-0.6676424770474002,-0.08621587783359741,-0.6676424770474002,90.80382724189982,1498.0,0.5598519813014992,0.12844563956114144,0.492009240991419,0.39343562061801984,0.492009240991419,-1.7401233581140079,-0.01946831436534311,0.20066424977131467,-0.5196424742360121,-0.01946831436534311,0.25839490008799915,-1.7252998880841992,-0.4157132958925064,-0.6275394279629021,-0.4157132958925064,0.8898172840888031,0.442185112610957,1.0105011342788832,0.7808345103262143,0.8898172840888031,0.23641007220624105,0.7288437184927051,0.08362728566366943,0.29736860964992173,0.3618283847889999,0.9188213756665893,0.3959663776923455,0.9118761019939681,0.07766654148616833,0.32621287657866044
gRNA_CDK13_targ_5062,CDK13,targeting,-0.6333998775699554,-0.2721729503767882,-1.628356565254378,-0.8446431310670407,-0.6333998775699554,541.9739782175075,8941.0,-1.935328416347659,-2.6804020155802726,-1.8712340385381978,-2.1623214901553767,-1.935328416347659,-2.0494454484244784,-2.7280771391453915,-2.450317888022634,-2.4092801585308345,-2.450317888022634,-2.1195221789730567,-0.931408381931918,-1.2300499896562231,-1.4269935168537327,-1.2300499896562231,-1.4739878247865117,-0.9199503867938821,-0.23521596165841158,-0.8763847244129351,-0.9199503867938821,0.5957248778000639,1.0,0.3916083125954173,0.9999999934512991,0.19939989128241195,0.603470244875388,0.5550672071357496,0.999999942696776,0.4588531734992375,1.0
gRNA_CDK13_targ_5063,CDK13,targeting,0.3545219584945623,-2.10180140279569,-1.8625978347955165,-1.2032924263655482,-1.8625978347955165,285.0803735104505,4703.0,-0.1817136913151861,-2.127645675326646,0.6874492974393137,-0.5406366897341729,-0.1817136913151861,0.7287139453719894,0.9635144595032189,-0.9371308554764045,0.2516991831329346,0.7287139453719894,-2.2782443277613393,1.876500400645699,-1.646067831099332,-0.6826039194049908,-1.646067831099332,0.15561429238177582,1.0673275829550892,-0.42364260839467666,0.2664330889807294,0.15561429238177582,0.5241029443193403,1.0,0.24703251149009664,0.6546693053193834,0.13419540960209234,0.47772810599704074,0.23075330097974214,0.6816183672144325,0.21922417500755367,0.7016326653101718
gRNA_CDK13_targ_5064,CDK13,targeting,1.0246606075399864,-1.1662086437726216,0.5112822157795707,0.12324472651564518,0.5112822157795707,242.95176207312048,4008.0,1.1996311663480352,-1.234815384547069,-2.5178848929561153,-0.8510230370517163,-1.234815384547069,-0.4804126424754041,-0.6072691157222765,0.21306567863453968,-0.2915386931877136,-0.4804126424754041,-1.3750122244480512,1.1680431048844795,-0.8375979760073812,-0.34818903185698424,-0.8375979760073812,0.20627195213069915,1.45485853581964,0.9379983194651361,0.8663762691384918,0.9379983194651361,0.19882885513976598,0.6482912704758076,0.24194660249638766,0.6446612265749398,0.33886967433373355,0.8886345858963972,0.26419354517289106,0.7309611651274524,0.05010615615605212,0.22605817253722124
gRNA_CDK13_targ_5065,CDK13,targeting,-1.0038155850635933,-0.5675496080705084,-2.07117110810157,-1.2141787670785573,-1.0038155850635933,183.72923923244213,3031.0,-2.0315865146651784,-2.845882407309781,-3.735501491148616,-2.8709901377078584,-2.845882407309781,-2.6746008378056874,-2.0033837952487197,-1.590934889729652,-2.08963984092802,-2.0033837952487197,-0.6917642434176733,-2.062795323844362,-1.0735562172444466,-1.2760385948354938,-1.0735562172444466,-2.9626012439714895,0.3105821649072621,-0.628280534935888,-1.093433204666705,-0.628280534935888,0.549422227946166,1.0,0.20018458933070435,0.8083654260509151,0.28372170081322107,0.7522269646004227,0.6083937664113368,0.999999942696776,0.3245243689635072,0.823710557915989
gRNA_CDK13_targ_5066,CDK13,targeting,1.028046727880515,1.529215793651724,0.928658125768689,1.1619735491003096,1.028046727880515,86.80312457303107,1432.0,1.846771067276135,1.3518735883894737,1.1154742889791625,1.4380396482149236,1.3518735883894737,1.7072156292096965,0.4101500926446316,-0.04473077584288402,0.690878315337148,0.4101500926446316,-0.7914884973494016,1.524445634164622,2.32673329414823,1.01989681032115,1.524445634164622,0.23081579597027257,-0.34659673016481357,-0.14584927710121715,-0.08721007043191938,-0.14584927710121715,0.02928106014846742,0.14199287204168254,0.0034219021155566715,0.020045510828555806,0.054653277553977926,0.23861179832534937,0.019591566085557854,0.11716430430527718,0.4255059958347853,1.0
gRNA_CDK13_targ_5067,CDK13,targeting,0.12397989681843669,-1.2228316919594775,0.8253983389934284,-0.09115115204920414,0.12397989681843669,61.40472429642492,1013.0,1.6515342232385777,-1.0986439467749345,0.9087965593617451,0.48722894527512944,0.9087965593617451,1.3195183363461789,-0.5774734760065355,-2.0222527639899446,-0.4267359678834337,-0.5774734760065355,-1.662759358275536,-1.2959934977845355,0.1618030448312438,-0.9323166037429425,-1.2959934977845355,1.8211305211103117,1.0059924104424092,-0.8055747246308917,0.6738494023072764,1.0059924104424092,0.2858458096476413,0.8138880612142857,0.03290161741502899,0.14199031345422086,0.2593495087190697,0.7479344836756109,0.5195704167182742,0.999999942696776,0.03969477342734373,0.18526764817287564
gRNA_CDK13_targ_5068,CDK13,targeting,1.4453108757355686,2.321918273683421,-0.5766940920337891,1.0635116857950668,1.4453108757355686,155.0575367722161,2558.0,1.233853160940381,0.36509232323187585,1.5123821429281188,1.0371092090334586,1.233853160940381,0.3310618155374072,0.4614000586056572,-4.1715771547615805,-1.126371760206172,0.3310618155374072,0.5745802714645575,0.08593695557522502,-1.1030273081345487,-0.14750336036492206,0.08593695557522502,0.5213452271317659,1.641076232585757,1.121926820988104,1.094782760235209,1.121926820988104,0.01461686895416059,0.07959163094950085,0.013032556849262428,0.06414811601841204,0.3561940011927964,0.9097104767337141,0.24488713991133476,0.7068439231856383,0.022158730580860726,0.1109760292876852
gRNA_CDK13_targ_5069,CDK13,targeting,-4.1359477831276275,-0.7975832710913479,-2.435247165535256,-2.456259406584744,-2.435247165535256,354.2440363161966,5844.0,-4.066069504469903,-1.994446815116237,-0.1696849159432073,-2.076733745176449,-1.994446815116237,-3.601381117713888,-0.740856214489959,-2.775451911206489,-2.3725630811367786,-2.775451911206489,-1.3809862103026123,-2.774495238511095,-0.5429922308414329,-1.56615789321838,-1.3809862103026123,-1.393258308395393,-1.111217041931435,-2.2031572099084906,-1.569210853411773,-1.393258308395393,0.18258814350716876,0.6497361714860362,0.3455455797218241,0.9999999934512991,0.1881482583624836,0.5862999334476934,0.464779064088812,0.999999942696776,0.20168546803509607,0.6172485821360612
gRNA_CDK13_targ_5070,CDK13,targeting,-1.6149638940982902,-0.7413004859531943,-1.856177757118089,-1.4041473790565246,-1.6149638940982902,412.9816255000424,6813.0,-1.5359808951727076,-2.9200564358588865,-1.1499043960971007,-1.8686472423762315,-1.5359808951727076,-2.770609070249843,-2.501710439093973,-3.6074417308599704,-2.9599204134012624,-2.770609070249843,-0.2607691980173104,0.16809807362557477,-1.9982301923290862,-0.6969671055736072,-0.2607691980173104,-0.8286934994078926,-0.7896611638719586,-1.8844429576177466,-1.1675992069658658,-0.8286934994078926,0.5098390111131959,1.0,0.46646737736485855,0.9999999934512991,0.10395835121538526,0.4139101542514033,0.40389073673866394,0.9191851000612125,0.35391640125513885,0.8618639709220944
gRNA_CDK13_targ_5071,CDK13,targeting,0.37148898844105804,-0.7944242243018892,0.19568535866491057,-0.07574995906530686,0.19568535866491057,716.0651610204023,11813.0,-0.7664922009853143,-1.7803320913788945,-0.1865793700030267,-0.911134554122412,-0.7664922009853143,0.037792193204643436,0.17423971759121168,0.5248086780297515,0.24561352960853555,0.17423971759121168,-0.23260517053844887,0.8312096159008115,-0.4072081339974567,0.06379877045496866,-0.23260517053844887,0.36982769327779713,0.4395672847054859,0.04942554497613936,0.2862735076531408,0.36982769327779713,0.3281112304532218,0.8883456450757975,0.4618354637417862,0.966829975733751,0.1608727458236833,0.5457051499140975,0.1847149727184976,0.5923534171236141,0.24043371532296884,0.7436031297282162
gRNA_CDK13_targ_5072,CDK13,targeting,-4.884052943146589,-2.6694935946618212,-3.7069834490083444,-3.753509995605585,-3.7069834490083444,254.52955312999825,4199.0,-2.6286228977161685,-4.648456731084342,-3.469979938770159,-3.5823531891902234,-3.469979938770159,-4.9703747611651625,-3.468955134807619,-0.7532213870568577,-3.0641837610098794,-3.468955134807619,-1.6906162541974958,-3.768056303991281,-2.254102363486735,-2.5709249738918376,-2.254102363486735,-1.4157286386975159,-3.830388551341643,-1.9985434624753036,-2.4148868841714877,-1.9985434624753036,0.034063066857505035,0.23289186722237992,0.08580008529508218,0.5220935190205751,0.06689003179188073,0.31279603723619154,0.17084441651507143,0.725716072945347,0.049116192067318744,0.2582167902874422
gRNA_CDK13_targ_5073,CDK13,targeting,-4.640404614890326,-1.6004626100962414,-1.8775082928422935,-2.7061251726096205,-1.8775082928422935,85.16647348122113,1405.0,-5.947494646673987,-3.2758188618879123,-4.100939910057815,-4.441417806206572,-4.100939910057815,-3.037097243081571,-3.447366515836178,-3.0264791685004457,-3.1703143091393984,-3.037097243081571,-1.4171715111271768,-4.801935364226956,-3.566390511021586,-3.26183246212524,-3.566390511021586,-0.9581823686280764,-3.2943357678369036,-0.2951799625752064,-1.5158993663467288,-0.9581823686280764,0.13725331663311255,0.5472146972727205,0.018176889327024045,0.21030012759577996,0.07323600973396348,0.3293268401807581,0.0516935239699664,0.3738232405324624,0.20412479346027457,0.6218081416778892
gRNA_CDK13_targ_5074,CDK13,targeting,-1.5524562831197783,-2.368298235093267,-2.4634912477852766,-2.1280819219994407,-2.368298235093267,203.97521940520215,3365.0,-5.339714943497506,-3.634401883696666,-2.0237578613721383,-3.665958229522103,-3.634401883696666,-2.4447769273706967,-4.656215450595666,-1.7091451275111142,-2.9367125018258258,-2.4447769273706967,-2.0464486064887653,-3.8265422581491095,-1.3672817036921872,-2.413424189443354,-2.0464486064887653,-1.4363527961667766,-3.038465635721129,-4.364194470016377,-2.9463376339680942,-3.038465635721129,0.2871944746862169,0.8356621056619867,0.06293533234494322,0.43767028265026225,0.09126639493107086,0.3826749119411726,0.20316350541305048,0.7853867963710852,0.016562706937582057,0.1283873525034227
gRNA_CDK13_targ_5075,CDK13,targeting,-3.8558504282982113,-1.9555080461881653,-2.6211184283671765,-2.8108256342845177,-2.6211184283671765,245.5582804785956,4051.0,-0.589466158217942,-3.7921430579283872,-1.6208688986038913,-2.0008260382500738,-1.6208688986038913,-2.937972451307084,-2.933398655740015,-2.199953579030687,-2.6904415620259283,-2.933398655740015,0.553162260423886,-4.2012818047675635,-3.091095552840726,-2.2464050323948013,-3.091095552840726,-0.6462889605279664,-1.731653843226907,-2.6190263433370102,-1.6656563823639612,-1.731653843226907,0.1391742674227774,0.5512614595720751,0.39241321516424915,0.9999999934512991,0.13852217292883215,0.4925682526059569,0.1557459141402726,0.690501921707511,0.18640733955278116,0.5858172556119682
gRNA_CDK13_targ_5076,CDK13,targeting,-3.114827602611849,-0.8076452196026,-0.3442524555896561,-1.422241759268035,-0.8076452196026,195.30703028931995,3222.0,-1.704323404640656,-3.4750112980994285,-1.7678313062099282,-2.3157220029833376,-1.7678313062099282,-3.5125127562194276,-3.707370666012474,-2.37163002032575,-3.1971711475192173,-3.5125127562194276,-2.535252311170403,-0.41123726162251023,-2.35976078883684,-1.768750120543251,-2.35976078883684,-1.0078922758368736,-0.5305039836316208,-2.320383047759758,-1.2862597690760842,-1.0078922758368736,0.45437307702484553,1.0,0.3371466150653664,0.9999999934512991,0.07753107262449102,0.34184189229128115,0.38235195543295275,0.999999942696776,0.30673979330824713,0.8071401696348903
gRNA_CDK13_targ_5077,CDK13,targeting,-3.107033424594362,-1.7640824104731907,-2.7659019225274397,-2.5456725858649976,-2.7659019225274397,311.20617427230553,5134.0,-3.518078682468748,-2.6395648411202357,-1.8596587983613293,-2.672434107316771,-2.6395648411202357,-2.928777462436942,-2.5220665105803306,-3.96348496277836,-3.1381096452652106,-2.928777462436942,0.2603864215981202,-4.7053632761526725,-1.4729397799256283,-1.9726388781600601,-1.4729397799256283,-1.328637818095693,-2.6806235030254153,-0.43457219610451775,-1.4812778390752088,-1.328637818095693,0.1911117665537593,0.6695599990183222,0.24731142915506635,0.9023209710916316,0.08294447693661115,0.35859122000659244,0.1993397998088144,0.7800531715991225,0.21832859984247252,0.6507601544438425
gRNA_CDK13_targ_5078,CDK13,targeting,-0.7857909084947119,-0.6872810188777707,-0.03712116949125315,-0.5033976989545786,-0.6872810188777707,263.37959236719274,4345.0,-2.3621206939869976,-2.1188138570156956,-0.5145457454677598,-1.6651600988234845,-2.1188138570156956,-2.1888769767311063,-0.44269421532547604,-0.5454628058041555,-1.059011332620246,-0.5454628058041555,-1.5947327395494448,1.083971137975392,-0.2730505815692223,-0.26127072771442506,-0.2730505815692223,-1.2895920174683788,-1.5073171503815492,-0.6022789516860587,-1.1330627065119956,-1.2895920174683788,0.49917247722429336,1.0,0.5194622974659933,0.9999999934512991,0.588046706990778,1.0,0.23491683459944618,0.6884859427032535,0.34664068552164334,0.8561374211665955
gRNA_CDK13_targ_5079,CDK13,targeting,-6.419983508603354,-2.8131500401257683,-2.3195255739585825,-3.850886374229235,-2.8131500401257683,171.18158086189925,2824.0,-2.8027445237927733,-5.645071252183915,-3.212135910995894,-3.8866505623241943,-3.212135910995894,-5.3436265085640775,-5.132213904938611,-4.9293630276851,-5.135067813729262,-5.132213904938611,-3.126963020517526,-5.380446101450096,-2.9089694937752215,-3.8054595385809478,-3.126963020517526,-1.5890188224931696,-3.011243084650615,-4.360182279738338,-2.9868147289607077,-3.011243084650615,0.013773945302359463,0.12213399951163181,0.04010518006511555,0.3297838117516596,0.0021813416498712734,0.03188820165637646,0.01877481519522037,0.21889449464788763,0.01588016334114139,0.12408448658856544
gRNA_CDK13_targ_5080,CDK13,targeting,-1.6774192428433152,-3.236954493763762,-3.76974995191604,-2.8947078961743724,-3.236954493763762,376.7934513589114,6216.0,-1.339406919017735,-2.849987718453991,-2.703716066993147,-2.2977035681549576,-2.703716066993147,-3.0652827957028905,-2.053132198329253,-1.4240127695087867,-2.1808092545136435,-2.053132198329253,-1.0108594711373637,-1.1153353383773295,-1.3208002679018649,-1.1489983591388528,-1.1153353383773295,-1.017896405526333,-2.320428385850672,-2.5115105128205193,-1.9499451013991749,-2.320428385850672,0.13050421268102083,0.5304739667907858,0.3321467831918865,0.9999999934512991,0.24571043932493028,0.6876737565368547,0.6436658983155645,0.999999942696776,0.1309158808991178,0.4727733740481494
gRNA_CDK13_targ_5081,CDK13,targeting,-3.2597232826574465,-1.7504773743848896,-5.428414037634516,-3.479538231558951,-3.2597232826574465,141.35816096669583,2332.0,-1.5697435612702486,-2.696471086371137,0.2345462050858996,-1.3438894808518287,-1.5697435612702486,-2.7082835059117722,-3.9394245633534988,-0.9754319995172267,-2.541046689594166,-2.7082835059117722,-2.2091040755301012,-3.408878300096113,-3.4729746392479615,-3.030319004958059,-3.408878300096113,-2.531754912010673,-4.523747887497877,-3.798681969515445,-3.618061589674665,-3.798681969515445,0.03237300632787608,0.22480997832254035,0.5166202070229182,0.9999999934512991,0.1655026351339103,0.546214798530085,0.09351392918957627,0.5256649044975257,0.004819471790523704,0.054434312473942904
gRNA_CDK13_targ_5082,CDK13,targeting,-2.514202204518045,-2.548299620616258,-4.222076343078555,-3.094859389404286,-2.548299620616258,352.84985205280293,5821.0,-2.2515720878971353,-3.0725570196156915,-0.8431222885022899,-2.055750465338372,-2.2515720878971353,-3.0033291392190784,-1.7534841638456626,-2.5383466236940917,-2.4317199755862773,-2.5383466236940917,-2.892564315520241,-3.0838199434465934,-2.0178086365512327,-2.6647309651726894,-2.892564315520241,-0.39238155264310126,-2.0812195733175862,-2.6785440464410724,-1.7173817241339198,-2.0812195733175862,0.09882943176455412,0.4425958360900179,0.39359030720295046,0.9999999934512991,0.18956127863206212,0.5885103982020908,0.15869356731966597,0.6953377909200125,0.15834778911027958,0.5279247691782919
gRNA_CDK13_targ_5083,CDK13,targeting,-0.2830510894569373,-0.5107883155721664,-3.711118278265664,-1.5016525610982558,-0.5107883155721664,131.29578758741988,2166.0,-2.8745865055866364,-1.60000995536675,-1.3887906803082422,-1.9544623804205428,-1.60000995536675,-1.3672918986182476,-3.2291521556815095,-3.8664739729543287,-2.8209726757513622,-3.2291521556815095,-1.6641768893436006,-0.6148963466219379,-0.33143749701347863,-0.870170244326339,-0.6148963466219379,-0.6479582448509364,-1.238211063830153,-4.966824599902537,-2.284331302861209,-1.238211063830153,0.39626133857482126,0.9892308698370409,0.4439450036925052,0.9999999934512991,0.11843277425399491,0.44623122683316346,0.5044567000134681,0.999999942696776,0.05539207765295519,0.28071658957238793
gRNA_CDK13_targ_5084,CDK13,targeting,-0.9755219151986484,-0.045031641645004915,-0.19552654498510913,-0.4053600339429208,-0.19552654498510913,145.7831805852931,2405.0,-0.31618961690215514,-0.723977169457193,-1.7390142632440313,-0.9263936832011265,-0.723977169457193,-0.657318297406933,-1.3132521140529572,0.10774882365201838,-0.6209405292692906,-0.657318297406933,0.4296014311970164,-1.850934591605173,0.3748150100291125,-0.3488393834596813,0.3748150100291125,0.05435959352644006,0.25712435829794894,-0.43809365430268293,-0.042203234159431315,0.05435959352644006,0.45317364074116817,1.0,0.47266956696986473,0.9781028270416683,0.443894223772327,1.0,0.27343396782743123,0.7480852381183936,0.40638311571528585,1.0
gRNA_CDK13_targ_5085,CDK13,targeting,1.0775356388004234,1.0179986090475623,1.0038945206709906,1.0331429228396587,1.0179986090475623,60.919790639592335,1005.0,2.6407174208251183,2.825878925144104,-0.4602651519876005,1.6687770646605404,2.6407174208251183,2.37563286176667,0.7753372225700317,-0.8605491236000169,0.763473653578895,0.7753372225700317,0.9739964243157475,3.294293330578011,0.8491786865432195,1.7058228138123261,0.9739964243157475,2.4688637891606358,2.864715292822685,2.0862632885025367,2.4732807901619527,2.4688637891606358,0.04646318725387231,0.20827145078439263,0.00038323539223737496,0.0028438870265419837,0.02591650224685812,0.1270508891618382,0.005981222368313697,0.04452078056414538,2.311024438088667e-06,2.274693958164285e-05
