gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_T0,FDR_CBE_T0,p_CBE_TAGTO,FDR_CBE_TAGTO
gRNA_CDK2_targ_6983,CDK2,targeting,-2.4464028187750797,-2.229134545599715,-2.3482320754168353,-2.3412564799305433,-2.3482320754168353,703.3608545121608,2615.0,-2.7827158477810277,-3.4797596848309227,-5.050428782452162,-3.770968105021371,-3.4797596848309227,-0.5829678772710196,-3.2334290153763945,-2.1204986070759606,-1.978965166574458,-2.1204986070759606,-0.5705387008896172,-2.561798862771084,-1.4358833461688851,-1.5227403032765288,-1.4358833461688851,-4.024826782900256,-4.954787182640438,-4.0083437687665695,-4.329319244769088,-4.024826782900256,-2.1597255291132966,-4.115522463744607,-1.2661367023044559,-2.5137948983874527,-2.1597255291132966,-1.7715664393279982,-2.186732736198553,-1.3082550551663374,-1.7555180768976293,-1.7715664393279982,-2.481498159259482,-1.3265919324867352,-2.25306189530035,-2.020383995682189,-2.25306189530035,0.02334209801817306,0.19510693040442634,0.00454688101997455,0.04387926591873553,0.013591094013109196,0.19244244932464696,0.21722801575550235,0.9837034472730609,0.0007191400922760088,0.011020156043674024,0.006660425015214218,0.08818402720143625,0.031258287748216554,0.32742067229935695,0.16673811975508543,1.0
gRNA_CDK2_targ_6984,CDK2,targeting,-0.5973609978227713,-0.08461723954096337,0.15535190826554307,-0.1755421096993972,-0.08461723954096337,576.4062375600614,2143.0,0.4054799352126891,1.111452407918689,-0.9998789760338331,0.17235112236584835,0.4054799352126891,-0.03499927421237546,0.48549425220012227,0.1081287164642526,0.18620789815066643,0.1081287164642526,0.8486098748939639,-1.007819954667336,-0.25274197093784645,-0.1373173502370729,-0.25274197093784645,-1.379555190193865,-0.12296746397136453,-0.07399344973290789,-0.5255053679660459,-0.12296746397136453,-0.1295510681649606,-0.11441099739806547,-0.4480057211462239,-0.2306559289030833,-0.1295510681649606,-0.2759970793942511,-0.07884996043666506,-0.5321264835320484,-0.2956578411209882,-0.2759970793942511,-0.5621033312761906,0.36358383285704815,-2.082593327570027,-0.7603709419963898,-0.5621033312761906,0.3049999227706033,0.6624342154663365,0.20030561330125005,0.6710643522541879,0.0946498996488364,0.24173701222040778,0.14094475386567723,0.32807815421616854,0.5656758023486212,1.0,0.48355577363533353,0.9665275427131365,0.4024252745399644,0.7517086110199108,0.3754350578471742,0.6667587931911729
gRNA_CDK2_targ_6985,CDK2,targeting,0.4233231407774756,0.22150043640566752,0.24924646034686465,0.29802334584333595,0.24924646034686465,828.7016415877504,3081.0,0.022287253724860855,0.22233327644272244,0.01829690222735069,0.08763914413164466,0.022287253724860855,0.6872560777377843,0.6060450752466395,0.13141896903500985,0.4749067073398112,0.6060450752466395,0.2047198892113801,0.03051553156506459,-0.07070006554079428,0.05484511841188347,0.03051553156506459,0.8850664624678517,0.03384628385207689,-0.533040289091772,0.12862415240938552,0.03384628385207689,-0.09008681478861914,-0.2151244440879658,0.3319272249651556,0.008905322029523544,-0.09008681478861914,0.04026349157231914,0.9448089847983827,0.10119270074169065,0.36208839237079754,0.10119270074169065,-0.19372808185587198,-0.1269220578157572,0.0390526054871086,-0.09386584472817351,-0.1269220578157572,0.08413734743675823,0.2531769272869725,0.34652988157270886,0.9753519625898522,0.019243887511348,0.06344349368781063,0.1290654793386565,0.30690139124350074,0.2534080415988274,0.7060442909866319,0.2832506131854429,0.6883696987105844,0.04136843335784012,0.13319991674557471,0.19866289226985728,0.44458809204799726
gRNA_CDK2_targ_6986,CDK2,targeting,0.23215712250749174,0.35816787620860585,1.1929471732279218,0.5944240573146731,0.35816787620860585,298.5585271543015,1110.0,0.3055693206125864,1.4913898311567348,-0.1276873999927,0.5564239172588737,0.3055693206125864,0.9590761185170417,1.2514441495045965,1.227311643373615,1.1459439704650844,1.227311643373615,-0.4073374695370268,0.6392895872256675,0.9503770533562603,0.3941097236816337,0.6392895872256675,1.3236849532442772,0.26432132410047043,-0.24576047618466054,0.4474152670533624,0.26432132410047043,0.4355066680555957,1.154996660462971,0.03186020220447877,0.5407878435743484,0.4355066680555957,1.0079895445573168,1.274815476024785,0.9051302462078042,1.0626450889299688,1.0079895445573168,1.3091007973785591,0.7973734153896761,1.7766224649225757,1.2943655592302703,1.3091007973785591,0.02784801608810657,0.10895618587663444,0.1233755834079273,0.47855757329615334,0.00021290348243875194,0.001094271004460045,0.027537926745526783,0.092821321311297,0.09011746286804144,0.33143200232579684,0.051866124978781215,0.18341546333308315,0.0002659487793779979,0.0015389693352118412,0.0028281471787404153,0.018500330358954098
gRNA_CDK2_targ_6987,CDK2,targeting,0.06557618629618181,0.9037396522288246,0.8332282769492727,0.6008480384914264,0.8332282769492727,373.3326447659193,1388.0,1.8653231774739525,0.5045959674205536,-0.29387134835679957,0.6920159321792355,0.5045959674205536,0.21196159284452398,1.3479836987715628,1.0271741617731047,0.8623731511297305,1.0271741617731047,0.4344836508233591,1.5345373952116865,-0.5637002390376339,0.4684402689991372,0.4344836508233591,-0.2237617199781936,1.0295865209567958,0.21719819256782547,0.3410076645154759,0.21719819256782547,0.9969909170619932,0.7734383635313598,0.2657941290487279,0.6787411365473602,0.7734383635313598,-0.15582664552509481,0.006686111316530635,0.14845554064254798,-0.000228331188672067,0.006686111316530635,0.5901509355343738,0.047645476199582405,0.2511960953316156,0.2963308356885239,0.2511960953316156,0.04399346484232041,0.1529604712479838,0.05478724159698115,0.2715740710413444,0.0015084165120870232,0.006820845157114818,0.009736331034493605,0.03901604809222013,0.15457512650673583,0.5035862881272595,0.026661823400307802,0.1068409630206039,0.20852804430854416,0.4768555766453491,0.08028402392630518,0.23811838637640695
gRNA_CDK2_targ_6988,CDK2,targeting,3.531040315945112,3.6587037598512064,3.1555845989249494,3.4484428915737557,3.531040315945112,177.7902580621561,661.0,3.2934981375333794,3.9725448360590643,3.948254278407838,3.738099084000094,3.948254278407838,3.0959077893927565,4.002986593622494,3.2462478405298234,3.448380741181692,3.2462478405298234,2.530734128879149,3.3672342192148266,2.360105753784892,2.752691367292956,2.530734128879149,3.2807997991608593,4.906495505395834,3.7070066565274256,3.964767320361373,3.7070066565274256,3.5600732842089355,3.3480041683909585,2.6248989784725647,3.1776588103574865,3.3480041683909585,2.1990496333697913,2.7892860193323283,2.7913410879415435,2.593225580214554,2.7892860193323283,3.203069602193342,3.4376907621160906,4.1488400842012165,3.596533482836883,3.4376907621160906,4.1025318572854354e-10,4.99241928221132e-09,4.1025318572854354e-10,1.357938044761479e-08,4.1025318572854354e-10,4.587628529599592e-09,4.1025318572854354e-10,1.0445677267395994e-08,4.1025318572854354e-10,1.0777286069535548e-08,4.1025318572854354e-10,1.1507949531876942e-08,4.1025318572854354e-10,5.304445487349528e-09,4.1025318572854354e-10,2.1902226528410952e-08
gRNA_CDK2_targ_6989,CDK2,targeting,2.045947470919225,1.4798687547633838,1.5401847709757568,1.6886669988861218,1.5401847709757568,377.3672194571937,1403.0,2.435742901136088,1.6376218582275763,1.558557266656212,1.8773073420066255,1.6376218582275763,1.3783037617684815,2.346472913105826,1.4579505984575192,1.7275757577772755,1.4579505984575192,0.3842016962158506,-0.17004591100179897,2.555211018819254,0.9231222680111019,0.3842016962158506,1.9369972093915742,2.2205602641497517,1.5674935541287858,1.908350342556704,1.9369972093915742,1.8596027503038812,2.223529208679854,1.480230986515811,1.8544543151665154,1.8596027503038812,1.6688520982058814,1.381298064401956,0.9122223943401923,1.32079085231601,1.381298064401956,0.9073663220070375,0.9897249660882086,1.31347642058868,1.0701892362279752,0.9897249660882086,8.46881682893316e-07,7.007945925942189e-06,0.0010620672207732823,0.009962269144019622,2.1110155286088192e-08,1.996417542770055e-07,0.00030648398581316377,0.001824571929930885,4.087787953352526e-06,4.76428807239326e-05,1.3647283858572789e-06,1.5684899156901364e-05,2.118686200598375e-06,1.5866179466019506e-05,0.006414699551839564,0.035270191888021524
gRNA_CDK2_targ_6990,CDK2,targeting,0.006833117652886891,-0.7696488234990755,-0.23732980224357414,-0.33338183602992094,-0.23732980224357414,719.4991532772582,2675.0,-0.48817339777075447,-0.6049672642609585,-1.7836675301699039,-0.9589360640672057,-0.6049672642609585,-0.3133039443998945,-1.0664723471200541,0.11267371439302888,-0.42236752570897323,-0.3133039443998945,0.8204817156387705,0.09868165918434413,-0.3389248916501526,0.19341282772432067,0.09868165918434413,-0.9541525797858448,-2.3752483752739515,-0.05457412236810884,-1.1279916924759683,-0.9541525797858448,-2.127013587181635,-0.8344019469752887,0.12224352115240034,-0.9463906710015078,-0.8344019469752887,-0.7288646487679942,-0.15765795087648887,-0.7180580800097077,-0.5348602265513969,-0.7180580800097077,-0.7804144068817298,-0.11432363815868278,-1.2264382599513597,-0.7070587683305908,-0.7804144068817298,0.4103296842114022,0.813288176490863,0.4469777663828647,0.9513438436180124,0.4093162520190817,0.722194453189318,0.0800513062102682,0.21368534157740945,0.30767261668420215,0.809536058207241,0.25937648821152715,0.8433557720826669,0.613542086892019,0.9624759751718401,0.45028853713721106,0.7400471985720798
gRNA_CDK2_targ_6991,CDK2,targeting,-0.13973209415247095,0.01755450147974709,-0.7621920946887768,-0.2947898957871669,-0.13973209415247095,1244.262834789008,4626.0,-0.8976393155748158,-1.5189415667923452,-2.4528768053622385,-1.6231525625764665,-1.5189415667923452,-0.2124304449540586,-0.8866182054564895,-0.03557151715081047,-0.37820672252045284,-0.2124304449540586,-0.9661405795657044,-0.731630197197467,-0.8545181892086054,-0.8507629886572589,-0.8545181892086054,-1.1683577767027655,-1.079142134566081,-0.36668083533597196,-0.8713935822016062,-1.079142134566081,-0.7041727835048305,0.02836628543023502,-0.7471292463091331,-0.47431191479457624,-0.7041727835048305,-0.4179218449227183,-0.3046597883459594,0.10991736116814828,-0.20422142403350976,-0.3046597883459594,-0.7161065207089956,-0.6133701289351474,0.17632328090705726,-0.3843844562456953,-0.6133701289351474,0.3797277987981294,0.7711036895839315,0.2115762862649576,0.6042428870585533,0.4131725214001642,0.7266743070321697,0.6541229952530527,0.8773079483150694,0.4756021834102081,1.0,0.6144907151689758,1.0,0.3066869652124843,0.6303072144581408,0.2908703965360149,0.5705163345508344
gRNA_CDK2_targ_6992,CDK2,targeting,-1.875270627663587,-1.6460805453966547,-1.5869571139364576,-1.7027694289988997,-1.6460805453966547,1347.278975239546,5009.0,-3.6030931543906415,-2.382162548203084,-4.933962213727538,-3.6397393054404215,-3.6030931543906415,-1.207258424346742,-1.908877074846124,-1.7267889648118975,-1.6143081546682545,-1.7267889648118975,-0.5966797775304721,-1.7871730466459292,-2.8309514014142056,-1.7382680751968689,-1.7871730466459292,-1.999618829321064,-4.385505168786867,-1.819702293861679,-2.7349420973232035,-1.999618829321064,-1.9574311696345004,-2.47104549822952,-2.073413005205118,-2.167296557689713,-2.073413005205118,-1.5555202199701945,-2.1946919236073716,-1.2443571646606681,-1.6648564360794114,-1.5555202199701945,-1.898473274857784,-0.920287972598375,-0.815369484929432,-1.211376910795197,-0.920287972598375,0.1351881825410934,0.6146605552349165,0.004758784308413287,0.04526314960013788,0.07732653751293649,0.6335416811084648,0.17448612368980987,0.9955216123823102,0.03221138485093168,0.2058295055146407,0.020115390662791804,0.17160294611814658,0.03545977745173618,0.36450889243865453,0.5458234872850785,0.9331882130689039
gRNA_CDK2_targ_6993,CDK2,targeting,-0.6552516227999142,-0.5724192132567614,-1.5192533187166872,-0.9156413849244543,-0.6552516227999142,742.3617431944795,2760.0,0.6116077355012531,-2.536325178545309,-0.26281615127697133,-0.7291778647736757,-0.26281615127697133,-0.4567280919961967,-0.8485747576594639,-0.9662735189897775,-0.7571921228818127,-0.8485747576594639,-0.6352439215584046,-0.4747427198734871,-0.10132529629117297,-0.40377064590768824,-0.4747427198734871,-0.6217544733442536,-0.861308138413969,0.3529071388310424,-0.3767184909757268,-0.6217544733442536,-0.37492418075573253,-1.2695487375849581,-0.33595282304193286,-0.6601419137942078,-0.37492418075573253,-0.6417250839590048,-0.37268624929472066,-0.4320155562503681,-0.4821422965013645,-0.4320155562503681,-2.246855418353888,-0.7567748669389199,-3.122945798041856,-2.042192027778221,-2.246855418353888,0.4707373127117682,1.0,0.47826255797805206,0.9906271863854046,0.5253953049854705,0.9999999141774457,0.3916738303821742,0.6662077998792377,0.52092967010095,1.0,0.5153827550831629,1.0,0.540230656478077,0.8970986906458929,0.1518341248453126,1.0
gRNA_CDK2_targ_6994,CDK2,targeting,0.9638686981230925,0.7637254835191611,0.6548314197900739,0.7941418671441092,0.7637254835191611,1543.3593052354793,5738.0,-0.6125996635672514,0.38185362938210626,-0.9288665341845811,-0.38653752278990877,-0.6125996635672514,0.33919810853008453,-0.1386502139119769,0.2506219923695079,0.15038996232920518,0.2506219923695079,0.3963144268137886,1.2234531081719846,0.13207843937705435,0.5839486581209425,0.3963144268137886,0.14993577760957286,-0.3724270146094237,0.7522995181315827,0.17660276037724396,0.14993577760957286,0.42998604235759125,0.08029534222496325,1.0831698398318115,0.531150408138122,0.42998604235759125,0.006842525480538954,-0.5230385706772465,0.1774683573029921,-0.11290922929790513,0.006842525480538954,-0.5475126804865317,0.41305666113668393,-0.27344651800018777,-0.13596751245001185,-0.27344651800018777,0.023651248636006678,0.09617399629629252,0.5371062198078138,1.0,0.10650479089864555,0.26229974544234874,0.007909974299956738,0.0325646951901204,0.23266056614822894,0.6593377345467789,0.049136859880626896,0.17494329700248867,0.2503809149456959,0.5438063178938671,0.19620774653786205,0.44120084309804575
