gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_HQ461,FDR_ABE_HQ461,p_ABE_T0,FDR_ABE_T0
gRNA_CDK12_targ_2149,CDK12,targeting,-2.215990990170603,-2.802214251504182,-2.1589671447237793,-2.3923907954661883,-2.215990990170603,191.171206002897,7576.0,-1.9882449324747917,-0.43136095973479854,-1.8554073765570533,-1.4250044229222147,-1.8554073765570533,-2.7896628727276305,-1.9862685591415894,-2.3666822212248495,-2.3808712176980227,-2.3666822212248495,-2.621689522499431,-2.6073789098294458,-2.1546686098763566,-2.4612456807350775,-2.6073789098294458,-2.015322591386858,-2.20881406369232,-2.3483286053328083,-2.190821753470662,-2.20881406369232,0.02780554211184148,0.31188336175217585,0.32945416812195966,0.9999993937485154,0.030709795516062503,0.30262203354694794,0.19010552454508342,0.9333584503964916,0.05338323313528892,0.4288276879580635
gRNA_CDK12_targ_2150,CDK12,targeting,-2.0365409910639967,-1.484259840363542,-1.544054101801779,-1.6882849777431062,-1.544054101801779,139.89614124604816,5544.0,-0.8272635793426532,-1.1134642020004921,-2.453550510893784,-1.4647594307456433,-1.1134642020004921,-2.197139258424184,-0.34052744131383256,-2.8120996140400583,-1.7832554379260248,-2.197139258424184,-4.11810647104914,-1.8203928533702844,-2.9943192730470236,-2.977606199155483,-2.9943192730470236,-1.222467564230947,-3.2095981316172693,-1.946212580821375,-2.1260927588898637,-1.946212580821375,0.14501011509264175,0.7501692245175133,0.3289433783186317,0.9999993937485154,0.09557895027402753,0.5607523366547779,0.09119192375104983,0.6721378826159393,0.06496509331796843,0.4784418672796828
gRNA_CDK12_targ_2151,CDK12,targeting,-1.2568673602726583,-1.958028365251295,-1.8406075313920487,-1.685167752305334,-1.8406075313920487,284.8138070425948,11287.0,-2.183811095154678,-0.5254753515253036,-1.3157995399026992,-1.3416953288608937,-1.3157995399026992,-1.8254733462920145,-0.39593264980214726,-2.339214126502547,-1.520206707532236,-1.8254733462920145,-2.4668001207095798,-1.892732494166833,-0.9240853704979854,-1.7612059951247996,-1.892732494166833,-0.6244318212828303,-1.2306763490122137,-2.1243757440883564,-1.3264946381278,-1.2306763490122137,0.15326977132871664,0.7707822797811906,0.364693931202818,0.9999993937485154,0.17140732830429622,0.7669217593615019,0.3852099241318425,0.9999997845875617,0.26599100389122304,0.9968007751674163
gRNA_CDK12_targ_2152,CDK12,targeting,-1.093454230433291,0.21749506128605078,0.9248767952423907,0.016305875365050165,0.21749506128605078,102.85293501423024,4076.0,-3.3637512519542203,-0.33885137881085453,0.12182257984533075,-1.1935933503065814,-0.33885137881085453,-0.9968146402328387,0.4223941860654281,-1.6563066501827015,-0.7435757014500374,-0.9968146402328387,-2.829430919875248,0.23249049527723803,-0.8576149578819305,-1.1515184608266467,-0.8576149578819305,-0.6758528180603082,-2.285034736720494,-1.3285790966009063,-1.4298222171272361,-1.3285790966009063,0.15783620837290632,0.6041536860136222,0.36018805270784615,0.9875199891905648,0.5095696218044674,0.9894634698620453,0.49219395363250873,0.9715158595122015,0.22479820553044874,0.9121864518969901
gRNA_CDK12_targ_2153,CDK12,targeting,-1.2676702724178646,-0.6378985864894079,-1.010675392555353,-0.9720814171542086,-1.010675392555353,114.03150474222431,4519.0,-1.635055976935879,-0.7773974669412854,-0.45253250722160543,-0.9549953170329233,-0.7773974669412854,-1.737791345505477,0.27355375819898614,-1.342739978056462,-0.9356591884543176,-1.342739978056462,-3.1265234970844014,-2.6264960750513513,-0.8588085874497398,-2.2039427198618307,-2.6264960750513513,0.12098349498214056,-1.152471775439263,0.25468727962936044,-0.2589336669425873,0.12098349498214056,0.5176240862737813,0.9999999476104154,0.5677571538653672,0.9999993937485154,0.4117206821107631,0.9999999884811976,0.23310082155789946,0.9999997845875617,0.4015811599297352,0.9501260814600062
gRNA_CDK12_targ_2154,CDK12,targeting,-2.4237914690666047,-2.3572074047312768,-1.6350728332545788,-2.1386905690174864,-2.3572074047312768,135.6820980303032,5377.0,-2.430441181438432,-2.666583212750742,-1.7040026178045469,-2.267009003997907,-2.430441181438432,-1.899298691668492,-1.0672590051826691,-2.5000217495640475,-1.8221931488050693,-1.899298691668492,-2.0944661599961303,-1.3475536388881493,-0.41300537828232914,-1.2850083923888695,-1.3475536388881493,-3.25145603283001,-1.511628197806735,-2.4072156965403635,-2.3900999757257027,-2.4072156965403635,0.049648031783179954,0.43313014107620074,0.11046952018033629,0.828820944786761,0.11044420010409166,0.6102637526750491,0.5512963391789092,0.9999997845875617,0.03484053185985547,0.3412549478748017
gRNA_CDK12_targ_2155,CDK12,targeting,-2.1802892030469563,-2.5038839412402036,-1.7378118592239162,-2.140661667837025,-2.1802892030469563,168.10752037899942,6662.0,-2.8880277563797674,-2.525740941282083,-1.4197779171617326,-2.2778488716078606,-2.525740941282083,-3.00639600318726,-1.3738945441978831,-2.842541167242506,-2.4076105715425498,-2.842541167242506,-2.9908902170581952,-3.462931445581277,-1.7110695775838969,-2.7216304134077896,-2.9908902170581952,-2.5835772243179043,-1.501973946611297,-2.137495007803679,-2.0743487262442932,-2.137495007803679,0.05346525020566613,0.44842751180833584,0.10954931375298117,0.828820944786761,0.03318960915286841,0.31679807324737924,0.129080738089172,0.7953987759722649,0.07232175338345159,0.5109757554000615
gRNA_CDK12_targ_2156,CDK12,targeting,0.6747016142388562,-0.7536142794417587,-0.8946635562241506,-0.32452540714235106,-0.7536142794417587,185.2412649508008,7341.0,1.1323532037135162,-0.5961677371640521,-0.06754255607349396,0.15621430349199003,-0.06754255607349396,0.10973868242906343,0.3414092591896775,-0.5267997428198923,-0.025217267067050447,0.10973868242906343,-0.22866040183771585,1.1135196664426215,-1.4486626605396273,-0.1879344653115739,-0.22866040183771585,0.11002425745650249,-0.4055403730965601,-0.18184997857793433,-0.15912203140599732,-0.18184997857793433,0.3146930007072519,0.8235439792586162,0.10578159097433952,0.4478199503358778,0.237593879530644,0.6846944560390592,0.16321393871696968,0.5977869326894616,0.4030260309805641,0.9501260814600062
gRNA_CDK12_targ_2157,CDK12,targeting,-0.2613062915860432,-0.5673798175805687,-0.5212327028849639,-0.44997293735052524,-0.5212327028849639,140.77932395593484,5579.0,-0.3964850702569683,-2.3179573045963497,-2.6488227378926466,-1.7877550375819882,-2.3179573045963497,0.06825330862705843,0.9359503517352068,-1.2077940363604538,-0.06786345866606285,0.06825330862705843,-0.607282380548338,-0.23568874934590683,-2.038366136470595,-0.9604457554549466,-0.607282380548338,-0.8301166289490458,0.7408542134816548,0.2675679725435222,0.059435185692043736,0.2675679725435222,0.5092430126991512,0.9999999476104154,0.20539011886050262,0.9999993937485154,0.15103833431795666,0.533179558709074,0.5423223769598595,0.9999997845875617,0.22311019737409693,0.7569577588713788
gRNA_CDK12_targ_2158,CDK12,targeting,-1.0293109802623832,-1.3816990011852235,-0.5062952140190792,-0.9724350651555619,-1.0293109802623832,244.5406754717628,9691.0,-1.0244673929676684,-1.8257885516932617,-0.27592689259638653,-1.042060945752439,-1.0244673929676684,-1.2405772891231586,0.09265394258504153,-0.45471467771980956,-0.5342126747526422,-0.45471467771980956,-0.9386572736960883,-0.2403740143751298,-0.3772244464642592,-0.5187519115118258,-0.3772244464642592,0.16121644446007982,-1.7156749490614904,-1.294341452272957,-0.9495999856247893,-1.294341452272957,0.5044020252222192,0.9999999476104154,0.49356664828140706,0.9999993937485154,0.5075963769707421,0.9873420114377326,0.40968853291425655,0.9081802268791443,0.41573075710279506,0.9999999991803674
gRNA_CDK12_targ_2159,CDK12,targeting,0.8299813061829058,-0.8642984006531659,-1.8005485339368408,-0.6116218761357003,-0.8642984006531659,184.3833160326252,7307.0,0.3317744118129693,0.039525226865213724,0.22529154232296184,0.1988637270003816,0.22529154232296184,0.18192669357570865,-0.4883001111910157,0.7134060773988301,0.13567755326117437,0.18192669357570865,-0.050139423606783695,-0.8400162885845285,-0.9580356757658479,-0.61606379598572,-0.8400162885845285,-0.4912814054033176,0.9495142040159743,0.6039203626795866,0.3540510537640811,0.6039203626795866,0.36631397066868476,0.8825665889064388,0.15424406450969436,0.5555721902941998,0.14956376847989641,0.5314742934684594,0.4383646349208392,0.93064066410582,0.10617565656688123,0.5753507643962014
gRNA_CDK12_targ_2160,CDK12,targeting,0.0783952289385299,-0.7399632269538754,0.3490898607408087,-0.10415937909151225,0.0783952289385299,109.00998019172584,4320.0,-0.22387374535598678,0.10620207134958824,0.6552283091862948,0.17918554505996542,0.10620207134958824,-1.1155833561193789,0.7470512012642275,0.7587151470327033,0.1300609973925173,0.7470512012642275,1.0363919296942992,-0.040828269178450984,-1.145440011521609,-0.049958783668586935,-0.040828269178450984,0.504794163833353,-1.1083927421688708,-0.7354843263670303,-0.44636096823418275,-0.7354843263670303,0.2606713548995809,0.7480896964800586,0.14579759877869958,0.5367645126429599,0.10304486592626641,0.42824279721303976,0.15539987460690674,0.5823607310134119,0.49027758492926277,0.9999999991803674
gRNA_CDK12_targ_2161,CDK12,targeting,0.8089955279846321,-0.12121982632454238,0.5958172354693142,0.427864312376468,0.5958172354693142,176.08139855969048,6978.0,-0.8403524120689493,0.6523719204912753,0.0434565710012219,-0.048174640192150675,0.0434565710012219,0.44257874492728666,0.3356050852447916,0.5933715992962316,0.4571851431561033,0.44257874492728666,1.2737317516047406,-0.19845675452208825,0.4227361453216913,0.4993370474681145,0.4227361453216913,0.7898033642504259,1.0308884362057908,0.6073870944294646,0.8093596316285604,0.7898033642504259,0.07813831615474237,0.44907303097593043,0.20075387876105327,0.6362434126359423,0.07170134911079204,0.3466158564760036,0.04956035145721479,0.34318604679050013,0.034287783462250095,0.377984577396483
