gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,LFC_avg_KB-0742_1500nM,LFC_median_KB-0742_1500nM,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,LFC_avg_KI-CDK9d-32N_1250nM,LFC_median_KI-CDK9d-32N_1250nM,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,LFC_avg_KI-CDK9d-32N_5000nM,LFC_median_KI-CDK9d-32N_5000nM,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,LFC_avg_KI-CDK9d-32_1000nM,LFC_median_KI-CDK9d-32_1000nM,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,LFC_avg_KI-CDK9d-32_100nM,LFC_median_KI-CDK9d-32_100nM,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,LFC_avg_SEL120_4000nM,LFC_median_SEL120_4000nM,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,LFC_avg_Senexin B_15000nM,LFC_median_Senexin B_15000nM,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,LFC_avg_Senexin B_2000nM,LFC_median_Senexin B_2000nM,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,p_DMSO,FDR_DMSO,p_KB-0742_1500nM,FDR_KB-0742_1500nM,p_KI-CDK9d-32N_1250nM,FDR_KI-CDK9d-32N_1250nM,p_KI-CDK9d-32N_5000nM,FDR_KI-CDK9d-32N_5000nM,p_KI-CDK9d-32_1000nM,FDR_KI-CDK9d-32_1000nM,p_KI-CDK9d-32_100nM,FDR_KI-CDK9d-32_100nM,p_SEL120_4000nM,FDR_SEL120_4000nM,p_Senexin B_15000nM,FDR_Senexin B_15000nM,p_Senexin B_2000nM,FDR_Senexin B_2000nM,p_T0,FDR_T0
gRNA_CDK7_targ_1,CDK7,targeting,-0.6890218341182107,-0.48399792861134194,-0.3421221648837028,-0.5050473092044184,-0.48399792861134194,645.0982215020773,22892.0,-0.30792978434369656,0.20768990544253316,-0.3329112155997328,-0.1443836981669654,-0.30792978434369656,-0.2997950652210497,-0.2881246277294726,-0.31180548462569085,-0.2999083925254044,-0.2997950652210497,-1.3925312073313378,-1.8007543268198798,-0.3219730795906724,-1.1717528712472969,-1.3925312073313378,0.1963549214240603,-0.3791104729697077,-0.34054110443658664,-0.17443221866074468,-0.34054110443658664,-0.30725305865765107,-0.353466687328245,-0.48411738282949346,-0.38161237627179645,-0.353466687328245,-0.6600173702707028,-0.7203976465067279,-0.6670304119139328,-0.6824818095637878,-0.6670304119139328,0.2433507429967913,-0.07978421226306498,-0.4702647111242068,-0.10223272679682682,-0.07978421226306498,-0.4169488448512604,-0.1748103558198004,-0.06748800007388435,-0.21974906691498172,-0.1748103558198004,0.3255906348232692,-0.04536243617934947,-0.1644211189728913,0.03860235989034281,-0.04536243617934947,0.5767444805946027,0.9999997719814159,0.3481171461970174,0.9015841278873913,0.6399748581563538,1.0,0.23757288993838527,0.6551252419513048,0.41051894340352485,0.9728443710864781,0.46080364096029325,0.9999999041341266,0.4336213597270495,0.9960979197152542,0.24390111852510965,0.73493383396639,0.43702415553613594,0.8787975332487237,0.1291329937522128,0.3518294141153103
gRNA_CDK7_targ_2,CDK7,targeting,-1.0843843500020947,-0.1441613939692926,-0.3306974867309421,-0.519747743567443,-0.3306974867309421,566.3912787860497,20099.0,-0.9047252115390743,-1.6610605291130351,-0.5202240692715268,-1.0286699366412122,-0.9047252115390743,-0.15630158172196507,-0.11271558101997627,-0.4545062850775905,-0.24117448260651062,-0.15630158172196507,-1.5539589143710748,-0.17522951171665158,-1.0967710618923774,-0.9419864959933678,-1.0967710618923774,-0.8129031238088538,-1.3749917997522638,-0.7047022085298718,-0.9641990440303297,-0.8129031238088538,-0.1637655147747562,-0.3557155726687058,-0.6103416119322969,-0.37660756645858634,-0.3557155726687058,-1.4315390522159932,-0.13078391429981773,-0.176259741279373,-0.5795275692650613,-0.176259741279373,-0.3576418329555137,0.07624688024065203,-1.5075606604201195,-0.5963185377116603,-0.3576418329555137,-0.5698221080100979,-1.3992082009850926,-0.4003158014695737,-0.7897820368215881,-0.5698221080100979,-0.29143115403013786,-0.7719662475595842,-0.3965645135827954,-0.48665397172417246,-0.3965645135827954,0.5271246034153267,0.9999997719814159,0.263819084716739,0.8212384279095751,0.582819913987815,1.0,0.3391782977605537,0.7855918291257922,0.2253793420173415,0.7870427007396474,0.47059294278708674,0.9999999041341266,0.5143294699643433,0.8044483114466233,0.5003711043942007,0.9913012445545487,0.32554117944378846,0.9999995715024727,0.45965920740938515,1.0
gRNA_CDK7_targ_3,CDK7,targeting,-1.1080549928274699,-0.03526035810334693,-0.313076535271562,-0.4854639620674595,-0.313076535271562,235.1627056803615,8345.0,-0.9134857505028282,-2.0657405910841655,-0.10465098792049492,-1.0279591098358296,-0.9134857505028282,-0.7463728942169997,-0.6698869714275694,-0.33441056076604586,-0.5835568088035383,-0.6698869714275694,-0.862528070753193,-1.1336128551945797,-1.11529575762303,-1.0371455611902676,-1.11529575762303,-0.06650608447848862,-0.12414455413480849,-0.4571802435306057,-0.21594362738130093,-0.12414455413480849,-0.1596739184420596,-0.5364008832757808,-0.20493782544189082,-0.30033754238657706,-0.20493782544189082,-2.242183448493682,0.17667881027668858,0.09750347476219187,-0.6560003878182671,0.09750347476219187,-0.2228660704318864,-0.08933101845883468,-0.7637521113874391,-0.35864973342605344,-0.2228660704318864,-0.11279981986715648,-1.0482288941269582,-0.9452049825341957,-0.70207789884277,-0.9452049825341957,-0.11441417065083356,-0.5068876922965635,-0.3079635643599966,-0.3097551424357979,-0.3079635643599966,0.5502707834873559,0.9999997719814159,0.27034729375289007,0.8298301645786043,0.3148069635450956,1.0,0.3230186438016413,0.7673379798239618,0.4776998651498766,0.999999184429769,0.5405145163808001,0.9999999041341266,0.3010776597189431,0.6361780271151043,0.42250721600174906,0.926113859596201,0.4093542316993206,0.9999995715024727,0.5885424242060833,0.886785079434786
gRNA_CDK7_targ_4,CDK7,targeting,-0.4878979035684319,0.3229128342942588,-1.2059938074486827,-0.45699295890761854,-0.4878979035684319,461.0541674818927,16361.0,-0.23277860401216208,-1.5543575862325725,0.34857238535474716,-0.4795212682966625,-0.23277860401216208,0.07899191223259414,0.20856203270149776,0.21798343216370275,0.16851245903259823,0.20856203270149776,-0.011270965074710863,-0.5147984831531581,-0.6098003340012326,-0.3786232607430338,-0.5147984831531581,0.6919662834187659,1.5493990785377028,1.1079626160497222,1.1164426593353969,1.1079626160497222,0.31090837691028006,0.05265110065301478,0.5399805924723122,0.3011800233452024,0.31090837691028006,0.25940198901453854,0.17548945359369242,-0.04714676126542246,0.1292482271142695,0.17548945359369242,0.08721637479863897,0.6129603820403456,0.1999403306837061,0.30003902917423025,0.1999403306837061,0.41659078655556964,0.2446015985483941,-0.2870515018089149,0.12471362776501627,0.2446015985483941,0.3394963638976595,0.15106012136389155,0.297998640319682,0.2628517085270777,0.297998640319682,0.48317842191825455,0.9617248004850149,0.4129954728865019,0.9842120551905658,0.1421125304817277,0.4898575861301977,0.6223870234327304,1.0,0.0015646395736973215,0.0733025610232039,0.0835335971930793,0.44540375065841115,0.10471539016684074,0.38015028611100427,0.07696984235765039,0.41120874684224185,0.12671733168529772,0.4963246994273498,0.022894455564390633,0.10907829614447893
gRNA_CDK7_targ_5,CDK7,targeting,0.9232567553769068,1.7162343148248353,1.5278065756106294,1.3890992152707906,1.5278065756106294,137.51875419055293,4880.0,1.2296496278661635,-0.17695403301897833,0.9693460245082629,0.6740138731184827,0.9693460245082629,1.286312285732062,1.2763747692168788,1.157827032285475,1.2401713624114719,1.2763747692168788,0.247301571138034,-0.5562855855055809,1.2899609032849433,0.3269922963057988,0.247301571138034,1.1024957328064222,0.8079539218577834,1.0721359144042117,0.9941951896894725,1.0721359144042117,0.8048922699796284,0.8789813219550471,0.5300315215855423,0.7379683711734059,0.8048922699796284,0.55133421780823,1.060866050380946,1.052298378198259,0.8881662154624784,1.052298378198259,-0.4062797850616697,0.936269214201033,0.24753864250837673,0.25917602388258004,0.24753864250837673,0.8837236396191239,0.8275045742320307,1.5514479332919158,1.087558715714357,0.8837236396191239,1.106403979536485,1.0866706285856085,0.9069204987651497,1.0333317022957476,1.0866706285856085,8.017788233940589e-08,9.088080851020952e-05,0.024327233134887258,0.23302928581839372,4.1025318572854354e-10,1.2444346633765822e-07,0.11614049852135684,0.615657399928746,0.007090067269534976,0.1477548369910724,0.001969416042297122,0.062152332473033416,0.0016025826156750096,0.03017276235029501,0.09420458778797702,0.45518322948880935,0.0007204631269998119,0.038832106493579766,4.1025318572854354e-10,6.588183511993669e-08
gRNA_CDK7_targ_6,CDK7,targeting,1.8845558561143312,0.9035021661934868,1.6355484940271945,1.4745355054450042,1.6355484940271945,315.7577132592511,11205.0,1.4421475707228593,2.096480144025096,1.1980684435103308,1.5788987194194286,1.4421475707228593,1.308488585888658,1.3034245353748666,1.5021276502875258,1.37134692385035,1.308488585888658,2.378147422942166,1.642359578503488,1.5250165582579251,1.8485078532345263,1.642359578503488,0.9397873613926399,1.6691004923221884,1.5718631912914947,1.3935836816687743,1.5718631912914947,0.6541015672277287,0.9377609217631859,1.1623351285725638,0.9180658725211596,0.9377609217631859,1.5482623097935586,1.518523678440579,1.5078638799385304,1.5248832893908892,1.518523678440579,1.0894726523118687,1.471040367996053,0.6684194104497678,1.0763108102525631,1.0894726523118687,1.0689054886183145,1.3120434893826203,1.1379567582812462,1.172968578760727,1.1379567582812462,0.8952124840447208,1.0590811684924741,1.2160824649065605,1.0567920391479184,1.0590811684924741,9.421904094307255e-08,9.088080851020952e-05,5.676576192615905e-06,0.002028597346750298,4.1025318572854354e-10,1.2444346633765822e-07,3.948778870702178e-06,0.0011977962574463272,0.0002777438756358159,0.042124487804765416,0.0005308399039540576,0.03128797355220222,4.1025318572854354e-10,2.2399823940778478e-07,0.006429525620903257,0.15397021881636747,0.00046336796796465793,0.03410727638276068,4.1025318572854354e-10,6.588183511993669e-08
gRNA_CDK7_targ_7,CDK7,targeting,1.2088237277646547,0.2946131179750841,0.2726966095905305,0.5920444851100898,0.2946131179750841,464.91483742535695,16498.0,0.6867905278585005,-1.4402568131062041,0.3429003646514197,-0.136855306865428,0.3429003646514197,0.41075998152484366,0.4042512478927467,0.40394991405561503,0.40632038115773517,0.4042512478927467,0.4685995344569263,-0.13641934528295402,0.9043848426427186,0.4121883439388969,0.4685995344569263,0.3695165722867457,1.905068782357253,1.4692038775693241,1.2479297440711077,1.4692038775693241,0.12191614530003639,0.07654374943173838,0.22904306132156305,0.1425009853511126,0.12191614530003639,0.3326312476794154,-0.012457764511535883,0.055920308504331724,0.1253645972240704,0.055920308504331724,0.5214536045930556,0.12521847124544996,1.598750078878555,0.7484740515723535,0.5214536045930556,0.22734535802635789,0.22550094591363729,-0.1909548228404057,0.0872971603665298,0.22550094591363729,0.09895579817840532,0.45092412971190127,0.1470658934457998,0.23231527377870212,0.1470658934457998,0.020207213868202335,0.17239279331310117,0.1638349901817328,0.6263535488064355,0.02951075087610609,0.19148289685582368,0.11039123372727114,0.6017808476258293,0.0011921205036320838,0.06381350931207037,0.22884807140132024,0.7067366910923125,0.10730815478539063,0.38376465107465996,0.01494364545742255,0.2193341510686213,0.15687228188048968,0.5476487589945485,0.02385620357590361,0.11242952950685073
gRNA_CDK7_targ_8,CDK7,targeting,-1.1683732771063668,-0.6889526667054644,-0.40800624252972656,-0.7551107287805192,-0.6889526667054644,508.0303484728049,18028.0,-0.3965189045016198,1.0484187829414742,-0.5291683083404239,0.040910523366476825,-0.3965189045016198,-0.3354653337029666,-0.32196370261812396,-0.619666514892153,-0.4256985170710812,-0.3354653337029666,-2.493792198835649,-0.23966256670889727,-0.23688548321874817,-0.9901134162544314,-0.23966256670889727,-0.4740954741496811,-0.4320562424936357,-0.37237426309012456,-0.4261753265778138,-0.4320562424936357,-0.4748550369959739,-0.5506326346659092,-0.8119946237301497,-0.6124940984640109,-0.5506326346659092,-0.9775920253991133,-0.07187645657045563,-0.033644117281667336,-0.3610375330837454,-0.07187645657045563,-1.2259920893959309,-0.8415709025231694,-1.2319298765468045,-1.0998309561553017,-1.2259920893959309,-0.443071454036134,-0.9438307689313491,-1.0969641903792144,-0.8279554711155659,-0.9438307689313491,-0.38065797718250044,-0.7278520904281603,-0.2927609927836149,-0.4670903534647586,-0.38065797718250044,0.342035681593578,0.9999997719814159,0.20434606369102662,0.6938616341747545,0.49481923387145643,1.0,0.2928775924056069,0.7308621450359177,0.6453425534645483,0.999999184429769,0.22275261137342184,0.9999999041341266,0.4134889745140217,0.7273356317160306,0.306510161670867,0.9395586877172672,0.3405354736084363,0.9999995715024727,0.46945001497100936,1.0
gRNA_CDK7_targ_9,CDK7,targeting,-0.04650819877831302,0.1284515778838601,0.4300487481756078,0.1706640424270516,0.1284515778838601,301.9776577676158,10716.0,0.37288829912882976,-1.3990022689269324,-0.09113578993881877,-0.37241658657897375,-0.09113578993881877,0.4076578686644392,0.3736562998468267,0.2590084903698383,0.3467742196270347,0.3736562998468267,0.08729181342749766,0.2302605574211556,0.571257908053004,0.29627009296721907,0.2302605574211556,-0.1298727517093906,0.8969593328198721,0.7763158412366664,0.5144674741157159,0.7763158412366664,-0.08331297071226468,-0.18994656134818902,0.1189727147842143,-0.051428939092079816,-0.08331297071226468,0.8063733877410404,-0.35202373584891805,-0.3054782577055615,0.049623798062186954,-0.3054782577055615,-0.5915571946331407,0.34659973719973225,-0.2578708754978447,-0.16760944431041772,-0.2578708754978447,-0.10546543317990208,-0.29040884311399723,0.08985528268675959,-0.10200633120237991,-0.10546543317990208,0.23644953128618887,0.08490104008996002,0.2073187673038573,0.17622311289333537,0.2073187673038573,0.12549356945457912,0.47977111235205894,0.3559690396169148,0.9099208596949226,0.04309722356861747,0.23625586414121627,0.2088486695199645,0.8187398090222898,0.055160928689699316,0.3983844849811617,0.45218783602724544,0.9341811602551918,0.11393815199335308,0.39523653741023373,0.26863470346360024,0.7619387331424882,0.32814131883280967,0.7805700948472193,0.05079408010687248,0.1890935439663524
gRNA_CDK7_targ_10,CDK7,targeting,-0.8230767923215369,0.0655589623161668,0.28167013334442886,-0.1586158988869804,0.0655589623161668,264.5263413087542,9387.0,0.4019703603202469,2.0595527350364318,-0.5617051228233162,0.6332726575111208,0.4019703603202469,0.11143105559808343,0.09471135416503798,0.16009534310977178,0.12207925095763106,0.11143105559808343,1.0758211596353748,0.4271782141058438,0.6448751246150882,0.715958166118769,0.6448751246150882,-0.06798660529339584,0.5421489495659993,0.38261733303511586,0.2855932257692398,0.38261733303511586,-0.5819121361460229,-0.8204426823676897,-0.18994375390754875,-0.5307661908070872,-0.5819121361460229,-1.3289794608718517,-0.24265366556882045,-0.18646765759408843,-0.5860335946782536,-0.24265366556882045,-0.6024608519663351,0.22572524699233074,-0.617844340675017,-0.3315266485496738,-0.6024608519663351,-0.4243336474794362,0.29608753178164765,0.7259078313769817,0.19922057189306439,0.29608753178164765,-0.004803079772137093,-0.3259727163487204,-0.16712770403873234,-0.16596783338652996,-0.16712770403873234,0.3149467407036112,0.794850601928149,0.0006035741450200064,0.0173229303104663,0.17658490839559388,0.5453357465158046,0.04155806085357352,0.3723704449481097,0.1207270216208848,0.5689760462940575,0.2841209396940072,0.9999999041341266,0.5203480172027424,0.8273434896108603,0.3693279487635714,0.8744712056587597,0.0764962052133539,0.37901023635654474,0.3931843560931139,0.711799265340982
