gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,LFC_avg_KB_2000,LFC_median_KB_2000,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,LFC_avg_KB_4000,LFC_median_KB_4000,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,p_DMSO,FDR_DMSO,p_KB_2000,FDR_KB_2000,p_KB_4000,FDR_KB_4000,p_T0,FDR_T0
gRNA_CDK19_targ_6688,CDK19,targeting,-0.5339328378073052,0.1359964582692832,0.44485616682677825,0.015639929096252097,0.1359964582692832,593.4159683902998,21058.0,-0.7154294841668613,-0.53530815135989,-0.009160348191455957,-0.4199659945727357,-0.53530815135989,-1.087723513784162,1.7076033863212916,-0.5076588806239988,0.03740699730437691,-0.5076588806239988,-0.21243763881054284,-0.39333946912003986,-0.1239674760237951,-0.24324819465145928,-0.21243763881054284,0.11485302274876133,0.36081559505652294,0.3858543502842879,0.8599039806335558,0.07544208800364152,0.3941823714827543,0.3550374441347553,0.6372466946008428
gRNA_CDK19_targ_6689,CDK19,targeting,0.5030956674932093,0.31861636911260016,1.4582944325856055,0.7600021563971383,0.5030956674932093,392.8865719107969,13942.0,0.11411983624814384,1.0741338858989347,0.9285845174708627,0.7056127465393137,0.9285845174708627,-1.3798316023168764,1.843625487482016,1.814211321447865,0.7593350688710014,1.814211321447865,0.360683511794476,0.6894573703321827,0.6784186654090555,0.5761865158452381,0.6784186654090555,7.981022754411625e-05,0.001606784738631764,0.010658045074952447,0.0957120495217769,0.005185341373656221,0.11552751392038708,0.002224561028344328,0.02094155726682764
gRNA_CDK19_targ_6690,CDK19,targeting,-0.0371713643557914,-0.4999475192192254,0.3726560967752392,-0.054820928933259204,-0.0371713643557914,607.6469050432157,21563.0,-0.9624174624313027,-0.4601063016664554,0.39195989156108646,-0.34352129084555716,-0.4601063016664554,-1.990284305043291,0.0651067768662975,-1.17211463731125,-1.0324307218294146,-1.17211463731125,-0.07272066284640925,-0.05007972509573364,0.48781705745121906,0.12167222316969206,-0.05007972509573364,0.16862638612723452,0.4660814845259512,0.3147948987666252,0.7707534292671631,0.5524569869221174,0.9389462460542369,0.049522074961315485,0.1746708845534771
gRNA_CDK19_targ_6691,CDK19,targeting,0.45976857203408844,0.509176901021382,0.6400650418999868,0.5363368383184858,0.509176901021382,523.5012083192422,18577.0,0.3520733138245995,-0.9076111378940849,0.711185281688404,0.051882485872972874,0.3520733138245995,0.4293725458656018,0.2691651122612969,0.6964556111799245,0.46499775643560776,0.4293725458656018,0.5577931140682214,0.3880553375336621,0.49201520067973153,0.4792878840938717,0.49201520067973153,0.008787151109074388,0.060750740818952716,0.1085485450265657,0.4156206562728252,0.03966458764073757,0.29030649935445996,0.0037127384223044515,0.0299875026416898
gRNA_CDK19_targ_6692,CDK19,targeting,0.384818126781459,-0.13322592542132547,0.19165862891997626,0.14775027676003658,0.19165862891997626,186.3266398991672,6612.0,0.7952282854615741,-1.927434632257585,-1.7197036580749088,-0.9506366682903066,-1.7197036580749088,-3.067465860075406,-1.1098597566145187,-4.407542281268948,-2.8616226326529577,-3.067465860075406,0.20583510993882959,-0.9937611363086076,0.6106199769465515,-0.05910201647440886,0.20583510993882959,0.07516624241373086,0.2761828287880017,0.3198054150462681,0.7801358700772022,0.045097639572054926,0.4142334758889865,0.04966091261583035,0.1748045437801447
gRNA_CDK19_targ_6693,CDK19,targeting,0.7675460105038208,0.8079897650284361,0.8159308360005553,0.7971555371776041,0.8079897650284361,772.7257702170393,27421.0,0.7240955259140377,0.5519194153990349,1.598473233382496,0.9581627248985228,0.7240955259140377,-1.5073291741830568,1.0748363276111723,1.2826159095424547,0.2833743543235234,1.0748363276111723,0.9405283723196056,0.4066734341713361,1.086205376250373,0.8111357275804382,0.9405283723196056,0.0009085459976277928,0.010554598185207976,0.002341139506666979,0.03670744669775969,0.031067969972994405,0.2539387964858525,7.632039150818506e-06,0.00024559326856113167
gRNA_CDK19_targ_6694,CDK19,targeting,1.5451787355398718,1.424225202886744,1.7190494793522282,1.5628178059262812,1.5451787355398718,948.2030821728944,33648.0,2.687831782289085,1.1794887978269772,1.4932792053141895,1.786866595143417,1.4932792053141895,0.819925674718131,1.0729763009246247,1.9075294806202816,1.2668104854210125,1.0729763009246247,1.414947655282157,1.1324455745706854,1.1408030121669872,1.2293987473399433,1.1408030121669872,4.1025318572854354e-10,1.1199911970389239e-07,2.490267812063322e-06,0.00045322874179552455,0.0010744974000370948,0.04517235604692939,4.1025318572854354e-10,9.333259975324366e-08
gRNA_CDK19_targ_6695,CDK19,targeting,0.9098677438901174,0.6430842070495295,1.292113212320538,0.9483550544200616,0.9098677438901174,513.0464013920505,18206.0,1.1354851212410466,1.0382741080137936,0.8441055634599134,1.0059549309049178,1.0382741080137936,-1.541034939690712,0.37269630078546695,-0.37400913712068,-0.514115925341975,-0.37400913712068,0.645918659092801,0.3485610647111618,-0.035560585216761406,0.3196397128624005,0.3485610647111618,8.991655763842422e-06,0.0002668176112531501,0.0015521707417207487,0.02806242466819632,0.29949569881150423,0.7229206523036309,0.015811939451922906,0.07932516446477104
gRNA_CDK19_targ_6696,CDK19,targeting,0.5022166496322946,0.30792463604691805,0.7260640814265196,0.5120684557019107,0.5022166496322946,694.6387890977724,24650.0,0.48444678172651234,-0.16022152798888936,0.09494531912222215,0.13972352428661505,0.09494531912222215,1.4550171910148475,-0.003619397243491314,1.1803049157305936,0.8772342365006499,1.1803049157305936,0.9062061650666372,0.6115394699369888,0.22338650109682587,0.5803773787001506,0.6115394699369888,0.008789942352925394,0.060750740818952716,0.1376609872162685,0.4849219291618232,0.00930711327041633,0.14519096701849477,0.001987787832387474,0.019243477951836185
gRNA_CDK19_targ_6697,CDK19,targeting,0.23294574253155131,0.2875691323031403,0.4732135260833461,0.33124280030601255,0.2875691323031403,388.71592116895226,13794.0,-1.4265559315232652,0.030563748371982925,-0.28016782167724635,-0.5587200016095095,-0.28016782167724635,1.1952324571486133,-0.5946744254237604,-0.45802293940948646,0.04751169743845548,-0.45802293940948646,0.5691239378651528,0.06391068533269459,0.38778625385346893,0.3402736256837721,0.38778625385346893,0.031985776410679866,0.15455074265691335,0.40523466391470797,0.8808046436999625,0.10805596407530788,0.45593938473816154,0.01291250171463442,0.06898459820147156
gRNA_CDK19_targ_6698,CDK19,targeting,0.21597151753469665,0.20094717795821163,-0.4450165064964613,-0.00936593700118434,0.20094717795821163,438.0028681114271,15543.0,-0.4072752790124266,0.6739452812530755,-0.33401583316559036,-0.022448610308313816,-0.33401583316559036,-1.371602380150647,-0.44663303539762506,0.3145421436585341,-0.5012310906299127,-0.44663303539762506,-0.7930344209151667,-0.5534655339540961,-0.2153751618764387,-0.5206250389152339,-0.5534655339540961,0.12765093470534425,0.38549452626724534,0.16813312473824069,0.5516868155473522,0.3200552009255943,0.7469608674810154,0.5830568588158902,0.8403185273574114
gRNA_CDK19_targ_6699,CDK19,targeting,-0.24009314246850935,-0.08028472772610498,-0.21221225549103093,-0.17753004189521507,-0.21221225549103093,243.58854738179087,8644.0,-0.817085918432771,0.1609337356126517,-0.046146168652593626,-0.2340994504909043,-0.046146168652593626,-3.1365634543969296,1.271201750727007,0.09549628156529531,-0.5899551407015424,0.09549628156529531,-0.35644629750793566,0.14249744414840704,-0.025444434266787906,-0.07979776254210551,-0.025444434266787906,0.34136547836084047,0.716916857565342,0.2659497440358901,0.7069550157916067,0.10665172118008956,0.4535190012798201,0.16703900684153086,0.3894248408858918
gRNA_CDK19_targ_6700,CDK19,targeting,-0.0656158062334759,0.16269999643787658,0.6508615501734583,0.24931524679261963,0.16269999643787658,423.9128318214114,15043.0,0.7105207106994654,1.0714043790474865,-0.0916785973328892,0.5634154974713542,0.7105207106994654,1.4672481586520423,-0.5536644014779224,0.5311017417932726,0.48156183298913086,0.5311017417932726,0.7923863620931263,0.4076286883966383,0.6622993145608785,0.620771455016881,0.6622993145608785,0.03900990016154365,0.17638522796093392,0.017846997192721724,0.1342216249600338,0.02897452796978748,0.2418974353440973,0.0014368894328981468,0.015383169222791924
gRNA_CDK19_targ_6701,CDK19,targeting,-0.593031087740427,-1.2089004011088242,-2.832672769592965,-1.5448680861474056,-1.2089004011088242,181.648747850882,6446.0,-2.908602358896756,-3.0562605615795446,-1.2505647709428573,-2.405142563806386,-2.908602358896756,-2.621485552288895,0.2882676758722046,-1.817428880896157,-1.3835489191042825,-1.817428880896157,-0.3026610814033344,-0.582577649528195,-0.7168133963379603,-0.5340173757564965,-0.582577649528195,0.08894995033264591,0.7139219434762925,0.09239260413610495,0.5977057092217216,0.35071388707276097,0.9508877131036179,0.5987811113532697,0.8456660289676287
gRNA_CDK19_targ_6702,CDK19,targeting,-0.10558860384957487,-0.8132320714870103,-1.7511140646622965,-0.8899782466662939,-0.8132320714870103,320.8301263236568,11385.0,-1.8102620051423122,-1.7257137632003954,-2.3403327809132466,-1.9587695164186514,-1.8102620051423122,-0.39672804641085696,-0.599564609066805,-1.6215773820247785,-0.8726233458341467,-0.599564609066805,-0.6174155927107816,-1.7460309683537514,-0.2706212259128619,-0.8780225956591318,-0.6174155927107816,0.3554927514373021,1.0,0.19492725534693822,0.8580168496464563,0.5625967643910623,0.9437721897163343,0.29977805343907454,0.9338565038564849
gRNA_CDK19_targ_6703,CDK19,targeting,-1.6878801634237686,-2.249532486496598,-3.8657712423531385,-2.601061297424502,-2.249532486496598,114.86197583620772,4076.0,-2.973783253244953,-5.8021879503737255,-4.969634302544349,-4.581868502054342,-4.969634302544349,-3.8583408234783603,-6.808503607563647,-6.85626336290755,-5.841035931316519,-6.808503607563647,-1.3371102872821636,-0.8701466268017807,-1.3496314184918168,-1.1856294441919204,-1.3371102872821636,0.0039045435395141433,0.10876942717217972,0.00035671701866222454,0.014755113044664741,2.9026607102609158e-05,0.010655331131468737,0.13155249577698672,1.0
gRNA_CDK19_targ_6704,CDK19,targeting,-3.17489530763306,-2.01761701131079,-1.344982836182658,-2.179165051708836,-2.01761701131079,218.8182635839433,7765.0,-4.654324117892221,-1.1377405631842974,-1.357734878451015,-2.383266519842511,-1.357734878451015,-4.293973003196381,-2.360494698621697,-1.2465463584072665,-2.6336713534084484,-2.360494698621697,-2.3758175971540547,-1.3900800258039052,-0.09404736312450795,-1.286648328694156,-1.3900800258039052,0.0143641294341835,0.26676240377769356,0.045375458197221795,0.3859034295277741,0.0653792400998049,0.4900002861333673,0.042397351243095946,0.6651998212278847
