gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_T0,FDR_CBE_T0,p_CBE_TAGTO,FDR_CBE_TAGTO
gRNA_CDK2_targ_7297,CDK2,targeting,-0.7351163225458799,-0.9719014902433354,-0.012214253542618172,-0.5730773554439444,-0.7351163225458799,471.0332353876494,3309.0,-1.2200016534358602,-1.3546170394678692,-2.2276320187859184,-1.6007502372298825,-1.3546170394678692,-0.08163681915540172,-0.5981495793422501,0.04194899631466454,-0.21261246739432907,-0.08163681915540172,0.6684351036224702,-0.33826468348902333,-0.9874622655040772,-0.21909728179021015,-0.33826468348902333,0.07002452423185061,-0.7071635638945033,-0.3587572029624283,-0.33196541420836034,-0.3587572029624283,-1.2792191778347184,-0.40299436482928536,-0.042883279747289366,-0.5750322741370977,-0.40299436482928536,-0.17610890407347377,-0.26678852006385345,-0.31756586475968673,-0.2534877629656713,-0.26678852006385345,-2.2160304007846023,-0.43089397530320683,-0.19087555922865138,-0.9459333117721536,-0.43089397530320683,0.6000072066132272,1.0,0.2310484899399626,0.7647705017012763,0.3501510079843623,0.6609059929748397,0.14101843727071472,0.3447026610645226,0.4944435682492737,1.0,0.5361447440519527,1.0,0.36372321649900424,0.6695905709742515,0.44165498013526217,0.9442031101374063
gRNA_CDK2_targ_7298,CDK2,targeting,-0.6970827744480292,-0.9929381176807638,-1.4965460294305335,-1.062188973853109,-0.9929381176807638,1034.5933982464296,7268.0,-2.29162417981224,-0.6295005544759801,-2.286429353270218,-1.7358513625194794,-2.286429353270218,-1.3528721913087371,-1.0449987740564535,-0.9924987314970488,-1.1301232322874133,-1.0449987740564535,-0.5023802961265326,-1.9057419843728889,-1.3835009729570162,-1.2638744178188126,-1.3835009729570162,-0.9553538229040051,-0.963707131274226,-1.5590906501429362,-1.1593838681070558,-0.963707131274226,-1.0421283480888592,-1.3588090167338605,-1.6166500298624715,-1.339195798228397,-1.3588090167338605,-1.2221808388090378,-1.3447556078950356,-1.6616555533763275,-1.4095306666934668,-1.3447556078950356,-1.0883383103072828,-1.1521366154451727,-1.0947818316611768,-1.111752252471211,-1.0947818316611768,0.3239367000947617,1.0,0.1673778406289631,0.6391290695990396,0.2029032025498505,0.9999999908312831,0.23953152025819746,0.9745496929829484,0.3222075591061512,0.9948759520908214,0.13367530154371599,0.6765523671402139,0.0629582907514069,0.6331636050307324,0.42529961751882517,0.9999934272902891
gRNA_CDK2_targ_7299,CDK2,targeting,-0.5740789040493399,-0.09175465729444784,0.12508149610691896,-0.1802506884122896,-0.09175465729444784,819.6462282750333,5758.0,-0.855177353473584,0.48751609630159926,-0.083611435669131,-0.15042423094703858,-0.083611435669131,-0.5136598605482305,-0.08918410373060937,0.1502367235334079,-0.15086908024847734,-0.08918410373060937,-0.9728518817208957,-1.1329231866341984,0.2311230298351653,-0.6248840128399763,-0.9728518817208957,-0.3154821546365553,-1.2636175992705379,0.5465618657155555,-0.3441792960638459,-0.3154821546365553,-0.037008642664576416,-0.15984023459402863,0.17710599403235577,-0.006580961075416429,-0.037008642664576416,-0.037279103685113904,0.017982068806325073,-0.40912038878958124,-0.14280580788945668,-0.037279103685113904,-0.5253750439547037,-0.47603398317934864,-0.8030273965100825,-0.6014788078813783,-0.5253750439547037,0.354061328447825,0.7897190007832215,0.3312958008835586,0.948606488689082,0.29418821987227634,0.5930347185001429,0.5263835608932437,0.7729944927048077,0.39170223064199566,0.9477590522112614,0.2812966799842678,0.6846264784911222,0.2830002662104361,0.5694695477568517,0.6034682560537457,0.927335156702831
gRNA_CDK2_targ_7300,CDK2,targeting,-1.892688166978647,-2.147887049619117,-2.1824177379708054,-2.0743309848561897,-2.147887049619117,825.6248912808603,5800.0,-3.147858378614889,-1.8262129259285549,-3.00939866326638,-2.661156655936608,-3.00939866326638,-0.44673841867292835,-1.7140590232148956,-1.6015467543335595,-1.2541147320737944,-1.6015467543335595,-1.0204635887194329,-0.5001891676419462,-1.3890796363540212,-0.9699107975718001,-1.0204635887194329,-2.2169683783423,-2.579529612336636,-1.6849382990475927,-2.1604787632421765,-2.2169683783423,-1.5044461991084326,-2.65518772630612,-0.7772695117040559,-1.645634479039536,-1.5044461991084326,-0.7738684240233737,-1.2328828578935467,-0.6244611004455377,-0.8770707941208195,-0.7738684240233737,-1.3560986595242617,-0.6883273957190998,-1.0525275407047563,-1.0323178653160392,-1.0525275407047563,0.02479747550261527,0.24416496711752514,0.04175452286774538,0.29658255513355625,0.13404694911856513,0.9903915213893986,0.403970202476421,0.9485309437970763,0.04894142755285214,0.33139080878825855,0.046648629608173266,0.33421420779881716,0.3349098921687472,1.0,0.4559942892363721,0.9999934272902891
gRNA_CDK2_targ_7301,CDK2,targeting,-1.7948162568113033,-1.4472597002164889,-1.11658520412932,-1.4528870537190375,-1.4472597002164889,612.5282598588865,4303.0,-1.8104897462148406,-1.7987489568775887,-4.142893676916954,-2.5840441266697947,-1.8104897462148406,-0.016262415593370175,-1.3794036463231865,-0.961777999398425,-0.7858146871049939,-0.961777999398425,-0.25857670892500606,-0.46070187883870356,-0.4464835573518475,-0.3885873817051857,-0.4464835573518475,-1.0963926820322694,-1.364626119574871,-1.5082532693629394,-1.32309069032336,-1.364626119574871,-1.7429287229013741,-1.0831201510575164,-0.8259504623348362,-1.2173331120979087,-1.0831201510575164,-0.9468208076372215,-0.5458271569556579,-0.60988850886382,-0.7008454911522332,-0.60988850886382,-1.6127674883825591,-0.17543182141802238,-0.7315960728326754,-0.8399317942110857,-0.7315960728326754,0.15021790684293715,0.7892401137303523,0.03761163994034278,0.2842161229611839,0.34590290905295423,0.980983984448864,0.42231022554974557,0.6785664303736203,0.2946017061215728,0.9471741735368775,0.14858162847192524,0.712761145278366,0.5007066060681995,1.0,0.5350305957609696,0.9557859542455568
gRNA_CDK2_targ_7302,CDK2,targeting,-1.0119247985451925,-0.17403794369830472,0.1958578156938473,-0.33003497551655,-0.17403794369830472,386.1931603525817,2713.0,-0.3981432997820256,-0.4336341843348211,-1.9688735912128912,-0.933550358443246,-0.4336341843348211,0.24766398775437573,-0.49406327266846534,-0.3407601566311381,-0.19571981384840922,-0.3407601566311381,0.11033856996646371,0.07083375517797134,-0.31308925896146556,-0.0439723112723435,0.07083375517797134,-0.867358591151601,-3.436228974716963,-1.0181894136571936,-1.773925659841919,-1.0181894136571936,-0.4433771277110445,-0.322124727742885,-0.3244467168018051,-0.3633161907519115,-0.3244467168018051,0.056656209709672764,-1.1997641051950396,-0.400984973342528,-0.5146976229426315,-0.400984973342528,1.2413077474665701,0.32561475833239145,0.6313694548792658,0.7327639868927425,0.6313694548792658,0.4018347783910768,0.8450273929316799,0.4559098163945433,1.0,0.2748723694107948,0.5651102749998328,0.20253819286385813,0.44105356472327,0.08889213777174033,0.48077283664127535,0.5792552900307362,1.0,0.4880978848701577,0.8010761899886917,0.015738464163125392,0.11680339995503375
gRNA_CDK2_targ_7303,CDK2,targeting,-0.9541380366286357,-0.8639182864387223,-0.7809644608379532,-0.8663402613017704,-0.8639182864387223,670.464351367733,4710.0,-1.4967255340473744,-1.439692397517285,-3.1002834767063763,-2.0122338027570117,-1.4967255340473744,-0.46108240764270797,-1.0299813238141693,-0.5030742145668313,-0.6647126486745695,-0.5030742145668313,-0.46571551204881106,-0.9560911694150294,-0.4848922791258101,-0.6355663201965501,-0.4848922791258101,-1.020142857853846,-1.706169937945778,-0.609289694103427,-1.1118674966343505,-1.020142857853846,-1.4229493827882915,-0.7764465666666341,0.10952955175746293,-0.696622132565821,-0.7764465666666341,-0.15969414698533316,-0.6889716609755825,-0.22623950000544518,-0.35830176932212027,-0.22623950000544518,-0.9446878660814274,-0.40442187998156204,-1.040666539524428,-0.7965920951958058,-0.9446878660814274,0.45299522724698205,1.0,0.1301835978099383,0.5591762971977899,0.5639421109560758,0.9723594280957124,0.6017371548256343,0.8415754542980244,0.34648976593139,1.0,0.43659487729652524,1.0,0.43865803152055427,0.7476937192568693,0.5823779449710331,0.9759073476950002
gRNA_CDK2_targ_7304,CDK2,targeting,-1.0959149127217405,-1.0103504998976842,-1.6516046646008906,-1.2526233590734384,-1.0959149127217405,519.7166341493829,3651.0,-3.877205359222632,-2.7070519807715407,-2.477119843324044,-3.020459061106072,-2.7070519807715407,-0.8334400807090109,-1.5557720780842854,-0.9229472873600941,-1.104053148717797,-0.9229472873600941,-1.2256917798533429,-0.6128970781915205,-0.3934895077586784,-0.7440261219345139,-0.6128970781915205,-1.2882243934347526,-2.2175485885953936,-1.8026245135509535,-1.7694658318603667,-1.8026245135509535,-2.2453549395577035,-1.4216584580921894,-0.7383251210448443,-1.4684461728982459,-1.4216584580921894,-0.8921914829588987,-0.7251378447717782,-0.6108869830736509,-0.7427387702681093,-0.7251378447717782,-2.450805632791297,-1.0331620851334846,-1.9779765156122824,-1.8206480778456882,-1.9779765156122824,0.23145364744935745,1.0,0.01720914143603165,0.17489155017605393,0.20847920123189478,0.9999999908312831,0.5717263247098561,0.8742847061275855,0.11743585702556467,0.5699599512531072,0.08020875068604436,0.46741367037113873,0.47126821654415696,1.0,0.12526998785657628,0.9999934272902891
gRNA_CDK2_targ_7305,CDK2,targeting,-1.0437008247455175,-1.9112078089991968,-0.9333114353632964,-1.2960733563693367,-1.0437008247455175,733.8097094056611,5155.0,-1.071282052557393,-3.6129437119217265,-1.9352564626086837,-2.2064940756959346,-1.9352564626086837,-0.5347438888765446,-1.5317696710501258,-0.7384212466165241,-0.9349782688477314,-0.7384212466165241,-1.2679932816010888,-1.4238245021914746,-0.33315604203482935,-1.0083246086091309,-1.2679932816010888,-0.912062828213618,-2.730987999292724,-1.766855815734336,-1.8033022144135593,-1.766855815734336,-1.0426606873625264,-1.3872175339721404,-0.16739210618469005,-0.8657567758397855,-1.0426606873625264,-0.5046695918124665,-1.0153499329950992,-0.8857839572302814,-0.8019344940126157,-0.8857839572302814,-2.294547913368511,-0.9528700840092607,-0.3453261007479225,-1.1975813660418981,-0.9528700840092607,0.1934888625886062,0.9317231317895375,0.07601887435955731,0.41249585922972903,0.3155157662881036,0.9999999908312831,0.34623411657240927,0.950104304503514,0.09165252144794823,0.49317788212789865,0.34497601116757237,1.0,0.39402627719194644,1.0,0.31746988645580915,0.9999934272902891
gRNA_CDK2_targ_7306,CDK2,targeting,-1.8587298649187256,-1.5048015201884843,-1.5526399850874208,-1.638723790064877,-1.5526399850874208,711.8879450509625,5001.0,-1.629799821004906,-1.7291520119928843,-3.8761525365871288,-2.411701456528306,-1.7291520119928843,-0.33919605253221147,-1.3900177475211233,-1.4672165219090698,-1.0654767739874682,-1.3900177475211233,-0.989091392105198,-1.331614465445501,-1.3561136086673833,-1.2256064887393607,-1.331614465445501,-1.970338998341639,-3.015138604005911,-1.1541582172164806,-2.0465452731880105,-1.970338998341639,-1.739065214173627,-1.4009423467057958,-1.148271319954727,-1.4294262936113833,-1.4009423467057958,-0.8745159539727502,-1.34776974767608,-0.63897343347692,-0.9537530450419167,-0.8745159539727502,-1.597642687769468,-0.7350146370743449,-0.5461340189599607,-0.9595971146012579,-0.7350146370743449,0.08329254174413933,0.5698414911732246,0.04760102766820906,0.320242686141813,0.19389384631030843,0.9999999908312831,0.2399080331047479,0.9999999081329737,0.054959989058885515,0.35810544052147847,0.09099527157540338,0.5122352872697027,0.2824228553112109,1.0,0.48585496975590237,0.9999934272902891
gRNA_CDK2_targ_7307,CDK2,targeting,-1.048096899265523,-0.3926990180343414,-0.5037795365343275,-0.6481918179447307,-0.5037795365343275,307.61644656171364,2161.0,-2.6462367564793627,-0.997307903597076,-1.5458097882673203,-1.7297848161145863,-1.5458097882673203,0.022874426345439583,-0.8467821986919207,0.008783186160349964,-0.27170819539537705,0.008783186160349964,-0.03495505259037758,0.004971080066134569,-1.1062816371479995,-0.37875520322408085,-0.03495505259037758,-1.091577522323614,1.7463143599237991,-0.5501022123092068,0.03487820843032615,-0.5501022123092068,-0.749614109106345,-0.5809493789111912,-0.3550453428181253,-0.5618696102785539,-0.5809493789111912,-0.3434097808378337,-0.5449657068197203,-0.5669843961029556,-0.48511996125350326,-0.5449657068197203,0.6217021601310861,-0.05162742843145475,-0.11451221972356802,0.1518541706586878,-0.05162742843145475,0.5949237543025638,1.0,0.1891056147692163,0.6905946641175635,0.36502647874221583,0.6775571954346997,0.3617901006368385,0.6199070335048545,0.0020390582966335596,0.02137971856140218,0.5768145651684693,1.0,0.5691289820436414,0.8717223274390947,0.13637900753975746,0.40027997706201346
gRNA_CDK2_targ_7308,CDK2,targeting,-1.0264821890656965,-0.7569191500653417,-0.3550881845972942,-0.7128298412427775,-0.7569191500653417,263.3458704947571,1850.0,-1.5199018515773144,-0.7050945880156024,-2.2020437295407183,-1.4756800563778782,-1.5199018515773144,-0.08482664764077608,-0.43470687546426057,-0.15716015486876259,-0.22556455932459973,-0.15716015486876259,-0.5616465235962909,0.2283592373801196,-0.6281930163405968,-0.32049343418558934,-0.5616465235962909,-0.5314177927879078,-2.8651253278504174,-0.41490249584905703,-1.270481872162461,-0.5314177927879078,-0.9641366682043944,-1.6549111463578345,-0.6025385800885897,-1.0738621315502728,-0.9641366682043944,-0.5314740321493857,-0.3215775495057351,0.1693276485307463,-0.2279079777081248,-0.3215775495057351,-2.1322137707780486,-0.2786791113307591,-0.6683474077902384,-1.0264134299663488,-0.6683474077902384,0.5437798067680208,1.0,0.26046150459628226,0.8186288323616417,0.38030091939756605,0.6939338716681056,0.34372961636685734,0.600076492707963,0.18178486422311954,0.742183348475724,0.2296378286860889,0.9360852376243279,0.30041506846152893,0.5897828449630255,0.41438026305322584,0.9762366407522549
