gRNA_id,Gene,classification,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,base_RPM,base_RAW,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_CBE_T0,FDR_CBE_T0
gRNA_CDK7_targ_11,CDK7,targeting,0.4604453330685886,0.15452795878504427,0.681142123251204,0.4320384717016123,0.4604453330685886,445.9778286515759,15826.0,-2.574162384104493,-2.0553828431424463,-3.2618284844568124,-2.6304579039012506,-2.574162384104493,-2.2310624842336835,0.08452331261575023,3.1834151126485675,0.34562531367687804,0.08452331261575023,-0.045818362209821724,-0.5133413540014549,-0.16823667562777533,-0.24246546394635063,-0.16823667562777533,0.006584131343440294,0.03721168506909748,0.1826264578833107,0.4634093962622883,0.00027423594282181135,0.01741079357915221,0.3625361900165614,0.733999196046733
gRNA_CDK7_targ_12,CDK7,targeting,-0.13338580705711803,-1.0023391984886947,0.3995250985886575,-0.24539996898571845,-0.13338580705711803,499.3227060455753,17719.0,-4.894625096673963,-3.7035387239883493,-2.0881051819741057,-3.562089667545472,-3.7035387239883493,-1.8219997687589549,-0.5218338261290683,-0.36978932904977135,-0.9045409746459315,-0.5218338261290683,-1.581412680041481,-0.3068945923862209,-0.5580419880194836,-0.8154497534823951,-0.5580419880194836,0.18114850176967826,0.3975365030797602,0.3900872427340402,0.634647301945131,0.08421075609588104,0.3921470105132449,0.4762987789659069,0.9999999736572035
gRNA_CDK7_targ_13,CDK7,targeting,-0.6343292352856564,-0.5878253460799383,-0.005566969130741401,-0.40924051683211204,-0.5878253460799383,658.5964762679124,23371.0,-3.7937212132092366,-2.5157480323435997,-1.7552751746073278,-2.6882481400533877,-2.5157480323435997,-3.1339217907638597,-3.291840156304672,-2.264629331452683,-2.896797092840405,-3.1339217907638597,-0.2992018416202312,0.5236199658440265,-0.9335606267799434,-0.23638083418538272,-0.2992018416202312,0.45600346103210454,0.721256922721695,0.14722434288795636,0.4345120330626391,0.5428746172509975,1.0,0.16141958055152153,0.423319361100532
gRNA_CDK7_targ_14,CDK7,targeting,-0.9247203615049768,0.3776873162207446,-1.1544373918753252,-0.5671568123865192,-0.9247203615049768,226.1732625273315,8026.0,-6.084007755372862,-1.9109825939138287,-1.2462686356658317,-3.0804196616508412,-1.9109825939138287,-2.430043398591275,-2.8326132816930447,-2.8622210440221845,-2.708292574768835,-2.8326132816930447,-1.8999384625643747,0.3786990578952699,-0.7301433676609991,-0.7504609241100346,-0.7301433676609991,0.34077886325837237,0.6009859797773621,0.09801892024698444,0.3696017296605905,0.6118025577363089,1.0,0.3681334382466408,0.7403027239736746
gRNA_CDK7_targ_15,CDK7,targeting,-0.15185248118855604,-0.5422092853032582,-0.21187564889289384,-0.3019791384615694,-0.21187564889289384,376.0630685805182,13345.0,-3.120789557201401,-2.213178731280789,-1.651538384374493,-2.328502224285561,-2.213178731280789,0.6403300189459671,-1.5884658302425037,-2.162002565494613,-1.0367127922637165,-1.5884658302425037,0.8223721236462785,0.291252270345925,0.29306253079990247,0.46889564159736863,0.29306253079990247,0.4016761252118114,0.6698691642200643,0.09049420986679393,0.3649990748089787,0.09879682519238119,0.4277380012014565,0.009182371158346917,0.049639352994627885
gRNA_CDK7_targ_16,CDK7,targeting,0.8326062099954182,0.2484041772809279,-0.25730633647804446,0.2745680169327672,0.2484041772809279,323.33815278327955,11474.0,-4.380070830633229,0.18455406826646592,-1.2675385738493856,-1.821018445405383,-1.2675385738493856,-2.3847626980538115,0.2559856158117435,-2.056023570587476,-1.3949335509431815,-2.056023570587476,0.6607822724899513,-0.22212763240201908,0.589931468421253,0.3428620361697284,0.589931468421253,0.013726725134121634,0.06438824676314787,0.019104403528084162,0.25190679961062645,0.1667425136010846,0.5546483337495761,0.01549927102426977,0.07614577659984609
gRNA_CDK7_targ_17,CDK7,targeting,0.8270493331063259,0.16283110706173537,-0.6630388617465067,0.10894719280718483,0.16283110706173537,320.8864864688168,11387.0,-3.4942929787740153,-1.8565572270017854,-2.8353285893736997,-2.728726265049834,-2.8353285893736997,-1.0625816973486506,-0.7900265860122985,-2.4765461523131798,-1.4430514785580428,-1.0625816973486506,0.04002602813067582,0.6319900593184686,0.29036988493776655,0.3207953241289703,0.29036988493776655,0.026178560055970947,0.10448460373216474,0.18906689109930894,0.46837805145291594,0.18341966566527446,0.5861895374388989,0.023829072458104943,0.10479003894757874
gRNA_CDK7_targ_18,CDK7,targeting,0.6512822289620329,0.83043871728815,0.951364102236937,0.8110283494957066,0.83043871728815,414.0498064184004,14693.0,5.1065352665441965,6.403019811927818,8.350672105295418,6.620075727922479,6.403019811927818,7.387974830707607,8.345434644282154,8.015296063267206,7.916235179418989,8.015296063267206,0.6716919048793477,1.1344085142155624,1.1600055006797256,0.988701973258212,1.1344085142155624,6.82317096980527e-05,0.0009701696222691869,4.1025318572854354e-10,5.59995598519462e-07,4.1025318572854354e-10,3.733303990129746e-07,9.776651473825382e-05,0.001326211494684915
gRNA_CDK7_targ_19,CDK7,targeting,-0.06747121736237695,1.0919269258115576,0.8670879529548093,0.6305145538013299,0.8670879529548093,484.66906830395897,17199.0,4.306913646807484,6.382332872803715,5.128636783395835,5.272627767669011,5.128636783395835,6.268985333789537,7.085008368193458,7.015596648400121,6.789863450127705,7.015596648400121,0.7303508696928694,0.597045288874534,0.9818087481020588,0.7697349688898208,0.7303508696928694,2.5263423108990097e-05,0.0004567493052155163,4.1025318572854354e-10,5.59995598519462e-07,4.1025318572854354e-10,3.733303990129746e-07,0.0009256145177011196,0.008367310044119391
gRNA_CDK7_targ_20,CDK7,targeting,-0.13960927239689544,0.0005122377133927701,0.10817084298128923,-0.010308730567404481,0.0005122377133927701,376.9648309030792,13377.0,3.423998674737647,4.022257602002727,4.082054466766548,3.842770247835641,4.022257602002727,6.21569438103142,6.44110210550728,6.126517077198416,6.261104521245706,6.21569438103142,-0.340512965901442,0.5334884232459048,0.7108139067321583,0.30126312135887373,0.5334884232459048,0.13172361891337006,0.32455368197969336,1.043738952246016e-08,9.498024465438745e-06,4.1025318572854354e-10,3.733303990129746e-07,0.01640246730725981,0.07925439955543236
gRNA_CDK7_targ_21,CDK7,targeting,-0.14936513278988153,-0.21938989950606336,-0.21876327490922162,-0.1958394357350555,-0.21876327490922162,388.462300515732,13785.0,-2.8638069239172492,-1.547627668793162,-1.9967628197247809,-2.136065804145064,-1.9967628197247809,-0.7491807316557907,-1.219565236100554,0.4695453861850246,-0.49973352719044,-0.7491807316557907,-0.4802400392004695,-1.4074085189770287,0.36728702243242445,-0.5067871785816912,-0.4802400392004695,0.3044736821972931,0.5578611761064498,0.06170241275759407,0.33023159524104584,0.040791012480935036,0.28408026549222615,0.30948974391368816,0.6637132764213423
gRNA_CDK7_targ_22,CDK7,targeting,-1.6313057550079986,-2.025270023222366,-0.5171395935825903,-1.391238457270985,-1.6313057550079986,209.547019705113,7436.0,-4.734646257196069,0.4558288692612476,-0.49516131813810405,-1.5913262353576416,-0.49516131813810405,-3.67604524761326,-0.9640838086464711,-0.04185030077802456,-1.560659785679252,-0.9640838086464711,-1.0279565361045109,-1.4239603057880383,-4.07716359996353,-2.1763601472853598,-1.4239603057880383,0.096352416703506,0.9657766311589783,0.00848059291813883,0.1953574414869461,0.14679167149062847,0.5157545214535595,0.04793020894127197,0.48642925802852227
gRNA_CDK7_targ_23,CDK7,targeting,1.0528799785365852,0.18545080052949414,0.7551574557585857,0.6644960782748884,0.7551574557585857,764.2153882978698,27119.0,-3.2301125430035746,-1.0951896298889183,-0.9475524966194905,-1.7576182231706612,-1.0951896298889183,-0.5171113067791677,0.12232981350756957,-0.08362302076506362,-0.15946817134555394,-0.08362302076506362,1.0315592866593222,0.6061736294448511,1.6142947296918666,1.0840092152653467,1.0315592866593222,2.0951684133920192e-05,0.00040280350482818395,0.01962433284778874,0.25190679961062645,0.022748648947977262,0.21722549434990857,5.7375413724737365e-06,0.00013274142327841782
gRNA_CDK7_targ_24,CDK7,targeting,0.5898761428886798,0.4365713725204027,0.4158881818516551,0.48077856575357925,0.4365713725204027,553.2593649637553,19633.0,-1.9069188486401258,-2.088317204942958,-2.440869324876053,-2.145368459486379,-2.088317204942958,-0.9260228256231163,-0.8749429823964582,-2.63393295743098,-1.4782995884835184,-0.9260228256231163,0.18496253666470563,0.5956345396420515,-0.11076631865344153,0.22327691921777185,0.18496253666470563,0.004635664457875925,0.028632045180998357,0.06808211537916872,0.33773280547274176,0.18350231164971262,0.5861895374388989,0.04673485092059809,0.1747755383742915
gRNA_CDK7_targ_25,CDK7,targeting,-0.3301817305766887,0.25253106853399987,-0.1538594463864678,-0.07717003614305222,-0.1538594463864678,393.5347135801376,13965.0,-4.10679280235282,-3.860980653060127,-4.019580155329051,-3.9957845369139995,-4.019580155329051,-2.958552577525147,-0.17233254397194814,-2.59481369976098,-1.9085662737526918,-2.59481369976098,-0.5770597313544525,-0.3940343235366613,0.03400140141553885,-0.31236421782519164,-0.3940343235366613,0.15984630195756674,0.3685391890171524,0.5837268369850233,0.8755551064765867,0.2876102162276698,0.7263376084962937,0.39691554223821884,0.775647408955145
gRNA_CDK7_targ_26,CDK7,targeting,-0.17403954556858064,-0.5053308128483778,-0.20434430676445378,-0.2945715550604707,-0.20434430676445378,590.9079419306771,20969.0,-5.880139321865946,-1.580534426184967,-2.994749099421892,-3.4851409491576018,-2.994749099421892,-3.6684452749288825,0.2993169217796314,-1.9659006342418395,-1.7783429957970303,-1.9659006342418395,0.12109217106874796,0.3498371486748888,-0.5634930888982246,-0.030854589718195935,0.12109217106874796,0.40615293331868274,0.6728690639496365,0.25676000082849715,0.5310263653498464,0.2011447490937448,0.6145416357131916,0.1417237381831079,0.3900260133466579
gRNA_CDK7_targ_27,CDK7,targeting,-1.8869216386186236,-0.7306351401121742,-0.4437055211091769,-1.0204207666133247,-0.7306351401121742,280.2508218084116,9945.0,-3.8441760488974386,-3.492116813641524,-3.615345628590197,-3.65054616370972,-3.615345628590197,-0.13540816527848923,-5.266638913166622,-3.7088357248902937,-3.036960934445135,-3.7088357248902937,-1.8241793874969,-0.8819241890707816,-1.9122035649274065,-1.5394357138316959,-1.8241793874969,0.2450164467190051,1.0,0.5969614097344984,0.7876774521871343,0.3909180930385045,0.8624174570149372,0.1643024044760868,0.8396221604374
gRNA_CDK7_targ_28,CDK7,targeting,-0.6182617730277836,-0.8699076272750742,-0.619497867253581,-0.7025557558521464,-0.619497867253581,218.73372336620324,7762.0,-4.299983743111536,-1.176515317641504,-4.764026105992615,-3.4135083889152185,-4.299983743111536,-4.323541616469828,-3.0468321998145407,-4.920234246111766,-4.096869354132045,-4.323541616469828,-0.5960410226576537,0.22010518299326798,-2.117277776652888,-0.8310712054390912,-0.5960410226576537,0.49313602946987,0.9864767684461659,0.24435342249509365,0.5179230150711224,0.24846201494439088,0.9373217657994968,0.44872157450436545,0.8652361232490613
gRNA_CDK7_targ_29,CDK7,targeting,0.7332714305852569,0.2776512364316726,0.47752867085501116,0.49615044595731356,0.47752867085501116,307.1346110497616,10899.0,-4.006743136347501,-1.6002564617596708,-3.211017323755346,-2.939338973954172,-3.211017323755346,-1.9545456590605785,-1.386134010209938,-2.075033481568313,-1.8052377169462765,-1.9545456590605785,-1.3443700034805168,0.1481256911836176,-0.31885352366402614,-0.5050326119869751,-0.31885352366402614,0.003097117140643024,0.021405391883431532,0.22533468105848145,0.5020677585287602,0.3258132638465047,0.7707714127391316,0.41455761813850495,0.8014155021761954
gRNA_CDK7_targ_30,CDK7,targeting,0.7952601711928622,0.9371537363539051,1.0087868625538567,0.9137335900335414,0.9371537363539051,138.44869658569394,4913.0,-3.745748556653783,-0.06480062497336445,-2.347288872215926,-2.052612684614358,-2.347288872215926,-2.1620213810019053,-4.201366897056832,-4.101035281920855,-3.4881411866598646,-4.101035281920855,0.28991910649059194,0.22382715463109007,-0.26385581121164353,0.08329681663667948,0.22382715463109007,9.813776539382426e-06,0.00023297052132620886,0.04356031995060451,0.306951011754742,0.394517731950178,1.0,0.11267702317212319,0.33290938664490943
gRNA_CDK7_targ_31,CDK7,targeting,0.6349083293049549,0.44372471027599836,-1.9332151133611302,-0.28486069126005903,0.44372471027599836,253.9588140912424,9012.0,-2.7398965544750724,-2.8504653734822036,-2.855814094595798,-2.815392007517691,-2.8504653734822036,-2.4113588267764716,-2.2912566325012613,-2.2204897677918556,-2.3077017423565294,-2.2912566325012613,-0.7489970893320882,-1.0838623925481794,-1.1634315063718963,-0.9987636627507213,-1.0838623925481794,0.03554819105057073,0.13043892683878777,0.27421353853233255,0.54751303872724,0.5437226299490543,0.9823711315426328,0.40955860613394696,0.9999999736572035
gRNA_CDK7_targ_32,CDK7,targeting,-1.7724090508299262,-1.052499368205322,-1.262813437645117,-1.3625739522267883,-1.262813437645117,491.6859063763868,17448.0,-6.065689352371612,-1.8947408251022884,-3.161515536178666,-3.7073152378841887,-3.161515536178666,-3.9276634830694146,-4.904943643549667,-4.494517396200246,-4.442374840939776,-4.494517396200246,-2.4117163495185405,-1.2875560421055168,-1.5483237443417912,-1.749198711988616,-1.5483237443417912,0.11131231629225319,1.0,0.3364647533142805,0.5984031117576455,0.18924825401800022,0.8434264128500979,0.09872548134765191,0.6739042669430048
gRNA_CDK7_targ_33,CDK7,targeting,-1.0239155789103707,-0.18741601045914108,0.16587922533532973,-0.34848412134472734,-0.18741601045914108,299.469631307993,10627.0,-5.162096494225396,-6.272260256756537,-4.479082554475694,-5.3044797684858755,-5.162096494225396,-5.17044662068514,-0.8218410261863976,-0.4960702950726436,-2.1627859806480605,-0.8218410261863976,-0.8513497098905521,-3.0319465164401014,-5.143907487191844,-3.0090679045074986,-3.0319465164401014,0.28785016553685056,0.5389787050175597,0.13701919739532464,0.9975440498689748,0.20135735606119004,0.6145416357131916,0.007940369173876976,0.16460729744876793
gRNA_CDK7_targ_34,CDK7,targeting,-0.0005830847898743044,-0.787370973475875,-0.862114127301422,-0.5500227285223905,-0.787370973475875,225.75056143863105,8011.0,-5.18104965808491,-6.03587106721357,-2.0982104975282754,-4.438377074275585,-5.18104965808491,-1.5285753530153086,-3.010254954397141,-4.144770183502746,-2.8945334969717322,-3.010254954397141,-0.8327800752223794,-0.21386202081720737,-0.8370095962358373,-0.6278838974251414,-0.8327800752223794,0.5356781372875754,0.7960812818699405,0.28832343937856575,0.7700854563455765,0.5508233577603125,1.0,0.6169182961211013,0.9995174768015468
gRNA_CDK7_targ_35,CDK7,targeting,-0.5373091870352924,0.016216343260566105,0.07153657229405445,-0.14985209049355727,0.016216343260566105,681.0841741867774,24169.0,-2.9741820066196554,-2.4515500630607887,-1.1854437207297,-2.2037252634700484,-2.4515500630607887,-4.241178605686655,-0.7771757702762901,-3.7202792887155787,-2.9128778882261748,-3.7202792887155787,-0.10016220426964369,0.2486488047802695,-0.15130783685808413,-0.0009404121158194482,-0.10016220426964369,0.19414895746352143,0.4153813901844933,0.07103141707916884,0.34321374978076274,0.49387455601791175,0.9573298459574497,0.17249192602957275,0.4429943161436817
gRNA_CDK7_targ_36,CDK7,targeting,-0.5753116280298298,0.3273850987851599,-0.004894831452082629,-0.08427378689891751,-0.004894831452082629,250.8308260348589,8901.0,-3.6007503228545787,-6.080433925806075,-2.5707446718930766,-4.083976306851244,-3.6007503228545787,-3.50858227829825,-3.0147360484916867,-5.467180578489185,-3.9968329684263737,-3.50858227829825,-1.7053134878952096,-1.1287671605618328,-1.9161982970364457,-1.5834263151644958,-1.7053134878952096,0.13451876354429257,0.3295386597749545,0.4146520561446446,0.7753085266545867,0.24181523242934322,0.9300160231318428,0.1424244179326109,0.7854922443556117
gRNA_CDK7_targ_37,CDK7,targeting,-0.8322856327519256,0.6339802720149297,-1.7051691155992845,-0.6344914921120934,-0.8322856327519256,176.49179456873625,6263.0,-6.713884020802082,-3.6261097320411304,-1.7349615892609735,-4.024985114034728,-3.6261097320411304,-3.718042334804557,-5.971920489859227,-5.309358189143424,-4.999773671269069,-5.309358189143424,-0.5284047368000795,0.45177071856274703,-2.7401783926392835,-0.9389374702922053,-0.5284047368000795,0.21202531587056003,0.44108328184872125,0.2634155262009258,0.6074059398447789,0.09248583695731084,0.6496279446930483,0.3121927656661256,0.6674128819643875
gRNA_CDK7_targ_38,CDK7,targeting,-1.0577005591004662,-0.008381550902612467,-1.6804235638370661,-0.9155018912800482,-1.0577005591004662,198.72587183438097,7052.0,-5.783847744823499,-4.369514170023054,-6.818588958798376,-5.657316957881643,-5.783847744823499,-4.44526768901949,-5.237146853963107,-5.177480327913925,-4.95329829029884,-5.177480327913925,-1.908308293812005,-2.7301577838039766,-1.4149708952990507,-2.0178123243050106,-1.908308293812005,0.28797557488901276,0.8933261334251619,0.05196692008855991,0.9999990636464506,0.11579091593635861,0.7016161451654928,0.06925056136955622,0.5746323177473814
gRNA_CDK7_targ_39,CDK7,targeting,-1.0851060711431995,-0.660067374082735,-1.050871753361313,-0.9320150661957491,-1.050871753361313,370.3988739919319,13144.0,-4.6409883637902745,-1.1045438179610116,-5.228050781816325,-3.6578609878558708,-4.6409883637902745,-3.5770757403279307,-5.923792974264586,-4.573376932685142,-4.69141521575922,-4.573376932685142,-0.8221725483497994,-1.513638077892283,-0.7305385233165697,-1.0221163831862174,-0.8221725483497994,0.3237581772258012,1.0,0.2434351766892229,0.5179230150711224,0.12524824090166267,0.7236393421812329,0.39670829905732197,0.9999999736572035
gRNA_CDK7_targ_40,CDK7,targeting,-3.0752540988742383,-1.0539421126095894,-0.257508448387372,-1.4622348866237334,-1.0539421126095894,299.35691101767287,10623.0,-3.592319457689263,-6.556769192467768,-6.002427455999018,-5.383838702052016,-6.002427455999018,-3.463308261483612,-4.523055336571063,-5.721403547349259,-4.569255715134645,-4.523055336571063,-1.4366986951720802,-1.0134836217259195,-0.978105476647363,-1.1427625978484544,-1.0134836217259195,0.06817812069087936,0.8127784693716187,0.09514211053538339,0.989338186198529,0.13314804846419653,0.7385585158450049,0.34446364307462485,0.9999999736572035
gRNA_CDK7_targ_41,CDK7,targeting,-0.5259580383730477,-0.3398187572433428,-0.6193040279188498,-0.4950269411784134,-0.5259580383730477,505.7759426664024,17948.0,-5.137012951219717,-3.649095563038685,-1.7565121081891042,-3.5142068741491688,-3.649095563038685,1.5599304858468828,-2.4314686354753356,-3.9801942123219147,-1.6172441206501225,-2.4314686354753356,-1.339125905200229,-1.152513069807046,-1.3214774128341207,-1.2710387959471319,-1.3214774128341207,0.6127706532115504,0.8640825843324033,0.30822698759630923,0.5766329911199541,0.11716839595602174,0.4651347016684714,0.26363090411398776,0.9999999736572035
gRNA_CDK7_targ_42,CDK7,targeting,-0.8923753547318506,-0.26239866178673066,-1.8511020173725499,-1.0019586779637104,-0.8923753547318506,316.9130962350324,11246.0,-4.067497857085483,-6.848339789856757,-5.045587123502784,-5.320474923481675,-5.045587123502784,-6.582657708540519,-7.520777713524605,-6.607846257158627,-6.903760559741251,-6.607846257158627,-2.072296743335392,-1.2577273276808716,-2.2496581388423618,-1.8598940699528752,-2.072296743335392,0.2589963216961988,0.9834009461516249,0.07565985341571077,0.9896090458601524,1.2153060203620415e-05,0.002681226332770553,0.0870476185469618,0.6384365512624409
gRNA_CDK7_targ_43,CDK7,targeting,-0.6401003519111896,-0.8977815317090766,-0.7428637760931214,-0.7602485532377958,-0.7428637760931214,316.4622150737519,11230.0,-7.284538786395513,-6.745751090328437,-3.7623375972157573,-5.930875824646569,-6.745751090328437,-5.392441289245758,-4.239141365765156,-6.148190748592317,-5.2599244678677435,-5.392441289245758,-1.840464536223114,-1.590568476107076,-1.4610577691619095,-1.630696927164033,-1.590568476107076,0.4515574910505239,0.9994947722902222,0.011438082851083494,0.621898754330658,0.06268444830428804,0.579399705962892,0.13382239992330924,0.7667134051019098
