gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_T0,FDR_ABE_T0,p_ABE_TAGTO,FDR_ABE_TAGTO
gRNA_CDK2_targ_7385,CDK2,targeting,-1.0696838915360474,-1.960519812750622,-0.6159308933826383,-1.2153781992231025,-1.0696838915360474,630.4642488763672,4429.0,-0.1904360752138262,0.22696149056309844,-0.4591413145652185,-0.1408719664053154,-0.1904360752138262,-0.5563020752921081,0.44491822727640434,0.24699438897718076,0.04520351365382568,0.24699438897718076,-0.6661648777917409,-2.237924797496561,-0.05326872350390355,-0.985786132930735,-0.6661648777917409,-0.09546907780005921,-0.4271887846281567,-0.5892906126768712,-0.37064949170169575,-0.4271887846281567,0.526255611147896,-0.44374413362368526,-0.8661975227263382,-0.2612286817340425,-0.44374413362368526,-0.2161610738297984,-0.5741600472040401,-0.16316096279619036,-0.31782736127667627,-0.2161610738297984,-3.9998908705136356,-1.4652149773249916,-0.5068253327815123,-1.9906437268733799,-1.4652149773249916,0.3847477318563514,0.9604185463382529,0.42421476537721414,0.999997749612287,0.23382509899964743,0.6171938418571237,0.5462546785165721,0.9999992650656571,0.4770151156513118,1.0,0.42295721439736067,1.0,0.5084487192404537,0.7879716212798721,0.21906363086520142,0.7339075082629724
gRNA_CDK2_targ_7386,CDK2,targeting,-0.6342012022417151,-1.621947309214009,0.8146007614774767,-0.4805159166594158,-0.6342012022417151,516.8696517656557,3631.0,-1.7360858422240473,-1.2264542012686703,0.6126223337808392,-0.7833059032372928,-1.2264542012686703,0.4761842615751894,-0.7690782843814253,-0.624053208857162,-0.30564907722113266,-0.624053208857162,-0.6123947619429436,-1.2777879949890505,-1.1503554227011825,-1.0135127265443922,-1.1503554227011825,-1.3331801109622572,-0.9009271363362943,-0.8021830362622433,-1.0120967611869316,-0.9009271363362943,-0.6648943386906754,-1.9539678016516,-0.262794896689942,-0.9605523456774058,-0.6648943386906754,-0.021331510740990055,-0.9742324534881539,-0.914169336370574,-0.6365777668665726,-0.914169336370574,-3.0332269681002413,-0.6546340989275705,-0.6208879891464645,-1.4362496853914255,-0.6546340989275705,0.4672916347969107,1.0,0.4178347437888983,0.999997749612287,0.42627281636525993,0.8327410493766086,0.6146374121092952,0.9999992650656571,0.4923695142463397,1.0,0.43691204234241543,1.0,0.5348318981636357,0.9025718298228402,0.4028317453168827,0.9107739596986897
gRNA_CDK2_targ_7387,CDK2,targeting,-0.6486273464947223,-1.8073639753681383,-0.9221702822100903,-1.126053868024317,-0.9221702822100903,572.2434591291479,4020.0,-1.0679428189151292,0.053495725570978786,-0.328450646172018,-0.44763257983872284,-0.328450646172018,-0.10963378823381412,-2.0956076926166722,-1.3191947908789623,-1.174812090576483,-1.3191947908789623,-2.702796438330417,-1.722349311839813,-2.8714525165128086,-2.4321994222276797,-2.702796438330417,-1.5466515418151618,-1.2150389705055973,-2.052752672110282,-1.604814394810347,-1.5466515418151618,-0.29579299054348723,-0.8327406496201717,-0.6382757086440995,-0.5889364496025862,-0.6382757086440995,-0.5077551146737292,-0.9085880957921406,-0.9349644822916747,-0.7837692309191816,-0.9085880957921406,0.6385083052339433,-5.663780696455209,-3.212812215195559,-2.7460282021389415,-3.212812215195559,0.44212498422890845,1.0,0.586197183630208,0.999997749612287,0.28203466018390827,0.9999989620651718,0.11376963022096251,0.579349963125209,0.2496238169802057,0.77801773465582,0.6391869993583554,1.0,0.44877393849586056,0.962096591770833,0.0565493139631297,0.3883365751409944
gRNA_CDK2_targ_7388,CDK2,targeting,-2.236113039053172,-1.6632990697813483,-1.9995721359091085,-1.9663280815812094,-1.9995721359091085,605.8378512571278,4256.0,-1.2526620121654364,-1.8425695209664499,-0.315998770536627,-1.1370767678895044,-1.2526620121654364,-0.3818909091623687,-1.4189993654726323,-0.3511920984222241,-0.717360791019075,-0.3818909091623687,-1.3517516451770595,-3.1697976143312077,-2.2389417877985824,-2.25349701576895,-2.2389417877985824,-2.1475287521466786,-2.238801033900529,-1.861098426920683,-2.082476070989297,-2.1475287521466786,-1.3944320455387147,-2.1964798550029028,0.13986744258610767,-1.1503481526518367,-1.3944320455387147,-0.659969632893806,-0.16156366831268415,0.6335671439102641,-0.06265538576540863,-0.16156366831268415,-3.1833242508385484,-2.2151776803839818,-1.3729050171348447,-2.2571356494524584,-2.2151776803839818,0.14774054827947103,0.5385696198293493,0.30651141104685226,0.9355766190059314,0.49837312951027146,0.9999989620651718,0.15581946027208252,0.6690437622778502,0.11177871437743188,0.4817546153506504,0.3374042180254137,1.0,0.20774559840175014,0.49684821583077526,0.18023566654384748,0.6783215947226511
gRNA_CDK2_targ_7389,CDK2,targeting,-1.3396255565138586,-2.777554770909539,-3.1437728482887795,-2.4203177252373926,-2.777554770909539,692.8131630799909,4867.0,-2.6692408459871704,-2.8244569763043157,-0.5589230480825359,-2.017540290124674,-2.6692408459871704,-0.43026026457937566,-0.3367880187921911,-4.696963639825063,-1.8213373077322101,-0.43026026457937566,-2.717894751371722,-3.363033750252067,-3.2106608134791728,-3.0971964383676536,-3.2106608134791728,-3.6387418647522694,-1.960129420400274,-1.934731431414654,-2.511200905522399,-1.960129420400274,-0.8685434223159124,-2.624975341812073,-1.8594158639973748,-1.7843115427084533,-1.8594158639973748,-0.734682119712696,-0.2141172565966636,0.036459468105215435,-0.30411330273471476,-0.2141172565966636,-3.387533541434512,-3.3974166570141118,-2.62011822941634,-3.135022809288321,-3.387533541434512,0.054630322506102155,0.296436668024915,0.050654658116788126,0.31977712571847194,0.06514741339821795,0.6594462546667978,0.04269562770258285,0.344689091940364,0.06092860521422489,0.33876759927604344,0.1397609403709311,0.6343757241521656,0.45298685728989385,0.7348631447028793,0.07461822122492974,0.4408594404106811
gRNA_CDK2_targ_7390,CDK2,targeting,-1.8836918506053064,-1.324463972878175,-2.5074807871180713,-1.905212203533851,-1.8836918506053064,715.0196256730623,5023.0,-1.586237036125714,-2.339177373490829,-0.6828776046259981,-1.5360973380808474,-1.586237036125714,-0.09927733744907559,-0.7825789779904901,0.3914532314476752,-0.16346769466396352,-0.09927733744907559,-0.21403840719999587,-3.272928430376815,-1.206183275541465,-1.5643833710394253,-1.206183275541465,-2.1821466188309055,-1.3895848366577161,-1.625779560393381,-1.7325036719606677,-1.625779560393381,0.0493471138189276,-1.2847713103457605,-0.8284141611941429,-0.6879461192403253,-0.8284141611941429,0.07417029024177307,-0.4050889184109203,0.5617602896614311,0.07694722049742796,0.07417029024177307,-4.685420319377369,-1.7204927363514895,-0.10554413273513874,-2.1704857294879987,-1.7204927363514895,0.1539651949277243,0.5515419861588393,0.1397128444553456,0.6035173782509329,0.35486928917293026,0.7597783616833113,0.3172615379940269,0.9118038543971114,0.19807254137096297,0.6829376166019661,0.6104839953359347,1.0,0.16427704537664098,0.43922214878568794,0.17901629485925047,0.6764200182467113
gRNA_CDK2_targ_7391,CDK2,targeting,-3.3035852866278503,-3.509189405412501,-4.397093919054373,-3.736622870364908,-3.509189405412501,236.2995378493497,1660.0,-4.240041379513416,-2.031613565113472,-0.916589715374208,-2.396081553333699,-2.031613565113472,-0.03937262284198933,-2.804161914587341,1.0935747413053556,-0.5833199320413249,-0.03937262284198933,-1.4885688645034911,-2.793958224233047,-4.989436596989817,-3.090654561908785,-2.793958224233047,-1.7018235318487849,-4.0729734231492785,-2.9896066823961167,-2.9214678791313933,-2.9896066823961167,-2.408408365070587,-2.6313392484985934,-2.8378007640003777,-2.625849459189853,-2.6313392484985934,-1.5991914316898157,1.4514366811574226,-0.8598772891988592,-0.33587734657708407,-0.8598772891988592,-5.554447466333059,-6.0330788758739855,-1.7897707084688284,-4.459099016891958,-5.554447466333059,0.0018368248690524668,0.028147640354461413,0.019908954867109873,0.20465416338550832,0.17534668078971216,0.5338357799788082,0.016142250492198314,0.18424430734198763,0.020639991964088663,0.18568106276761023,0.027847033803637577,0.2075983826352261,0.07106606647996938,0.2607856763289342,0.0035530708454022393,0.08282158097381276
gRNA_CDK2_targ_7392,CDK2,targeting,-5.846366359496226,-4.269985649055512,-4.275057225715457,-4.797136411422398,-4.275057225715457,384.9120182799045,2704.0,-5.313257881594013,-2.6199613535846864,-0.47908326387438926,-2.804100833017696,-2.6199613535846864,-0.9022038001506991,-1.2613005900390672,-0.3495649942390198,-0.8376897948095955,-0.9022038001506991,-2.075967242485286,-3.495520907171332,-4.759408845481165,-3.4436323317125943,-3.495520907171332,-3.268590113986391,-4.8907949373551975,-3.1223933181375974,-3.7605927898263953,-3.268590113986391,-2.7201742374441014,-4.39223309282145,-4.831461364979719,-3.9812895650817572,-4.39223309282145,-0.13242343141100385,0.19438402453615072,0.2249994165459231,0.09565333655702331,0.19438402453615072,-6.256010149271343,-6.811252565644077,-1.7039406981782554,-4.923734471031225,-6.256010149271343,0.0001236777441017809,0.003529080456697369,0.012253214105098676,0.15382840257721608,0.4505134060971735,0.9999989620651718,0.007820776461667851,0.12096621536504948,0.004365669897803033,0.06509174487264884,1.9234724605113754e-07,5.218601511715288e-06,0.16764900521407736,0.4439979936599585,0.0011377045854964012,0.040061725297798806
gRNA_CDK2_targ_7393,CDK2,targeting,-4.01191462562824,-2.7443419295253495,-2.6798520045684575,-3.1453695199073493,-2.7443419295253495,265.0540599249934,1862.0,-3.585398087725442,-1.504724364573056,-0.804406283757398,-1.9648429120186321,-1.504724364573056,-0.6180648525821001,-0.34241627859308343,-4.379869813467073,-1.7801169815474187,-0.6180648525821001,-3.9965211826001665,-4.2189973821410796,-2.6326145632542453,-3.616044375998497,-3.9965211826001665,-3.820027518696431,-3.281825084798396,-1.7262458746527434,-2.9426994927158567,-3.281825084798396,-1.803629713941747,-2.8286404718153353,-1.197325847820376,-1.9431986778591528,-1.803629713941747,-0.9483946144966265,-0.9862792034478021,-1.5092829558018364,-1.147985591248755,-0.9862792034478021,-4.395412998217565,0.38227556339102026,-2.642141922820003,-2.2184264525488495,-2.642141922820003,0.011144768960268198,0.10600340591519464,0.042776505837388706,0.2999793100037217,0.07407549369870238,0.7045686325939795,0.008719280284393477,0.12865722108771263,0.02141955612509333,0.18628017862819854,0.10085369108795944,0.5088806669224782,0.23151484683680487,0.9999998015571521,0.16207904070680842,0.6478983766252596
gRNA_CDK2_targ_7394,CDK2,targeting,-2.7653890279142637,-3.888683066434873,-4.975880197647207,-3.876650763998781,-3.888683066434873,409.11136854158485,2874.0,-3.3787859660607347,-2.5910967816750756,-0.9636306392851043,-2.3111711290069716,-2.5910967816750756,-1.2452676840115648,-1.3165788061385433,-2.209695356290621,-1.5905139488135764,-1.3165788061385433,-5.163140345051203,-3.8946900612038755,-5.323304130425191,-4.793711512226756,-5.163140345051203,-2.273249952701371,-2.6212431956368856,-3.210137080993974,-2.70154340977741,-2.6212431956368856,-1.4535248068537376,-2.695603792890301,-2.6771330371864663,-2.275420545643502,-2.6771330371864663,-1.009987689840572,-1.3408930160854082,-1.2270583269300577,-1.1926463442853459,-1.2270583269300577,-5.857318839944796,-7.592770513573539,-3.6088346362343677,-5.686307996584234,-5.857318839944796,0.0016281394689829263,0.025909334818910987,0.017060131256139404,0.19254837289621313,0.15060875013827876,0.8902052909958976,0.000347537387893338,0.016916893440102186,0.038893392700905645,0.25306391754828433,0.04988763855947838,0.311562421946931,0.2120598471415418,0.9999998015571521,0.0008945477023996387,0.0328994766104756
gRNA_CDK2_targ_7395,CDK2,targeting,-4.905788842349005,-6.7062669540156055,-3.9086748789557886,-5.173576891773467,-4.905788842349005,322.2784058379082,2264.0,-4.8311126126992905,-1.5675969862790076,-1.090801843545887,-2.4965038141747287,-1.5675969862790076,0.19110508477158916,-2.3528143723401818,-2.2879714286391937,-1.4832269054025955,-2.2879714286391937,-2.194263130680292,-4.500055105632974,-3.359264907514943,-3.35119438127607,-3.359264907514943,-2.414029356829224,-4.05850338541967,-3.8347051720626086,-3.435745971437168,-3.8347051720626086,-3.2409572231425208,-5.376567450892919,-3.5005523765788773,-4.0393590168714395,-3.5005523765788773,-1.0794270248756415,-1.3516930996222771,-0.6054134688432782,-1.0121778644470656,-1.0794270248756415,-6.152910696987219,-6.207876998226252,-1.6663783059050443,-4.675722000372839,-6.152910696987219,0.00010931976648618695,0.003230789527404275,0.020321880086198087,0.20633565363593762,0.1481938541044167,0.8854181535841504,0.01062973978729643,0.14539024254525282,0.006719071708864049,0.09187717372985281,9.085109784867332e-06,0.00019784021965730834,0.30933992440775054,0.9999998015571521,0.001996681936429826,0.05745509377502574
gRNA_CDK2_targ_7396,CDK2,targeting,-5.080132292752669,-3.9991074783632485,-3.9639820745327428,-4.34774061521622,-3.9991074783632485,274.16440355292013,1926.0,-4.941385348573416,-2.898602104314184,-1.272564627533564,-3.037517360140388,-2.898602104314184,0.032832627712168605,-1.6294957269747905,-2.856957043187507,-1.4845400474833763,-1.6294957269747905,-0.6521583719119571,-2.1784082491235774,-5.034721478081396,-2.6217626997056436,-2.1784082491235774,-6.265580895039349,-5.07317088764703,-5.065147453454521,-5.467966412046967,-5.07317088764703,-2.094109241122375,-3.7172746081891965,-2.684593042969072,-2.831992297426881,-2.684593042969072,-0.04243590739795303,-1.6125125269921932,-0.2184865757498993,-0.6244783367133485,-0.2184865757498993,-6.771566441224666,-4.7038887213688865,0.15578810307054178,-3.7732223531743365,-4.7038887213688865,0.0005485366001746039,0.011071074064499628,0.006086728245042227,0.10175288126813017,0.15305570512348876,0.891926732321739,0.03253849248170514,0.28952260783452693,6.0906504272155306e-05,0.002964713663835795,0.007370815964934476,0.07870129304494554,0.46112995869002005,0.8559186355198213,0.010839061843062,0.1520224351717594
