gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK8_targ_717,50.60011493628026,105.64488003865473,139.13489654217545,80.27849061001314,48.38600366586581,30.235356009239524,76.83864851291628,80.31739814195707,209.8127004201336,22.61305614663846,152.82270837933052,151.29788686382486,120.62683743401067,128.50326693350829,66.15889181929245,33.161619809022156,3.3856835243611214,47.0018270686127,62.541067957774224,16.064178688744203,123.63108605575168,152.04350887910337,34.84455092436943,3.41669382938261,106.07015819627807,56.62754882091812,50.3504014978312,24.969855621989883,52.36192017843995,62.77460970365523,248.49931788721543
gRNA_CDK8_targ_718,690.7461733208042,476.2283868756828,529.3913136726675,323.44847047559597,501.8735238330956,435.205881951175,463.43060018820273,319.3440019499139,362.75575309086537,382.8420029716913,794.8316742342065,564.3221719339442,501.56140668187675,411.5210361012652,557.8543450976262,102.94389459988965,326.041323395976,425.621364153847,397.7178737228153,402.75190855351536,427.46246359497906,371.9070204167055,371.04738011355556,608.8060304841329,851.476513047078,616.4265725021936,662.014538212225,705.9170260149017,772.1479925505653,628.1200336542956,472.07506616641285
gRNA_CDK8_targ_719,392.4239129590656,337.73304544300055,338.3353459818266,130.2560197790955,281.99589114780895,173.16612987109912,348.1326489336499,199.39997582877038,217.07265545197214,262.07445857283176,157.15615919123545,156.9817073005696,236.27030612834167,189.76554947764004,257.2488948895789,421.02473766602054,559.427774341936,204.95816799638422,217.67540535952585,63.587373976279146,355.68648251464106,260.98539805363947,175.16449924142472,357.28855472972435,85.96242559952064,249.59297911390007,115.61944047650128,111.17348026159804,384.5513556238902,301.81359259605495,494.4496343372471
gRNA_CDK8_targ_720,765.9182865175084,848.7402226834295,976.4894263417312,1027.3264647025005,592.1025156440675,703.2427294380421,1108.283566116059,936.394448116861,1031.155613022133,674.7380465064655,899.4927394128723,1098.8719511039874,1429.1275557719575,1343.2667782173373,885.4372075038315,650.3362106991567,1098.99287200762,1288.8693784115965,1035.041137673467,1162.2624521528917,897.5038990172773,758.2943750123733,526.4352423438517,563.2663827296475,1165.6504911294999,1048.1908743625663,524.0171415144655,1049.4254090484917,943.0221100957166,866.7850799289521,680.1868723933628
gRNA_CDK8_targ_721,408.7445735320385,541.03401407019,526.8461631261644,580.4825694910386,370.77087950972293,660.0136667140881,599.8371916169593,411.4683109859252,295.96416679795084,270.76419193922555,556.9855638491466,573.7952059951855,701.5557197787267,625.3566839169038,441.2733852413001,539.2335048764124,493.858370086809,703.6305645821715,507.90927917222695,483.93338299841906,454.07432098705357,343.229171085714,515.134306908921,535.2494933287101,178.9513451176108,663.7545825138116,1641.9825377348286,701.5376974904295,573.443387543852,498.50425352902687,427.3825743011261
gRNA_CDK8_targ_722,502.1788385222922,778.425084144012,674.4648948233505,724.3168502931927,857.7004790052807,558.3962167656798,835.3104693178319,790.5562955284998,1150.2188755442849,983.8160628338819,711.7830093073198,761.9025966398336,954.0952591454344,898.0476044428742,914.0204180471179,959.2806891240264,543.40220565996,1101.6171195679667,970.0634047303248,557.5608686551633,751.5188527521831,756.5974608507762,785.4150127276786,1338.3189729691683,293.0197463914095,659.4369394952078,544.5302680506189,1248.9537630494387,740.6800857551215,751.8930541273255,506.06175199552825
gRNA_CDK8_targ_723,1833.0710702276206,1599.411143427456,1472.6241062067568,1334.5286649715597,1839.9605868131744,1654.8235138114771,1751.777263547849,1315.9891670325712,1788.7319205944839,1907.8902087738065,1640.0191439789032,1445.584997745418,1547.7757026769777,1443.7400274088538,1674.5265142999554,2535.359987054185,926.661580617639,1484.4271809942582,1543.7626385074832,685.8830579426319,1747.5626579983991,1479.9354041342485,1074.530610937987,685.584021821545,1866.5058845391568,1724.3171647566078,3170.210464678261,1362.048001435805,1238.32980531855,1239.366177432925,1254.8450852873223
gRNA_CDK8_targ_724,725.5716720898988,671.7471707281866,660.1272134113824,814.4098032567149,976.7672058892309,526.4117079294595,947.2502278173978,781.2323830628089,1354.2236119389477,1262.578759348993,755.7209093115711,928.8986542337154,1237.8541379695469,1126.0147293472735,1013.2587557760567,1621.5355318860632,914.3602638124602,1151.6391443598638,1057.7833442035665,670.0101194763728,1097.9292021187296,946.0862088957897,747.7452279445765,1441.9912257350065,744.8083553683684,1056.826160399774,590.218595335688,929.8774233629033,908.2551485555892,782.3688884734038,590.9718220919349
gRNA_CDK8_targ_725,1027.5342284902188,1091.5719352103504,963.9333503123154,3860.08521526046,890.7386684866482,1150.9425601533658,942.0530247442036,1277.9334156101045,743.661393761327,552.8842854368066,1404.2026244804315,1017.133200061277,816.9793339698365,819.0045073200275,1384.1981735007305,2912.9211958095143,2156.5675489005557,2390.977280109597,2653.257428511634,3164.35634134888,741.3303130649317,718.75627504716,3573.9208312968103,1579.2935077643392,3076.4830873038877,761.4827716079766,2463.4400140235193,2257.044457252913,760.2206407813244,967.5142563335514,334.9387888459322
gRNA_CDK8_targ_726,747.9594927271739,854.3186029201512,1083.6402643495164,1358.6836766862639,1082.9094576704458,822.2684146644975,1107.9637382346316,1010.8337275304478,486.05398938158976,1174.1014741638921,2558.0524704097993,1922.2139400838714,1299.5599685402863,1299.3194373808628,1058.2211094396534,426.8524599680595,1024.6206905891543,1171.5346968619995,1034.4996565656074,577.0673713486385,974.1460483064518,866.1049880791779,1014.2589552850237,1534.0467194809437,1394.2357932889208,866.5177411951635,965.9817768843171,1332.6988172893432,952.6655008878687,865.0556230718893,563.2726731412058
