gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,PLASMID_LIBRARY
gRNA_CDK2_targ_6973,1272.4527633699372,527.4729490293299,868.7541638907395,834.6260073398661,303.8318073923364,554.2159135698562,370.0150873651873,160.34936365058093,123.86226644492483,8.635528868573008,20.10380584191069,27.472643586828344,29.810826044124184,52.94135341361435,431.0147758681602,5.249118386707323,16.02128208853433,96.81791776931519,259.3908324205527,155.6211931165634,3296.938197756227,2742.7146641732897,457.3350643219639,61.51931241438265,1450.8330589822542
gRNA_CDK2_targ_6974,143.16270912822387,61.53851072008849,205.72951365756163,204.30555030078315,43.40454391319091,15.490506901020824,29.601206989214987,10.88791975405179,2.0884688246225975,1.4392548114288346,0.6382160584733553,3.803904496637771,62.74138969751718,99.06450222092988,0.8312724703339637,41.51575451304883,1.820600237333447,64.54527851287678,172.141188788185,100.93145953559967,417.3619017923154,194.7950755804893,44.258232031157796,7.153408420277051,364.9945237372857
gRNA_CDK2_targ_6975,682.8484481444889,530.6697547810228,268.6209193870753,463.0925806817752,309.25737538148525,381.52544774736475,148.93107266448789,36.623002809083296,20.724036798178084,11.034286887621066,12.12610511099375,87.91245947785072,42.6364139933404,160.42834367761924,90.60869926640206,40.08417677121956,58.2592075946703,112.95423739753437,101.3982344916706,69.80722091228701,271.17482296347265,128.56474988312294,132.77469609347338,63.66533494046576,616.7519844728048
gRNA_CDK2_targ_6976,43.325556709857224,54.34569777877944,326.18254497002,236.84310090424125,187.1820956256358,489.3852735766949,26.82609383397608,19.79621773463962,6.586709369963577,8.635528868573008,12.445213140230427,2.5359363310918477,8.319300291383493,53.3424242728084,108.89669361374925,4.29473322548781,10.559481376533993,0.0,18.864787812403836,36.904454367642174,37.098835714872486,46.75081813931744,44.258232031157796,30.044315365163616,644.9940073117252
gRNA_CDK2_targ_6977,576.4182762267961,424.37596353723364,498.86742171885413,1091.1429760508493,499.15225500169555,157.1999589214706,86.02850781240605,1166.9870354570055,266.0387979673094,259.0658660571902,74.99038687061925,107.35463801622154,97.75177842375604,421.9265438721386,754.3797668280721,37.22102128756102,194.80422539467884,177.49951591041113,18.864787812403836,258.3311805734952,446.51098699685804,385.6942496493688,177.03292812463118,282.55963260094353,885.7236305577611
gRNA_CDK2_targ_6978,534.9764393738892,714.486085503365,1652.2318454363758,89.2890923536756,222.44828755510343,158.34740387710178,323.76320144453894,125.70598261496158,353.1118828092669,134.81020067050085,46.90888029779161,295.85923862738224,125.48277939503436,505.3492825845006,387.78860741079404,162.24547740731728,209.73314734081308,96.81791776931519,31.83432943343147,40.461510210306486,246.0006130140949,120.77294685990339,44.258232031157796,303.30451701974704,931.7177820382886
gRNA_CDK2_targ_6979,261.83706011609365,541.0593734740248,426.3824117255163,607.6198403389959,211.5971515768057,390.70500739241413,129.50528057781557,400.87340912645226,8.675178194586175,94.51106595049347,290.06919857613997,161.87726913469626,152.86714285417168,457.22077948121483,469.25330950352253,333.5576138462199,150.7456996512094,161.36319628219195,130.87446544855158,228.54083789118167,955.2950196579665,338.9434315100514,44.258232031157796,193.8573681895081,856.4057211345009
gRNA_CDK2_targ_6980,378.6276912470131,421.9783592234639,676.8820786142572,113.5030835004351,214.30993557138012,92.94304140612495,201.65822261402707,63.347896750846786,81.12898126418553,79.63876623239551,125.09034746077764,315.724073220935,90.12575315665451,65.77562090782389,383.6322450591243,10.02104419280489,12.744201661334127,80.68159814109598,198.08027203024028,91.59418794860588,75.9642826542627,62.334424185756575,103.26920807270153,11.445453472443283,922.5727460714002
gRNA_CDK2_targ_6981,93.24413291904055,152.64747464333638,388.00799467021983,272.40740040104424,290.2678874194642,565.6903631261679,251.61025940832738,192.0233120260043,290.61846951863686,98.82883038477998,84.88273577695625,103.12807746440178,54.76872691827466,307.22027814264084,497.1009372597103,27.677169675365885,223.93382919201397,64.54527851287678,102.57728372994585,342.8112568367725,1344.8327946641275,1184.354059529375,295.0548802077186,103.00908125198954,760.6518151282564
gRNA_CDK2_targ_6982,508.60436137658473,587.4130568735719,450.8994003997335,798.3050206197269,314.6829433706341,374.6407780135777,434.7677276540951,248.44253256972723,666.5428579507044,117.05939132954522,597.6893387602972,729.0816951889061,415.9650145691747,606.8202099605948,1239.0116170327728,644.6871764037812,541.0823905355004,435.68062996191827,509.34927093490353,147.17318549023565,3451.516679901529,3085.5539971949506,604.8625044258232,618.769828353965,839.4605074311486
