gRNA_id,Plasmid,T0_REP1,T0_REP2,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,T0_REP3
gRNA_CDK9_targ_1069,31.102627225891528,566.9647483327863,465.8355073647826,633.5172947638009,631.2978234495846,963.6581315413432,293.96333417739567,738.037407887695,728.4396516277884,476.49024306892414,298.79887148513285,615.5590872680015,798.4006352125375,551.5800718125404,859.5726037258175,423.1424427082742,342.6562151572225,338.0625240650775,741.8413483705374,835.9220559164078,628.122795386117,368.33432020156357,622.1878851851776,704.4582234451605,383.0501541668083,622.5943677404088,639.8981566693448,501.18666235807046,921.013631886521,669.2568634882749,374.7970733975833
gRNA_CDK9_targ_1070,9.291130901723516,454.0548357255115,411.87644845314276,600.45774558308,586.4396601125253,1017.7885915112192,329.0784082258901,139.46994401216563,564.5906839650917,82.7006274549495,240.4502622895761,413.82123513815225,512.6471900086699,267.1519927868962,553.0132337848012,585.5849613446198,275.2533028169369,1105.4736652057206,516.184771842892,463.2743703627635,277.83026303873635,502.5098052127749,272.34868525877914,620.8436451678173,320.247334908265,755.8283425937497,312.7273192391902,403.3156502941904,686.3945867029909,604.4343412446856,59.72332968445909
gRNA_CDK9_targ_1071,221.85407689725176,397.82630304341274,541.1133601040887,375.12736136587523,356.9457006077271,634.6116711080215,501.42096212738943,422.20639445696156,311.7126701875693,115.63663315648462,89.7010164499516,321.81990696904523,296.94072350321244,434.02547383044515,388.2375724415048,733.9609373152138,168.95267454459238,301.2164723958592,301.2162127372728,377.7823419167672,762.1465490350848,477.9059409949887,486.1876785438052,536.9049793777714,211.10685499828705,374.6273718154979,234.54548942939263,185.42486715003966,392.40287543762116,390.6627325479818,97.14994962005345
gRNA_CDK9_targ_1072,242.30589552848463,855.5793912540555,1031.3132032719184,236.4086172539232,245.50751556093314,1119.1905148109527,157.62766572879693,183.66766124663206,151.74901002364933,560.6934255285057,95.65245187788956,210.85177218943946,355.3506840711484,371.3875969089511,367.5164298436398,305.2960741529779,227.15078387805477,38.31989373598699,373.8017919251192,317.3217632409951,263.2260062542555,350.4844579259148,772.1770161972589,487.53564827603265,437.03235274297197,314.651752413053,482.8877723546319,444.5842782050721,188.51791622586666,246.82133035044572,117.85403724399927
gRNA_CDK9_targ_1073,135.68450310748673,985.2446518551906,2370.6895980970394,227.82627071164336,194.89053395762966,659.2051905920518,92.19100393049155,111.74787501745166,282.4063507682252,158.48950188859143,91.48031157789181,302.8531003585465,248.42503922012415,280.85704443998117,282.85778902428046,134.62202314185922,95.16578592538112,2908.443088509743,413.85862243723415,225.79651356832943,222.5576931032131,288.5526722600657,119.51533310908488,493.47725267558553,1235.945370015041,243.69754505219439,432.6588210338153,321.15700573766446,175.86726972738322,212.4946876328092,2181.7595926284953
gRNA_CDK9_targ_1074,69.11694939087006,370.8064175398002,374.99890757733493,248.5377498672473,257.681859439572,696.1572625806202,287.88786898487837,492.69351562181566,562.5925258228638,98.3271995031231,608.5189337555539,465.54888953042126,236.95667352632344,350.2509327397566,206.78564907595413,321.13395922849077,175.48511538814427,355.0117078329179,674.0886118430855,597.6740006675053,798.622252582927,439.6734657153896,329.40724399905616,393.01012373769265,217.81052671689557,355.1776511731231,286.42718163773253,258.9701054224138,723.2599676034794,489.8870105129662,178.108240970098
gRNA_CDK9_targ_1075,223.66698048783195,1238.0088880328399,742.8474122559495,895.5853766798466,811.9428595907158,1100.8998571042366,954.0709880763144,1132.8798996160242,1399.9317962020784,177.1211839460292,973.9493400318273,1198.234165672346,951.312177796547,598.6791225639873,714.3117170894146,967.1529557296727,337.31149083068,401.52984806530594,1181.1653340567727,705.8868835203203,2042.29001454556,829.0537383973634,1072.4455048681168,1294.9456715898082,1196.781814185275,588.7098370045642,779.734407413707,1106.775381105367,859.7006825993927,528.0444164222865,226.5504972697148
gRNA_CDK9_targ_1076,438.55270920879104,1536.6616448423226,1217.2898860728956,894.5782645855994,852.7092310017596,1327.5557100374617,321.9439169906404,157.44989056946073,373.10052866824094,81.79909445217025,273.5819646719112,418.0087119222883,495.1073365946217,530.5399220916071,386.5344648307214,235.6927371105925,337.60841995993235,376.0139572843723,571.4836445916355,1142.3326743857667,416.0466262909045,847.2654222056266,1569.2554786809662,686.633410246502,800.7947496843101,799.3360800585741,885.6535408141128,720.3079321142429,970.2968253008584,491.3141575843778,1452.7368149468648
gRNA_CDK9_targ_1077,277.3742493587703,200.98870138581069,183.4608002995754,296.4850430498822,303.7524055695249,35.77800950063724,31.993734133072643,213.25219482497025,18.316449637090077,22.358018468925298,67.73592487055167,63.920601499018154,171.91305044922825,117.94065577513986,65.56964301516184,22.40227165286357,56.56499912257443,36.01701550666085,156.32387220737206,35.30076249646993,164.42017327216968,181.9359273163257,37.38119209434224,158.80288122441127,460.55400789598445,236.6495626591387,209.75437611654326,427.8307297183151,301.83045541473666,311.26828757524254,66.62469222577435
gRNA_CDK9_targ_1078,128.54619521957719,186.64853868836266,184.58632668178137,339.35298827892296,323.60517380315594,122.78221913258409,149.32267202526413,278.438455251817,169.62142451802205,40.749291725621916,265.2990390763274,183.7563341744414,270.7433783399226,195.92432997015868,265.0461219281704,217.56252656362386,145.04987963977746,195.3761889760298,232.8129012363062,284.7166953351647,247.36396658881458,453.90511266489335,110.17003508549932,261.21453523852136,110.55177921915868,463.8792257737126,344.8479790967081,187.22327065991755,436.5637211899959,232.9254246551224,39.94827163338263
