gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK7_targ_31,63.98771909776427,38.16275797169654,258.14719731223295,99.42783636851823,101.06139429772068,160.36686828168243,49.18777642071389,16.512333553590548,51.5135797112827,3.681597415665878,197.7855928466139,6.397582291739864,302.3016737292481
gRNA_CDK7_targ_32,45.54681394111693,59.32322183493748,204.73743235108128,153.25971416227782,137.51140311063375,137.49382491720343,89.20495045790486,31.81871016225594,156.22160449870762,33.3184566117762,121.56200204100278,127.64208540132601,697.4580032385256
gRNA_CDK7_targ_33,156.11818502093413,98.22520998526252,170.51101966279808,305.14677512138877,250.25677283605538,109.76505167646629,161.7360784003135,143.87994012145472,53.095570642915185,228.35107970667607,249.74840192854285,103.70274521288007,403.20108919247724
gRNA_CDK7_targ_34,250.10014744577543,247.8269173852061,279.95273442815534,159.04872984519875,292.7984269574279,52.26298735235706,130.05581562087065,90.44677086938643,10.480689922065194,18.96022669067927,27.443933935654556,65.21406465128379,304.3411902686508
gRNA_CDK7_targ_35,1099.1964431122885,852.886818592637,1023.7561666196974,1054.734785198573,702.4366081918649,539.4971457253093,681.959340883796,420.50791010351656,887.7935359455035,981.1457112749566,854.7193844850408,431.83680469244086,941.0669232227398
gRNA_CDK7_targ_36,299.6461938305026,261.8722907791477,360.34340132704637,244.9887564782517,495.3206677042436,270.0041375929841,123.38628661467214,231.82203118215043,182.5222037370976,216.47792804115363,147.37134430023903,30.956043347128375,340.9958347406942
gRNA_CDK7_targ_37,82.05832495407734,67.36235002752247,57.89508114005972,34.01792720891681,123.13112566115572,96.22012096900946,26.678116024793972,20.594033982567986,52.79894734323409,43.9030491818156,53.51136961748318,62.840767994670614,228.14258622707683
gRNA_CDK7_targ_38,12.21987691103137,0.9240377232856305,21.529517658758802,3.1033898506380244,26.76329414208413,8.561418466034041,7.503220131973305,1.669786539127134,0.6921210325892109,2.393038320182821,6.108211001352582,33.12296638142737,252.6167846999095
gRNA_CDK7_targ_39,162.41327312661696,139.06767735448742,190.17740598570273,150.33536603379198,230.983206532241,70.7914303012367,115.04937535692402,116.0501644693358,35.79254482818491,79.43046424299132,125.00324767556764,76.35824025625,514.4680470643369
gRNA_CDK7_targ_40,127.3829593149937,225.28039693703673,116.1351866015739,218.0728175813719,210.91073592567793,110.65952823261911,134.22427124974467,83.76762471287789,112.32135614590624,150.48529436534275,114.76554191273723,144.04878837530407,383.0325367472725
gRNA_CDK7_targ_41,83.4654622953476,235.99923452715004,308.7967677017488,340.3583138113202,161.87798434447157,245.08657638587002,79.20065694860712,172.45184312429677,217.42487866623927,159.78132783989912,312.465103618487,157.25670020341215,641.3146451677451
gRNA_CDK7_targ_42,43.917497019646085,10.256818728470499,118.06732280171894,36.643872467148974,21.969868325591452,62.741141295861404,10.00429350929774,1.2059569449251524,8.404326824297561,9.480113345339635,237.70404220756595,47.36274632110642,399.23536258808304
gRNA_CDK7_targ_43,26.883729204269017,64.40542931300844,41.05789425308169,59.203129458325385,51.03001233807832,57.37428195894455,18.34120476704586,5.380423292742988,48.250723414790706,0.3681597415665878,139.19838591814755,266.53153321877534,437.0797250414447
gRNA_CDK7_targ_44,129.67881497706625,62.002931232465805,162.98948945509065,200.52672881045694,53.32686220848107,41.27370394819396,50.855158672263514,31.447646486894357,21.06025427735742,55.68416091194641,81.72958382091483,112.26725053891892,313.51901469596305
gRNA_CDK7_targ_45,23.55103550126046,30.123629779111553,30.707164609447652,73.46678665645015,194.63306075717153,22.61747863414963,47.52039416916427,7.235741669550914,75.83669028513211,37.18413389822537,97.12915803559247,64.80131740665541,303.548044947772
gRNA_CDK7_targ_46,55.24865560987517,134.90950759970204,89.22328952812542,59.501532328579046,11.883701503388103,68.23578299794296,77.5332746970575,70.8731619940628,134.46922918876098,219.33116603829467,103.66752474126564,40.655603595895265,374.02467203157715
gRNA_CDK7_targ_47,0.0,0.09240377232856305,0.1380097285817872,0.11936114810146246,5.891919232772254,0.0,0.0,0.6493614318827743,0.5932465993621808,0.46019967695823477,4.90377502925489,0.0,283.15287955374475
gRNA_CDK7_targ_48,0.0740598600668568,0.0,8.28058371490723,0.0,2.0971237947155474,0.0,0.0,0.0,0.0,0.09203993539164695,1.2044359720976923,0.10318681115709459,117.32885425286221
gRNA_CDK7_targ_49,0.22217958020057038,0.09240377232856305,0.8280583714907231,13.60717088356672,0.0,9.839242117680914,0.8336911257748116,0.09276591884039632,1.1864931987243617,1.0124392893081164,1.8066539581465382,0.3095604334712838,112.40002261597229
gRNA_CDK7_targ_50,7.924405027153678,18.665562010369737,45.81922988915334,23.21574330573445,3.8946584759003025,5.622424067246237,8.336911257748117,2.226382052169512,5.833591560394778,8.007474379073285,3.785370198021318,8.564505326038852,217.09520497197872
gRNA_CDK7_targ_51,1.85149650167142,0.09240377232856305,2.829199435926637,18.083213937371564,0.199726075687195,0.0,1.6673822515496233,0.7421273507231706,6.426838159756959,2.024878578616233,0.4301557043206043,0.20637362231418918,393.6833453419312
gRNA_CDK7_targ_52,18.5149650167142,5.267015022728094,4.692330771780765,6.743904867732629,8.48835821670579,15.589448550091838,0.8336911257748116,0.4638295942019816,0.49437216613515067,2.577118190966115,2.752996507651868,1.1350549227280406,282.4163874700715
gRNA_CDK7_targ_53,0.5184190204679976,0.0,1.4491021501087653,0.0,6.39123442199024,0.1277823651646872,0.0,0.6493614318827743,0.0,2.300998384791174,0.0,0.0,63.39497243310131
gRNA_CDK7_targ_54,0.22217958020057038,14.23018093859871,10.143715050761358,6.385821423428243,1.6976716433411576,0.8944765561528103,3.3347645030992465,2.690211646371494,0.0,0.7363194831331756,0.0,0.10318681115709459,118.06534633653541
