gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_T0,FDR_ABE_T0,p_ABE_TAGTO,FDR_ABE_TAGTO
gRNA_CDK2_targ_6983,CDK2,targeting,-2.2075825629272248,-2.457962899560653,-1.8875826500078619,-2.1843760374985797,-2.2075825629272248,704.11417746194,4924.0,-3.909937417735749,-0.7641466516881925,-0.29805554068843576,-1.657379870037459,-0.7641466516881925,0.005260266880457616,0.55145017249763,-1.459373677499765,-0.3008877460405591,0.005260266880457616,-1.1676486132524264,-2.721711908599617,-1.490518494619844,-1.7932930054906293,-1.490518494619844,-2.973556878134813,-0.43781479360869974,-0.8911033754943415,-1.4341583490792846,-0.8911033754943415,-1.817100605253541,-1.5761017380857119,-1.1965878234187024,-1.529930055585985,-1.5761017380857119,-0.7619075260518651,-1.3108312654190906,-0.28208376696777604,-0.7849408528129106,-0.7619075260518651,-2.6765425442942354,-1.4719575244548457,-0.6235253118043035,-1.590675126851128,-1.4719575244548457,0.012009644606691372,0.06977754164609858,0.019429949010706948,0.14031441957368418,0.3887973136799569,0.843328380262554,0.09175863595062561,0.3910878496080461,0.04163479106373911,0.16847329880314968,0.033537365590432265,0.17562528294237167,0.23208798454511423,0.9999995222950223,0.2510212518290622,0.69124820595191
gRNA_CDK2_targ_6984,CDK2,targeting,-0.1901631801072495,-0.7260349815663998,0.11640515945082595,-0.26659766740760776,-0.1901631801072495,572.1285182829452,4001.0,-0.24532164565308345,-1.1856206188270915,-0.5953102214783941,-0.675417495319523,-0.5953102214783941,0.816359515069724,1.3313666719795072,0.9347321948652667,1.0274861273048328,0.9347321948652667,0.31285688391637256,-0.8814322757901724,-0.4945829890065417,-0.35438612696011385,-0.4945829890065417,-0.09198280771842388,0.16145936712288878,0.5168868688019462,0.19545447606880373,0.16145936712288878,-0.9494894037332187,-0.8937527271460339,-0.9461962744463556,-0.9298128017752028,-0.9461962744463556,0.8176557908393588,-0.0020762194582958516,0.552553747151749,0.4560444395109373,0.552553747151749,0.635126366057515,0.052986245483333694,1.0275030182749036,0.5718718766052507,0.635126366057515,0.5392852628592515,0.9191731308260157,0.2945892126489969,0.7609425994985142,0.007411366821938256,0.10951617937774834,0.5768032501762332,0.9999999884811976,0.3794694988388727,1.0,0.16330956494416776,0.46599539652172006,0.02139975762326901,0.12364359818792972,0.12210458931269105,0.6584472129363034
gRNA_CDK2_targ_6985,CDK2,targeting,1.466884048311736,1.7673562412824855,1.0933035012368213,1.442514596943681,1.466884048311736,872.4209172817417,6101.0,0.6275319554051767,-0.20506220827766636,0.4101539668551556,0.277541237994222,0.4101539668551556,0.6334819364716493,-0.04437480961362251,-0.7685850966227527,-0.059825989921575284,-0.04437480961362251,0.5928494228074386,0.8841574444785748,1.664997625572038,1.0473348309526838,0.8841574444785748,0.9609201377828243,0.9028554199267291,0.8186933639845623,0.894156307231372,0.9028554199267291,0.33951582322493906,1.498752329102279,1.209063527189141,1.0157772265054532,1.209063527189141,-0.05058285574177154,0.08747109527953693,-0.011112766027476966,0.008591824503429475,-0.011112766027476966,1.5125485836143362,0.8889871628712471,-0.1124742644773809,0.7630204940027342,0.8889871628712471,0.0022111340208855385,0.04945171357521036,0.21436738338589176,0.7284969599664288,0.33144450142150494,0.8019600144043724,0.029311513484517382,0.352055944556788,0.06919129877468519,0.5458863008049883,0.018861271141607936,0.26231431713748854,0.32066383156772477,0.6495699403238488,0.06899739004648213,0.47979277532322656
gRNA_CDK2_targ_6986,CDK2,targeting,1.9819334962434463,2.0173620744816056,0.9806910882384636,1.6599955529878387,1.9819334962434463,502.6322773717952,3515.0,0.715313319872936,-0.4662074142225042,0.4016649645014926,0.21692362338397478,0.4016649645014926,0.1689562699734339,1.658653999661218,-0.09464430686665326,0.5776553209226662,0.1689562699734339,1.718968708491461,2.8441247342023415,0.6116844579619268,1.724925966885243,1.718968708491461,0.30305924907063414,1.5895652605377089,1.357236494314918,1.0832870013077536,1.357236494314918,0.7866756635661013,0.5514764299243653,0.5160653097355676,0.6180724677420114,0.5514764299243653,0.8641910679987023,0.3209150768247845,0.6135853090437258,0.5995638179557375,0.6135853090437258,0.3116403985749415,1.6853797933268218,2.2161902098095703,1.4044034672371113,1.6853797933268218,0.0009720897042774607,0.030065294879089065,0.20397428492541136,0.7152064439651606,0.01663253067261643,0.19115859904986246,7.033787845033954e-05,0.009362890136744661,0.020991974618876398,0.29513543443817275,0.15582933617962766,0.7842491096554001,0.006865878791083886,0.0672368603505552,0.004314114828574829,0.08602241013604028
gRNA_CDK2_targ_6987,CDK2,targeting,0.3690016922805109,0.8407197539528163,0.26138030555681874,0.4903672505967153,0.3690016922805109,586.428156330507,4101.0,-0.3437270184098072,0.30186213011946234,0.7477023641503806,0.23527915862001192,0.30186213011946234,0.19395050652989312,0.33110225979163194,-0.03309438022075519,0.16398612870025664,0.19395050652989312,-0.17762383487225947,-1.2732343771690813,-0.29373927260127286,-0.5815324948808712,-0.29373927260127286,-2.0036729971173655,-1.0782773751213082,-0.844632749427651,-1.3088610405554415,-1.0782773751213082,-0.7526018921904094,-0.7406283066506727,-0.30090920141822874,-0.5980464667531037,-0.7406283066506727,0.8466769472108016,0.24927528874192192,0.4272888815074397,0.5077470391533877,0.4272888815074397,-0.01920241354697532,-0.2365310187834226,-0.09332534395013252,-0.11635292542684349,-0.09332534395013252,0.18190766338020334,0.8158731243746248,0.2037388418385964,0.7152064439651606,0.2665833103737311,0.735200843200397,0.5583800651239008,0.9766525625027146,0.08041164923809078,0.2738297931873256,0.36428239362930076,0.7621837692243904,0.01808271361135344,0.11103953092379659,0.411436058948416,0.9999981759515959
gRNA_CDK2_targ_6988,CDK2,targeting,1.604195668373727,1.5312266638427574,1.6777842086306434,1.604402180282376,1.604195668373727,518.0758864631619,3623.0,1.7264824391315656,1.774897800867373,1.571607898196409,1.6909960460651157,1.7264824391315656,1.9590792382814262,1.7936907804474271,1.4817305303457826,1.7448335163582118,1.7936907804474271,1.3716913225531322,1.7139128975643194,0.5156443982091572,1.2004162061088695,1.3716913225531322,1.449240279391974,2.1035292340540783,1.8287474015828453,1.7938389716762992,1.8287474015828453,1.8768824082631534,1.8035823829816435,1.2829628324992084,1.654475874581335,1.8035823829816435,1.1932650220141567,1.0596258839926553,1.0071519496310608,1.086680951879291,1.0596258839926553,1.2814723760142646,0.19589946127863606,1.5393877133161327,1.0055865168696778,1.2814723760142646,0.000630516261123823,0.022684878525215803,0.0008460382640124177,0.12563505239015177,1.0733396425201883e-06,0.001145206802089454,0.016231656866343036,0.26863392113797724,0.0011560543095837715,0.05314638562114283,0.00130286034379198,0.0479163081994606,6.913555123501279e-05,0.0039454943894464195,0.03744367398033978,0.3518772363887369
gRNA_CDK2_targ_6989,CDK2,targeting,2.0765229407361665,1.7456636179668854,1.7371554590810885,1.8531140059280469,1.7456636179668854,494.62448006516064,3459.0,1.3000163119171848,1.5231763955489859,0.6620112492686133,1.1617346522449281,1.3000163119171848,1.1314800337181046,0.428379636103488,0.8245380997382592,0.7947992565199505,0.8245380997382592,-0.06148149267488837,1.3246968289838068,1.2374234935984094,0.8335462766357761,1.2374234935984094,1.7219884868346396,1.300953006019135,1.1510707160343108,1.391337402962695,1.300953006019135,1.7278980193932318,0.8287413723201087,-0.4800822902718454,0.6921857004804983,0.8287413723201087,0.002586526440957547,0.38625813391447555,0.6998641183900616,0.36290292624849824,0.38625813391447555,0.8074631743628441,-0.5076834985517689,0.37781403162842286,0.22586456914649936,0.37781403162842286,0.00011901060571756537,0.008952843293753213,0.008820268656821577,0.16944819234737046,0.026348703017928337,0.23444679298210427,0.06750629065652285,0.5614216635002277,0.009632964292472831,0.17519292202244546,0.05628239825428136,0.4396887333385044,0.04134126965441422,0.18796648702762508,0.23535775148770927,0.8921189096248652
gRNA_CDK2_targ_6990,CDK2,targeting,-1.1337746538410747,-1.8813747305221233,-1.5248618379139471,-1.513337074092382,-1.5248618379139471,700.6822643305252,4900.0,-0.7578569973026638,-3.0717413239410405,-0.5362988569032989,-1.4552990593823345,-0.7578569973026638,-0.6180684394786999,-0.24737074583989244,0.27841851638198856,-0.19567355631220126,-0.24737074583989244,-0.3156041289584602,-1.4008657384205911,-1.0778100626360145,-0.9314266433383552,-1.0778100626360145,-3.5583217122151445,-3.284694409809745,-2.0636675529059376,-2.9688945583102755,-3.284694409809745,-1.376958422799332,-1.4976735271852761,-1.0775880731375158,-1.3174066743740414,-1.376958422799332,-0.47029094681574846,-1.4451555334944164,-0.5840605088980488,-0.8331689964027378,-0.5840605088980488,-1.1890411762664013,-2.9762300802550405,0.10566940346987569,-1.3532006176838554,-1.1890411762664013,0.05689564025146275,0.22526862348366233,0.0402449418410024,0.23046843857044624,0.5243650910635929,0.9443136297173517,0.3819947106073295,0.8074089987932699,1.3292669534954754e-07,4.399873616070023e-06,0.05737613258371796,0.24728515475534693,0.1964246884400365,0.9999995222950223,0.2611316780112326,0.7108107353759703
gRNA_CDK2_targ_6991,CDK2,targeting,-1.1001322524857216,-0.2158421234967742,-1.1186772478555216,-0.8115505412793391,-1.1001322524857216,1047.305490603422,7324.0,-0.9329431440766298,0.2958681872449926,-0.753884036570791,-0.46365299780080943,-0.753884036570791,0.04199284978722284,0.8222999629086103,-1.3029493159845096,-0.14621883442955882,0.04199284978722284,0.3132268031539778,-1.134453231039013,-0.4952578459098334,-0.4388280912649562,-0.4952578459098334,-0.3916020388873959,-0.1914341668716283,-0.4225433180149907,-0.3351931745913383,-0.3916020388873959,-0.3786915133558347,-1.051591592288412,-1.041444984122931,-0.8239093632557258,-1.041444984122931,-0.09485114870997473,-0.3160359595001711,0.2547092456599502,-0.05205928751673189,-0.09485114870997473,0.7601872204010206,-1.0386328295135892,0.5586848969502743,0.09341309594590193,0.5586848969502743,0.23704177071561405,0.5596349936295881,0.4452917020642104,0.9448176498926516,0.26443829270296576,0.7344727088582016,0.597126605472464,0.9936555088132819,0.577594485197324,0.9895640507262643,0.1914017859433858,0.5092917730616079,0.3439003993217122,0.6743544560159166,0.2465924646575997,0.9001721294554439
gRNA_CDK2_targ_6992,CDK2,targeting,-2.5585321821615157,-1.9996599373577741,-2.632060219595451,-2.3967507797049135,-2.5585321821615157,1066.7529983481058,7460.0,-1.0461196900263425,-1.4447824160737075,-1.4426927545473667,-1.3111982868824723,-1.4426927545473667,-1.2020570901993188,-0.894438198632126,-0.504603214324606,-0.8670328343853503,-0.894438198632126,-0.6266613945580914,-1.4651158479222919,-2.189222221739809,-1.4269998214067308,-1.4651158479222919,-4.100716464022827,-2.3166560923171033,-2.42967055676712,-2.9490143710356835,-2.42967055676712,-1.3892277110270692,-2.7298684038385197,-1.9715032003996873,-2.030199771755092,-1.9715032003996873,-0.5405876955299826,-0.9225082991208812,-0.3522850153573595,-0.6051270033360745,-0.5405876955299826,-1.9486879274521423,-1.3461507856555965,-0.585777270572185,-1.293538661226641,-1.3461507856555965,0.004254176645616746,0.030597916314432316,0.06559606600020579,0.30072434689845035,0.31226973981093387,0.9999598328842769,0.16364731556960452,0.5224306160783345,1.4296163024708137e-05,0.00023660149805891965,0.010193249884296728,0.08177008546686472,0.40641462356333485,0.9963654165459237,0.37574481911765306,0.8653605502676379
gRNA_CDK2_targ_6993,CDK2,targeting,-0.503354249631128,-1.9345944031066744,-1.503402976155599,-1.3137838762978005,-1.503402976155599,669.6520497673163,4683.0,-0.3865503488798817,-0.6696310759331113,0.493315606093442,-0.18762193957318365,-0.3865503488798817,-0.17175875078593228,-0.27946314777947684,1.6214931049756411,0.390090402136744,-0.17175875078593228,-0.658236613562298,-1.7625774768985079,-0.7098667755298579,-1.0435602886635547,-0.7098667755298579,-0.45746802947253007,-1.2923073698537921,-0.708060738063035,-0.819278712463119,-0.708060738063035,-0.2528412435508275,-1.6223955655827575,-0.7238183553733036,-0.8663517215022963,-0.7238183553733036,0.7396987743206633,-0.5108403675614946,0.4212581286589948,0.2167055118060545,0.4212581286589948,-1.2078677370978637,-6.071424091430981,-0.5538514155976044,-2.6110477480421497,-1.2078677370978637,0.08553011984191511,0.29863364628348,0.4860972349168915,0.9999931289223999,0.02677999884489621,0.2370101502048301,0.3170197543382201,0.7379684257643608,0.26563732165322856,0.6200701937039398,0.18753376206087174,0.5038447665758811,0.0534295365757587,0.2194190645977187,0.066706373239176,0.34579386782228805
gRNA_CDK2_targ_6994,CDK2,targeting,-0.42098421418722487,-1.195576972797893,-1.201098556474105,-0.9392199144864076,-1.195576972797893,1182.0080810114534,8266.0,-0.5870469146602862,0.34612647671552477,0.31084384074119015,0.02330780093214289,0.31084384074119015,0.3178116039866101,-1.0982867152533504,-0.6085993549567438,-0.46302482207449475,-0.6085993549567438,-0.9509811726160371,-2.1960963663902406,-0.4008956141776098,-1.1826577177279625,-0.9509811726160371,-0.33541203524831176,-0.44328316662128975,-0.19642937165333324,-0.32504152450764495,-0.33541203524831176,0.3440437982258718,-0.8528287786400488,0.19007162874973313,-0.10623778388814797,0.19007162874973313,0.02723939919057097,-0.03013408629354552,0.7258697759489323,0.2409916962819859,0.02723939919057097,-1.1158285071041203,0.5717217907111722,-0.8497039120549336,-0.4646035428159605,-0.8497039120549336,0.19325511422020542,0.48721514295762425,0.3481418396437126,0.949217042191671,0.4982464240185537,0.9820970958664086,0.2442445313148231,0.6476547674855058,0.5903591726796544,1.0,0.5170567922629521,1.0,0.08295647584750461,0.29087493120258506,0.4799193785431016,0.9999981759515959
