gRNA_id,Gene,classification,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,base_RPM,base_RAW,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_CBE_T0,FDR_CBE_T0
gRNA_CDK19_targ_6749,CDK19,targeting,-2.2904330858896444,-0.22902140756517447,0.5005215850964526,-0.6729776361194554,-0.22902140756517447,211.7543544304177,7489.0,-6.746428544653623,-5.097266474121192,-4.719453798381677,-5.521049605718832,-5.097266474121192,-5.260397274738321,-5.625694510038177,-6.06934740239439,-5.651813062390296,-5.625694510038177,-0.42368917630890623,-0.0636410921491065,-0.4590111029683214,-0.3154471238087781,-0.42368917630890623,0.24811837248625573,0.5021224291234085,0.07280789631302377,0.7002512973441336,0.026288446607907516,0.26778902701338625,0.5847450352982146,0.998345182216464
gRNA_CDK19_targ_6750,CDK19,targeting,0.6179640257172634,0.1938238794568054,-0.5127140327286303,0.0996912908151462,0.1938238794568054,412.6509612174543,14594.0,-3.5744655129488128,-6.150047369550236,-2.1176949636659894,-3.9474026153883464,-3.5744655129488128,1.1893785670517243,-2.7451565813262992,-2.237255485007989,-1.2643444997608546,-2.237255485007989,-0.6195474458941954,1.0817449206673837,-0.23428360382072175,0.07597129031748885,-0.23428360382072175,0.06751114721573485,0.21657512561569464,0.36197156436502337,0.9939241186144402,0.10061965405129449,0.46244386457918174,0.05935627215338258,0.2466402176236445
gRNA_CDK19_targ_6751,CDK19,targeting,-1.5404540550695844,-0.2878238285888252,-0.3078777080009188,-0.7120518638864429,-0.3078777080009188,198.2952714141433,7013.0,-3.931810772678549,-2.7463334579380034,-2.9004800383116347,-3.1928747563093958,-2.9004800383116347,-2.0440242318036894,0.9076527695595032,-3.9875245739985794,-1.7079653454142552,-2.0440242318036894,-2.504555332645064,-2.9936284754734905,0.1463429665480276,-1.7839469471901754,-2.504555332645064,0.3505488401713337,0.93323138296404,0.5829245811988557,0.9939241186144402,0.1254232529267574,0.5072673785037743,0.04473641254617254,0.504531847037739
gRNA_CDK19_targ_6752,CDK19,targeting,-0.006698663414267092,-0.7288439359331571,-0.8724525963135609,-0.5359983985536617,-0.7288439359331571,333.5647108045984,11797.0,-7.561411283653972,-4.530030277978862,-4.994152202958525,-5.695197921530453,-4.994152202958525,-5.147458235429542,-3.9028653135687406,-6.297860050692249,-5.116061199896843,-5.147458235429542,-2.3406169521269002,-2.3010285844046416,-0.7656655793417705,-1.8024370386244373,-2.3010285844046416,0.49367114266702516,0.8787497750092776,0.02448377632636059,0.6076428124633128,0.05122316902238412,0.37092639636898844,0.04090439118995532,0.4772178972161454
gRNA_CDK19_targ_6753,CDK19,targeting,-0.39254632236445497,-0.5366229847734205,-0.6266205507438226,-0.5185966192938993,-0.5366229847734205,379.9928921338474,13439.0,-3.33838211378375,-3.384709313882448,-2.4229613311145535,-3.048684252926917,-3.33838211378375,-2.23068231248025,-3.556226095375917,-6.547981012880963,-4.111629806912377,-3.556226095375917,-1.5991901012234844,-1.2520482143491,-0.6685327623402161,-1.1732570259709336,-1.2520482143491,0.5357230169666667,0.9570520910256568,0.5278136234760029,0.9939241186144402,0.08549596566371145,0.4892887476272669,0.17344626269211647,0.8395537183501383
gRNA_CDK19_targ_6754,CDK19,targeting,-0.32078728109031485,-0.19879992827149168,-0.1695710340862763,-0.22971941448269428,-0.19879992827149168,579.051598929166,20479.0,-5.173422716887917,-4.568261506670494,-1.9782493527573617,-3.906644525438591,-4.568261506670494,0.18450080584230058,-2.315466408542594,-2.51779337401654,-1.5495863255722775,-2.315466408542594,-1.343713533804727,-0.7331660578971422,-0.7358152203705937,-0.9375649373574877,-0.7358152203705937,0.41576417531651255,0.6817034225910386,0.41773823031326046,0.9939241186144402,0.15626940519363544,0.5598628296307411,0.2792913156276688,0.9999999791729219
gRNA_CDK19_targ_6755,CDK19,targeting,-2.8031241237547366,-1.0117375814127643,-0.9841167713740597,-1.5996594921805203,-1.0117375814127643,576.9874958615441,20406.0,-6.66460800022366,-7.070775547249915,-4.637324309287946,-6.124235952253841,-6.66460800022366,-3.7241975514367947,-4.703866558130212,-5.311776971189137,-4.579947026918714,-4.703866558130212,-2.1304063296554867,-2.1995340817364974,-2.5947056628677996,-2.3082153580865943,-2.1995340817364974,0.037362217024462546,0.6147497734222538,0.019306724832135223,0.562186458248167,0.128828511555152,0.5930891004141061,0.014368094057435875,0.3275165765440936
gRNA_CDK19_targ_6756,CDK19,targeting,-1.957942599959784,-1.1040373860810135,-0.6115985196509252,-1.2245261685639075,-1.1040373860810135,238.87044815438225,8448.0,-5.276615575143766,-3.560225140667652,-6.628339995328306,-5.155060237046574,-5.276615575143766,-4.366097878837448,-4.419319625619237,-6.615972423399404,-5.133796642618696,-4.419319625619237,-0.2638739989547796,-3.8589591211577323,-0.30993912924382083,-1.4775907497854444,-0.30993912924382083,0.0971360119449086,0.90506634642888,0.11217300048089605,0.7868775469661637,0.028119658055530874,0.2791515145149065,0.08317445916633702,0.6268349087142681
gRNA_CDK19_targ_6757,CDK19,targeting,-0.2484520758987539,-1.1408281367646007,-1.114365324354314,-0.8345485123392228,-1.114365324354314,219.55836054909776,7765.0,-6.479163941526523,-0.3876171453857712,-2.5176468729963166,-3.1281426533028704,-2.5176468729963166,-5.967998110097326,-1.8805312562921557,-3.3401309826721173,-3.7295534496872,-3.3401309826721173,-0.9414049195554185,-1.8229448068168022,-2.560335869666502,-1.7748951986795742,-1.8229448068168022,0.27680066674049586,0.9999998864555104,0.18512238931221794,0.9939241186144402,0.22214660148118642,0.7689730911234449,0.05091062933242037,0.5283835195523278
gRNA_CDK19_targ_6758,CDK19,targeting,0.17950701425786886,-0.9842070583388958,-0.72940174637101,-0.5113672634840123,-0.72940174637101,147.59750702721064,5220.0,-6.93986767575642,-6.441659722788795,-1.9110173235055268,-5.097514907350248,-6.441659722788795,-6.412331721226055,1.1167965400048785,-6.59039907589329,-3.9619780857048226,-6.412331721226055,-0.7472902361101011,-0.7961550768459835,-2.4228239091093875,-1.3220897406884908,-0.7961550768459835,0.47987252428566984,0.7871506643779957,0.05893218047338409,0.6903235731236838,0.020372670364587543,0.2260869516070081,0.13061659165926395,0.7480839925980699
