gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_T0,FDR_CBE_T0,p_CBE_TAGTO,FDR_CBE_TAGTO
gRNA_CDK2_targ_7415,CDK2,targeting,0.17531752356622016,-1.2458783785739636,0.23379274378453924,-0.27892270374106803,0.17531752356622016,348.62517559955523,2438.0,0.5227140078292626,-1.334770519375836,-0.6400145455895369,-0.48402368571203674,-0.6400145455895369,-0.2086991649690347,-0.8816480543876402,-0.9386457344515867,-0.6763309846027538,-0.8816480543876402,-0.6365287691792534,-0.539648343281592,0.5545297769222408,-0.20721577851286818,-0.539648343281592,-0.05999730883658102,1.6042963245432558,-0.9285437642216741,0.20525175049500022,-0.05999730883658102,-0.06869833311300963,-0.14660438843653292,-1.736190045040304,-0.6504975888632822,-0.14660438843653292,-0.5198864138915278,0.40231159517830317,-0.39542713320448175,-0.17100065063923545,-0.39542713320448175,-2.0431994388550487,-0.6032814483446529,-1.3943475082209944,-1.3469427984735656,-1.3943475082209944,0.27658429662562545,0.6261929013890699,0.43603121972771386,0.9371839852589174,0.22981035625779175,1.0,0.3005775135091422,0.5997903557351614,0.03829210013532269,0.25761555172341083,0.1552228206339259,0.5609034239064352,0.2806230375371132,0.5812654907683634,0.19507769274713518,0.9999999815069656
gRNA_CDK2_targ_7416,CDK2,targeting,0.3359896330847978,-0.9759823705067509,-0.5606498218738996,-0.40021418643195084,-0.5606498218738996,449.29462745438985,3142.0,0.5468859106698457,0.13383247470591494,-0.925928904986366,-0.08173683987020179,0.13383247470591494,0.34348203236533487,0.4050322474505212,0.44920063564307317,0.3992383051529764,0.4050322474505212,-0.4646056432732685,-1.5755360210471092,-0.03423280305940148,-0.6914581557932596,-0.4646056432732685,0.3205284367829246,-1.4055826036311194,0.34626301046332947,-0.2462637187949551,0.3205284367829246,0.6654446014744236,0.3766774020953112,-0.18984567089955845,0.28409211089005876,0.3766774020953112,0.43095449242404377,0.5587452845431539,0.31311360285160617,0.43427112660626793,0.43095449242404377,1.3522006798461954,0.5904703401613607,1.2547598667202515,1.0658102955759359,1.2547598667202515,0.4526528997339825,0.8761877766780596,0.3952000958200798,1.0,0.038492533033952385,0.15096005253836775,0.35347788531442936,0.916233766866469,0.43180967028792616,0.9999999803254236,0.07782316689889603,0.2894322274554448,0.015500401996066756,0.07047572885574307,0.0017055547012951153,0.025429666942733478
gRNA_CDK2_targ_7417,CDK2,targeting,-0.4190508972918881,-0.6627831479249495,-0.5143290279460971,-0.5320543577209782,-0.5143290279460971,654.7804261978521,4579.0,-1.2822373299516865,0.27946811060693394,0.5174651765203563,-0.16176801427479878,0.27946811060693394,-0.9292884348016905,0.20581655328529547,0.37074645056539696,-0.11757514365033271,0.20581655328529547,-1.605755888194433,-1.1373665803837834,-0.7074802510243696,-1.1502009065341954,-1.1373665803837834,-2.6029501753198008,-3.0654915488272305,-1.0356821301644368,-2.2347079514371564,-2.6029501753198008,-0.6952830858986507,-1.9285513389155609,-0.34537361491934715,-0.9897360132445195,-0.6952830858986507,-0.2609304178633729,0.6710097378768796,0.4001968177167444,0.2700920459100837,0.4001968177167444,2.2695667883014115,0.11787258324335509,1.0145616914676587,1.134000354337475,1.0145616914676587,0.5707405967526769,1.0,0.3712940581566634,1.0,0.21852599108877177,0.49953109841425036,0.14738410022009396,0.9999990476138786,0.00041612233390865734,0.00655888059636979,0.042973140525928426,0.2444005071148163,0.026744769710581078,0.10390280251411195,0.00012416980585741922,0.0032109535733442
gRNA_CDK2_targ_7418,CDK2,targeting,-0.3087022708174807,-0.5666806253654915,0.13596924354616563,-0.24647121754560217,-0.3087022708174807,1330.58132032562,9305.0,0.08118367852545837,-0.23017262734868152,-0.1895180121442156,-0.11283565365581293,-0.1895180121442156,-0.7707335523270151,-0.22397452194460155,-0.8316598663289905,-0.6087893135335357,-0.7707335523270151,-0.7088357978891066,-0.1927991242331257,-0.3149204125811758,-0.40551844490113603,-0.3149204125811758,-0.21118675607741347,-0.5263755670124483,-0.3204061207708161,-0.35265614795355926,-0.3204061207708161,-0.3442220040804494,-1.1328084363424846,-0.2982037957584596,-0.5917447453937978,-0.3442220040804494,-0.38804727340567435,-0.46263565331400053,-0.34479971809276405,-0.39849421493747966,-0.38804727340567435,-0.3771591626751398,-0.8765293557624341,-1.7100043382494414,-0.9878976188956718,-0.8765293557624341,0.4176274163456862,0.8346378035370229,0.5707490459670626,1.0,0.33577101903961926,1.0,0.5390132324732715,0.8247580101721287,0.5961231974943859,0.9999999803254236,0.3248579972653206,0.8965102879137293,0.5939707540723469,0.9999999378106991,0.37627417614500824,0.9999999815069656
gRNA_CDK2_targ_7419,CDK2,targeting,1.3159997270774264,0.6436554902192401,-0.4593451520537249,0.5001033550809806,0.6436554902192401,448.1506564105849,3134.0,1.0640268834335578,1.5100333423331833,1.1533565741408969,1.2424722666358792,1.1533565741408969,0.8799704137352439,0.3364587952759515,1.0820701419481447,0.7661664503197801,0.8799704137352439,1.1532223357043088,0.526388824896556,0.4708673532686749,0.7168261712898465,0.526388824896556,0.8504492233457742,1.1277215228854702,0.8205675265380038,0.9329127575897495,0.8504492233457742,0.6509118350195827,0.5086397240299044,0.6683461746239632,0.6092992445578168,0.6509118350195827,0.7095870502335302,0.9724282804987436,0.5297915785429076,0.7372689697583938,0.7095870502335302,0.7670017418538952,1.4347079359263317,2.0330318019422324,1.4115804932408196,1.4347079359263317,0.013938426090128124,0.08195609028777569,0.006185280174751539,0.09478369156679442,0.0007415951723100251,0.0084644138632627,0.0028968142604234937,0.02458578256923529,0.015683002194819377,0.13589198236872288,0.010647656089228035,0.06575324935698657,0.00033314477565472606,0.0035118127624749786,1.3644958277274127e-05,0.0006452115985396765
gRNA_CDK2_targ_7420,CDK2,targeting,0.2695756358804007,-0.00979760199229455,0.18176336208066862,0.14718046532292492,0.18176336208066862,400.8188544731556,2803.0,-0.7130193277015836,-0.3942238932347863,0.4842000330502984,-0.20768106262869046,-0.3942238932347863,0.7092920241324278,0.25713120793856803,0.012837325027142538,0.3264201856993794,0.25713120793856803,-0.1256804305918463,0.2954223203515441,0.2999811567223619,0.15657434882735324,0.2954223203515441,0.9058379281536905,0.5431528291871588,0.768496296945695,0.7391623514288481,0.768496296945695,-0.45529013736064394,-0.5281833997713683,0.8174534133915347,-0.055340041246825865,-0.45529013736064394,0.5637544248574603,0.029042784903285213,0.4585265254810664,0.350441245080604,0.4585265254810664,-0.6389784099967492,0.3501252909318058,0.6965171209770815,0.13588800063737938,0.3501252909318058,0.12763737834124242,0.36801369539156137,0.5198026796934863,1.0,0.0413901052462099,0.1600481873422369,0.14100338052110412,0.37457559351914493,0.04828038690719209,0.29814940422165265,0.23864223017410643,0.6142346670888742,0.028416385879014038,0.1091162845238242,0.1318351332305457,0.4342470543713175
gRNA_CDK2_targ_7421,CDK2,targeting,0.5623321379543588,1.0407295548931788,1.1792615631408787,0.927441085329472,1.0407295548931788,740.1492653417957,5176.0,0.8964791685833953,1.325937848841207,0.9830490856067315,1.0684887010104447,0.9830490856067315,0.9441634056905368,0.7827070864741783,0.6358394424196976,0.7875699781948042,0.7827070864741783,0.9958538908692695,-0.49331504073050975,0.6591895375440561,0.3872427958942719,0.6591895375440561,0.8785618239853633,-0.8303887322368422,1.180416513644071,0.4095298684641973,0.8785618239853633,0.9367282509140473,1.1417720372668998,0.7816693593338369,0.953389882504928,0.9367282509140473,0.7559793185974003,0.9495584395377056,1.0743605836255607,0.9266327805868889,0.9495584395377056,1.8968853243220014,0.9008824364006394,0.758928608133009,1.1855654562852165,0.9008824364006394,0.0019297929970856689,0.0187871024128046,0.013486670112502678,0.15608698626707646,0.001185614317693658,0.011610601750195291,0.016751553710776974,0.08690853100732256,0.05440912529744489,0.3204523215917128,0.001796952321652855,0.0206524728634408,6.137810523597191e-05,0.0008126461133242681,4.853025424384545e-05,0.0016063514154712843
gRNA_CDK2_targ_7422,CDK2,targeting,0.7255082837898025,1.1884500307810628,1.0916190177540288,1.0018591107749648,1.0916190177540288,228.79420876098783,1600.0,-0.29977552816261643,-0.24543568397381973,-0.07420188034504185,-0.20647103082715934,-0.24543568397381973,0.47501687407216964,0.38532405112116985,0.9254181731398983,0.5952530327777459,0.47501687407216964,0.8963571522167657,0.6764653526499195,0.0015370683771354816,0.5247865244146069,0.6764653526499195,0.3329389932073824,-0.37776135703101504,0.07543442846817112,0.010204021548179495,0.07543442846817112,1.0856481978291739,0.7438624558928072,0.6622706601564207,0.8305937712928005,0.7438624558928072,0.4733130604030698,-0.08259406564897982,0.6909613268366983,0.3605601071969294,0.4733130604030698,1.1737258872020835,0.7129318168825153,0.43118539662413014,0.7726143669029096,0.7129318168825153,0.001120583445876893,0.012363770686175054,0.6244813080990061,1.0,0.006122260531115563,0.03823524973206135,0.011289186324488228,0.06578733579939443,0.4133620047595335,0.9999999803254236,0.003706866957075897,0.03245960219026778,0.019881264750747564,0.0835114039657036,0.013146565192489362,0.10375591158895214
gRNA_CDK2_targ_7423,CDK2,targeting,0.6953277523264102,0.825683354259044,1.3728602625156763,0.964623789700377,0.825683354259044,335.61250497627407,2347.0,1.4201994905427429,1.2928847347733343,1.0279578895310912,1.2470140382823895,1.2928847347733343,0.516668822145492,0.5992538632655902,0.9293993924312485,0.6817740259474435,0.5992538632655902,0.33976533635029005,1.3664382972175844,1.4711677851170135,1.059123806228296,1.3664382972175844,1.0204187287334552,1.651087284687669,1.223214213106989,1.298240075509371,1.223214213106989,0.5824137186885461,1.208674499381589,1.3201901570686503,1.0370927917129285,1.208674499381589,0.9717298420947585,1.3274306689499253,1.1909534096265295,1.1633713068904046,1.1909534096265295,1.8624406858893814,1.5089211615340112,2.5277988822024917,1.9663869098752949,1.8624406858893814,5.022686121624672e-05,0.0007696801417860029,0.0057508589626418406,0.0906444912683071,0.003302584490520721,0.024085756126068305,1.1498238251315426e-05,0.0003731291040377849,0.0006696400937167215,0.015392421598627418,0.0002790429002053678,0.005564048190841973,1.043738952246016e-08,9.091515610353455e-07,2.677636597881109e-08,1.4771628564977451e-05
gRNA_CDK2_targ_7424,CDK2,targeting,0.22940136046368279,0.19335701157279256,0.24724260301165832,0.2233336583493779,0.22940136046368279,658.7843248511693,4607.0,0.9444644254048395,0.08144031056207886,1.0906376612834652,0.7055141324167945,0.9444644254048395,0.7913025772034121,1.3127378081980614,1.063788662584204,1.0559430159952259,1.063788662584204,0.7106631008871701,0.5883777880324689,-0.027239955622934086,0.42393364443223497,0.5883777880324689,0.989960358416619,0.44943892248865314,0.6861219372600945,0.7085070727217889,0.6861219372600945,0.455714976392803,0.3738713749665922,0.4929525638512037,0.4408463050701996,0.455714976392803,0.2006876964155956,0.7487181078318703,0.7496185262974678,0.566341443514978,0.7487181078318703,-0.5357674926665733,0.3990504969109747,0.31190449255486385,0.058395832266421754,0.31190449255486385,0.08786570283130009,0.29102786221257876,0.060001758205745485,0.36508422731804696,2.0459321825223083e-06,7.360908178422652e-05,0.028524239189824434,0.12828156483467237,0.05281792790271532,0.3153997955980119,0.033259844316764514,0.14928260872056467,0.004704540967532879,0.028372570885994538,0.20168903361952903,0.5701526009178376
gRNA_CDK2_targ_7425,CDK2,targeting,0.7746144924330535,-0.567757371764673,-0.17034889882713244,0.012169407280416008,-0.17034889882713244,531.2315534669186,3715.0,0.5718996158613037,0.018398695640855344,-0.650961114475476,-0.020220934324438982,0.018398695640855344,-0.13196796037606076,0.4635766156584304,-0.2616718159155837,0.023312279788928636,-0.13196796037606076,-0.18221395775446864,0.07306747728659732,-0.7280008759689439,-0.27904911881227173,-0.18221395775446864,0.34023136068099963,-0.31557480744851085,0.5821680803293967,0.2022748778539618,0.34023136068099963,0.6185799489764006,0.3858310465514797,0.40108345944572726,0.4684981516578692,0.40108345944572726,0.2346017033359679,-0.014392165423325961,-0.39574888226794896,-0.05851311478510235,-0.014392165423325961,0.09335267941923359,0.7759177586474217,1.656365714311332,0.8418787174593291,0.7759177586474217,0.18434206432459363,0.4693632560880038,0.3895904668581509,1.0,0.19893861540018973,0.4737315230033295,0.4182150857193959,0.7224905708409188,0.2720776100199411,0.8724757041104346,0.033594157578339064,0.14986072989798155,0.2575451496305405,0.5453285242250938,0.007787347608011209,0.07207257253891236
gRNA_CDK2_targ_7426,CDK2,targeting,-0.07858952660337915,0.5782475812231876,0.38160436866476627,0.29375414109485826,0.38160436866476627,406.1097205507534,2840.0,-0.09770144417767533,0.5451891136285026,-0.6394921647967516,-0.06400149844864145,-0.09770144417767533,0.6573713565163495,-0.03253230468548065,0.588763923269403,0.40453432503342396,0.588763923269403,0.061170254356590514,0.23116992554335938,-0.8849124919264238,-0.19752410400882467,0.061170254356590514,0.4965685758776385,0.9558994807723196,-0.862982957663008,0.19649503299565005,0.4965685758776385,0.10352275783513777,-0.10756838029325515,-0.10382877469502104,-0.03595813238437947,-0.10382877469502104,-0.10638503485602546,0.3551318121208157,0.4683343140632363,0.2390270304426755,0.3551318121208157,-1.0312797944328356,-0.5736975862493018,-0.9300203926021068,-0.8449992577614146,-0.9300203926021068,0.07917664623593135,0.2712988602908207,0.43708819195229276,1.0,0.02732662703500884,0.11537134628300925,0.31851017253538444,0.6216206787099778,0.18140683351502543,0.6870213031289865,0.447559338981835,0.9435805172164802,0.056873716914155825,0.183124516523206,0.48358410523480055,0.9999999815069656
gRNA_CDK2_targ_7427,CDK2,targeting,0.06682859178916543,0.19226177254196739,-0.08553668713734827,0.05785122573126151,0.06682859178916543,474.60498679857415,3319.0,-0.7575606249229252,-1.7517215415288467,-0.46810631805073366,-0.992462828167502,-0.7575606249229252,0.04497869373648485,0.2914132707609186,0.29594784107929795,0.21077993519223379,0.2914132707609186,-0.16424443919104767,1.4804296534820685,-0.7824959420216958,0.17789642408977502,-0.16424443919104767,-0.15548510946706798,-1.429344826717777,0.23302365058430047,-0.4506020952001815,-0.15548510946706798,-0.6227458364740358,0.07370429553465281,0.18337453650128713,-0.12188900147936528,0.07370429553465281,0.2537540884344815,-0.5631274289591882,-0.23458873787788015,-0.1813206928008623,-0.23458873787788015,0.10407875848311669,-0.5285875953891074,-1.0335322529447222,-0.48601369661690424,-0.5285875953891074,0.18218038648260063,0.4667314854933499,0.17879164518213267,0.5646949862145602,0.10976217938503482,0.31647457644988264,0.0014780726465471615,0.014560775178783049,0.3827993621325113,0.9076028037049466,0.45475066640624784,0.9514694726957524,0.32987264222325136,0.6382661266024364,0.5487623512360054,0.917630187373103
gRNA_CDK2_targ_7428,CDK2,targeting,0.5119637645997626,0.4389509016458749,0.6887474202916666,0.546554028845768,0.5119637645997626,691.9594851215127,4839.0,0.5187199655531675,1.1589423732315633,0.16361890699023343,0.6137604152583214,0.5187199655531675,0.6060241204317833,0.9600565033659253,0.7915715683186552,0.7858840640387879,0.7915715683186552,-0.04416057527994566,-0.10503233187500464,0.8166216496205845,0.22247624748854475,-0.04416057527994566,0.46908263178939075,0.8186349178020974,0.5244888330842722,0.6040687942252534,0.5244888330842722,0.9183512118665947,0.48520490572967506,0.4198164370665806,0.6077908515542835,0.48520490572967506,0.2605249690788045,0.3333312732983306,0.19088479313104895,0.2615803451693947,0.2605249690788045,0.4463244163656616,0.17776858652350544,0.7123085791785878,0.44546719402258494,0.4463244163656616,0.02882830747453418,0.1381434934109337,0.077751587293336,0.4260889965909639,0.0013523181804361403,0.01278906622069607,0.06825794789580926,0.22722922764802483,0.09090729530668941,0.45326965899829225,0.013742483997024551,0.07924672827552486,0.05422982148393311,0.17772347436813724,0.06343636649429826,0.27198752991726327
gRNA_CDK2_targ_7429,CDK2,targeting,0.5919268302509207,0.5920841527691735,0.21318514977503641,0.4657320442650435,0.5919268302509207,690.8155140777077,4831.0,-0.6513354226460296,0.3023124846829586,0.5870074268797267,0.07932816297221858,0.3023124846829586,0.26426499244797297,0.8398960512275946,-0.06005265338946714,0.34803613009536677,0.26426499244797297,0.6028723498372369,-0.28627968716355895,-0.024122409733463756,0.09749008431340474,-0.024122409733463756,0.4018504447809295,1.8124309013379638,0.5169086499114782,0.9103966653434572,0.5169086499114782,0.44816623313158316,0.5399486895228846,0.18741903769457424,0.3918446534496806,0.44816623313158316,0.29086867843639647,0.6992260516759735,0.5885049992431437,0.5261999097851712,0.5885049992431437,0.9722106632792578,0.5615184037320782,0.1407008197891931,0.5581432956001763,0.5615184037320782,0.04309599771691285,0.17786502798376752,0.2903763889120607,0.8905228161042367,0.025595090889217815,0.10987770615520112,0.1319611171976473,0.35889059132460177,0.008823979199149441,0.09184707908548632,0.049514189454788936,0.20333990954758235,0.0055593883911408855,0.03183663594234659,0.04008321191109262,0.20730536160268215
gRNA_CDK2_targ_7430,CDK2,targeting,0.39377771090428343,0.3071604227691603,0.4967221528922918,0.39922009552191184,0.39377771090428343,829.3790067585809,5800.0,0.24195529467426335,0.31809959158236095,-0.13820152814793724,0.14061778603622904,0.24195529467426335,0.2657790302219662,0.5677828359288316,0.3985500168291069,0.4107039609933016,0.3985500168291069,0.36177000218456845,0.4280921029584744,0.5078292018325586,0.4325637689918671,0.4280921029584744,0.4789012291694007,0.47165294115908435,0.3250446234319735,0.4251995979201528,0.47165294115908435,0.651538198837274,0.4992409840697414,0.12537098437590471,0.4253833890943067,0.4992409840697414,0.1443880522058296,0.5846867669350491,0.13924886044032037,0.28944122652706633,0.1443880522058296,0.80966919465105,-0.3185938585596566,-0.7318063600058792,-0.08024367463816191,-0.3185938585596566,0.04547257241412504,0.1832398225033809,0.32325056338669295,0.941865638036931,0.03460311175111932,0.13865656178161959,0.04236169901617518,0.16342333769643339,0.1702999154775464,0.6600617332911927,0.04124254776302122,0.17359414545959836,0.03807861524737771,0.13465835092822673,0.21065775934981995,0.5781734522785273
gRNA_CDK2_targ_7431,CDK2,targeting,0.549946573089616,0.6064025642365918,0.3850038827190075,0.5137843400150718,0.549946573089616,958.5047383280634,6703.0,0.12275322981253513,0.29226987247268915,0.19397627368169545,0.20299979198897322,0.19397627368169545,0.1775236992640418,0.24706670378817067,0.3260628292710653,0.25021774410775927,0.24706670378817067,0.17895534314377037,0.3003653597120623,-0.3046038206127234,0.05823896074770309,0.17895534314377037,0.05729425601832084,1.1765032222726057,0.46679185093104086,0.5668631097406559,0.46679185093104086,-0.292919082008542,0.18187486487501878,-0.5103960160638822,-0.20714674439913514,-0.292919082008542,0.05971194284720234,0.9045320701731799,-0.02304830606416913,0.31373190231873777,0.05971194284720234,0.932095357564847,-0.03304066125611388,-1.8967485686728884,-0.3325646241213851,-0.03304066125611388,0.0324913664689034,0.14813556888714913,0.28044711283356294,0.8854342320473843,0.08547577440359277,0.2634309248378884,0.1885629056570092,0.44773545030466316,0.06343179997844996,0.35554392491566283,0.5589530748487979,0.9999999847656483,0.029648241951909765,0.11153014287355134,0.1943309838576415,0.5567687030387616
gRNA_CDK2_targ_7432,CDK2,targeting,-0.2502273946683673,-0.3222057110668112,0.05993109761839074,-0.1708340027055959,-0.2502273946683673,808.3585388286651,5653.0,0.7011121602220558,-0.8590526575575849,-0.40566997454092396,-0.18787015729215098,-0.40566997454092396,-0.461276117312965,-0.34974216403424196,-0.2912914036519357,-0.36743656166638083,-0.34974216403424196,-0.6408164698729121,-0.48737546152344763,0.23890147707915155,-0.2964301514390694,-0.48737546152344763,-0.1880757011358093,-0.27376507108310594,0.04397307989245713,-0.13928923077548602,-0.1880757011358093,0.4416461679415487,0.231838562189848,0.15994303954311842,0.2778092565581717,0.231838562189848,0.2788441952784708,0.14481854991130658,0.1362139207708822,0.18662555532021988,0.14481854991130658,1.370590349872688,-0.18328538186313226,0.18122680656338014,0.45617725819097865,0.18122680656338014,0.3968182619554741,0.8044917307189,0.44275860356766705,1.0,0.6246103239383793,0.9938421579440517,0.4434711122518341,0.7466375287658041,0.5464382155627363,0.9999999803254236,0.11739523692379375,0.3873816174010455,0.09134702132168131,0.26325192634572975,0.03320749472814693,0.18629967381384127
gRNA_CDK2_targ_7433,CDK2,targeting,-0.27448701285946686,-0.15906396604623266,-0.24963836639144704,-0.22772978176571548,-0.24963836639144704,1031.7188851315796,7215.0,0.12286300322213208,0.27324795527352946,0.41905640556416096,0.2717224546866075,0.27324795527352946,0.3271624497490458,0.142525472071058,0.28999935613874783,0.2532290926529505,0.28999935613874783,-0.31292612087888083,0.37527217223921894,-0.2995968909240549,-0.07908361318790559,-0.2995968909240549,0.43279703596029023,0.10088539167979534,-0.025599698579000907,0.16936090968702822,0.10088539167979534,-0.3874083155183904,-0.3802217282640337,0.23444218520246196,-0.17772928619332073,-0.3802217282640337,0.04359997748816749,0.6072363524447174,0.44397875435564343,0.3649383614295094,0.44397875435564343,2.084676932630114,-0.011020820276449128,-0.4200507966460025,0.551201771902554,-0.011020820276449128,0.4897841168801935,0.9225612722475669,0.24216737451952888,0.8297867594820296,0.08389983860575374,0.2600266533567836,0.24946486266842932,0.5347983778707908,0.32361187649297674,0.9418079549170512,0.5089424146177239,0.9999999847656483,0.01882417162937339,0.08008741400157574,0.0010583980597284987,0.01684277681587178
gRNA_CDK2_targ_7434,CDK2,targeting,-1.387604500260528,-1.6478299526266282,-1.0236222948060516,-1.353018915897736,-1.387604500260528,796.9188283906158,5573.0,-0.9736831591943733,-0.8400560550328279,-1.805629226058348,-1.2064561467618498,-0.9736831591943733,-0.1693478195451287,-0.9711139515356185,-0.5087483220394347,-0.5497366977067273,-0.5087483220394347,-0.859274051235982,-0.5241072076695715,0.4699418737266738,-0.3044797950596265,-0.5241072076695715,-1.7499713933165268,-1.7133118615262508,-0.6596447641791828,-1.374309339673987,-1.7133118615262508,-0.25958551750710407,-1.604909454744248,-0.47752786036958217,-0.7806742775403114,-0.47752786036958217,0.06463516092493653,-0.7938384321493337,-0.44600499766836893,-0.39173608963092205,-0.44600499766836893,-1.2251690353090927,-0.7563492674378655,-1.679095467078407,-1.2202045899417884,-1.2251690353090927,0.02330434721361936,0.16624437344198295,0.11213031665103029,0.42957331957744244,0.3669007466092165,1.0,0.3702295079869664,0.6711170161209522,0.04080481297639454,0.2021915134009969,0.131166227074521,0.5104405223353558,0.5122498397661159,0.8979384627859763,0.2892316241829554,0.9999999815069656
gRNA_CDK2_targ_7435,CDK2,targeting,-0.024729989484944027,-0.4997829616958119,-0.5907610883414361,-0.37175801317406404,-0.4997829616958119,799.3497668587013,5590.0,1.3477153473121184,0.06401696162884896,-1.2922694033264623,0.0398209685381683,0.06401696162884896,0.1213179473349561,-0.7164872019853508,-0.21627595155557416,-0.27048173540198955,-0.21627595155557416,-0.024831351413190494,-0.34200256459389383,0.4567953096526124,0.029987131215176027,-0.024831351413190494,-0.037206435664803035,-0.8934698213865789,-0.12876701633939786,-0.35314775779692664,-0.12876701633939786,-0.07809987992796553,-0.42443987165168084,-0.3254923049864057,-0.27601068552201735,-0.3254923049864057,-0.1436141450748406,-0.22408830832416313,-0.08863118772230373,-0.15211121370710248,-0.1436141450748406,-0.029191226043525344,-0.3232655591093869,-0.4595759418892892,-0.2706775756807338,-0.3232655591093869,0.5712467783292376,1.0,0.1916989574715698,0.722691969511271,0.4538439005260174,0.8059137933160503,0.18238048388379496,0.43758629083190936,0.5281877131488477,0.9999999803254236,0.6172783266148649,0.9999999847656483,0.36847932338251443,0.6821401344497331,0.4665656463355853,0.873828148845821
gRNA_CDK2_targ_7436,CDK2,targeting,0.10729020175655835,-0.26348016595354296,-0.10537042459979706,-0.08718679626559389,-0.10537042459979706,684.0946841953537,4784.0,-0.06348650710540395,-0.42373988353909414,-0.5203786304507821,-0.33586834036509344,-0.42373988353909414,0.1809859926714151,0.08032057899937446,0.15605219240522764,0.13911958802533908,0.15605219240522764,0.27011366753719956,0.6477981615827373,0.37756798023011673,0.43182660311668447,0.37756798023011673,-0.32871657586988834,-0.0033532108679636074,0.5639411964973958,0.07729046991984796,-0.0033532108679636074,0.24219055068886014,0.012387764950882115,0.4456994796824231,0.23342593177405513,0.24219055068886014,0.11148582387230435,-0.3202977345923466,0.2359537653637827,0.009047284881246814,0.11148582387230435,0.9666884769888188,-0.037911089280042394,-0.2615143678746577,0.2224210066113729,-0.037911089280042394,0.3118116597383951,0.6859960255687744,0.5960855890631582,1.0,0.12804419926455338,0.3520151989748104,0.0385544837158507,0.1552498066903477,0.37509015492945885,0.9999999803254236,0.1430699017229475,0.4430532780926658,0.18519884746196155,0.4310887377630751,0.11520286684236575,0.40239882584946923
gRNA_CDK2_targ_7437,CDK2,targeting,0.49651830718087636,0.886581412672886,0.7577358474150236,0.7136118557562621,0.7577358474150236,672.3689809963531,4702.0,0.7774163401581823,0.4731876720983244,0.7013467415922887,0.6506502512829319,0.7013467415922887,0.6255247875869728,0.31460789548105594,1.2363831023679486,0.7255052618119925,0.6255247875869728,0.5724266377952538,0.39591722761043957,1.1052187511045521,0.6911875388367484,0.5724266377952538,0.9960467926690669,0.08230635201462394,1.0020797844633615,0.6934776430490176,0.9960467926690669,0.9158366101632336,0.6780538457542576,0.975237330591566,0.8563759288363525,0.9158366101632336,0.8077802969688006,0.17935996569379542,0.6235360706815937,0.5368921111147299,0.6235360706815937,0.9248734822257348,0.12008969941408594,-1.4674400513103294,-0.14082562322350287,0.12008969941408594,0.010592818237206258,0.0674273622406783,0.07947547782108777,0.42844272245570114,0.0023207909310370874,0.018645189276050387,0.004778659776756615,0.03499416783421326,0.042349205960003855,0.27378099946799367,0.0029777117293319773,0.028721180492052776,0.004473274826908028,0.0274195179204918,0.15908132306760395,0.48841801843459265
