gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,PLASMID_LIBRARY
gRNA_CDK2_targ_6973,894.9170614985735,729.3564475558338,903.3362312540752,706.6898145869092,370.2703745130559,664.6541459524256,346.32718029810746,151.95515634497195,82.63121673411,14.614792203071904,12.365301022212938,86.74320757686962,85.41468517349409,73.16728277562552,213.64093469468352,31.644743777235796,35.82557774417846,91.00768256520321,294.61037250260955,159.16941653290388,2096.2350970299776,1725.4626072628646,363.05602408271625,34.27369354985254,1126.6684817673895
gRNA_CDK2_targ_6974,309.1861377619185,184.20734049437812,233.54036747864177,203.8388061682571,204.4201025957496,207.2021992131482,90.01846043599976,21.32703948701361,2.1112821896821057,24.56979558777305,0.7360298227507702,2.9911450888575732,29.824871788185323,48.14634669691419,10.526104446635866,18.699166777457517,1.783173552877661,45.503841282601606,133.04984564633978,68.85637749523906,272.2221565181956,164.77057086523064,22.691001505169766,10.34677541127624,372.2195783780321
gRNA_CDK2_targ_6975,520.448220162291,429.31893352543705,503.6530520121044,419.3463812048223,448.6956968925573,195.7228529963533,102.43479980648247,30.657619262582063,103.01601028966137,47.445122514320374,8.979563837559395,80.01313112694008,62.46046447787502,146.14501300520018,123.19440759766422,211.64990967891475,108.2872666656616,136.5115238478048,62.30111819947656,31.20968951625566,221.59547497060439,162.9192161364078,279.8556852304271,96.67768274911235,542.8142602854437
gRNA_CDK2_targ_6976,165.4735194766866,205.13150087507827,352.6616287429154,157.16373069502467,149.1366786233142,248.5278455936099,80.26276521633476,41.32113900608887,77.09820134046035,33.465756059208125,14.573390490465249,25.79862639139657,37.632429847919695,76.38967605848984,64.32619384055252,2.671309539636788,95.15662504901701,68.2557619239024,65.99694724520822,63.58974238937092,178.02333101571026,183.2841181534588,52.94567017872946,14.22681619050483,474.74798317904975
gRNA_CDK2_targ_6977,838.7014000873156,346.36958344480433,565.8259910052999,799.6753165062393,700.6852573250537,136.03025266901975,369.38609627186105,561.1677265020456,144.36802007377986,174.31846352359676,61.53209318196439,278.5503863998615,100.40519664818409,363.7513358715683,801.1535051050632,88.56418550641968,94.3460916158908,121.34357675360428,29.038656787891618,131.470817087227,384.0573260024239,236.97340528932045,317.6740210723768,200.14543686187477,716.6978589437945
gRNA_CDK2_targ_6978,321.8799967902671,570.9306618162469,948.7903967364955,93.35015094646478,425.5537984854913,218.10757811910338,209.30400653099449,96.86030433685347,244.39911416423547,202.06538785116803,308.1020838034724,159.4654225497194,328.69819431481733,246.797414958198,274.8482827732699,71.09793082417913,115.09574750392177,68.2557619239024,14.783316182926644,47.984897631243086,260.81040453000907,153.66244249229374,242.0373493884775,361.1671291998612,658.0693429487912
gRNA_CDK2_targ_6979,316.4397714924034,362.4363494514133,274.81483958336815,299.3768512775297,614.5459688098636,629.0681726803613,215.06873552443292,534.0646138206324,17.25427168809169,161.18633139909736,228.9052748754895,287.52382166643423,126.79474289008628,317.5005146351625,492.19284681028824,167.67604494950916,76.83856946036467,113.75960320650401,61.24516704355324,100.45618813044793,619.1394169590669,299.9194660692962,52.94567017872946,176.21851872329844,641.1957700526684
gRNA_CDK2_targ_6980,330.0403347370626,243.99065586780713,545.4499857890426,239.209761800316,164.56461089469153,221.55138198414187,154.7608014392311,99.9704975953763,119.97907064124519,165.63431163481488,136.01831124434233,284.1587834414695,270.45381118919886,84.54043553867612,289.85772800273213,39.24770169774051,146.86865808246918,113.75960320650401,209.07832887281964,45.05898923909412,39.83738875876033,31.47303038998787,75.63667168389922,47.85383627715261,713.5519385733309
gRNA_CDK2_targ_6981,169.55368845008434,289.9490795611307,562.1687592998177,285.8848372735484,190.27783134698706,334.048974908732,207.08680307197972,214.60333483807446,166.79129298488635,129.6268525837682,115.55668217187092,74.21778751727854,76.51406898539689,252.86309643182497,441.90145889858354,31.644743777235796,141.35703073721095,75.83973547100268,121.43438293118314,179.65077527794665,733.879396040288,609.0957057827065,158.8370105361884,53.673897445995486,580.1363155895798
gRNA_CDK2_targ_6982,411.19036209686226,396.81175579113506,432.0758029190979,737.6849818933526,194.1348144148314,260.5811591212446,266.06441508177267,209.27157496632105,511.5127125760854,245.69795587773055,373.3143260991906,451.47596184943995,258.74247409959725,469.5216565679388,968.0117533702539,675.0193721312961,310.75851826058874,295.77496833691043,280.35503189764455,66.12552966256669,1728.7766830103703,1551.43526275352,393.31069275627596,293.58975229496326,681.9497384882194
