gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK9_targ_1144,184.17250598574,177.49586076957397,217.58682314340223,108.92692590245866,201.0997260785703,185.67117718031642,148.04315106756746,140.44930224998677,185.65615649250572,64.36201462233316,54.98429638313021,105.67197325319594,161.4492400335219,158.97513490283785,137.14667587627375,95.0209012770942,54.35409458619754,14.610171212258262,44.43306413924144,68.19361398628705,160.20040882330983,184.6312348926658,58.17950590030327,62.70047044870493,21.684226427617904,183.703546666022,71.79415636359334,59.81067475908823,126.82904129562709,138.44339168562232,318.12635087416606
gRNA_CDK9_targ_1145,68.03297646782883,95.62652669743261,85.73796835227421,34.51822651897641,50.87860480526656,10.410947566032734,45.98236451737997,48.67557045486905,68.3507797192146,16.676969991605212,0.6942461664536642,5.656700162756503,11.244419232029363,9.990913545564494,37.819234862851246,0.873996516529564,13.763055142927083,0.26594168304451904,12.69516118264041,7.1086676397826505,61.19471645592736,78.40394338865381,67.60294699683126,5.300817982752203,88.88549521930571,63.9949435537111,14.277247004123677,4.1574008740254085,43.76198519525373,47.15150611537013,169.6523069278283
gRNA_CDK9_targ_1146,143.11766309957866,174.60404272793113,188.20277284728897,86.26469131844374,97.98212596522256,47.09979487092884,100.18395534539648,89.7916773163683,108.21799648181583,52.20616693024241,17.957834172268115,53.197052594433494,87.1523037897978,84.46543458767728,122.60081631363865,89.23504433766848,44.18140165446883,55.73140395301701,76.73771536292463,37.155187256770944,112.56148398736639,129.27939109862473,195.0242592151011,138.66407543166014,28.75804419516399,182.50540344970804,32.225786095022016,38.63937282917732,186.6639929860101,194.9020165697738,301.415598641775
gRNA_CDK9_targ_1147,173.06072027289477,105.56539647162262,145.98906678808396,63.58187341509727,63.90434386971649,63.412135174926654,166.32607573492825,140.7258679912076,100.5963226889656,197.35125358352258,30.50054824619765,51.51207807786773,68.75527404341163,65.01129659226474,140.74850776797385,91.71719444461245,159.57165383103867,73.31679774433583,95.78045713688523,433.71138495278564,101.66843714987931,109.52427784138102,85.6303995293196,372.2992914580689,15.535954910031121,162.1369687723705,53.029774586745084,57.26033640779533,65.97636901930795,74.02353040366525,259.9356095979209
gRNA_CDK9_targ_1148,157.62174877764346,117.83456622111706,90.18696188302374,71.21828488709504,78.01839533641811,230.59970491180525,116.94599955370249,92.46514614816982,111.49140766207843,88.63105790934945,31.68076672916888,58.01126549890711,86.92677102583158,89.60160845265058,97.38799307173782,2.744349061902831,6.482598436885945,128.30024071379012,126.15816425248907,82.28696087678637,102.53988089687829,100.62509520718167,258.5300579090941,56.623382050068514,35.33603361451759,121.25914139224665,41.60797698344614,182.89070231531943,79.66295620948354,77.67338090122657,131.7067409449707
gRNA_CDK9_targ_1149,572.7644736551448,429.75785207210834,403.7202966740635,1167.5270391230652,501.40592957489633,487.2174998192931,300.8754576232224,285.04709061828623,459.84098550196416,615.7256746772708,220.95541324331953,297.0369362060223,413.72374601286265,394.57072650370196,430.97303904150266,576.5580220242227,332.9063628050044,337.2306754556404,328.4872956008206,257.1105894598132,392.53699448153407,373.6048420345494,946.4412579556378,588.61258763289,238.19593847166863,511.64239287242924,234.1468508676283,863.5515529761348,435.4089417141243,424.1582509478433,547.1852406112222
gRNA_CDK9_targ_1150,167.31785025303486,194.45370637299422,212.10317995433883,113.59933939071604,177.46294109216637,142.76545387787846,214.21763061580256,166.4003876345429,201.2415022612187,99.63529897797898,243.93496135293583,195.21633327640527,155.84313990064769,150.56728864442266,211.6768896352993,171.19843765781098,77.84104738445355,128.74901730392776,156.19582240784362,37.73379973907883,237.80731584771772,230.01170537368836,120.86587493372863,134.82708166171818,84.62137142485035,208.15976408137195,126.04769497926333,71.5841545451938,252.04376717907962,223.62177767245933,286.4013694786621
gRNA_CDK9_targ_1151,145.86889850444177,137.2350154131094,151.47270997714736,199.18478117121927,149.4729064967557,69.66612685006575,122.41469737455908,110.44191932752487,131.57158669324156,92.93891972303776,143.84780568919922,148.638823425623,175.72224209595458,169.21230335973667,142.27235972215468,18.214087404476114,334.2527486342038,22.388965441310443,62.228959725621294,28.145364317976654,141.60960888733192,136.5434829476248,124.96302323656687,317.18409193028975,192.51361999153457,180.2500750425288,68.12286427681869,173.35313560431996,113.07226647883522,121.24347121586466,128.96402864963747
gRNA_CDK9_targ_1152,190.71670670604547,315.4046978622895,330.1911942898927,240.47491975026918,367.7475626733605,317.32048561781414,501.40516410753185,412.22123728967233,436.97596412341346,337.2927843826446,701.836591206891,680.1279280795106,663.1307639932045,657.5006132626773,455.3546703083957,152.98435025333487,899.984127607058,556.4663504154657,499.8719715664661,555.3853240895305,405.41499652051874,389.3392402462211,335.14673117216955,445.0690981585291,1122.819822093483,495.1855434012932,435.65999429725963,423.74046387440484,284.5406383024196,268.172765308317,313.0933324353071
gRNA_CDK9_targ_1153,460.89870787294325,343.5367529858442,350.3668626270127,854.0842523425207,507.4936770749917,381.6048392162765,310.55084607550714,258.4506851708814,267.88229106537074,153.3769414061697,519.5044063572769,408.12489897675107,309.65648492559944,290.229002644039,529.0536920924136,851.1502475874812,1049.2334900809012,449.4746870556177,464.05348108687355,443.0105141327339,484.66796395592473,428.0989332855351,454.3737467847629,732.3778686546465,683.020077246751,475.20474329393954,280.649883966774,680.7307229444124,401.2977551786098,384.9907927958886,244.86482966583216
gRNA_CDK9_targ_1154,180.03229736677125,265.14883092500105,309.91206098694124,206.96527587853774,369.72012890244173,363.3995993548182,221.17484973701065,205.8801471938188,412.74295001281274,146.7232142483937,144.42634416124395,224.4626766710825,351.9277686861225,332.9014608509747,298.95204701110987,756.129346310387,290.57000839795694,141.3812472485424,183.39973922778736,543.2757914240868,281.81522507116546,287.02544471989916,351.5353243835226,231.39512139771435,662.8233358637107,205.44632209148446,112.1783693181146,278.23143328351557,439.62019931110143,384.69424244296175,218.99285285933834
gRNA_CDK9_targ_1155,224.5328622648485,253.75001417833116,238.8661177827237,103.59584619559229,216.37010947266435,158.03855520915286,136.26441729956866,131.78357569173355,60.48482150992686,55.447726314799944,34.619742167156055,92.79395373372901,182.8104146777496,178.4996314443459,177.73655065581738,6.0130960337234,316.79959899643393,243.1205623682612,243.2483562316636,934.9964419465284,184.8429014467806,169.08447004978743,441.26287221568043,80.2663610024277,123.03154079816133,186.13507260501214,52.621853243770126,103.20136287286603,142.2001315245935,162.96582471611234,221.8203913081355
gRNA_CDK9_targ_1156,655.8624672913503,713.9702213492986,620.7208183444212,835.7239314987955,546.9790114191859,915.9406917452969,380.673142985544,276.84230696206777,503.03047032811554,387.1530859687993,1091.378115204042,791.9380227859103,517.2110657070698,491.9117750268602,628.6581970975053,390.43172386408685,245.24168548157752,940.7022183492248,776.6718252093937,129.89850227812133,524.851203400877,462.4894493086608,421.59656036205683,830.1879410560573,384.4322459652381,538.1425016567854,442.59465712783395,890.6969351535948,654.5347120101662,614.9998088390802,426.1665950027047
gRNA_CDK9_targ_1157,578.8812980018791,312.65325933723125,363.265495033992,459.11093768978463,118.49001279515288,156.14565565169238,87.69332008592521,127.38157097730173,127.80960668010394,21.581961165606746,24.599455831341505,46.45715452817042,85.9279830711241,78.83675090003533,190.62002626843704,88.88544573105666,49.21788197851098,160.62877655888946,159.82301131716943,32.939582028527745,152.16376093431938,150.2139141025696,212.2322820870218,15.104004377632846,66.11044642566434,126.89746241019478,55.06938130161989,102.08340633531296,133.4266781975579,117.66205541513263,280.1242341223325
