gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,Plasmid
gRNA_CDK9_targ_1400,123.97145175658866,484.8488393945532,121.94173066689416,178.38840135571067,143.4973932573641,104.03847973541136,254.50947333920152,112.99037334132453,253.3768407466758,159.22901628550565,511.273937303251,70.82234492377796,282.52764180381007
gRNA_CDK9_targ_1401,186.06408644115808,230.37339883394674,239.16324388354474,330.72392670045645,109.85976278586638,149.66798625009505,172.64286799824174,92.19583768767993,1096.5460180374484,19.76023581140135,281.62918834406315,68.57444640420871,279.38907412564527
gRNA_CDK9_targ_1402,721.4633882667841,573.2132423754259,601.3690465319203,573.7124764786123,460.742159918507,432.5789388459653,271.9636380818325,165.27954551893572,487.2408080324477,495.67108369610696,276.99063258159254,169.24238372033977,550.1824313669471
gRNA_CDK9_targ_1403,198.7648526266382,141.24849453645618,240.69773153521402,304.0875211872697,142.6939120905175,288.07882471210746,100.41621975363044,279.9523246574807,275.4075043315674,23.349641941936806,363.74612082655005,182.7026917230616,208.1916559849333
gRNA_CDK9_targ_1404,239.30467196615044,98.68967085649267,190.0596390301271,141.0425132135107,415.68206745346004,67.26245955939764,153.28992382754205,197.1106632023464,213.8184843755629,313.6844924592683,565.4870577771258,48.09961169584308,218.8797513213865
gRNA_CDK9_targ_1405,241.87048331675248,484.4393386856051,297.7072836374496,61.201947203623654,85.21243510016598,443.155049223381,197.91124038715526,241.3915837851883,37.91210898235184,2.51628471006609,54.06816560629765,8.179100637468812,205.44894368960007
gRNA_CDK9_targ_1406,360.1116230569966,235.28740734132396,340.0891654080115,118.31918789169417,103.84451188812275,147.98542323550618,178.9234461064688,78.80388754180527,175.37376594390597,643.0587601695369,197.319813489471,123.93233283793803,198.4931991055591
gRNA_CDK9_targ_1407,201.20237340971013,231.42640065695613,234.55978092853684,303.84724433341364,120.17472371160004,64.77867606167122,75.43996727672746,123.69047421164652,455.23582203329755,51.176790500314745,279.34614917972215,335.8847884300934,224.93068360181235
gRNA_CDK9_targ_1408,700.4664987143574,565.0232281964638,663.0988160843995,513.7119135442689,665.5647103427592,695.379257315083,713.9410649538119,1369.343726473658,215.65840792770769,1347.6554831749547,441.786197658428,176.01316239374108,498.6646808298633
gRNA_CDK9_targ_1409,224.29467556512853,371.24164271209395,297.5404915013986,405.2440766606735,473.64129000247715,607.4453092907364,494.63204101188296,157.8769600111658,468.93841059269164,457.8158004843774,186.43007906273343,971.2004929126874,250.1806019495708
gRNA_CDK9_targ_1410,72.52693417701771,120.3347083294638,58.67747346274568,1.0297579450974255,0.542892680301771,97.02780050795776,0.5112098460184823,0.40377739133290486,0.0484190408459155,0.0,0.3261484520487124,0.054166229387210676,388.0231013284313
gRNA_CDK9_targ_1411,58.97089754133693,121.73871076014301,172.64654002640154,10.537856304830319,37.95905620669983,25.679116484558598,34.03196974923039,7.73906666721401,4.551389839516058,6.0316824667760685,0.4167452442844658,0.08124934408081601,315.94914626859224
gRNA_CDK9_targ_1412,181.48838953258442,239.44091453208327,273.0554059291102,43.66173687213084,15.700456314327218,64.25788274763183,0.9493897140343243,128.1320255163085,1.0167998577642257,3.478393569797242,16.162467734858414,4.224965892202433,721.5312613640538
gRNA_CDK9_targ_1413,260.9002508337176,395.9579355021758,321.02482425738094,441.83480897646865,211.96701809702347,174.98655351724176,137.51544857897173,296.8436788615739,488.209188849366,24.940821979184477,235.84156954811334,107.16788484259632,362.80145836516084
gRNA_CDK9_targ_1414,578.9753312633508,912.1335791312589,820.7674222934202,823.1541760460452,735.7498760521721,760.2380554250678,826.4072310778779,641.9387559874299,1035.6348646532867,1112.271850223037,1011.4407078783985,692.2173284538588,759.1657981175437
gRNA_CDK9_targ_1415,424.25690682204765,667.515405636046,723.8445120341777,617.4085386155797,570.3413342178286,596.9493209616345,312.13012598328476,345.29696582152246,927.0309560358983,126.99836948451207,539.6850913483833,807.1851503282135,509.3245007818286
