gRNA_id,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,PLASMID_LIBRARY,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3
gRNA_CDK2_targ_6983,249.3721307960801,211.9833901333852,149.2151325939919,295.6042634452171,265.2219924742665,86.37433859762623,117.7371374060174,103.02449731858219,272.6360321674946,130.46053679792107,488.5996389593422,275.34012505641806,639.4657104398005,113.43418504954893,284.35564883433165,704.11417746194,414.86551442907256,240.13074516005884,445.0413524189027,610.3472035782349,140.57747457903375,259.86871621654524,185.93582475048123,341.3482491247535,366.079977663431
gRNA_CDK2_targ_6984,387.7060864555422,572.9896393321433,592.8786658825886,549.8464094197727,985.8925231920443,521.6523435304525,497.5586489098646,341.11967235561406,480.9878927242006,263.6968296979255,651.7633870059839,223.5055131359907,905.3463389998454,322.632999400544,554.9725632049575,572.1285182829452,489.00814652583455,679.6394530062853,559.3900557806278,667.877221683659,676.967448081247,605.1546657076937,461.4158143949619,650.5835967639031,594.8325440168496
gRNA_CDK2_targ_6985,1190.944055045254,1439.3070241827006,1676.364951712558,1673.8169928616628,1271.8275438038881,1619.7013297025292,1338.5382018099888,2178.8754227248737,1059.2913495864723,1548.3167537421357,1218.5270801297465,1387.7008966221165,944.0256025278,996.2575444640191,1276.4368953714024,872.4209172817417,1065.0714060192156,1402.4074112315764,947.7321896351294,1208.130380213906,1170.9707210054003,966.1607249057315,1070.8428660558877,1569.6242535661886,1229.497624463399
gRNA_CDK2_targ_6986,411.29176088790257,510.191796974901,601.2615385002287,619.9821738265466,1038.0322147107736,515.8129516252609,826.6703485671967,337.6766942961242,485.5614701510551,1386.7677486008802,974.5244623769362,1435.868751429202,593.8682046548134,790.7671553934902,522.4334552646018,502.63227737179517,751.6313461719493,777.9578250733413,805.5090101076652,609.1899905703672,973.8268222736318,838.0348749938267,540.9521020361026,1016.9085470441263,390.73821450086416
gRNA_CDK2_targ_6987,561.286049974599,1016.6417536020906,673.3542430119326,1323.3629649444815,1014.9383787412906,1500.9670276302993,443.8363729932596,1307.272284741701,600.1549934572434,704.4868987087738,739.7350981568143,1047.692509748574,785.377728951759,1158.7738288138535,562.384248902483,586.428156330507,512.1256526009486,626.6425609998795,742.1579279128035,506.19803287013957,732.0091707743395,763.3295748823252,806.6875796185893,995.4999460537236,527.68626832107
gRNA_CDK2_targ_6988,1699.228589441515,1901.5056514804346,1605.110534462618,1859.9465214796398,2067.255440443497,1772.9853672138097,1643.2991502340935,5080.776237942624,1943.0081435086963,1461.7131633571325,1745.1685401272857,2995.407220044761,851.1010303935678,1364.7005032114962,960.4460027061691,518.0758864631619,903.0405976729211,1220.3904993750937,1122.5811764929476,1184.8208039125702,1932.1016896589106,1439.2942922785742,1415.5879008977856,1424.521513520126,1198.0109528094458
gRNA_CDK2_targ_6989,1213.4696991660476,989.1473614819511,1392.1855699745622,1491.0593759940114,1423.961164262646,742.3326959474863,1320.7144560619563,1175.3797406166266,1239.1853950427503,695.6044791821068,677.0255337891616,783.3526560321822,492.2958296992907,1128.2338559158982,1476.5524092045905,494.62448006516064,1176.7018858053514,1128.4683039295,618.3065622218492,937.6731686608202,1483.2295799401738,915.2442633772221,1247.5609091261042,1496.393245416478,883.523593759721
gRNA_CDK2_targ_6990,626.212906558063,464.4762692485148,688.8625573545667,576.5969093056897,394.7379385299226,787.3446752166719,380.82566619387717,492.61070697316944,533.5840331330276,345.3040590991783,598.5642778978803,259.67307193577443,1022.3275262551225,792.0760113748311,620.0507790856692,700.6822643305252,418.19776755701696,508.2219195510834,547.0365947526299,559.595147376036,322.3218885684136,696.4147716167158,264.9453820098925,511.42769032628576,695.7416363054223
gRNA_CDK2_targ_6991,813.5732641274877,987.8458517957906,702.2751535427906,704.055173468,398.54723106097134,605.3502941715327,894.4507901442217,413.15736713878727,945.2060015499345,903.2310356179472,705.8541012946702,739.3515706720766,674.371387282101,604.6914633795185,564.5535227651734,1047.305490603422,880.3396232388002,723.8644456461134,1116.5628236844354,1129.7705279668628,653.9444560406461,979.5158623558324,741.3730122841426,973.9214355316512,639.2173703242293
gRNA_CDK2_targ_6992,308.73382824381866,424.78022382062073,640.8706116185776,621.1061444099885,458.54358842498846,272.50495557560953,636.8851121515269,81.57209556329903,348.6082349802447,390.8264591733465,703.7736892066438,867.3547280832928,694.8116484960606,369.5336720652613,586.4270342139682,1066.7529983481058,677.0721824341942,514.2526003656054,665.8198738679953,578.771820077844,631.0739341460094,466.87334669310803,422.4377661469857,546.2591443186075,447.2624804820572
gRNA_CDK2_targ_6993,624.6228610907128,484.649669384002,409.71289918715473,753.2850850227549,613.5341782820329,520.1924955541547,493.29099147723707,242.067842028751,809.0150292835999,278.68591264917603,471.0647370745483,113.33612895784763,674.6858528392387,422.76048197312656,602.3350425403643,669.6520497673163,492.756931294772,536.9133403959306,659.8015210594835,512.8106786293837,517.483675402647,594.3036165294867,618.118102959461,472.858226637227,643.7696602019092
gRNA_CDK2_targ_6994,2924.0936144569055,2200.0394357434907,1915.4863931307389,728.7825263037216,1858.9347551517706,652.552045405165,1382.7210081713088,1480.7454100467687,1750.4097163111558,860.4843916458624,1707.4239208159495,1203.196345509856,1550.629662246696,2784.591100302869,1321.6301008441187,1182.0080810114534,1327.69460566533,1018.8195618472816,1441.87063075505,1515.7837241627399,1263.6725697516613,1578.966771444212,1403.2097369271444,1751.937181047951,2391.090258251405
gRNA_CDK2_targ_6995,2150.536494591063,1713.437501830248,1844.651119511681,919.6327313721546,1659.1849780549037,893.4269614943198,1444.9785989531688,1152.6031165307706,1728.558179716184,679.5050937900229,1210.2054317776408,1348.6999345983868,1114.308701717941,1689.2967865840517,747.1340728749477,892.4404105483281,964.6872805398916,572.0009378622406,1158.05778252207,1102.3280480659994,655.1642172083601,1259.556400762634,1463.5203656351619,1411.6083891132166,1663.8619502920294
gRNA_CDK2_targ_6996,2331.006655135304,1640.390270694492,2046.6783495968048,990.4428781289936,1695.3732570998666,1546.4656228915842,1738.944884459451,1363.1544670918834,1285.1752569461207,538.4966838041848,1112.4260636404001,1884.7131562578545,882.7048188859209,1293.3678522284144,1395.02386653181,791.1989731715911,873.2585853419183,922.6941646218698,888.8156831939082,932.8790004853682,1059.5150443055372,1019.0248106457138,1448.245184565009,1040.695881477907,1475.700635347924
gRNA_CDK2_targ_6997,559.4309969293572,494.73636945174553,343.06906187691675,251.7694106909834,656.8648808227119,381.02032181375404,303.2547163890597,469.8340828873132,560.7714100593295,821.0686549962777,388.4426570072143,392.00966957184943,397.0127658865248,376.07795197196606,599.4426773901105,513.2140095269908,299.48624987399916,243.05471161558467,545.4528176977583,412.29846308887267,460.45984081201937,496.64417392562444,391.6240388158153,354.6011925950028,490.88859180982354
gRNA_CDK2_targ_6998,389.8261470786757,651.7309753448512,797.4207577530045,537.0331447685351,1390.6298546159699,566.4210148035884,825.1641165321518,1443.1374958584945,624.8014940352928,893.2383136504468,852.6717543639616,493.67884407815393,808.6481801799592,813.8902777305135,305.50606899556294,975.0923184632351,739.7601944036475,564.8737696268964,774.4669798321829,863.2809038693235,730.6369394606613,715.6127817012359,743.7432990019249,836.9743530057422,912.3547629850275
gRNA_CDK2_targ_6999,509.87457986361125,354.8240781894959,263.43177200933684,566.031585821336,158.0856400385215,167.39590128216017,245.5158217123348,443.61448074196704,450.7514641799957,271.4689467837592,502.27091839494426,478.0117909575103,400.4718870150411,294.49259580171355,203.0078789834421,428.13116314399855,355.5097555875637,352.52070579433297,361.41792392168543,382.3762410282929,651.5049337052181,340.4168889624658,336.8440791159568,476.596236333964,384.2891371741509
gRNA_CDK2_targ_7000,610.04744430667,686.7090481604137,849.6041397978136,937.166672473848,903.7546529913066,1727.0001559604254,598.9782726028944,672.175254998873,517.0683368693863,472.4336885745993,557.8476413179352,793.019561149175,551.258121662636,688.2401035217824,632.1625581523572,1575.5341200803525,586.476550518207,857.2704151794795,732.9720209945486,691.6827464169379,862.0662052818403,607.1022899191667,533.8412418827556,1016.058999385777,588.0041092003296
gRNA_CDK2_targ_7001,745.9963317651068,1197.226222556855,987.0832507271093,1288.0702886244062,893.041017747732,1071.5284146026647,774.9563820306519,1608.665287180124,1083.1755872600459,1213.5605678308743,764.1056397594092,810.5199928264898,732.3902825740327,1147.6485529724557,564.5535227651734,1559.375529086608,823.274788422753,779.4198083011042,571.7435168086258,766.4056434963967,809.1590646322474,736.6192999821235,1347.3763164638272,495.116375285979,927.9084200671008
