gRNA_id,Plasmid,T0_REP1,T0_REP2,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,T0_REP3
gRNA_CDK7_targ_32,570.2296789689188,445.31888437262813,96.95744928089798,430.6082044160487,429.1549917082904,155.8377442579912,155.22352584048045,588.4645412664242,282.42377408856015,822.5674028367031,473.8382377304399,332.4740665188833,458.2194474800906,395.98770249049096,526.3562251723444,59.0491985160116,124.83649007685092,316.0321062244666,513.8506706600685,523.8459983583299,459.37265269144467,457.3277963217011,287.6854663045286,473.1723928958403,445.7740399373645,419.6784720395472,605.309512342469,460.98640417778756,329.7528947742738,557.9343651367076,120.35125532222567
gRNA_CDK7_targ_33,385.22383826412215,241.0959932153492,461.7048268725415,451.5126428417698,439.3549553432027,233.19625569861677,139.1244491156974,349.5880695955818,193.48017424883892,153.78315642924346,640.5903387225657,297.4955181511691,306.5275892233882,395.8411127684436,385.2684225498453,81.990267922318,165.93365141403203,163.1969073126344,360.952720511019,304.93563713731345,357.5513115986625,275.38482698156184,347.6388005983224,363.0965700790647,171.82663739537193,272.3434541610945,305.29685185133263,435.42805967321084,434.93171435241965,476.13796250522876,131.21372759746245
gRNA_CDK7_targ_34,291.2930109950812,140.02877197540164,68.85220496082394,260.39962132306607,247.38172672601777,542.8889294711358,334.609333216968,680.5035726437563,154.97507378155356,345.2707231124888,16.773879981456428,209.9305758814846,258.10633543123214,262.24901274265363,319.18701951415886,349.58543512523846,115.10295186541329,117.04020625451558,185.3882012712025,205.03531671838797,139.85946196324892,329.60951370275745,300.5305884231611,289.18224638305446,626.6879293588057,328.5342868054293,246.81127808916162,319.24525553335815,183.5212652415209,187.96820930144122,184.4151543091335
gRNA_CDK7_targ_35,738.1854628274689,620.7143364092988,406.93346218854185,705.8035227137641,690.2844955074509,645.6791952300949,596.1851638726113,547.5660466271405,636.2357922941535,610.5633111516815,1109.272279380907,680.1845515640421,820.3823555533647,765.980160937924,810.2439726128649,353.53555303625814,563.2319611078714,329.9262152164514,660.2595831370098,664.4884949077009,921.1336638493636,479.96258867172185,482.0598913155544,873.253561468677,853.9246400838687,727.6559672537117,674.9026720250524,465.6674196548163,599.6371083647457,619.6524318363312,780.3698832278059
gRNA_CDK7_targ_36,301.30249710382304,198.71075612352837,55.33572701974416,372.9351815148647,375.96387699835157,115.00325512087052,329.27941817226065,336.8377722889567,526.5545970237043,21.363815119843743,129.73498065354156,487.9803925672126,193.9095775050518,325.9178153518725,286.94774625804945,92.77712837164087,80.80381721558544,64.94907220321006,299.622301957274,271.4463251786964,350.49160495511325,267.3869944868069,174.17306555573148,211.53653886274665,127.94185931825662,473.4188262160491,311.5156620915635,343.07162431143433,189.223044401883,338.5177016389702,140.53323506087582
gRNA_CDK7_targ_37,223.2058851480461,195.35554349428892,60.979350377188744,150.93004543370648,160.09508140014455,300.9280578775003,81.64336532585229,79.7764503611243,93.6108847448467,215.78663685496562,65.59955719503168,121.06134875741078,182.65339039162885,197.55408207910352,161.77922319817162,12.25549403162505,35.99864132166616,22.230574387175594,114.8649793486376,55.12176770589699,169.64369695692926,190.03344082131997,142.23001958230378,154.08420262687227,79.56886530143635,121.94533819785075,88.6450060832905,142.72416189460543,147.7901158365852,107.95908278510856,967.3154998283297
gRNA_CDK7_targ_38,229.228542043984,183.54382556482352,74.04433844967296,195.34036351146065,187.2254194572002,33.851532866663035,80.96004288422311,107.29758389181784,99.44499087625357,120.58754001781487,87.24327330013676,194.1605862784135,191.3271106361368,365.79021974874325,190.22992648972127,125.13770971960949,64.81300443965218,110.02250374669956,251.99096293353531,168.39258555462808,53.421959228051634,204.76303966301148,128.64927373000504,69.19522062410466,251.00763218350045,133.9594895748648,126.85653952470891,237.28067453058543,343.81728336983355,249.34403163858994,43.14129613858243
gRNA_CDK7_targ_39,423.6500857832752,170.56805427419337,329.361859140466,516.0609032696353,503.05907605025055,363.80340075717663,498.41538892431083,311.9990783555586,248.32077188406356,589.4113185613546,200.17254497794966,402.5497346047107,471.3282738690395,610.3018761236713,546.8655029612593,317.42742392655293,184.4737241977228,253.72055979600623,476.4936412838345,245.77749284883362,245.40383243024115,396.9271771721233,343.11188531422283,408.2024157198372,185.6791557277947,471.64903621150313,345.59330433282844,383.46878787819213,492.7477550384912,298.6272198349622,107.26691371796319
gRNA_CDK7_targ_40,372.47163986004705,414.57418089245436,71.84332534026957,233.7580759071748,244.95564841899258,174.91874410813065,140.38176240829506,193.20532476104603,125.53935648218251,90.66004263321791,411.1987770027241,254.4541179563208,177.96565161870708,478.90862192859106,195.22063884688168,146.55950300629294,84.74358268211972,143.46256267656116,292.00669524486926,287.27648958851347,400.8929931814473,293.9126242667084,91.35880907723472,191.0688011206443,206.34711307976946,299.2306484609276,236.74615168878802,144.64337824018722,300.59779733428906,378.1419933832757,57.52172818477658
gRNA_CDK7_targ_41,558.7215974823145,333.2958667923068,264.5166267634277,405.24415245950706,404.34638450419436,530.4460485447648,630.5699491353907,794.8033689908519,578.7963655640294,486.61687102295633,468.90474361824687,529.776793582871,514.1635395425643,395.9388392498085,616.84476163356,650.9085321837882,200.38728667039064,162.537525868947,404.21297165840696,626.5843960618839,528.8106628123245,573.1265293538671,379.3272075870195,478.22073571694864,743.215313571146,375.0253088479256,404.0788780949994,419.9338984442458,437.3644734608408,472.71551888048066,439.0043482599955
gRNA_CDK7_targ_42,397.9760366681972,155.22993939767017,89.62073891622,252.78111487458102,257.1121268176348,436.6790266908417,186.00036861145793,394.17927329088275,489.95884038124296,22.150584515192094,642.7547103330761,447.1918480299459,404.82975199447844,317.8065173985875,343.9948670705549,149.80062539482188,366.62993929748416,88.63970550140779,197.41995862156978,505.30389343209004,351.1589404089811,272.63653705093174,116.42660246293616,272.2263992991144,40.504763604004154,359.36947419232655,353.0343084931047,402.80138179832073,280.71759399515986,460.8510476480207,189.96982763169774
gRNA_CDK7_targ_43,421.27495348628565,189.91188218766573,138.353426607754,516.2234933462798,518.8938022047053,122.79083186693646,98.72642636658134,219.22847254260054,221.6960329934613,172.03015432905335,265.1036932932648,310.89408074625965,295.86087824308714,489.36535543463316,491.78552424573667,155.16873435082292,142.60405982788788,186.41655386534111,511.55246981786354,278.19464227770203,193.3165441099252,277.5155236693537,330.8043343855771,219.27367296901053,140.18748552411833,223.94650442139488,468.5675808173932,613.3066478003019,390.723919929079,466.3649845990037,157.9995967307168
