Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,10.40843215,89.59156785,5762,5712,2277,237,2040,0,269,0,1772,268,0,1771,0,1,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,5762,5712,2727,0,2727,0,0,115,2614,0,113,2612,0,0,2,0,gRNA_CDK7_targ_2_1
Reference,86.81318681,13.18681319,5762,5712,273,237,36,0,29,0,7,29,0,7,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,35.12759171,64.87240829,5762,5712,2508,881,1627,0,0,115,1514,0,113,1512,0,0,2,0,gRNA_CDK7_targ_2_2
Reference,17.03810208,82.96189792,5762,5712,1391,237,1154,0,269,1,885,268,1,884,0,1,0,0,gRNA_CDK7_targ_2_3
HDR,42.98811545,57.01188455,5762,5712,2945,1266,1679,0,0,115,1566,0,113,1564,0,0,2,0,gRNA_CDK7_targ_2_3
Reference,73.91304348,26.08695652,2122,2122,23,17,6,0,0,5,6,0,0,1,0,0,5,0,gRNA_CDK7_targ_3_4
HDR,59.8528639,40.1471361,2122,2122,1903,1139,764,0,0,2,762,0,2,762,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,8.83489785,91.16510215,9838,9838,3622,320,3302,0,16,0,3296,6,0,3286,0,10,0,0,gRNA_CDK7_targ_4_5
HDR,64.7325318,35.2674682,9838,9838,5739,3715,2024,0,0,0,2024,0,0,2024,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,1.5625,98.4375,2458,2457,832,13,819,0,114,0,740,79,0,705,0,35,0,0,gRNA_CDK7_targ_5_6
HDR,12.02860858,87.97139142,2458,2457,1538,185,1353,0,0,0,1353,0,0,1353,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,2.79069767,97.20930233,2962,2954,215,6,209,0,0,56,155,0,54,153,0,0,2,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,2962,2954,2425,0,2425,0,5,15,2424,1,0,2405,0,4,15,0,gRNA_CDK7_targ_7_7
Reference,2.71493213,97.28506787,2962,2954,221,6,215,0,4,56,161,0,54,155,0,4,2,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2962,2954,2229,0,2229,0,1,15,2229,0,0,2213,0,1,15,0,gRNA_CDK7_targ_7_8
Reference,2.76497696,97.23502304,2962,2954,217,6,211,0,0,56,157,0,54,155,0,0,2,0,gRNA_CDK7_targ_7_9
HDR,68.15365551,31.84634449,2962,2954,2421,1650,771,0,1,15,756,1,14,755,0,0,1,0,gRNA_CDK7_targ_7_9
Reference,83.74864572,16.25135428,3469,3469,923,773,150,0,1,134,16,1,133,15,0,0,1,0,gRNA_CDK7_targ_8_10
HDR,69.26829268,30.73170732,3469,3469,2255,1562,693,0,0,0,693,0,0,693,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,50.17142857,49.82857143,5582,5575,875,439,436,0,65,0,371,65,0,371,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,95.18987342,4.81012658,5582,5575,4345,4136,209,0,0,0,209,0,0,209,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,97.59450172,2.40549828,1592,1592,291,284,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_10_12
