Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.30395137,99.69604863,1616,1616,987,3,984,0,17,0,967,17,0,967,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1616,1616,625,0,625,0,0,179,447,0,178,446,0,0,1,0,gRNA_CDK7_targ_2_1
Reference,15.0,85.0,1616,1616,20,3,17,0,17,0,0,17,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,59.14322251,40.85677749,1616,1616,1564,925,639,0,0,179,461,0,178,460,0,0,1,0,gRNA_CDK7_targ_2_2
Reference,6.0,94.0,1616,1616,50,3,47,0,17,0,30,17,0,30,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,69.6969697,30.3030303,1616,1616,627,437,190,0,0,179,12,0,178,11,0,0,1,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,411,411,70,0,70,0,0,0,70,0,0,70,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,85.60311284,14.39688716,411,411,257,220,37,0,1,0,37,0,0,36,0,1,0,0,gRNA_CDK7_targ_3_4
Reference,10.49382716,89.50617284,1693,1693,972,102,870,0,1,1,869,1,0,868,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,91.62011173,8.37988827,1693,1693,716,656,60,0,0,0,60,0,0,60,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,13.0952381,86.9047619,1010,1010,84,11,73,0,0,0,73,0,0,73,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.74534161,99.25465839,1010,1010,805,6,799,0,0,0,799,0,0,799,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,20.0,80.0,783,783,45,9,36,0,25,10,4,23,9,1,0,2,1,0,gRNA_CDK7_targ_7_7
HDR,43.93241167,56.06758833,783,783,651,286,365,0,0,1,364,0,1,364,0,0,0,0,gRNA_CDK7_targ_7_7
