Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,7.74818402,92.25181598,2464,2462,413,32,381,0,2,0,379,2,0,379,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.05339028,99.94660972,2464,2462,1873,1,1872,0,0,3,1870,0,2,1869,0,0,1,0,gRNA_CDK7_targ_2_1
Reference,94.11764706,5.88235294,2464,2462,34,32,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,8.19265144,91.80734856,2464,2462,2014,165,1849,0,14,3,1833,14,2,1832,0,0,1,0,gRNA_CDK7_targ_2_2
Reference,13.16872428,86.83127572,2464,2462,243,32,211,0,2,0,209,2,0,209,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,84.00820092,15.99179908,2464,2462,1951,1639,312,0,14,3,295,14,3,295,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,2174,2172,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,26.96245734,73.03754266,2174,2172,2051,553,1498,0,0,1,1498,0,0,1497,0,0,1,0,gRNA_CDK7_targ_3_4
Reference,42.19623793,57.80376207,4163,4162,1967,830,1137,0,4,5,1130,2,5,1128,0,2,0,0,gRNA_CDK7_targ_4_5
HDR,43.42403628,56.57596372,4163,4162,1764,766,998,0,16,1,986,12,0,981,0,4,1,0,gRNA_CDK7_targ_4_5
Reference,0.31796502,99.68203498,2795,2795,629,2,627,0,1,3,625,1,1,623,0,0,2,0,gRNA_CDK7_targ_5_6
HDR,1.3585638,98.6414362,2795,2795,2061,28,2033,0,0,0,2033,0,0,2033,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,69.92481203,30.07518797,3912,3781,133,93,40,0,34,0,6,34,0,6,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.20319303,99.79680697,3912,3781,3445,7,3438,0,279,6,3337,97,4,3153,0,182,2,0,gRNA_CDK7_targ_7_7
Reference,64.13793103,35.86206897,3912,3781,145,93,52,0,35,0,18,34,0,17,0,1,0,0,gRNA_CDK7_targ_7_8
HDR,0.02917153,99.97082847,3912,3781,3428,1,3427,0,182,6,3422,1,4,3239,0,181,2,0,gRNA_CDK7_targ_7_8
Reference,67.88321168,32.11678832,3912,3781,137,93,44,0,34,0,10,34,0,10,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,62.73397618,37.26602382,3912,3781,3526,2212,1314,0,279,6,1120,188,6,1029,0,91,0,0,gRNA_CDK7_targ_7_9
Reference,96.33027523,3.66972477,2242,2242,327,315,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,81.59790439,18.40209561,2242,2242,1527,1246,281,0,0,0,281,0,0,281,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,74.74747475,25.25252525,1890,1767,198,148,50,0,25,1,24,25,1,24,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,86.80758017,13.19241983,1890,1767,1372,1191,181,0,0,5,176,0,5,176,0,0,0,0,gRNA_CDK7_targ_9_11
